TIMESTAMP,ta,rh,ppfd_in,netrad,ws,precip,swc_shallow,sw_in,vpd,ext_rad,interpolated
2007-01-01 20:00:00+00:00,20.2663,85.34706099,267.40553914,96.4871,0.9816529077,0.0,0.347,126.48282001321998,0.3488704545253681,0.0,False
2007-01-01 20:30:00+00:00,20.4417,84.65937441,182.75975475,62.0112,1.0133415016,0.0,0.347,86.44536399675,0.3692203893655505,0.0,False
2007-01-01 21:00:00+00:00,20.348,84.57501997,98.093916528,30.0082,0.9507698491,0.0,0.347,46.398422517744,0.3691097871235657,0.0,False
2007-01-01 21:30:00+00:00,20.2536,84.4949888,59.279824988,6.97416,0.8035603088,0.0,0.347,28.039357219324,0.3688677997584413,0.0,False
2007-01-01 22:00:00+00:00,19.9589,84.64673927,11.517588858,-25.3026,0.9824655705,0.0,0.347,5.447819529834,0.3586590759892317,0.0,False
2007-01-01 22:30:00+00:00,19.6681,85.40622169,0.0,-18.9315,0.8750045578,0.0,0.347,0.0,0.334825280794606,0.0,False
2007-01-01 23:00:00+00:00,18.5612,89.7821547,0.0,-2.9415,1.3712022311,5.4,0.354,0.0,0.2187954178843527,0.0,False
2007-01-01 23:30:00+00:00,17.1021,90.92733796,0.0,-2.79851,0.7112329447,0.0,0.363,0.0,0.1772156387576185,0.0,False
2007-01-02 00:00:00+00:00,16.7891,89.90843736,0.0,-2.38968,0.4711159244,0.2,0.363,0.0,0.1932429281389817,0.0,False
2007-01-02 00:30:00+00:00,16.3193,90.58979472,0.0,-5.02461,0.5312218727,0.0,0.362,0.0,0.1748889611544058,0.0,False
2007-01-02 01:00:00+00:00,16.2198,91.11696453,0.0,-6.29579,0.5645617316,0.2,0.362,0.0,0.1640472604371752,0.0,False
2007-01-02 01:30:00+00:00,16.189,86.85258489,0.0,-23.7471,1.5930008465,0.0,0.361,0.0,0.2423229191185242,0.0,False
2007-01-02 02:00:00+00:00,15.4789,72.1693275,0.0,-65.1721,1.016846823,0.0,0.361,0.0,0.4901652553505943,0.0,False
2007-01-02 02:30:00+00:00,14.6996,72.80208236,0.0,-58.2966,0.8708754232,0.0,0.36,0.0,0.4555817745077611,0.0,False
2007-01-02 03:00:00+00:00,14.0303,75.27934156,0.0,-77.4026,0.6578350305,0.0,0.36,0.0,0.3965233979838681,0.0,False
2007-01-02 03:30:00+00:00,13.4617,78.18242263,0.0,-75.6725,0.54514889,0.0,0.359,0.0,0.3372448590326741,0.0,False
2007-01-02 04:00:00+00:00,13.0309,79.70908661,0.0,-74.8417,0.4657326056,0.0,0.359,0.0,0.3049409631619407,0.0,False
2007-01-02 04:30:00+00:00,12.8111,78.29729403,0.0,-74.1356,0.5055583551,0.0,0.358,0.0,0.3214951673205305,0.0,False
2007-01-02 05:00:00+00:00,12.6207,75.5010326,0.0,-78.1386,0.556086967,0.0,0.358,0.0,0.3584117180038848,0.0,False
2007-01-02 05:30:00+00:00,12.5593,68.46215279,0.0,-82.4212,0.7877817999,0.0,0.358,0.0,0.4595310511828255,0.0,False
2007-01-02 06:00:00+00:00,12.0901,65.83263848,0.0,-83.1719,0.6846018608,0.0,0.357,0.0,0.4827032362669747,0.0,False
2007-01-02 06:30:00+00:00,11.5002,64.48594003,0.0,-90.1008,0.7301999925,0.0,0.357,0.0,0.4825381132838078,0.0,False
2007-01-02 07:00:00+00:00,10.9693,62.45579906,0.0,-94.046,0.7975021297,0.0,0.357,0.0,0.492448745221918,0.0,False
2007-01-02 07:30:00+00:00,10.4977,60.31710111,0.0,-93.4113,0.7885409594,0.0,0.357,0.0,0.5043861229256532,0.0,False
2007-01-02 08:00:00+00:00,9.97121,59.61420838,0.0,-93.7346,0.8406826446,0.0,0.357,0.0,0.4955390161051315,0.0,False
2007-01-02 08:30:00+00:00,9.28208,61.19306714,0.0,-93.4725,0.7536058505,0.0,0.356,0.0,0.4545884590274905,15.281228139707302,False
2007-01-02 09:00:00+00:00,8.67934,62.18716696,0.0,-94.0254,0.5800439209,0.0,0.356,0.0,0.4252450053550342,143.07993493607077,False
2007-01-02 09:30:00+00:00,8.12549,63.642869,0.0,-94.0035,0.5420767365,0.0,0.356,0.0,0.3937669729164865,262.9193801254469,False
2007-01-02 10:00:00+00:00,7.78966,62.95578255,0.0,-93.605,0.5527420383,0.0,0.356,0.0,0.3921204980838369,372.75040602030697,False
2007-01-02 10:30:00+00:00,7.42022,63.18017905,0.0,-93.3387,0.6064203016,0.0,0.356,0.0,0.3800164710616173,470.6949898379849,False
2007-01-02 11:00:00+00:00,7.01579,63.94491093,0.0,-93.0798,0.6063715843,0.0,0.355,0.0,0.3619350283127495,555.0783564486761,False
2007-01-02 11:30:00+00:00,6.65005,65.00390757,0.0,-92.065,0.4692188041,0.0,0.355,0.0,0.3425669297497457,624.4576157787816,False
2007-01-02 12:00:00+00:00,6.2472,66.31429321,0.0,-91.205,0.389521558,0.0,0.355,0.0,0.3206897059109519,677.6464351898758,False
2007-01-02 12:30:00+00:00,5.91172,67.06366755,0.0,-88.1168,0.4023747559,0.0,0.355,0.0,0.306350353550703,713.7353249523736,False
2007-01-02 13:00:00+00:00,6.0453,66.34449057,69.474497153,-57.9332,0.3070168633,0.0,0.355,32.861437153369,0.315953201587519,732.1071899446196,False
2007-01-02 13:30:00+00:00,6.59414,64.40113576,227.01206705,3.08757,0.4275239423,0.0,0.355,107.37670771465,0.3471258830745789,732.4478816516746,False
2007-01-02 14:00:00+00:00,7.14329,62.2369775,395.09725331,74.8118,0.3664239206,0.0,0.354,186.88100081563,0.3824160679505077,714.7515700285487,False
2007-01-02 14:30:00+00:00,7.80961,58.64409743,562.1856255,144.299,0.343134898,0.0,0.354,265.9138008615,0.4383575687447281,679.3208433685975,False
2007-01-02 15:00:00+00:00,8.64168,54.88691364,715.98245416,207.745,0.1099372722,0.0,0.354,338.65970081767995,0.5060496616480443,626.7615344645972,False
2007-01-02 15:30:00+00:00,9.18012,52.78180175,850.42413175,260.977,0.4336472246,0.0,0.354,402.25061431775,0.5493245128740191,557.9723615261831,False
2007-01-02 16:00:00+00:00,9.60873,51.33860322,959.15751968,305.268,0.5788289564,0.0,0.354,453.68150680864,0.5827125355745519,474.1295609810402,False
2007-01-02 16:30:00+00:00,9.82822,49.15611012,1035.7343477,341.161,0.6100949506,0.0,0.354,489.9023464621,0.617900324212501,376.6667749220461,False
2007-01-02 17:00:00+00:00,10.395,47.9082374,1078.4794719,360.347,0.5709968163,0.0,0.354,510.12079020869993,0.6575782201006883,267.2505371050044,False
2007-01-02 17:30:00+00:00,10.5634,45.18560396,1097.2100632,364.635,0.2882902265,0.0,0.353,518.9803598935999,0.6997780643130858,147.7517766628722,False
2007-01-02 18:00:00+00:00,10.9007,43.573702,1076.8394853,354.8,0.2988295798,0.0,0.353,509.3450765469,0.7367433230986967,20.2138267972048,False
2007-01-02 18:30:00+00:00,11.2215,41.34073978,1028.1382937,332.934,0.5088140306,0.0,0.353,486.3094129201,0.7824154141936023,0.0,False
2007-01-02 19:00:00+00:00,11.3788,41.53727389,947.58661785,298.522,0.4639293737,0.0,0.353,448.20847024305,0.7879788723544995,0.0,False
2007-01-02 19:30:00+00:00,11.9717,40.5151162,837.4490043,250.618,0.2702981805,0.0,0.353,396.1133790339,0.8338392689138402,0.0,False
2007-01-02 20:00:00+00:00,12.154,40.72264928,703.69392893,193.412,0.3618812364,0.0,0.352,332.84722838389,0.8409833710954112,0.0,False
2007-01-02 20:30:00+00:00,12.0929,42.1241994,548.08959925,125.541,0.3956056772,0.0,0.352,259.24638044525,0.8177978805531888,0.0,False
2007-01-02 21:00:00+00:00,11.8732,43.3005536,379.71074578,50.4733,0.3255977813,0.0,0.352,179.60318275394,0.7896402885365512,0.0,False
2007-01-02 21:30:00+00:00,11.3733,46.03388589,210.70733246,-22.4562,0.2652565031,0.0,0.352,99.66456825358,0.7271067898174113,0.0,False
2007-01-02 22:00:00+00:00,10.6632,48.94534808,55.817937683,-75.189,0.0939957113,0.0,0.352,26.401884524059,0.6561365715950948,0.0,False
2007-01-02 22:30:00+00:00,9.32083,52.62666415,0.0,-89.9427,0.0740409434,0.0,0.352,0.0,0.5563890402034151,0.0,False
2007-01-02 23:00:00+00:00,8.58558,55.37492636,0.0,-85.3086,0.028072574,0.0,0.352,0.0,0.4986734968518398,0.0,False
2007-01-02 23:30:00+00:00,8.18468,56.2908733,0.0,-81.8563,0.0402419592,0.0,0.351,0.0,0.4753053889227672,0.0,False
2007-01-03 00:00:00+00:00,8.12096,56.82967722,0.0,-78.4702,0.0350503975,0.0,0.351,0.0,0.4674131630035981,0.0,False
2007-01-03 00:30:00+00:00,7.44698,60.9408512,0.0,-74.8477,0.1188893623,0.0,0.351,0.0,0.403868385043091,0.0,False
2007-01-03 01:00:00+00:00,7.10927,62.55308012,0.0,-73.2251,0.0829788485,0.0,0.351,0.0,0.3783297773334222,0.0,False
2007-01-03 01:30:00+00:00,6.45979,66.04509381,0.0,-71.032,0.0307456842,0.0,0.351,0.0,0.3280387695487548,0.0,False
2007-01-03 02:00:00+00:00,7.02594,65.14403477,0.0,-69.7154,0.0204217613,0.0,0.351,0.0,0.3501420255087863,0.0,False
2007-01-03 02:30:00+00:00,6.41707,68.34790575,0.0,-68.7193,0.0557832386,0.0,0.351,0.0,0.3048900651373422,0.0,False
2007-01-03 03:00:00+00:00,5.89774,70.98870033,0.0,-68.7516,0.0203941124,0.0,0.351,0.0,0.2695808233722802,0.0,False
2007-01-03 03:30:00+00:00,3.46087,79.89162844,0.0,-67.8993,0.0423119141,0.0,0.351,0.0,0.1575060923250565,0.0,False
2007-01-03 04:00:00+00:00,4.17191,77.79060184,0.0,-65.7645,0.0317398836,0.0,0.351,0.0,0.1829215164575512,0.0,False
2007-01-03 04:30:00+00:00,3.73543,79.07148364,0.0,-64.8613,0.0390799567,0.0,0.35,0.0,0.1671456516015915,0.0,False
2007-01-03 05:00:00+00:00,4.14435,76.89064865,0.0,-67.7495,0.0212731841,0.0,0.35,0.0,0.1899647058632365,0.0,False
2007-01-03 05:30:00+00:00,4.23443,77.16645956,0.0,-69.4445,0.0108897405,0.0,0.35,0.0,0.1888915461767974,0.0,False
2007-01-03 06:00:00+00:00,4.37399,75.94024197,0.0,-69.5022,0.0374045635,0.0,0.35,0.0,0.200998730355794,0.0,False
2007-01-03 06:30:00+00:00,3.47301,80.68220802,0.0,-69.5644,0.0195798304,0.0,0.35,0.0,0.151443754746531,0.0,False
2007-01-03 07:00:00+00:00,2.52132,83.70562679,0.0,-68.561,0.0145644707,0.0,0.35,0.0,0.1193826554353258,0.0,False
2007-01-03 07:30:00+00:00,1.08839,89.34699678,0.0,-68.0149,0.0473879086,0.0,0.35,0.0,0.0704165956579109,0.0,False
2007-01-03 08:00:00+00:00,1.99406,90.71834164,0.0,-63.9522,0.0152003295,0.0,0.35,0.0,0.0654853604725785,0.0,False
2007-01-03 08:30:00+00:00,2.26939,90.04737451,0.0,-51.8109,0.0072518241,0.0,0.35,0.0,0.0716178819524795,12.893132964999335,False
2007-01-03 09:00:00+00:00,2.44727,90.20682788,0.0,-48.0067,0.0088546786,0.0,0.35,0.0,0.0713723868398512,140.98264837906535,False
2007-01-03 09:30:00+00:00,2.611,89.45235621,0.0,-48.092,0.05631944,0.0,0.35,0.0,0.0777747512179819,261.1698398840607,False
2007-01-03 10:00:00+00:00,2.6444,89.50157446,0.0,-37.6853,0.0419404521,0.0,0.35,0.0,0.0775964819495018,371.3995865618044,False
2007-01-03 10:30:00+00:00,2.41386,90.51066692,0.0,-32.939,0.0294695942,0.0,0.35,0.0,0.0689931232440004,469.78703210260335,False
2007-01-03 11:00:00+00:00,2.12324,91.43093717,0.0,-29.0959,0.0634524945,0.0,0.35,0.0,0.0610201235000697,554.6498146753232,False
2007-01-03 11:30:00+00:00,2.45241,92.35191488,0.0,-25.7303,0.0069775553,0.0,0.35,0.0,0.0557595185428536,624.5368343046656,False
2007-01-03 12:00:00+00:00,1.99301,92.76628177,0.0,-24.4994,0.005148954,0.0,0.349,0.0,0.0510325804925457,678.2530658497716,False
2007-01-03 12:30:00+00:00,1.53655,93.30116991,0.0,-19.8451,0.0069705936,0.0,0.349,0.0,0.0457341698675383,714.8799932948659,False
2007-01-03 13:00:00+00:00,2.97737,93.75946251,77.2423392,14.932,0.0776481012,0.0,0.349,36.5356264416,0.0472322731066338,733.7913159349508,False
2007-01-03 13:30:00+00:00,3.18446,91.46445434,247.49842326,87.9625,0.0749123546,0.0,0.349,117.06675420198,0.0655600086547807,734.6636578865706,False
2007-01-03 14:00:00+00:00,6.21926,85.70170398,405.99799174,104.434,0.074278179,0.0,0.349,192.03705009302,0.1358575774112372,717.4820977931162,False
2007-01-03 14:30:00+00:00,9.31396,68.93613789,568.20683408,159.525,0.1251024787,0.0,0.349,268.76183251984,0.3646689277829573,682.5404241652609,False
2007-01-03 15:00:00+00:00,9.93788,64.54463012,714.0021913,219.305,0.1685986943,0.0,0.349,337.7230364849,0.4340700341246304,630.4361119850943,False
2007-01-03 15:30:00+00:00,10.8791,58.20271034,845.37213488,269.603,0.2438687724,0.0,0.349,399.86101979824,0.5449516768331291,562.0601064655439,False
2007-01-03 16:00:00+00:00,11.1864,60.54396913,952.07220071,309.535,0.4038274304,0.0,0.349,450.33015093583,0.5250510647497922,478.5815886508631,False
2007-01-03 16:30:00+00:00,12.4342,57.8396527,1024.6109507,340.437,0.3029734857,0.0,0.349,484.6409796811,0.6092779760381538,381.4279833517209,False
2007-01-03 17:00:00+00:00,13.5711,49.95252786,1067.6720413,358.45,0.1887271733,0.0,0.349,505.0088755349,0.7791455446849015,272.2605512613773,False
2007-01-03 17:30:00+00:00,14.4048,50.93488506,1084.2530954,361.952,0.4476189903,0.0,0.349,512.8517141241999,0.8063539158510024,152.94598260780054,False
2007-01-03 18:00:00+00:00,15.1804,52.04780643,1065.3902069,352.153,0.4004843111,0.0,0.349,503.9295678637,0.8285099949212767,25.524478068217554,False
2007-01-03 18:30:00+00:00,15.7982,53.28588808,1017.2048155,330.311,0.5432821421,0.0,0.348,481.1378777315,0.8397593854321103,0.0,False
2007-01-03 19:00:00+00:00,16.1342,52.65980993,938.73081357,296.72,0.5264439072,0.0,0.348,444.01967481861,0.8694909870402496,0.0,False
2007-01-03 19:30:00+00:00,16.5301,52.14978032,829.49859425,250.513,0.4220063751,0.0,0.348,392.35283508025,0.9013184229718514,0.0,False
2007-01-03 20:00:00+00:00,16.7212,53.58752604,693.97666369,194.047,0.435901783,0.0,0.348,328.25096192537,0.8849253704865137,0.0,False
2007-01-03 20:30:00+00:00,16.9302,54.25228373,541.0854842,128.697,0.3908353648,0.0,0.348,255.9334340266,0.8839019875161236,0.0,False
2007-01-03 21:00:00+00:00,16.5685,55.34673646,371.28018138,56.0976,0.3254578298,0.0,0.348,175.61552579274,0.8431574030640655,0.0,False
2007-01-03 21:30:00+00:00,16.0587,58.63002633,203.56845646,-12.6441,0.1969257254,0.0,0.348,96.28787990558,0.756182145104378,0.0,False
2007-01-03 22:00:00+00:00,15.0363,63.09074051,54.460198422,-63.6107,0.1033928353,0.0,0.348,25.759673853606,0.6318244066572304,0.0,False
2007-01-03 22:30:00+00:00,13.6218,68.20391913,0.0,-79.1595,0.0755307741,0.0,0.348,0.0,0.4966433990025895,0.0,False
2007-01-03 23:00:00+00:00,13.0575,70.86844124,0.0,-74.5705,0.0317811017,0.0,0.347,0.0,0.4385649759271894,0.0,False
2007-01-03 23:30:00+00:00,12.3573,73.93630126,0.0,-69.3408,0.0348941921,0.0,0.347,0.0,0.3747573046854027,0.0,False
2007-01-04 00:00:00+00:00,11.6683,77.64838523,0.0,-66.3542,0.0466901668,0.0,0.347,0.0,0.307096625604796,0.0,False
2007-01-04 00:30:00+00:00,11.0036,81.03396773,0.0,-64.025,0.1026871612,0.0,0.347,0.0,0.2493365799043663,0.0,False
2007-01-04 01:00:00+00:00,10.4451,84.31715416,0.0,-63.2696,0.0687419585,0.0,0.347,0.0,0.1986359958838371,0.0,False
2007-01-04 01:30:00+00:00,10.1419,86.29477323,0.0,-65.4275,0.0790003912,0.0,0.347,0.0,0.1701008267060686,0.0,False
2007-01-04 02:00:00+00:00,9.84657,88.2470021,0.0,-64.1069,0.0675143209,0.0,0.347,0.0,0.1430090998536538,0.0,False
2007-01-04 02:30:00+00:00,9.81855,90.24997377,0.0,-60.7333,0.0457891226,0.0,0.347,0.0,0.1184140631299104,0.0,False
2007-01-04 03:00:00+00:00,9.79487,90.78209841,0.0,-54.3352,0.0598238436,0.0,0.347,0.0,0.1117734173556875,0.0,False
2007-01-04 03:30:00+00:00,9.5271,91.73066778,0.0,-44.6547,0.0205048653,0.0,0.347,0.0,0.0984812171876624,0.0,False
2007-01-04 04:00:00+00:00,9.04619,92.50127737,0.0,-37.8582,0.0191996939,0.0,0.347,0.0,0.0864522208504684,0.0,False
2007-01-04 04:30:00+00:00,8.9945,93.09870319,0.0,-31.1073,0.0479672192,0.0,0.347,0.0,0.0792868867979676,0.0,False
2007-01-04 05:00:00+00:00,8.83997,93.42136127,0.0,-26.4295,0.0330944871,0.0,0.347,0.0,0.0747935405198421,0.0,False
2007-01-04 05:30:00+00:00,8.67743,93.71933763,0.0,-24.0612,0.0191721292,0.0,0.347,0.0,0.0706234931333061,0.0,False
2007-01-04 06:00:00+00:00,8.72866,93.97082469,0.0,-21.4858,0.0238237087,0.0,0.347,0.0,0.0680315376367665,0.0,False
2007-01-04 06:30:00+00:00,8.83646,94.16047781,0.0,-20.2815,0.0655498534,0.0,0.347,0.0,0.066374630983289,0.0,False
2007-01-04 07:00:00+00:00,8.73741,94.19039514,0.0,-19.1064,0.0560586959,0.0,0.347,0.0,0.065592861479613,0.0,False
2007-01-04 07:30:00+00:00,8.41631,94.30159065,0.0,-17.7301,0.0562947495,0.0,0.347,0.0,0.0629503273691625,0.0,False
2007-01-04 08:00:00+00:00,8.55701,94.51223421,0.0,-17.7202,0.069976918,0.0,0.347,0.0,0.0612055299648777,0.0,False
2007-01-04 08:30:00+00:00,8.66718,94.61337429,0.0,-15.2014,0.0695795578,0.0,0.347,0.0,0.0605283209407272,10.640678424011137,False
2007-01-04 09:00:00+00:00,8.66715,94.67976191,0.0,-15.996,0.0666347762,0.0,0.347,0.0,0.0597822163022748,139.02344238357804,False
2007-01-04 09:30:00+00:00,8.39516,94.68608987,0.0,-11.778,0.0094945948,0.0,0.347,0.0,0.0586184321890056,259.5602510074857,False
2007-01-04 10:00:00+00:00,8.77377,94.75112362,0.0,-8.5856,0.0234322851,0.0,0.347,0.0,0.0594082279199426,370.18998664129913,False
2007-01-04 10:30:00+00:00,9.06583,94.52862569,0.0,-5.01549,0.0665880079,0.0,0.347,0.0,0.0631628874678852,469.0209363515146,False
2007-01-04 11:00:00+00:00,9.01854,93.85402122,0.0,-4.04984,0.0228809417,0.0,0.347,0.0,0.0707241739314345,554.3631393363034,False
2007-01-04 11:30:00+00:00,9.29563,92.67129212,0.0,-1.58113,0.1141818128,0.0,0.346,0.0,0.0859277820567962,624.7572845085455,False
2007-01-04 12:00:00+00:00,9.25993,91.75719748,0.0,0.475087,0.0728779525,0.0,0.346,0.0,0.0964128110466754,678.9996641137936,False
2007-01-04 12:30:00+00:00,10.0489,89.64996117,0.0,-15.5232,0.0735975154,0.0,0.346,0.0,0.1276599391621746,716.1627566852027,False
2007-01-04 13:00:00+00:00,10.5043,87.3620968,38.008620826,-11.3559,0.1261683207,0.0,0.346,17.978077650697998,0.1607038477736475,735.6110873726556,False
2007-01-04 13:30:00+00:00,10.5639,87.24937917,136.57998986,4.24237,0.1406654575,0.0,0.346,64.60233520378,0.1627839279009011,737.0120944376532,False
2007-01-04 14:00:00+00:00,11.3507,86.86883698,328.67373951,70.32,0.0382262296,0.0,0.346,155.46267878823,0.1766562691132736,720.3418160970385,False
2007-01-04 14:30:00+00:00,12.566,84.15726803,538.25704597,148.195,0.2287641349,0.0,0.346,254.59558274381,0.2309426105647318,685.8853004678717,False
2007-01-04 15:00:00+00:00,14.7392,78.84686209,668.28743301,202.297,0.3100113246,0.0,0.346,316.09995581373,0.3552351556946752,634.2317315979489,False
2007-01-04 15:30:00+00:00,16.7237,68.62904286,791.28176767,244.73,0.598840443,0.0,0.346,374.27627610791,0.5982306863516633,566.2643549187163,False
2007-01-04 16:00:00+00:00,18.3566,60.52667541,938.14280592,300.506,0.6627428904,0.0,0.346,443.74154720016,0.8344760324540238,483.14537438483234,False
2007-01-04 16:30:00+00:00,19.4362,56.05969473,974.15083874,313.696,0.7021352601,0.0,0.346,460.77334672402,0.9937017640332908,386.2960795463569,False
2007-01-04 17:00:00+00:00,19.8711,51.7153509,1055.61177,347.656,0.7493156334,0.0,0.346,499.30436721,1.1218321400603135,277.3725423658189,False
2007-01-04 17:30:00+00:00,20.2807,49.26448377,1091.7915653,361.973,0.7986280485,0.0,0.346,516.4174103869,1.2090322822963535,158.23729934812093,False
2007-01-04 18:00:00+00:00,20.5372,47.89453234,999.28817062,322.813,0.6706301466,0.0,0.345,472.66330470326,1.2614902745540055,30.927503200745058,False
2007-01-04 18:30:00+00:00,20.8146,47.13093145,979.64309846,310.525,0.7442208634,0.0,0.345,463.37118557158,1.3020320171812163,0.0,False
2007-01-04 19:00:00+00:00,20.9216,46.12975691,858.86718974,259.875,0.6899784605,0.0,0.345,406.24418074702,1.3354464287679542,0.0,False
2007-01-04 19:30:00+00:00,20.9759,45.8870212,766.63902888,223.509,0.7441238405,0.0,0.345,362.62026066024,1.3459477189744475,0.0,False
2007-01-04 20:00:00+00:00,20.8416,47.2517632,618.2217814,163.094,0.5436009286,0.0,0.345,292.41890260220003,1.301215528076996,0.0,False
2007-01-04 20:30:00+00:00,20.5796,48.462357,482.46528936,129.742,0.380659893,0.0,0.345,228.20608186728,1.2510084592620967,0.0,False
2007-01-04 21:00:00+00:00,20.0717,52.90674353,274.5499412,48.3605,0.4455534957,0.0,0.344,129.8621221876,1.107828656884989,0.0,False
2007-01-04 21:30:00+00:00,19.4653,59.60384329,120.99430604,-20.7957,0.4414823371,0.0,0.344,57.23030675692,0.9152060682327586,0.0,False
2007-01-04 22:00:00+00:00,18.0591,66.336022,30.4535561,-60.4513,0.2758442742,0.0,0.344,14.4045320353,0.6984932556306396,0.0,False
2007-01-04 22:30:00+00:00,16.8701,70.00159985,0.0,-70.3281,0.1790074228,0.0,0.344,0.0,0.5773997999319496,0.0,False
2007-01-04 23:00:00+00:00,16.4246,70.15147582,0.0,-68.8341,0.0072137514,0.0,0.344,0.0,0.5584703610791949,0.0,False
2007-01-04 23:30:00+00:00,15.8118,71.66166583,0.0,-63.9825,0.1774958891,0.0,0.344,0.0,0.5098696348272777,0.0,False
2007-01-05 00:00:00+00:00,15.5166,72.92822315,0.0,-54.4803,0.1415770118,0.0,0.344,0.0,0.4779540816302251,0.0,False
2007-01-05 00:30:00+00:00,15.1491,74.91128993,0.0,-56.3512,0.0882946046,0.0,0.344,0.0,0.4326064934174243,0.0,False
2007-01-05 01:00:00+00:00,14.9416,76.07127396,0.0,-52.2702,0.0144362935,0.0,0.344,0.0,0.4071278752955938,0.0,False
2007-01-05 01:30:00+00:00,14.1322,78.9865682,0.0,-42.4161,0.0475418468,0.0,0.344,0.0,0.3392953647922301,0.0,False
