TIMESTAMP,ta,rh,ppfd_in,netrad,ws,precip,swc_shallow,swc_deep,sw_in,vpd,ext_rad,interpolated
2009-01-02 04:30:00+00:00,-2.08499999999998,62.4699999999999,0.0,-21.97,2.71000000000001,0.0,0.123027777777778,0.104,0.0,0.1966174585253476,0.0,False
2009-01-02 05:00:00+00:00,-1.67299999999998,61.1099999999999,0.0,-21.88,3.15700000000001,0.17,0.123256944444444,0.104,0.0,0.2100606281101898,0.0,False
2009-01-02 05:30:00+00:00,-1.43599999999998,61.9599999999999,0.0,-32.13,2.70300000000001,0.12,0.122847222222222,0.104,0.0,0.2091007114568535,0.0,False
2009-01-02 06:00:00+00:00,-1.13999999999998,60.7699999999999,0.0,-23.83,3.09700000000001,0.0,0.1234375,0.104,0.0,0.2204011762399322,0.0,False
2009-01-02 06:30:00+00:00,-0.930999999999984,64.0299999999999,0.0,-20.51,3.24100000000001,0.0,0.123,0.104,0.0,0.2052180774980568,0.0,False
2009-01-02 07:00:00+00:00,-0.672999999999984,63.0399999999999,0.0,-17.2,3.82300000000001,0.0,0.123,0.103,0.0,0.2148999185428997,0.0,False
2009-01-02 07:30:00+00:00,-0.421999999999984,64.42,0.0,-19.67,4.41500000000002,0.0,0.123284722222222,0.103,0.0,0.2107165466307334,0.0,False
2009-01-02 08:00:00+00:00,-0.217999999999984,59.3599999999999,0.0,-18.23,4.33000000000002,0.0,0.122409722222222,0.103,0.0,0.2443016159384154,0.0,False
2009-01-02 08:30:00+00:00,0.210000000000016,77.69,0.0,-14.6,5.06100000000002,0.0,0.122409722222222,0.103,0.0,0.1383664277864852,0.0,False
2009-01-02 09:00:00+00:00,-1.16299999999998,97.7,0.0,-7.002,4.35300000000002,0.0,0.122305555555556,0.103,0.0,0.0128999382337679,0.0,False
2009-01-02 09:30:00+00:00,-1.44399999999998,98.2,0.0,-12.4,4.08700000000002,0.0,0.122770833333333,0.103,0.0,0.0098885118943486,0.0,False
2009-01-02 10:00:00+00:00,-1.52999999999998,98.0,0.0,-21.24,4.11000000000002,0.0,0.122819444444444,0.103,0.0,0.0109176513314561,0.0,False
2009-01-02 10:30:00+00:00,-1.43299999999998,96.9,0.0,-30.04,4.33900000000002,0.0,0.123284722222222,0.103,0.0,0.0170440541048793,0.0,False
2009-01-02 11:00:00+00:00,-1.12999999999998,95.4,0.0,-14.41,4.81700000000002,0.0,0.122409722222222,0.103,0.0,0.0258626666060917,0.0,False
2009-01-02 11:30:00+00:00,-0.725999999999984,94.0,0.0,-9.62,5.05600000000002,0.0,0.122819444444444,0.103,0.0,0.0347509392176967,0.0,False
2009-01-02 12:00:00+00:00,-0.539999999999984,91.8,0.0,-9.24,4.62500000000002,0.0,0.122819444444444,0.103,0.0,0.0481452205010028,0.0,False
2009-01-02 12:30:00+00:00,-0.538999999999984,88.3,0.0,-12.82,3.93900000000001,0.0,0.122409722222222,0.103,0.0,0.068700043741931,0.0,False
2009-01-02 13:00:00+00:00,-0.294999999999984,70.59,0.0,-16.2,3.75600000000001,0.0,0.122666666666667,0.103,0.0,0.1758017248643438,0.0,False
2009-01-02 13:30:00+00:00,-0.271999999999984,70.9999999999999,0.0,-12.32,3.89100000000001,0.0,0.122666666666667,0.102,0.0,0.1736426715449049,104.2778910912041,False
2009-01-02 14:00:00+00:00,-0.375999999999984,70.9699999999999,29.01,-6.211,3.77900000000001,0.0,0.123180555555556,0.102,13.72173,0.1725050778704978,208.5743268380171,False
2009-01-02 14:30:00+00:00,-0.471999999999984,70.5199999999999,85.9999999999999,13.2,3.38400000000001,0.0,0.122951388888889,0.102,40.67799999999995,0.1739523210328477,302.92532362666606,False
2009-01-02 15:00:00+00:00,-0.495999999999984,70.12,147.5,34.15,3.30900000000001,0.0,0.122666666666667,0.102,69.7675,0.1760029411395278,385.7175474958735,False
2009-01-02 15:30:00+00:00,-0.365999999999984,69.8099999999999,282.3,74.6,3.39900000000001,0.0,0.122951388888889,0.102,133.5279,0.1795294678386624,455.5353101830675,False
2009-01-02 16:00:00+00:00,-0.176999999999984,69.3299999999999,405.5,111.4,3.61500000000001,0.0,0.122875,0.102,191.8015,0.1849214944049253,511.1847764593167,False
2009-01-02 16:30:00+00:00,0.0670000000000157,70.3799999999999,486.799999999999,140.0,3.95000000000001,0.0,0.121972222222222,0.102,230.2563999999995,0.1817990706503996,551.7143779607546,False
2009-01-02 17:00:00+00:00,0.0010000000000156,69.6599999999999,481.799999999999,148.4,4.80500000000002,0.0,0.122875,0.102,227.89139999999952,0.1853241690935139,576.4310844515517,False
2009-01-02 17:30:00+00:00,-0.0319999999999843,70.8899999999999,440.199999999999,131.0,5.25100000000002,0.14,0.123388888888889,0.102,208.21459999999956,0.1773834874208237,584.9122542878508,False
2009-01-02 18:00:00+00:00,-0.0919999999999843,73.7,379.0,114.7,5.56400000000002,0.1,0.1224375,0.102,179.267,0.1595603810819355,577.0128614443119,False
2009-01-02 18:30:00+00:00,-0.0299999999999843,74.99,294.4,83.6,5.96900000000002,0.0,0.1224375,0.102,139.25119999999998,0.1524221374135972,552.867975521926,False
2009-01-02 19:00:00+00:00,-0.0769999999999843,77.13,155.9,37.16,4.84500000000002,0.0,0.122333333333333,0.102,73.7407,0.138902796435348,512.8904523262765,False
2009-01-02 19:30:00+00:00,-0.220999999999984,73.6,184.8,40.28,5.58400000000002,0.0,0.122847222222222,0.101,87.4104,0.1586650802813974,457.7638745010875,False
2009-01-02 20:00:00+00:00,-0.105999999999984,70.1699999999999,308.1,80.6,5.70300000000002,0.0,0.122847222222222,0.101,145.7313,0.1807917910127076,388.4308629226063,False
2009-01-02 20:30:00+00:00,0.176000000000016,70.2099999999999,442.1,132.9,5.70300000000002,0.0,0.123180555555556,0.101,209.1133,0.1843004493479564,306.07695871707404,False
2009-01-02 21:00:00+00:00,-0.580999999999984,81.9,105.3,16.17,4.99200000000002,0.0,0.122923611111111,0.101,49.8069,0.1059529073578583,212.11035150302772,False
2009-01-02 21:30:00+00:00,-1.48599999999998,86.9,46.3899999999999,3.434,3.41600000000001,0.0,0.123180555555556,0.101,21.94246999999995,0.0717434842094058,108.1378004869742,False
2009-01-02 22:00:00+00:00,-1.68799999999998,81.2,0.0,-15.46,3.61400000000001,0.0,0.122666666666667,0.101,0.0,0.101433755891453,0.0,False
2009-01-02 22:30:00+00:00,-2.51799999999998,81.2,0.0,-12.54,4.18200000000001,0.0,0.122638888888889,0.101,0.0,0.0953698891352184,0.0,False
2009-01-02 23:00:00+00:00,-3.00499999999998,67.29,0.0,-38.32,4.08200000000001,0.0,0.123131944444444,0.101,0.0,0.1600061018476575,0.0,False
2009-01-02 23:30:00+00:00,-3.33399999999998,67.7699999999999,0.0,-60.42,4.79000000000002,0.0,0.123027777777778,0.101,0.0,0.1538177296288103,0.0,False
2009-01-03 00:00:00+00:00,-3.86699999999998,64.4099999999999,0.0,-64.38,4.04700000000001,0.0,0.123104166666667,0.101,0.0,0.1631768084450296,0.0,False
2009-01-03 00:30:00+00:00,-4.29099999999998,66.2099999999999,0.0,-76.92,3.80700000000001,0.0,0.123104166666667,0.101,0.0,0.1500399351526816,0.0,False
2009-01-03 01:00:00+00:00,-4.72299999999998,68.9999999999999,0.0,-77.77,3.62900000000001,0.0,0.123,0.101,0.0,0.1332150322219949,0.0,False
2009-01-03 01:30:00+00:00,-5.14599999999998,70.15,0.0,-76.4,3.31800000000001,0.0,0.123152777777778,0.101,0.0,0.1242090194233685,0.0,False
2009-01-03 02:00:00+00:00,-5.43599999999998,70.0499999999999,0.0,-74.08,3.52200000000001,0.0,0.123104166666667,0.101,0.0,0.1218960031579097,0.0,False
2009-01-03 02:30:00+00:00,-5.83999999999998,71.0999999999999,0.0,-75.21,3.25400000000001,0.0,0.123027777777778,0.1,0.0,0.1140390160130224,0.0,False
2009-01-03 03:00:00+00:00,-6.17599999999998,72.22,0.0,-74.11,3.21800000000001,0.0,0.122541666666667,0.1,0.0,0.1068258224686973,0.0,False
2009-01-03 03:30:00+00:00,-6.47899999999998,74.09,0.0,-73.68,2.74300000000001,0.0,0.123131944444444,0.1,0.0,0.0973357924462276,0.0,False
2009-01-03 04:00:00+00:00,-6.78999999999998,75.12,0.0,-72.14,3.11900000000001,0.0,0.123,0.1,0.0,0.0912474825482267,0.0,False
2009-01-03 04:30:00+00:00,-6.99899999999998,76.89,0.0,-72.8,3.35600000000001,0.0,0.122819444444444,0.1,0.0,0.0833953936303544,0.0,False
2009-01-03 05:00:00+00:00,-7.16199999999999,78.8,0.0,-71.83,3.16900000000001,0.0,0.122590277777778,0.1,0.0,0.0755418329177459,0.0,False
2009-01-03 05:30:00+00:00,-7.42999999999998,80.7,0.0,-71.09,3.08500000000001,0.0,0.122590277777778,0.1,0.0,0.0673541791009858,0.0,False
2009-01-03 06:00:00+00:00,-7.75799999999999,82.3,0.0,-70.63,2.82200000000001,0.0,0.122513888888889,0.1,0.0,0.0602118648596419,0.0,False
2009-01-03 06:30:00+00:00,-7.96799999999999,84.1,0.0,-70.21,3.07200000000001,0.0,0.122590277777778,0.1,0.0,0.0532087843010035,0.0,False
2009-01-03 07:00:00+00:00,-7.97899999999999,84.9,0.0,-68.55,3.18000000000001,0.0,0.122305555555556,0.1,0.0,0.0504881789287311,0.0,False
2009-01-03 07:30:00+00:00,-7.76799999999999,84.5,0.0,-69.48,3.49700000000001,0.0,0.122333333333333,0.1,0.0,0.0526867777120771,0.0,False
2009-01-03 08:00:00+00:00,-7.42499999999999,85.5,0.0,-69.22,3.31000000000001,0.0,0.122770833333333,0.1,0.0,0.0506225683592602,0.0,False
2009-01-03 08:30:00+00:00,-7.18099999999999,84.5,0.0,-46.54,3.04800000000001,0.0,0.122180555555556,0.099,0.0,0.0551496613518938,0.0,False
2009-01-03 09:00:00+00:00,-7.12199999999999,86.2,0.0,-68.45,2.69800000000001,0.0,0.122256944444444,0.099,0.0,0.0493263324581341,0.0,False
2009-01-03 09:30:00+00:00,-7.36499999999999,87.0,0.0,-60.08,2.42000000000001,0.0,0.122284722222222,0.099,0.0,0.0455980387260879,0.0,False
2009-01-03 10:00:00+00:00,-7.02399999999999,87.2,0.0,-54.67,3.02900000000001,0.0,0.121513888888889,0.099,0.0,0.046101016725591,0.0,False
2009-01-03 10:30:00+00:00,-6.68199999999999,86.2,0.0,-30.33,2.82100000000001,0.0,0.121847222222222,0.099,0.0,0.0510359778610346,0.0,False
2009-01-03 11:00:00+00:00,-6.82399999999999,86.6,0.0,-14.87,2.36400000000001,0.0,0.121513888888889,0.099,0.0,0.0490154301324608,0.0,False
2009-01-03 11:30:00+00:00,-6.81299999999998,88.2,0.0,-53.33,2.49700000000001,0.0,0.121076388888889,0.099,0.0,0.0431995970007675,0.0,False
2009-01-03 12:00:00+00:00,-7.20999999999998,89.9,0.0,-67.87,2.40200000000001,0.0,0.121361111111111,0.099,0.0,0.0358554110201467,0.0,False
2009-01-03 12:30:00+00:00,-7.66699999999999,92.0,0.0,-66.33,2.20400000000001,0.0,0.121152777777778,0.099,0.0,0.0274082405500955,0.0,False
2009-01-03 13:00:00+00:00,-7.86899999999999,92.1,0.0,-62.85,2.60300000000001,0.0,0.121256944444444,0.099,0.0,0.0266423633762462,0.0,False
2009-01-03 13:30:00+00:00,-7.55499999999998,89.1,59.4799999999999,-2.013,2.39600000000001,0.0,0.121131944444444,0.098,28.13403999999995,0.0376710687708252,102.92642296517508,False
2009-01-03 14:00:00+00:00,-7.21299999999998,87.7,90.1999999999999,16.88,2.46100000000001,0.0,0.121180555555556,0.098,42.66459999999995,0.0436553299373924,207.5638207787448,False
2009-01-03 14:30:00+00:00,-6.53599999999998,84.8,178.5,43.27,2.54800000000001,0.0,0.120486111111111,0.098,84.4305,0.0568510407580928,302.2985212221562,False
2009-01-03 15:00:00+00:00,-5.96399999999998,81.9,261.0,42.63,2.29300000000001,0.0,0.120409722222222,0.098,123.453,0.0707457601587419,385.5106151571943,False
2009-01-03 15:30:00+00:00,-5.27999999999999,79.66,341.7,95.2,2.097,0.0,0.120770833333333,0.098,161.6241,0.0837759663577213,455.777222361897,False
2009-01-03 16:00:00+00:00,-4.34699999999998,74.2199999999999,522.999999999999,151.2,1.936,0.0,0.120305555555556,0.098,247.3789999999995,0.1139883186846292,511.8968220620672,False
2009-01-03 16:30:00+00:00,-3.62999999999998,74.2499999999999,561.299999999999,176.6,2.134,0.0,0.120076388888889,0.098,265.4948999999995,0.1201881193397359,552.9097983682797,False
2009-01-03 17:00:00+00:00,-3.07099999999998,72.2099999999999,767.699999999999,240.1,2.239,0.0,0.119895833333333,0.098,363.12209999999953,0.1352690687100706,578.1148492996145,False
2009-01-03 17:30:00+00:00,-2.28299999999998,69.4999999999999,816.999999999999,231.8,1.852,0.0,0.120027777777778,0.098,386.4409999999995,0.1574535737452781,587.0809788051633,False
2009-01-03 18:00:00+00:00,-1.46699999999998,68.0999999999999,892.999999999999,255.0,1.747,0.0,0.120465277777778,0.098,422.3889999999995,0.1749489698765625,579.6548667223752,False
2009-01-03 18:30:00+00:00,-1.48099999999998,69.1499999999999,797.699999999999,218.6,1.852,0.0,0.119666666666667,0.098,377.31209999999953,0.1690155843901239,555.9634906453443,False
2009-01-03 19:00:00+00:00,-1.55299999999998,70.3999999999999,619.999999999999,156.0,1.694,0.0,0.119590277777778,0.098,293.2599999999995,0.1613067947918444,516.4119548657742,False
2009-01-03 19:30:00+00:00,-2.15399999999998,71.5799999999999,372.4,47.4,1.724,0.0,0.119666666666667,0.098,176.1452,0.1481295548953392,461.6765635054828,False
2009-01-03 20:00:00+00:00,-1.90499999999998,71.7099999999999,403.2,59.15,1.525,0.0,0.1194375,0.097,190.7136,0.150202393140093,392.6932562810299,False
2009-01-03 20:30:00+00:00,-1.21099999999998,66.3099999999999,475.3,93.6,1.041,0.0,0.120083333333333,0.098,224.8169,0.1882889115286248,310.64160463740285,False
2009-01-03 21:00:00+00:00,-2.03499999999998,67.9999999999999,183.1,-20.4,1.292,0.0,0.119513888888889,0.097,86.60629999999999,0.1682695812894721,216.9246419033598,False
2009-01-03 21:30:00+00:00,-2.00499999999998,67.8299999999999,141.9,-32.69,1.11,0.0,0.1195625,0.097,67.1187,0.1695405690765346,113.14487235674603,False
2009-01-03 22:00:00+00:00,-2.34899999999998,68.6799999999999,51.49,-61.66,0.995000000000001,0.0,0.119590277777778,0.097,24.35477,0.1608946982221684,1.0768694278352082,False
2009-01-03 22:30:00+00:00,-3.16499999999998,71.4599999999999,0.0,-72.65,0.765,0.0,0.119465277777778,0.097,0.0,0.1379447934602435,0.0,False
2009-01-03 23:00:00+00:00,-3.57299999999998,72.7099999999999,0.0,-70.64,0.962000000000001,0.0,0.119979166666667,0.097,0.0,0.1279234950991141,0.0,False
2009-01-03 23:30:00+00:00,-4.09999999999998,72.7599999999999,0.0,-67.97,1.227,0.0,0.119694444444444,0.097,0.0,0.1227153766451667,0.0,False
2009-01-04 00:00:00+00:00,-4.69899999999999,73.6099999999999,0.0,-66.26,1.361,0.0,0.119951388888889,0.097,0.0,0.1136116146991673,0.0,False
2009-01-04 00:30:00+00:00,-5.34199999999998,72.9599999999999,0.0,-66.15,1.538,0.0,0.119388888888889,0.097,0.0,0.1108457274431081,0.0,False
2009-01-04 01:00:00+00:00,-5.81399999999998,74.4699999999999,0.0,-65.84,1.543,0.0,0.119256944444444,0.097,0.0,0.1009421669360726,0.0,False
2009-01-04 01:30:00+00:00,-6.30299999999999,76.95,0.0,-64.14,1.589,0.0,0.119416666666667,0.097,0.0,0.0877745475913284,0.0,False
2009-01-04 02:00:00+00:00,-6.77999999999999,78.15,0.0,-61.75,1.531,0.0,0.119388888888889,0.097,0.0,0.0801969625644772,0.0,False
2009-01-04 02:30:00+00:00,-7.06099999999999,77.04,0.0,-49.93,1.71,0.0,0.118715277777778,0.097,0.0,0.0824568108955894,0.0,False
2009-01-04 03:00:00+00:00,-7.10099999999999,77.9599999999999,0.0,-52.78,1.733,0.0,0.118666666666667,0.096,0.0,0.0789076087401628,0.0,False
2009-01-04 03:30:00+00:00,-7.46499999999999,78.3599999999999,0.0,-57.9,1.652,0.0,0.118618055555556,0.097,0.0,0.0753150453761802,0.0,False
2009-01-04 04:00:00+00:00,-7.88199999999999,81.0999999999999,0.0,-56.81,1.693,0.0,0.118694444444444,0.096,0.0,0.0636746386121462,0.0,False
2009-01-04 04:30:00+00:00,-8.15999999999999,83.6,0.0,-54.22,1.873,0.0,0.118770833333333,0.096,0.0,0.0540637773911839,0.0,False
2009-01-04 05:00:00+00:00,-7.99799999999999,85.3,0.0,-52.16,2.192,0.0,0.1184375,0.096,0.0,0.0490777849035374,0.0,False
2009-01-04 05:30:00+00:00,-7.89399999999999,86.8,0.0,-50.38,1.859,0.0,0.118236111111111,0.096,0.0,0.0444295096632682,0.0,False
2009-01-04 06:00:00+00:00,-7.88999999999999,88.4,0.0,-47.79,1.646,0.0,0.117951388888889,0.096,0.0,0.0390563165119538,0.0,False
2009-01-04 06:30:00+00:00,-8.21999999999999,89.9,0.0,-47.05,1.55,0.0,0.117951388888889,0.096,0.0,0.0331392740271259,0.0,False
2009-01-04 07:00:00+00:00,-8.51999999999999,91.5,0.0,-45.71,1.551,0.0,0.117743055555556,0.096,0.0,0.027240787194179,0.0,False
2009-01-04 07:30:00+00:00,-8.53999999999999,90.6,0.0,-43.74,1.891,0.0,0.117284722222222,0.096,0.0,0.0300778107520285,0.0,False
2009-01-04 08:00:00+00:00,-8.54999999999999,88.6,0.0,-45.54,2.163,0.0,0.117673611111111,0.096,0.0,0.036448695989374,0.0,False
2009-01-04 08:30:00+00:00,-8.67999999999999,89.3,0.0,-46.72,2.17,0.0,0.1173125,0.096,0.0,0.0338627515933044,0.0,False
2009-01-04 09:00:00+00:00,-8.74999999999999,87.8,0.0,-43.05,1.934,0.0,0.116798611111111,0.096,0.0,0.038397780395553,0.0,False
2009-01-04 09:30:00+00:00,-8.83999999999999,87.4,0.0,-42.78,2.124,0.0,0.116618055555556,0.096,0.0,0.0393766707702708,0.0,False
2009-01-04 10:00:00+00:00,-8.76999999999999,87.5999999999999,0.0,-42.11,2.76600000000001,0.0,0.116541666666667,0.096,0.0,0.0389658561422785,0.0,False
2009-01-04 10:30:00+00:00,-8.33999999999999,90.0,0.0,-45.27,3.04000000000001,0.0,0.116305555555556,0.095,0.0,0.0325039783142069,0.0,False
2009-01-04 11:00:00+00:00,-7.88599999999999,89.3,0.0,-48.8,2.683,0.0,0.116208333333333,0.096,0.0,0.0360373434334473,0.0,False
