TIMESTAMP,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,vpd,ext_rad,interpolated
2006-12-15 16:00:00+00:00,22.34,80.24,,,1.72,0.0,0.103,0.133,0.534218427985069,0.0,False
2006-12-15 16:30:00+00:00,21.63,84.61,,,1.12,0.0,0.103,0.133,0.3984504386997975,0.0,False
2006-12-15 17:00:00+00:00,21.17,87.01,,,1.28,0.0,0.103,0.133,0.3269724780064615,0.0,False
2006-12-15 17:30:00+00:00,20.57,88.98,,,1.08,0.0,0.103,0.133,0.2673377698217273,0.0,False
2006-12-15 18:00:00+00:00,20.64,86.33,,,1.75,0.0,0.103,0.133,0.3330584959704825,0.0,False
2006-12-15 18:30:00+00:00,20.51,84.8,,,2.19,0.0,0.102,0.133,0.3673802706140897,0.0,False
2006-12-15 19:00:00+00:00,20.22,84.16,,,2.36,0.0,0.102,0.133,0.3760556008632996,0.0,False
2006-12-15 19:30:00+00:00,19.71,87.86,,,1.93,0.0,0.102,0.133,0.2792534703706678,0.0,False
2006-12-15 20:00:00+00:00,19.65,86.74,,,2.24,0.0,0.102,0.133,0.3038827364701059,0.0,False
2006-12-15 20:30:00+00:00,19.34,85.92,,,2.26,0.0,0.102,0.133,0.3165165768358682,0.0,False
2006-12-15 21:00:00+00:00,19.43,83.72,,,2.15,0.0,0.102,0.133,0.3680272155806337,0.0,False
2006-12-15 21:30:00+00:00,19.49,81.58,,,2.27,0.0,0.102,0.133,0.4179606115110377,0.0,False
2006-12-15 22:00:00+00:00,19.52,80.11,,,2.4,0.0,0.102,0.133,0.4521581082337542,0.0,False
2006-12-15 22:30:00+00:00,19.39,79.98,,,2.19,0.0,0.102,0.133,0.4514493714643127,0.0,False
2006-12-15 23:00:00+00:00,19.33,79.79,,,2.04,0.0,0.102,0.133,0.4540355097830011,0.0,False
2006-12-15 23:30:00+00:00,19.12,80.43,4.28,8.19,1.89,0.0,0.102,0.133,0.4339434396466808,13.834942422835836,False
2006-12-16 00:00:00+00:00,19.0,81.0,33.21,67.31,1.5,0.0,0.102,0.133,0.4181626775756719,174.36931261984847,False
2006-12-16 00:30:00+00:00,18.87,82.12,62.14,129.16,1.33,0.0,0.102,0.133,0.3903320223444698,329.4038028146294,False
2006-12-16 01:00:00+00:00,19.04,82.37,146.49,265.6,1.46,0.0,0.102,0.133,0.3889805324407182,476.2875143036944,False
2006-12-16 01:30:00+00:00,20.36,75.42,344.33,586.24,1.81,0.0,0.102,0.133,0.5886194324490116,612.5089174100369,False
2006-12-16 02:00:00+00:00,21.97,69.13,476.77,813.18,2.28,0.0,0.102,0.133,0.8159928154880216,735.7387954936027,False
2006-12-16 02:30:00+00:00,23.27,64.66,560.92,976.0,2.85,0.0,0.102,0.133,1.01079259471967,843.8700716128006,False
2006-12-16 03:00:00+00:00,24.19,59.72,182.56,1131.09,3.75,0.0,0.102,0.133,1.2176212385822525,935.0538368521894,False
2006-12-16 03:30:00+00:00,25.07,56.9,715.56,1250.25,3.48,0.0,0.102,0.133,1.3731659729994916,1007.7309642791188,False
2006-12-16 04:00:00+00:00,25.66,56.02,754.68,1313.46,3.46,0.0,0.102,0.133,1.4511630438759082,1060.658767972334,False
2006-12-16 04:30:00+00:00,26.28,53.59,798.69,1387.14,3.49,0.0,0.102,0.133,1.5884997497871007,1092.932251289426,False
2006-12-16 05:00:00+00:00,27.36,50.21,812.54,1405.79,3.34,0.0,0.102,0.133,1.8157653070631856,1103.9995810573123,False
2006-12-16 05:30:00+00:00,27.61,49.25,818.66,1405.79,3.25,0.0,0.102,0.133,1.8780048431712864,1093.6715230999423,False
2006-12-16 06:00:00+00:00,27.9,47.33,788.5,1345.75,3.31,0.0,0.102,0.132,1.9822881472178864,1062.1246777709364,False
2006-12-16 06:30:00+00:00,28.46,45.08,735.53,1247.06,3.04,0.0,0.102,0.132,2.135341364434712,1009.898460171344,False
2006-12-16 07:00:00+00:00,28.55,44.52,674.0,1132.91,2.98,0.0,0.102,0.132,2.168398226400836,937.885876690599,False
2006-12-16 07:30:00+00:00,28.57,43.23,613.89,1025.57,2.94,0.0,0.102,0.132,2.221389869553427,847.318255583995,False
2006-12-16 08:00:00+00:00,28.44,44.44,513.04,842.74,3.32,0.0,0.102,0.132,2.157721048120631,739.7441926780025,False
2006-12-16 08:30:00+00:00,28.35,45.24,391.2,628.53,3.12,0.0,0.101,0.132,2.1155767964256413,617.0030722089361,False
2006-12-16 09:00:00+00:00,27.8,47.33,278.32,437.52,3.08,0.0,0.101,0.132,1.970773069326326,481.1936155581776,False
2006-12-16 09:30:00+00:00,27.36,47.41,128.56,228.31,3.0,0.0,0.101,0.132,1.9178770335098,334.6379956639867,False
2006-12-16 10:00:00+00:00,26.47,52.47,55.22,110.06,2.66,0.0,0.101,0.132,1.6451492143446778,179.84213071057104,False
2006-12-16 10:30:00+00:00,25.5,55.53,15.48,29.11,2.33,0.0,0.101,0.132,1.453479078891142,19.452836024170704,False
2006-12-16 11:00:00+00:00,24.55,59.62,,,2.01,0.0,0.101,0.132,1.2472241709628769,0.0,False
2006-12-16 11:30:00+00:00,23.66,62.96,,,1.38,0.0,0.101,0.132,1.0846082026362294,0.0,False
2006-12-16 12:00:00+00:00,22.74,66.53,,,0.98,0.0,0.101,0.132,0.927110103321311,0.0,False
2006-12-16 12:30:00+00:00,22.92,64.25,,,2.05,0.0,0.101,0.132,1.0011187569485624,0.0,False
2006-12-16 13:00:00+00:00,22.58,63.72,0.2,1.36,2.42,0.0,0.101,0.132,0.9952435036937042,0.0,False
2006-12-16 13:30:00+00:00,21.99,66.05,,,2.73,0.0,0.101,0.132,0.8985018490152747,0.0,False
2006-12-16 14:00:00+00:00,21.44,68.01,,,2.46,0.0,0.101,0.132,0.8186574925974771,0.0,False
2006-12-16 14:30:00+00:00,20.94,69.4,,,2.37,0.0,0.101,0.132,0.7594341268102807,0.0,False
2006-12-16 15:00:00+00:00,20.5,70.12,,,2.35,0.0,0.101,0.132,0.7217470441053926,0.0,False
2006-12-16 15:30:00+00:00,20.08,71.73,,,2.57,0.0,0.101,0.132,0.6653692458700318,0.0,False
2006-12-16 16:00:00+00:00,19.6,73.61,,,2.6,0.0,0.101,0.132,0.6029113885452988,0.0,False
2006-12-16 16:30:00+00:00,19.06,76.3,,0.45,2.21,0.0,0.101,,0.5235591034328162,0.0,False
2006-12-16 17:00:00+00:00,18.71,76.89,,,2.27,0.0,0.101,,0.4994858347379441,0.0,False
2006-12-16 17:30:00+00:00,18.39,76.89,,,2.24,0.0,0.101,0.132,0.4895756328428297,0.0,False
2006-12-16 18:00:00+00:00,17.93,79.41,,,2.15,0.0,0.101,0.132,0.4237662588268648,0.0,False
2006-12-16 18:30:00+00:00,17.62,79.66,0.2,0.91,2.21,0.0,0.1,0.132,0.4105231238340329,0.0,False
2006-12-16 19:00:00+00:00,17.25,81.29,,,1.86,0.0,0.1,0.132,0.3688992641371519,0.0,False
2006-12-16 19:30:00+00:00,17.02,81.17,,,1.79,0.0,0.1,0.132,0.3658963898692196,0.0,False
2006-12-16 20:00:00+00:00,16.78,81.17,,,1.75,0.0,0.1,0.132,0.3603665835450207,0.0,False
2006-12-16 20:30:00+00:00,16.55,81.99,,,1.86,0.0,0.1,0.132,0.3396706163528516,0.0,False
2006-12-16 21:00:00+00:00,15.88,86.33,,,1.02,0.0,0.1,0.132,0.2470293717398532,0.0,False
2006-12-16 21:30:00+00:00,15.49,89.08,,,0.66,0.0,0.1,0.132,0.192464581302526,0.0,False
2006-12-16 22:00:00+00:00,15.24,91.16,,,0.9,0.0,0.1,0.132,0.1533226266409737,0.0,False
2006-12-16 22:30:00+00:00,15.11,91.69,,0.45,0.79,0.0,0.1,0.132,0.1429298374588988,0.0,False
2006-12-16 23:00:00+00:00,14.99,92.65,,2.170521506115158,0.68,0.0,0.1,0.132,0.1254449360774474,0.0,True
2006-12-16 23:30:00+00:00,14.68,94.67,4.28,7.73,0.33,0.0,0.1,0.132,0.0891678199613389,8.395218879988082,False
2006-12-17 00:00:00+00:00,15.49,92.07,48.29,75.95,0.92,0.0,0.1,0.132,0.139765945945882,169.04163860702067,False
2006-12-17 00:30:00+00:00,16.37,88.39,94.54,153.72,1.14,0.0,0.1,0.132,0.2164705629977144,324.27483514209536,False
2006-12-17 01:00:00+00:00,17.34,82.37,223.51,334.73,1.84,0.0,0.1,0.132,0.3495897032800713,471.4405249792764,False
2006-12-17 01:30:00+00:00,18.2,77.18,212.71,355.65,1.98,0.0,0.1,0.132,0.4777023882938021,608.0223690127426,False
2006-12-17 02:00:00+00:00,18.7,76.06,281.58,466.17,2.3,0.0,0.1,0.132,0.5171014190680187,731.6849985818669,False
2006-12-17 02:30:00+00:00,20.27,68.6,611.24,1014.66,2.97,0.0,0.1,0.132,0.7477705818758863,840.3139471418762,False
2006-12-17 03:00:00+00:00,21.47,62.96,295.84,1095.61,3.01,0.0,0.1,0.132,0.9496344937221736,932.0518047832024,False
2006-12-17 03:30:00+00:00,22.56,60.36,670.33,1167.47,3.41,0.0,0.1,0.132,1.08609711122539,1005.3299774064704,False
2006-12-17 04:00:00+00:00,23.81,57.01,752.85,1292.54,3.73,0.0,0.099,0.132,1.2702425999120308,1058.8955075160277,False
2006-12-17 04:30:00+00:00,24.28,55.4,509.57,959.63,3.36,0.0,0.099,0.132,1.355498114316886,1091.8324980341758,False
2006-12-17 05:00:00+00:00,24.8,52.31,644.45,1157.01,3.74,0.0,0.099,0.132,1.4951579173596878,1103.5777728201156,False
2006-12-17 05:30:00+00:00,25.03,51.9,785.85,1319.83,3.44,0.0,0.099,0.132,1.528821535332071,1093.9305061225148,False
2006-12-17 06:00:00+00:00,25.67,48.85,782.39,1311.19,3.12,0.0,0.099,0.132,1.6887443636753618,1063.0556563178236,False
2006-12-17 06:30:00+00:00,26.19,48.53,735.94,1237.97,3.1,0.0,0.099,0.132,1.7523637865751045,1011.4811452251324,False
2006-12-17 07:00:00+00:00,26.42,49.25,645.27,1074.24,3.11,0.0,0.099,0.132,1.751437996545712,940.088831230612,False
2006-12-17 07:30:00+00:00,26.22,48.45,406.48,736.78,3.28,0.0,0.099,0.132,1.7581966238533142,850.0994305721636,False
2006-12-17 08:00:00+00:00,26.19,49.65,469.84,760.88,3.43,0.0,0.099,0.132,1.7142319147864105,743.0516446132194,False
2006-12-17 08:30:00+00:00,26.15,50.54,386.1,617.62,2.86,0.0,0.099,0.132,1.6799603959296392,620.7758500040738,False
2006-12-17 09:00:00+00:00,25.7,52.47,276.49,433.88,2.92,0.0,0.099,0.132,1.5720191742145668,485.3628015967101,False
2006-12-17 09:30:00+00:00,25.08,55.04,104.32,195.11,2.77,0.0,0.099,0.132,1.4332783062294905,339.12788325339966,False
2006-12-17 10:00:00+00:00,24.56,57.8,73.15,126.89,2.2,0.0,0.099,0.132,1.304217902117007,184.57151781486823,False
2006-12-17 10:30:00+00:00,23.84,60.47,15.69,27.74,1.9,0.0,0.099,0.132,1.1701161149363388,24.336413165711896,False
2006-12-17 11:00:00+00:00,22.92,63.55,,0.45,1.75,0.0,0.099,0.132,1.0207210822594437,0.0,False
2006-12-17 11:30:00+00:00,22.2,66.63,,,1.6,0.0,0.099,0.132,0.8945200342558823,0.0,False
2006-12-17 12:00:00+00:00,21.61,68.38,,,1.41,0.0,0.099,0.132,0.8176483648712594,0.0,False
2006-12-17 12:30:00+00:00,21.43,68.38,,,1.94,0.0,0.099,0.131,0.8086935714519163,0.0,False
2006-12-17 13:00:00+00:00,20.71,72.1,,,1.57,0.0,0.099,0.131,0.6826977193163265,0.0,False
2006-12-17 13:30:00+00:00,20.49,71.94,,,1.86,0.0,0.099,0.131,0.6773673284441803,0.0,False
2006-12-17 14:00:00+00:00,19.7,75.03,,0.91,1.12,0.0,0.099,0.131,0.5740225095436942,0.0,False
2006-12-17 14:30:00+00:00,19.26,76.89,,,1.1,0.0,0.099,0.131,0.51692884059927,0.0,False
2006-12-17 15:00:00+00:00,19.18,76.48,,,1.71,0.0,0.099,0.131,0.5234844448649897,0.0,False
2006-12-17 15:30:00+00:00,19.28,75.03,,,2.19,0.0,0.099,0.131,0.559229708636564,0.0,False
2006-12-17 16:00:00+00:00,18.67,78.19,,,1.56,0.0,0.099,0.131,0.470210343526014,0.0,False
2006-12-17 16:30:00+00:00,17.99,81.41,,0.45,1.34,0.0,0.099,0.131,0.3840510415049666,0.0,False
2006-12-17 17:00:00+00:00,18.25,78.06,,,2.0,0.0,0.099,0.131,0.460725025825775,0.0,False
2006-12-17 17:30:00+00:00,17.94,80.11,,,1.49,0.0,0.099,0.131,0.4096171390675389,0.0,False
2006-12-17 18:00:00+00:00,17.66,80.24,,,1.66,0.0,0.099,0.131,0.3998245123141177,0.0,False
2006-12-17 18:30:00+00:00,17.18,83.27,,,1.27,0.0,0.099,0.131,0.3284020078207814,0.0,False
2006-12-17 19:00:00+00:00,16.38,87.64,,,0.68,0.0,0.099,0.131,0.2306013369357589,0.0,False
2006-12-17 19:30:00+00:00,15.88,90.04,,,0.61,0.0,0.099,0.131,0.1799862869443259,0.0,False
2006-12-17 20:00:00+00:00,16.15,87.75,,,1.19,0.0,0.099,0.131,0.2252211711876799,0.0,False
2006-12-17 20:30:00+00:00,15.78,88.28,,,0.67,0.0,0.099,0.131,0.2104400426956857,0.0,False
2006-12-17 21:00:00+00:00,15.51,89.83,,,0.73,0.0,0.098,0.131,0.1794760348286271,0.0,False
2006-12-17 21:30:00+00:00,15.36,90.41,,,0.67,0.0,0.098,0.131,0.1676185002678399,0.0,False
2006-12-17 22:00:00+00:00,15.31,90.68,,,0.77,0.0,0.098,0.131,0.1623768385937729,0.0,False
2006-12-17 22:30:00+00:00,15.39,90.84,,0.45,0.82,0.0,0.098,0.131,0.1604115566255697,0.0,False
2006-12-17 23:00:00+00:00,15.16,91.21,,1.8750781249999997,0.73,0.0,0.098,0.131,0.1516729607701239,0.0,True
2006-12-17 23:30:00+00:00,15.06,92.28,3.26,6.37,0.69,0.0,0.098,0.131,0.1323552589960435,3.081715033870198,False
2006-12-18 00:00:00+00:00,15.02,93.02,28.73,50.03,0.68,0.0,0.098,0.131,0.1193604757757732,163.84341328408854,False
2006-12-18 00:30:00+00:00,16.08,88.23,67.03,105.51,0.97,0.0,0.098,0.131,0.215431149137485,319.2771461949788,False
2006-12-18 01:00:00+00:00,17.43,81.93,172.98,284.7,1.57,0.0,0.098,0.131,0.3603587094792559,466.7252121515674,False
2006-12-18 01:30:00+00:00,18.34,75.48,359.82,561.68,2.28,0.0,0.098,0.131,0.5178195205226034,603.6664539203049,False
2006-12-18 02:00:00+00:00,19.38,72.58,320.29,564.86,2.75,0.0,0.098,0.131,0.6179342079553725,727.7593669097972,False
2006-12-18 02:30:00+00:00,20.09,71.94,464.54,823.19,3.05,0.0,0.098,0.131,0.6608353827805005,836.8821356057027,False
2006-12-18 03:00:00+00:00,20.85,70.12,265.48,740.87,2.96,0.0,0.098,0.131,0.7374732161135006,929.1689136132348,False
2006-12-18 03:30:00+00:00,22.71,63.07,721.67,1262.98,3.05,0.0,0.098,0.131,1.0210929376194566,1003.0417269713024,False
2006-12-18 04:00:00+00:00,23.6,60.64,769.76,1340.3,3.83,0.0,0.098,0.131,1.1483883843708809,1057.2374552372005,False
2006-12-18 04:30:00+00:00,24.69,58.44,801.95,1392.14,2.97,0.0,0.098,0.131,1.2944490075719777,1090.8294290054423,False
2006-12-18 05:00:00+00:00,25.08,56.37,845.76,1452.63,3.12,0.0,0.098,0.131,1.3908792816012607,1103.2432745753122,False
2006-12-18 05:30:00+00:00,26.12,52.15,843.11,1452.63,2.96,0.0,0.098,0.131,1.6223994466612028,1094.2667348479326,False
2006-12-18 06:00:00+00:00,26.92,48.45,869.19,1480.83,2.83,0.0,0.098,0.131,1.83211590511106,1064.053298531688,False
2006-12-18 06:30:00+00:00,27.23,47.73,831.49,1397.6,3.01,0.0,0.098,0.131,1.8917637301542984,1013.1195756042288,False
2006-12-18 07:00:00+00:00,26.89,49.41,395.68,707.67,2.81,0.0,0.098,0.131,1.794834464960796,942.3364639095128,False
2006-12-18 07:30:00+00:00,26.62,49.25,627.34,1048.31,2.88,0.0,0.098,0.131,1.77217604984343,852.914257931338,False
2006-12-18 08:00:00+00:00,26.54,49.09,542.38,895.96,2.86,0.0,0.098,0.131,1.7694162699122846,746.3819543647686,False
2006-12-18 08:30:00+00:00,26.24,51.9,513.24,813.18,2.7,0.0,0.098,0.131,1.6424652780180735,624.5611083335107,False
2006-12-18 09:00:00+00:00,26.43,49.81,303.58,483.45,2.44,0.0,0.098,0.131,1.7331322653585115,489.53468727752494,False
2006-12-18 09:30:00+00:00,25.75,51.13,181.74,262.87,2.91,0.0,0.098,0.131,1.6211314006068895,343.61145506734647,False
2006-12-18 10:00:00+00:00,25.14,53.02,50.12,106.42,1.85,0.0,0.098,0.131,1.5030297994928814,189.2864953285774,False
2006-12-18 10:30:00+00:00,24.25,57.8,25.67,39.11,1.52,0.0,0.098,0.131,1.2802543372456288,29.19854897376058,False
2006-12-18 11:00:00+00:00,23.41,60.76,,,1.84,0.0,0.098,0.131,1.1318578753906947,0.0,False
2006-12-18 11:30:00+00:00,22.19,65.51,,,1.11,0.0,0.098,0.131,0.9239803978296672,0.0,False
2006-12-18 12:00:00+00:00,21.36,69.34,,,0.79,0.0,0.098,0.131,0.7807869809571677,0.0,False
2006-12-18 12:30:00+00:00,20.64,71.57,,,0.81,0.0,0.098,0.131,0.6926739605296869,0.0,False
2006-12-18 13:00:00+00:00,20.53,72.58,,,1.1,0.0,0.098,0.131,0.6635524715715969,0.0,False
2006-12-18 13:30:00+00:00,20.09,75.48,,,1.05,0.0,0.098,0.131,0.5774655590084771,0.0,False
2006-12-18 14:00:00+00:00,19.73,76.18,,,1.14,0.0,0.098,0.131,0.5486060702495552,0.0,False
2006-12-18 14:30:00+00:00,19.88,74.23,0.2,0.45,1.88,0.0,0.098,0.131,0.5990633634027147,0.0,False
2006-12-18 15:00:00+00:00,19.43,75.74,0.2,0.91,1.69,0.0,0.098,0.131,0.548423848279249,0.0,False
2006-12-18 15:30:00+00:00,19.23,75.16,,0.45,2.15,0.0,0.098,0.131,0.5545885981496409,0.0,False
2006-12-18 16:00:00+00:00,19.0,75.29,,,2.31,0.0,0.098,0.131,0.5438315664681505,0.0,False
2006-12-18 16:30:00+00:00,18.39,78.64,,,1.75,0.0,0.098,0.131,0.4525026186725593,0.0,False
2006-12-18 17:00:00+00:00,17.93,80.56,,,1.58,0.0,0.098,0.131,0.4000979150847134,0.0,False
2006-12-18 17:30:00+00:00,17.49,82.37,,,1.5,0.0,0.097,0.131,0.3529191580119015,0.0,False
2006-12-18 18:00:00+00:00,17.16,83.46,,,1.44,0.0,0.097,0.131,0.3242615222541579,0.0,False
2006-12-18 18:30:00+00:00,16.91,84.48,,,1.25,0.0,0.097,0.131,0.2994813981516434,0.0,False
2006-12-18 19:00:00+00:00,17.04,83.27,,,1.45,0.0,0.097,0.131,0.3255024856961713,0.0,False
2006-12-18 19:30:00+00:00,16.74,84.8,,,1.29,0.0,0.097,0.131,0.2901578213371588,0.0,False
2006-12-18 20:00:00+00:00,16.55,85.51,,,1.38,0.0,0.097,0.131,0.2732830222627881,0.0,False
2006-12-18 20:30:00+00:00,16.08,87.38,,,1.1,0.0,0.097,0.131,0.230989048607907,0.0,False
2006-12-18 21:00:00+00:00,15.64,88.98,,,1.13,0.0,0.097,0.131,0.1961045148013355,0.0,False
2006-12-18 21:30:00+00:00,15.18,90.79,0.2,,0.9,0.0,0.097,0.131,0.1591247477508114,0.0,False
2006-12-18 22:00:00+00:00,14.83,91.43,,,0.67,0.0,0.097,0.131,0.1447660789413804,0.0,False
2006-12-18 22:30:00+00:00,14.67,91.96,,,0.72,0.0,0.097,0.131,0.1344177036114391,0.0,False
2006-12-18 23:00:00+00:00,14.44,92.7,,,0.61,0.0,0.097,0.131,0.1202444848335964,0.0,False
2006-12-18 23:30:00+00:00,14.19,93.4,5.7,10.01,0.61,0.0,0.097,0.131,0.1069677799878379,0.0,False
2006-12-19 00:00:00+00:00,14.48,91.8,37.9,67.77,1.07,0.0,0.097,0.131,0.1354191761308026,158.60099496029108,False
2006-12-19 00:30:00+00:00,15.36,89.3,135.29,222.4,1.3,0.0,0.097,0.131,0.1870195988389872,314.24449305991465,False
2006-12-19 01:00:00+00:00,16.63,80.43,261.2,437.52,1.52,0.0,0.097,0.131,0.370975375400311,461.9855764773736,False
2006-12-19 01:30:00+00:00,17.54,76.89,396.29,666.28,2.29,0.0,0.097,0.131,0.4640812026761778,599.2980859729275,False
2006-12-19 02:00:00+00:00,19.32,70.58,491.23,841.83,2.7,0.0,0.097,0.131,0.66053503058035,723.8341762864464,False
2006-12-19 02:30:00+00:00,20.16,68.49,354.52,680.38,3.25,0.0,0.097,0.131,0.7453055903119626,833.4644608673915,False
2006-12-19 03:00:00+00:00,21.64,64.13,160.96,1152.01,3.54,0.0,0.097,0.131,0.9292499069696109,926.3144212652576,False
2006-12-19 03:30:00+00:00,22.86,61.28,587.0,1065.14,3.18,0.0,0.097,0.131,1.0803579049853766,1000.7964586342104,False
2006-12-19 04:00:00+00:00,23.65,59.72,786.67,1374.86,3.03,0.0,0.097,0.131,1.1787726522926922,1055.6370393186162,False
2006-12-19 04:30:00+00:00,24.21,58.34,780.35,1351.21,3.66,0.0,0.097,0.131,1.2608471749457184,1089.898470371269,False
2006-12-19 05:00:00+00:00,25.19,56.49,818.45,1409.88,3.44,0.0,0.097,0.131,1.3961596275320527,1102.9949326760643,False
2006-12-19 05:30:00+00:00,25.95,51.99,812.14,1392.6,2.94,0.0,0.097,0.13,1.6115584399875753,1094.702497533932,False
2006-12-19 06:00:00+00:00,26.48,52.47,801.75,1367.58,3.23,0.0,0.097,0.13,1.6461180892256553,1065.162955444919,False
