TIMESTAMP,solar_TIMESTAMP,THA_KHU_Hbr_Js_1,THA_KHU_Hbr_Js_2,THA_KHU_Hbr_Js_3,THA_KHU_Hbr_Js_4,THA_KHU_Hbr_Js_5,THA_KHU_Hbr_Js_6
2006-12-15T00:00:00Z,2006-12-15T06:55:30Z,522.2732666666666,156.47513333333336,316.21320000000003,1326.324133333333,781.7056,623.8611999999999
2006-12-15T00:30:00Z,2006-12-15T07:25:30Z,550.9695999999999,164.1080666666667,409.90600000000006,1339.2010666666667,793.8250666666664,638.3696
2006-12-15T01:00:00Z,2006-12-15T07:55:30Z,1302.8135333333335,366.38079999999997,1165.3042000000003,1616.055133333333,927.1392000000001,943.046
2006-12-15T01:30:00Z,2006-12-15T08:25:30Z,2823.7192,839.6226666666666,2553.1288,2086.0632,1211.9466666666667,1528.2181333333335
2006-12-15T02:00:00Z,2006-12-15T08:55:30Z,3891.2228,1301.4151333333334,3577.8938,2330.724933333334,1454.3359999999998,1861.911333333333
2006-12-15T02:30:00Z,2006-12-15T09:25:30Z,4430.713866666667,1454.0737999999997,3736.0004,2266.340266666666,1302.8426666666667,2040.8482666666664
2006-12-15T03:00:00Z,2006-12-15T09:55:30Z,4723.416466666667,1690.6947333333335,3999.5114000000003,2156.8863333333334,1369.4997333333333,2248.802
2006-12-15T03:30:00Z,2006-12-15T10:25:30Z,5113.6866,1801.372266666667,3970.2324000000003,1983.047733333333,1381.6192,2190.7684
2006-12-15T04:00:00Z,2006-12-15T10:55:30Z,5119.4258666666665,1839.5369333333335,3776.991,1937.9784666666662,1314.9621333333332,2050.5205333333333
2006-12-15T04:30:00Z,2006-12-15T11:25:30Z,5406.3892,1805.1887333333334,3718.433,1892.9092,1357.3802666666666,2016.6675999999998
2006-12-15T05:00:00Z,2006-12-15T11:55:30Z,5452.303333333333,1797.5557999999999,3665.7307999999994,1867.1553333333336,1248.3050666666666,1953.7978666666666
2006-12-15T05:30:00Z,2006-12-15T12:25:30Z,5607.263533333333,1767.0240666666664,3572.038,1809.2091333333333,1278.6037333333336,1910.2726666666667
2006-12-15T06:00:00Z,2006-12-15T12:55:30Z,5458.0426,1721.2264666666667,3495.9126000000006,1822.0860666666667,1163.4688,1813.5500000000002
2006-12-15T06:30:00Z,2006-12-15T13:25:30Z,5268.6468,1557.1184000000003,3267.5364,1661.1244,1127.1104,1682.9743999999996
2006-12-15T07:00:00Z,2006-12-15T13:55:30Z,5159.600733333333,1446.4408666666666,3074.295,1616.055133333333,1211.9466666666667,1542.7265333333332
2006-12-15T07:30:00Z,2006-12-15T14:25:30Z,4964.465666666666,1324.3139333333331,2881.0536,1442.2165333333332,1121.0506666666668,1504.0374666666667
2006-12-15T08:00:00Z,2006-12-15T14:55:30Z,4694.720133333332,1137.3070666666665,2635.1099999999997,1300.5702666666666,963.4976,1238.0501333333334
2006-12-15T08:30:00Z,2006-12-15T15:25:30Z,4442.192400000001,1015.1801333333333,2383.3106,1113.8547333333333,884.7210666666666,1136.4913333333332
2006-12-15T09:00:00Z,2006-12-15T15:55:30Z,3902.7013333333334,748.0274666666668,2020.2510000000002,1023.7162000000001,812.0042666666666,923.7014666666669
2006-12-15T09:30:00Z,2006-12-15T16:25:30Z,3403.385133333333,557.2041333333333,1674.7587999999998,817.6852666666667,715.0485333333335,691.5670666666667
2006-12-15T10:00:00Z,2006-12-15T16:55:30Z,2295.7066666666665,370.1972666666666,1147.7368000000001,592.3389333333332,436.3008,386.8906666666667
2006-12-15T10:30:00Z,2006-12-15T17:25:30Z,1170.8104,213.72213333333332,790.5329999999999,373.4310666666667,212.09066666666666,140.24786666666668
2006-12-15T11:00:00Z,2006-12-15T17:55:30Z,545.2303333333333,83.96226666666666,544.5894000000001,283.2925333333334,103.01546666666667,67.70586666666667
2006-12-15T11:30:00Z,2006-12-15T18:25:30Z,309.92040000000003,87.77873333333332,503.59880000000004,476.4465333333334,103.01546666666667,135.41173333333333
2006-12-15T12:00:00Z,2006-12-15T18:55:30Z,189.3958,87.77873333333334,368.9154,888.5083999999999,121.19466666666668,169.26466666666664
2006-12-15T12:30:00Z,2006-12-15T19:25:30Z,126.26386666666667,57.247000000000014,351.34799999999996,1036.593133333333,181.79200000000006,212.7898666666667
2006-12-15T13:00:00Z,2006-12-15T19:55:30Z,28.69633333333333,91.59519999999999,275.2226,991.5238666666665,260.56853333333333,212.78986666666668
2006-12-15T13:30:00Z,2006-12-15T20:25:30Z,51.653400000000005,49.61406666666667,251.79940000000002,997.9623333333332,406.0021333333333,193.44533333333334
2006-12-15T14:00:00Z,2006-12-15T20:55:30Z,34.435599999999994,41.98113333333333,251.79940000000002,1004.4007999999999,509.01759999999996,246.64280000000002
2006-12-15T14:30:00Z,2006-12-15T21:25:30Z,40.17486666666667,41.98113333333333,181.5298,907.8238,502.95786666666663,178.93693333333334
2006-12-15T15:00:00Z,2006-12-15T21:55:30Z,45.91413333333334,80.14580000000001,310.3573999999999,1088.1008666666667,636.272,295.00413333333336
2006-12-15T15:30:00Z,2006-12-15T22:25:30Z,57.39266666666666,87.77873333333334,345.49219999999997,1120.2931999999998,624.1525333333333,319.1848
2006-12-15T16:00:00Z,2006-12-15T22:55:30Z,114.78533333333333,95.41166666666668,327.9248,1107.4162666666668,678.6901333333333,348.2016
2006-12-15T16:30:00Z,2006-12-15T23:25:30Z,22.95706666666667,103.0446,304.5016,1068.7854666666667,672.6304000000002,333.69319999999993
2006-12-15T17:00:00Z,2006-12-15T23:55:30Z,97.56753333333333,11.449399999999999,240.08780000000004,952.8930666666668,781.7056,401.39906666666667
2006-12-15T17:30:00Z,2006-12-16T00:25:03Z,68.87119999999999,7.632933333333334,234.23200000000003,933.5776666666668,775.6458666666667,391.7268000000001
2006-12-15T18:00:00Z,2006-12-16T00:55:03Z,126.26386666666667,30.531733333333335,286.93420000000003,978.6469333333333,830.1834666666668,440.0881333333333
2006-12-15T18:30:00Z,2006-12-16T01:25:03Z,126.26386666666667,38.16466666666667,257.6551999999999,997.9623333333335,848.3626666666667,473.94106666666676
2006-12-15T19:00:00Z,2006-12-16T01:55:03Z,177.91726666666665,53.43053333333333,286.93420000000003,1043.0316,854.4223999999999,483.61333333333334
2006-12-15T19:30:00Z,2006-12-16T02:25:03Z,137.74239999999998,19.082333333333334,234.23200000000003,1017.2777333333335,860.4821333333332,493.28560000000004
2006-12-15T20:00:00Z,2006-12-16T02:55:03Z,160.69946666666667,49.61406666666667,269.3668,1036.593133333333,878.6613333333333,512.6301333333333
2006-12-15T20:30:00Z,2006-12-16T03:25:03Z,177.91726666666665,49.61406666666667,269.3668,1088.1008666666667,890.7808,531.9746666666667
2006-12-15T21:00:00Z,2006-12-16T03:55:03Z,218.09213333333335,80.14580000000001,286.93420000000003,1120.2931999999998,896.8405333333334,594.8444
2006-12-15T21:30:00Z,2006-12-16T04:25:03Z,281.2240666666667,80.14580000000001,368.9154,1133.1701333333333,933.1989333333332,575.4998666666667
2006-12-15T22:00:00Z,2006-12-16T04:55:03Z,396.0093999999999,110.67753333333334,415.7618,1146.0470666666668,951.3781333333333,619.0250666666666
2006-12-15T22:30:00Z,2006-12-16T05:25:03Z,407.48793333333333,95.41166666666668,456.7524,1197.5548000000001,945.3184,623.8611999999999
2006-12-15T23:00:00Z,2006-12-16T05:55:03Z,464.8806000000001,103.0446,427.4734,1197.5548000000001,957.4378666666668,648.0418666666665
2006-12-15T23:30:00Z,2006-12-16T06:25:03Z,505.0554666666668,122.12693333333334,409.90599999999995,1236.1855999999998,933.1989333333332,619.0250666666666
2006-12-16T00:00:00Z,2006-12-16T06:55:03Z,637.0586000000001,118.31046666666666,544.5894000000001,1261.9394666666667,987.7365333333332,657.7141333333333
2006-12-16T00:30:00Z,2006-12-16T07:25:03Z,912.5433999999998,217.53860000000003,884.2257999999999,1352.078,1024.0949333333335,783.4535999999998
2006-12-16T01:00:00Z,2006-12-16T07:55:03Z,1503.6878666666667,446.5265999999999,1563.4986000000001,1564.5474000000002,1145.2896,996.2434666666666
2006-12-16T01:30:00Z,2006-12-16T08:25:03Z,3156.5966666666664,1125.8576666666668,3167.9878000000003,2150.447866666667,1442.2165333333332,1736.171866666667
2006-12-16T02:00:00Z,2006-12-16T08:55:03Z,4373.321199999999,1633.4477333333334,4011.2229999999995,2575.3866666666663,1563.4112,2176.2599999999998
2006-12-16T02:30:00Z,2006-12-16T09:25:03Z,4775.069866666667,1656.3465333333331,3677.4424,2356.4788,1478.5749333333333,2195.6045333333336
2006-12-16T03:00:00Z,2006-12-16T09:55:03Z,4895.594466666666,1709.7770666666665,3566.1822,2086.0632,1381.6191999999999,2060.1928
2006-12-16T03:30:00Z,2006-12-16T10:25:03Z,4843.941066666665,1713.5935333333337,3472.4893999999995,2015.2400666666665,1351.320533333333,1871.5836000000002
2006-12-16T04:00:00Z,2006-12-16T10:55:03Z,4970.204933333333,1713.5935333333337,3454.9219999999996,1944.4169333333332,1333.1413333333333,1794.2054666666663
2006-12-16T04:30:00Z,2006-12-16T11:25:03Z,5039.076133333332,1606.7324666666668,3384.6523999999995,1777.0167999999999,1242.2453333333333,1629.776933333333
2006-12-16T05:00:00Z,2006-12-16T11:55:03Z,5033.3368666666665,1568.5677999999998,3279.2479999999996,1764.1398666666669,1121.0506666666668,1533.0542666666665
2006-12-16T05:30:00Z,2006-12-16T12:25:03Z,5067.772466666666,1545.6690000000003,3185.5552,1609.6166666666668,1078.6325333333334,1455.6761333333334
2006-12-16T06:00:00Z,2006-12-16T12:55:03Z,5016.119066666667,1530.4031333333332,3091.8623999999995,1551.6704666666667,1011.9754666666666,1446.003866666667
2006-12-16T06:30:00Z,2006-12-16T13:25:03Z,4958.7264000000005,1434.9914666666664,2963.0348,1500.1627333333336,1011.9754666666666,1363.7896
2006-12-16T07:00:00Z,2006-12-16T13:55:03Z,4838.2018,1347.212733333333,2904.4768000000004,1480.8473333333332,981.6768000000001,1286.4114666666665
2006-12-16T07:30:00Z,2006-12-16T14:25:03Z,4786.5484,1209.8199333333332,2646.8216,1384.2703333333334,933.1989333333332,1213.8694666666665
2006-12-16T08:00:00Z,2006-12-16T14:55:03Z,4476.628000000001,1068.6106666666665,2424.3011999999994,1300.5702666666666,812.0042666666667,1044.6048
2006-12-16T08:30:00Z,2006-12-16T15:25:03Z,4183.925399999999,885.4202666666669,2119.7996000000003,1210.4317333333331,745.3471999999999,909.1930666666665
2006-12-16T09:00:00Z,2006-12-16T15:55:03Z,3793.655266666667,702.2298666666667,1745.0284,1088.1008666666667,618.0928000000001,720.5838666666666
2006-12-16T09:30:00Z,2006-12-16T16:25:03Z,3139.3788666666665,484.6912666666667,1364.4014000000002,920.7007333333332,612.0330666666666,493.28560000000004
2006-12-16T10:00:00Z,2006-12-16T16:55:03Z,2175.1820666666667,263.33619999999996,901.7931999999998,637.4082,406.00213333333335,246.64280000000002
2006-12-16T10:30:00Z,2006-12-16T17:25:03Z,1165.0711333333336,125.94340000000001,532.8778000000001,431.37726666666657,278.7477333333334,67.70586666666667
2006-12-16T11:00:00Z,2006-12-16T17:55:03Z,637.0585999999998,64.87993333333334,550.4452,482.885,218.1504,77.37813333333334
2006-12-16T11:30:00Z,2006-12-16T18:25:03Z,361.57379999999995,61.06346666666667,544.5894000000001,669.6005333333334,236.32959999999997,198.2814666666667
2006-12-16T12:00:00Z,2006-12-16T18:55:03Z,223.8314,72.51286666666667,491.88719999999995,1036.5931333333335,284.8074666666667,232.13439999999997
2006-12-16T12:30:00Z,2006-12-16T19:25:03Z,195.1350666666667,72.51286666666667,544.5894000000001,1158.924,369.64373333333344,304.67639999999994
2006-12-16T13:00:00Z,2006-12-16T19:55:03Z,177.91726666666665,72.51286666666667,480.1756000000001,1088.1008666666667,442.3605333333333,333.69319999999993
2006-12-16T13:30:00Z,2006-12-16T20:25:03Z,166.43873333333335,61.06346666666667,398.1944,1023.7161999999998,593.8538666666667,304.67639999999994
2006-12-16T14:00:00Z,2006-12-16T20:55:03Z,97.56753333333333,64.87993333333334,404.0501999999999,952.8930666666668,648.3914666666668,309.51253333333335
2006-12-16T14:30:00Z,2006-12-16T21:25:03Z,97.56753333333333,41.98113333333333,363.0596,1023.7161999999998,708.9887999999999,328.85706666666664
2006-12-16T15:00:00Z,2006-12-16T21:55:03Z,68.87119999999999,49.61406666666667,368.9154,1004.4007999999999,739.2874666666667,319.1848
2006-12-16T15:30:00Z,2006-12-16T22:25:03Z,51.653400000000005,38.16466666666667,322.0690000000001,1017.2777333333335,769.5861333333334,377.2184
2006-12-16T16:00:00Z,2006-12-16T22:55:03Z,40.17486666666667,30.531733333333335,298.6458,1062.347,848.3626666666667,357.8738666666667
2006-12-16T16:30:00Z,2006-12-16T23:25:03Z,11.478533333333335,49.61406666666667,257.65520000000004,1010.8392666666667,824.1237333333333,386.8906666666667
2006-12-16T17:00:00Z,2006-12-16T23:55:03Z,0,19.082333333333334,245.9436,946.4546,721.1082666666666,290.16799999999995
2006-12-16T17:30:00Z,2006-12-17T00:24:35Z,86.08900000000003,30.531733333333335,275.22259999999994,978.6469333333333,733.2277333333333,290.16800000000006
2006-12-16T18:00:00Z,2006-12-17T00:54:35Z,40.17486666666667,41.98113333333333,292.79,991.5238666666665,757.4666666666667,309.5125333333333
2006-12-16T18:30:00Z,2006-12-17T01:24:35Z,51.653400000000005,53.43053333333333,275.22259999999994,1036.593133333333,793.8250666666668,353.03773333333334
2006-12-16T19:00:00Z,2006-12-17T01:54:35Z,74.61046666666667,53.43053333333333,257.65520000000004,1043.0315999999998,787.7653333333333,357.8738666666667
2006-12-16T19:30:00Z,2006-12-17T02:24:35Z,80.34973333333333,49.61406666666667,281.0784,1075.2239333333334,836.2431999999999,391.7268000000001
2006-12-16T20:00:00Z,2006-12-17T02:54:35Z,91.82826666666668,61.06346666666667,269.3668,1081.6624000000002,805.9445333333333,415.9074666666668
2006-12-16T20:30:00Z,2006-12-17T03:24:35Z,200.87433333333337,64.87993333333333,310.3574,1139.6086,836.2431999999999,435.25199999999995
2006-12-16T21:00:00Z,2006-12-17T03:54:35Z,189.3958,80.14580000000001,304.5016,1152.4855333333333,842.3029333333335,459.43266666666665
2006-12-16T21:30:00Z,2006-12-17T04:24:35Z,200.8743333333333,68.69640000000001,222.5204,1133.1701333333333,836.2431999999999,454.59653333333324
2006-12-16T22:00:00Z,2006-12-17T04:54:35Z,212.35286666666667,80.14580000000001,263.5110000000001,1158.924,842.3029333333335,478.77720000000005
2006-12-16T22:30:00Z,2006-12-17T05:24:35Z,246.7884666666667,83.96226666666666,257.6551999999999,1133.1701333333333,860.4821333333332,478.77720000000005
2006-12-16T23:00:00Z,2006-12-17T05:54:35Z,327.13820000000004,76.32933333333334,263.5110000000001,1197.5548000000001,884.7210666666666,488.44946666666664
2006-12-16T23:30:00Z,2006-12-17T06:24:35Z,332.8774666666667,72.51286666666667,257.65520000000004,1184.677866666667,896.8405333333334,522.3024
2006-12-17T00:00:00Z,2006-12-17T06:54:35Z,418.96646666666675,91.59519999999999,286.9342,1229.7471333333335,890.7808,527.1385333333333
2006-12-17T00:30:00Z,2006-12-17T07:24:35Z,596.8837333333333,122.12693333333334,445.0408,1255.5010000000002,945.3184,560.9914666666667
2006-12-17T01:00:00Z,2006-12-17T07:54:35Z,1165.0711333333331,290.05146666666667,989.6302000000001,1384.2703333333336,1048.3338666666668,768.9452
2006-12-17T01:30:00Z,2006-12-17T08:24:35Z,2054.6574666666666,603.0017333333334,1850.4328,1648.2474666666667,1211.9466666666667,1049.4409333333333
2006-12-17T02:00:00Z,2006-12-17T08:54:35Z,2657.280466666666,812.9074,2441.8686,1886.470733333333,1302.8426666666667,1238.0501333333334
2006-12-17T02:30:00Z,2006-12-17T09:24:35Z,3919.9191333333333,1328.1304,3460.7778,2324.2864666666665,1478.5749333333333,1668.4660000000003
2006-12-17T03:00:00Z,2006-12-17T09:54:35Z,4373.321199999999,1412.092666666667,3337.806,2201.9556,1448.2762666666663,1639.4492
2006-12-17T03:30:00Z,2006-12-17T10:24:35Z,4419.235333333333,1480.7890666666665,3203.1225999999997,1892.9092,1296.7829333333336,1557.2349333333332
2006-12-17T04:00:00Z,2006-12-17T10:54:35Z,4602.891866666668,1522.7702,3156.2762000000002,1757.7014,1211.9466666666667,1513.7097333333331
2006-12-17T04:30:00Z,2006-12-17T11:24:35Z,4568.456266666666,1438.8079333333335,2986.458,1609.6166666666668,1042.2741333333333,1387.9702666666667
2006-12-17T05:00:00Z,2006-12-17T11:54:35Z,4872.6374,1553.3019333333332,3086.0066,1616.0551333333333,1042.2741333333333,1407.3148
2006-12-17T05:30:00Z,2006-12-17T12:24:35Z,4798.0269333333335,1373.9279999999999,2752.226,1416.4626666666666,963.4975999999997,1242.8862666666664
2006-12-17T06:00:00Z,2006-12-17T12:54:35Z,4941.508599999999,1431.1750000000002,2746.3702000000003,1364.9549333333334,921.0794666666668,1204.1972
2006-12-17T06:30:00Z,2006-12-17T13:24:35Z,4884.1159333333335,1293.7822,2652.6774,1236.1855999999998,799.8848,1097.8022666666668
2006-12-17T07:00:00Z,2006-12-17T13:54:35Z,4723.416466666667,1202.1870000000001,2576.5520000000006,1203.9932666666666,733.2277333333333,1039.7686666666668
2006-12-17T07:30:00Z,2006-12-17T14:24:35Z,4562.717000000001,1099.1424000000002,2307.1851999999994,1062.347,702.9290666666668,904.3569333333334
2006-12-17T08:00:00Z,2006-12-17T14:54:35Z,4413.496066666667,957.9331333333333,2119.7996000000003,1068.7854666666667,654.4512,812.4704000000002
2006-12-17T08:30:00Z,2006-12-17T15:24:35Z,3983.0510666666664,793.8250666666668,1838.7212,1004.4007999999999,605.9733333333334,686.7309333333333
2006-12-17T09:00:00Z,2006-12-17T15:54:35Z,3632.9557999999997,652.6157999999999,1586.9217999999998,888.5083999999999,509.01759999999996,512.6301333333333
2006-12-17T09:30:00Z,2006-12-17T16:24:35Z,2840.9369999999994,393.0960666666666,1106.7462,650.2851333333333,375.70346666666666,256.31506666666667
2006-12-17T10:00:00Z,2006-12-17T16:54:35Z,2146.4857333333334,293.8679333333333,872.5142,515.0773333333334,278.7477333333334,193.44533333333334
2006-12-17T10:30:00Z,2006-12-17T17:24:35Z,1256.8994,156.47513333333336,579.7242,283.2925333333333,181.79199999999997,33.85293333333333
2006-12-17T11:00:00Z,2006-12-17T17:54:35Z,723.1475999999999,106.86106666666666,568.0125999999999,354.11566666666664,157.55306666666667,82.21426666666667
2006-12-17T11:30:00Z,2006-12-17T18:24:35Z,487.8376666666667,NA,445.0408,669.6005333333334,187.85173333333333,154.75626666666668
2006-12-17T12:00:00Z,2006-12-17T18:54:35Z,367.3130666666667,53.43053333333333,409.90600000000006,914.2622666666666,248.4490666666667,159.59239999999997
2006-12-17T12:30:00Z,2006-12-17T19:24:35Z,344.3560000000001,61.06346666666667,357.2038,1023.7161999999998,333.2853333333333,198.28146666666666
2006-12-17T13:00:00Z,2006-12-17T19:54:35Z,212.35286666666667,38.16466666666667,292.79,991.5238666666665,430.2410666666666,178.93693333333334
2006-12-17T13:30:00Z,2006-12-17T20:24:35Z,206.61360000000002,34.348200000000006,281.0784,1004.4007999999999,496.8981333333334,232.13439999999997
2006-12-17T14:00:00Z,2006-12-17T20:54:35Z,160.69946666666667,38.16466666666667,245.94359999999998,972.2084666666666,599.9136,241.80666666666667
2006-12-17T14:30:00Z,2006-12-17T21:24:35Z,172.17800000000005,30.531733333333335,210.80880000000002,927.1392000000001,654.4512,241.80666666666667
2006-12-17T15:00:00Z,2006-12-17T21:54:35Z,132.00313333333332,34.348200000000006,210.80880000000002,940.0161333333333,684.7498666666667,275.6596
2006-12-17T15:30:00Z,2006-12-17T22:24:35Z,126.2638666666667,72.51286666666667,240.0878,991.5238666666665,708.9887999999999,343.36546666666663
2006-12-17T16:00:00Z,2006-12-17T22:54:35Z,126.26386666666667,49.61406666666667,228.3762,997.9623333333335,751.4069333333333,324.02093333333323
2006-12-17T16:30:00Z,2006-12-17T23:24:35Z,143.48166666666665,41.98113333333333,210.80880000000002,1004.4007999999998,727.1679999999999,357.8738666666667
2006-12-17T17:00:00Z,2006-12-17T23:54:35Z,57.39266666666666,61.06346666666667,163.9624,952.8930666666668,799.8848,396.5629333333333
2006-12-17T17:30:00Z,2006-12-18T00:24:08Z,11.478533333333335,61.06346666666667,181.52980000000002,940.0161333333335,812.0042666666667,411.07133333333337
2006-12-17T18:00:00Z,2006-12-18T00:54:08Z,45.91413333333334,53.43053333333333,163.9624,991.5238666666665,836.2432,420.7435999999999
2006-12-17T18:30:00Z,2006-12-18T01:24:08Z,34.435599999999994,64.87993333333333,134.68339999999998,959.3315333333333,848.3626666666667,420.7436000000001
2006-12-17T19:00:00Z,2006-12-18T01:54:08Z,57.39266666666666,72.51286666666667,128.82760000000002,978.6469333333333,848.3626666666667,440.08813333333336
2006-12-17T19:30:00Z,2006-12-18T02:24:08Z,74.61046666666667,41.98113333333333,128.82760000000002,972.2084666666666,890.7808,449.76040000000006
2006-12-17T20:00:00Z,2006-12-18T02:54:08Z,97.56753333333334,95.41166666666668,193.2414,1055.9085333333333,890.7808,473.94106666666676
2006-12-17T20:30:00Z,2006-12-18T03:24:08Z,137.74239999999998,76.32933333333334,152.2508,1062.347,933.1989333333332,483.61333333333334
2006-12-17T21:00:00Z,2006-12-18T03:54:08Z,160.69946666666667,68.69640000000001,175.67399999999998,1055.9085333333333,921.0794666666668,512.6301333333333
2006-12-17T21:30:00Z,2006-12-18T04:24:08Z,195.1350666666667,99.22813333333335,175.67400000000004,1068.7854666666667,908.96,498.1217333333333
2006-12-17T22:00:00Z,2006-12-18T04:54:08Z,223.8314,91.59519999999999,175.67400000000004,1100.9778,939.2586666666668,522.3024
2006-12-17T22:30:00Z,2006-12-18T05:24:08Z,315.6596666666667,122.12693333333334,204.95300000000003,1120.2931999999998,1005.9157333333333,522.3024
2006-12-17T23:00:00Z,2006-12-18T05:54:08Z,367.3130666666667,125.94340000000001,210.80880000000002,1158.924,981.6768000000001,551.3192
2006-12-17T23:30:00Z,2006-12-18T06:24:08Z,384.5308666666666,106.86106666666666,222.5204,1178.2394,999.856,565.8276
2006-12-18T00:00:00Z,2006-12-18T06:54:08Z,418.96646666666663,110.67753333333334,210.80880000000005,1158.924,981.6768000000001,551.3192
2006-12-18T00:30:00Z,2006-12-18T07:24:08Z,550.9695999999999,133.5763333333333,333.78060000000005,1216.8702,1011.9754666666668,590.0082666666667
2006-12-18T01:00:00Z,2006-12-18T07:54:08Z,1302.8135333333335,297.6844,960.3512000000002,1377.8318666666667,1133.1701333333333,783.4536000000002
2006-12-18T01:30:00Z,2006-12-18T08:24:08Z,2255.5317999999997,660.2487333333335,1932.414,1661.1244,1314.9621333333332,1155.8358666666668
2006-12-18T02:00:00Z,2006-12-18T08:54:08Z,3041.811333333333,931.2178666666669,2646.8216,1937.978466666667,1478.5749333333338,1441.1677333333332
2006-12-18T02:30:00Z,2006-12-18T09:24:08Z,3391.9066,980.8319333333332,2687.8122000000003,1950.8554,1296.7829333333336,1329.9366666666665
2006-12-18T03:00:00Z,2006-12-18T09:54:08Z,3627.2165333333332,1053.3447999999999,2898.6210000000005,1937.9784666666662,1266.4842666666666,1383.1341333333335
2006-12-18T03:30:00Z,2006-12-18T10:24:08Z,4327.407066666668,1309.0480666666667,3027.4485999999997,1918.6630666666665,1284.6634666666664,1441.1677333333332
2006-12-18T04:00:00Z,2006-12-18T10:54:08Z,4493.8458,1442.6244,3056.7275999999997,1699.7552,1248.3050666666666,1499.2013333333334
2006-12-18T04:30:00Z,2006-12-18T11:24:08Z,4562.717000000001,1450.2573333333335,2822.4956,1519.4781333333335,1018.0352,1416.9870666666666
2006-12-18T05:00:00Z,2006-12-18T11:54:08Z,4849.680333333334,1442.6244,2775.6492000000003,1435.7780666666667,896.8405333333334,1339.6089333333334
2006-12-18T05:30:00Z,2006-12-18T12:24:08Z,5021.858333333333,1496.0549333333336,2705.3796,1319.8856666666666,842.3029333333335,1344.445066666667
2006-12-18T06:00:00Z,2006-12-18T12:54:08Z,5211.254133333334,1454.0738,2787.3607999999995,1261.9394666666667,842.3029333333335,1339.6089333333334
2006-12-18T06:30:00Z,2006-12-18T13:24:08Z,5050.554666666667,1270.8834000000002,2517.994,1216.8702,733.2277333333333,1180.0165333333334
2006-12-18T07:00:00Z,2006-12-18T13:54:08Z,4654.545266666666,1068.6106666666667,2190.0692,1017.2777333333335,581.7344,1034.9325333333334
2006-12-18T07:30:00Z,2006-12-18T14:24:08Z,4763.591333333334,1076.2436,2231.0597999999995,1017.2777333333335,733.2277333333333,1025.2602666666667
2006-12-18T08:00:00Z,2006-12-18T14:54:08Z,4534.020666666667,896.8696666666666,2002.6835999999998,1043.0316,581.7344,909.1930666666665
2006-12-18T08:30:00Z,2006-12-18T15:24:08Z,4195.403933333333,755.6604,1774.3074,959.3315333333333,515.0773333333333,768.9452
2006-12-18T09:00:00Z,2006-12-18T15:54:08Z,3845.308666666666,652.6157999999999,1563.4986000000001,862.7545333333331,521.1370666666667,652.878
2006-12-18T09:30:00Z,2006-12-18T16:24:08Z,3300.0783333333334,507.59006666666664,1294.1318,746.8621333333334,527.1967999999999,541.6469333333333
2006-12-18T10:00:00Z,2006-12-18T16:54:08Z,2542.4951333333333,400.72900000000004,1001.3418000000001,637.4082,375.70346666666666,357.8738666666667
2006-12-18T10:30:00Z,2006-12-18T17:24:08Z,1486.4700666666668,206.0892,638.2822,354.11566666666664,284.80746666666664,135.41173333333333
