TIMESTAMP,solar_TIMESTAMP,CAN_TUR_P39_POS_Pst_Js_1,CAN_TUR_P39_POS_Pst_Js_3,CAN_TUR_P39_POS_Pst_Js_5,CAN_TUR_P39_POS_Pst_Js_9,CAN_TUR_P39_POS_Pst_Js_10,CAN_TUR_P39_POS_Pst_Js_12,CAN_TUR_P39_POS_Pst_Js_13,CAN_TUR_P39_POS_Pst_Js_15,CAN_TUR_P39_POS_Pst_Js_17,CAN_TUR_P39_POS_Pst_Js_18,CAN_TUR_P39_POS_Pst_Js_19,CAN_TUR_P39_POS_Pst_Js_20
2012-10-24T21:30:00Z,2012-10-24T16:24:45Z,0.7437198013256735,0.12351161308144176,0,0.8719165441992348,1.0072566208683755,0.013777781969424528,0.2428335074725722,1.0687557770583949,0.10156201349515091,0.4005491487531768,0.10287414782421696,0
2012-10-24T22:00:00Z,2012-10-24T16:54:45Z,0.376188996364866,0.008677097123366413,0,0.09912552592589567,0.5181737094723744,0,0.1826565426567511,0.49946350612789797,0.011009476240997795,0.18521185652695224,0.05611077237536928,0
2012-10-24T22:30:00Z,2012-10-24T17:24:45Z,0.21694658042165976,0,0,0,0.17203202134478926,0,0.12636714772782467,0.25969252690627376,0,0.05369477998087727,0.05548431541371912,0
2012-10-24T23:00:00Z,2012-10-24T17:54:45Z,0.12277246311401437,0,0,0,0.07949423338729379,0,0.07482120800560237,0.10664437295872368,0,0,0.100764251156286,0
2012-10-24T23:30:00Z,2012-10-24T18:24:45Z,0.12341668121603062,0,0,0,0.040394389305725274,0,0.07627923575491571,0.06359631829274484,0.012534128115270982,0,0.10006278210393876,0
2012-10-25T00:00:00Z,2012-10-24T18:54:45Z,0.09365765467844663,0,0,0,0.03826145680111584,8.541662367816828e-5,0.1657284307055244,0.04842218047769316,0.024447112294289686,0.09990868185193247,0.13429426552741727,0
2012-10-25T00:30:00Z,2012-10-24T19:24:45Z,0.09426896526414816,0.01972494325547791,0,0,0.03990829008738204,0.001104704631387547,0.22842296162539702,0.04958058438558252,0.025031960604276586,0.10577033410978727,0.13355237145364812,0
2012-10-25T01:00:00Z,2012-10-24T19:54:45Z,0.0948810206505384,0.05585559666022547,0,0,0.04156797796699248,0.002395028802951626,0.23023342203627167,0.050744089817450995,0.07093107491287212,0.11169360860235983,0.13281124994533583,0
2012-10-25T01:30:00Z,2012-10-24T20:24:45Z,0.05520551541785532,0.056419060819292995,0,0,0.043240197266922596,0.003837644318382804,0.17083725768041183,0.05191262337588948,0.07164661858024464,0.16557057786594745,0.13207090369281624,0.015850074947403314
2012-10-25T02:00:00Z,2012-10-24T20:54:45Z,0.055757894979528724,0.021119569287679222,0,0,0.0449246429160102,0.005392055282418828,0.23386235633997263,0.05308611404821632,0.07236350578738944,0.1720204707233178,0.08236387115064647,0.016817315221238582
2012-10-25T02:30:00Z,2012-10-24T21:24:45Z,0.05631130335344796,0.057549156541056364,0,0,0.04662102640628663,0.007036404200837892,0.2356808042208895,0.05426449308739008,0.0730817282038464,0.12981327588829727,0.0816891018156234,0
2012-10-25T03:00:00Z,2012-10-24T21:54:45Z,0.02158579241370234,0.022059090859755312,0,0,0.012837928627764826,0.008756732227266324,0.1759749187225622,0.018135211650405873,0.07380127761703488,0.13596384635726616,0.03756434052145932,0
2012-10-25T03:30:00Z,2012-10-24T22:24:45Z,0.02204826459187817,0.02253170338205724,0,0,0.014183465424049295,0,0.1202259698081424,0.01909863415540238,0.02859388258317386,0.09600137501609196,0.03698405227554732,0
2012-10-25T04:00:00Z,2012-10-24T22:54:45Z,0.022512564395365607,0.023006183602888045,0,0,0.015553417505678818,0.012388660398487584,0.121821773269878,0,0.029196022221372672,0.10180499986348596,0.0025592030333927134,0
2012-10-25T04:30:00Z,2012-10-24T23:24:45Z,0.02297866818353324,0.023482507363267572,0,0,0.01694641610214288,0,0.12342150920579542,0.02105282728456232,0.029800501405432663,0.06447380505408576,0.00221378778446157,0
2012-10-25T05:00:00Z,2012-10-24T23:54:45Z,0.02344655300760137,0.02396065121123065,0,0,0.01836125711273286,0.016234593847612236,0.12502514569556555,0.02204305389629305,0.03040729037361205,0.06985666494313524,0.0018782262242500536,0
2012-10-25T05:30:00Z,2012-10-25T00:24:47Z,0.023916196579457445,0.024440592369966947,0,0,0.01979687204989164,0.018226817984816495,0.12663265140868896,0.02304170099667806,0.031016360220975106,0.035806987796194616,0.034680105719475336,0
2012-10-25T06:00:00Z,2012-10-25T00:54:47Z,0,0.02492230870788397,0,0,0.02125230554763655,0.02026082373642396,0.0751219976444796,0.02404853862368778,0.03162768286140025,0.0808558574609142,0.03410850799091106,0
2012-10-25T06:30:00Z,2012-10-25T01:24:47Z,0,0.02540577871044036,0,0,0.02272669766330558,0.022333933374247727,0.07657929571501476,0.0250633507698455,0.032241230991835526,0.04557624429707892,9.431224047496764e-4,0
2012-10-25T07:00:00Z,2012-10-25T01:54:47Z,0.025335466207492753,0.025890981453642672,0,0,0.02421926974856556,0.024443833976944992,0.07804181669407667,0,0.03285697805866447,0.05061876366105756,0.0329707073131209,0
2012-10-25T07:30:00Z,2012-10-25T02:24:47Z,0,0.02637789657905462,0,0,0.025729313024723362,0.026588505128695088,0.032499945029792775,0,0.033474898225991374,0.05575746269287368,4.01790937950306e-4,0
2012-10-25T08:00:00Z,2012-10-25T02:54:47Z,0,0.026866504270223097,0,0,0.027256179238792415,0,0.03374351160779365,0.02815365771227941,0,0.023677921220839233,0,0
2012-10-25T08:30:00Z,2012-10-25T03:24:47Z,0,0.027356785230436595,0,0.03435191319225801,0,0,0.03499573960374887,0.029198445189813793,0,0.028155552295096333,0,0
2012-10-25T09:00:00Z,2012-10-25T03:54:47Z,3.440241132305195e-4,0.0016433596114962229,0.02883874419497102,0.03871835510991552,0,0.03377856925532729,0.08543067322573655,0,0.03849360549070212,0.02664694978408361,0.0029136153247774055,0.0012002548188476086
2012-10-25T09:30:00Z,2012-10-25T04:24:47Z,8.075265475548671e-4,0.003857452028587404,0.03342135425286175,0.0048407353690077,0.027768768765613776,0.079563342530196,0.04008750889255776,0,0.004046495183823672,0,0.042860989523356915,0.0028173537632289994
2012-10-25T10:00:00Z,2012-10-25T04:54:47Z,0.0013302251317279762,0.03800961235995552,0.03812528551215888,0.007974063346145796,0,0.08290443492604943,0.004078865088350172,0,0.006665724619501104,0,0.04889351432465424,0.004640980277566836
2012-10-25T10:30:00Z,2012-10-25T05:24:47Z,0.0018955041229031975,0.0416986006075164,0.04294092605512824,0.011362640494755959,0.026745392385866196,0.13519647161181755,0,0,0.00949832340183781,0,0.0550692999406062,0.0414410368912236
2012-10-25T11:00:00Z,2012-10-25T05:54:47Z,0.002494715121039816,0.011916938128582908,0.04786025472601344,0.014954623793582976,0.02623642963874708,0.13889252195363772,0,0,0.012500954616123468,0,0.061378059694310996,0.04433936649931332
2012-10-25T11:30:00Z,2012-10-25T06:24:47Z,0.00312243260511213,0.049260319046060756,0.08974683491403312,0.06185617898591988,0.025729313024723362,0.09307803199237019,0,0,0.015646431113205263,0,0.0678110630391504,0.047273708642805716
2012-10-25T12:00:00Z,2012-10-25T06:54:47Z,0.033648883112302845,0.053126877940788235,0.09538322378267663,0.022628673909661105,0.025224065192770272,0.1463399716985748,0,0.02204305389629305,0.018915890461188984,0,0.07436079571664232,0.05024264905645884
2012-10-25T12:30:00Z,2012-10-25T07:24:47Z,0.03465496825821763,0.05704701052048811,0.10108284174019261,0.026671484634276526,0.024720709441450356,0.1500907754953519,0,0.059025591244031034,0.0667155064642668,0,0.0810207136431918,0.0532448950850478
2012-10-25T13:00:00Z,2012-10-25T07:54:47Z,0,0.10258450157493502,0.0684514198501362,0.030833011574204792,0,0.20791770507819035,0,0.057828304636383235,0,0,0.13710827507739948,0.056279260067598355
2012-10-25T13:30:00Z,2012-10-25T08:24:47Z,0,2.3160546433914265e-4,0,0,0,0.15764513201110295,0,0,0,0,0.011888624463991884,0
2012-10-25T14:00:00Z,2012-10-25T08:54:47Z,1.1579383648598076,0.0020590534857529187,0,0.32454174505768196,1.2942555754377671,0.06395483454615791,0,0,0.03299631937946589,0.6570578369058264,0.055768197549988435,0
2012-10-25T14:30:00Z,2012-10-25T09:24:47Z,6.0813626687774995,1.5663637955134366,0.6934750332708384,5.956108080255108,5.331409235160479,0.7479852016578443,0.7512716246345963,1.2985201024932276,1.3959274250678473,4.652482725964584,0.9752970138312059,0.5886686023554456
2012-10-25T15:00:00Z,2012-10-25T09:54:47Z,13.55141877806286,7.197834114415799,3.654611959126212,17.78028222746214,10.176177010898483,4.433772332018735,3.2794628796383796,7.27160006641932,4.93636050572004,12.479528766151116,5.4097972674735955,3.357576477741899
2012-10-25T15:30:00Z,2012-10-25T10:24:47Z,19.62953789376042,13.084055221763448,7.10004469290318,29.211888507523668,13.354937483130863,10.190112028753967,6.532871873102028,14.481368204684545,8.695493844709283,18.788118717225384,11.488283521625556,6.673067879209308
2012-10-25T16:00:00Z,2012-10-25T10:54:47Z,22.723500395997284,16.867173699072325,9.683720038296324,36.13442173772652,15.151735936691027,NA,9.126931991392404,19.890319373653714,10.99258223995638,22.828181311274687,NA,9.157523779946592
2012-10-25T16:30:00Z,2012-10-25T11:24:47Z,25.207777608520356,19.96178127558408,12.540513331356047,40.760686462972316,16.35247541697516,NA,11.498877207695699,24.246362957914656,13.612748285383955,25.084896160843943,NA,11.867398569813167
2012-10-25T17:00:00Z,2012-10-25T11:54:47Z,25.86667772783178,21.379223022475102,14.248763039165256,40.79237886305208,17.102817748335564,24.888988258869418,12.93614127541206,27.05915212431894,14.665113045240265,25.755815904326276,20.189339685246818,14.070831666129466
2012-10-25T17:30:00Z,2012-10-25T12:24:47Z,25.872464426349673,22.57160824298635,15.474491567104499,39.62348618848308,17.35657219359637,27.92012301488156,13.700173995910943,29.344557391012184,15.492745808254764,25.746765272319635,20.83685587108513,15.764677286065057
2012-10-25T18:00:00Z,2012-10-25T12:54:47Z,26.21017926385585,23.504436477214995,16.123659924246265,40.855777524370076,17.613025548188112,30.828178536777106,15.029798475670992,31.375405023115462,16.067229256189332,24.723917985426983,20.86616943246146,17.86374286952454
2012-10-25T18:30:00Z,2012-10-25T13:24:47Z,25.55559437790193,23.524006598167425,16.57370212310106,40.8874837811274,17.35149504801611,32.615200566440386,15.040913275102355,32.21817813645707,16.084254348392005,23.734472898048733,19.670631848346527,19.567663062474345
2012-10-25T19:00:00Z,2012-10-25T13:54:47Z,24.28171350907431,23.23555290668405,16.166309005675043,39.12885417015108,16.839204787200565,32.18273577968706,14.781618618165863,32.2111852299869,16.101282822942526,22.467680569775915,18.528223157222147,20.470472427490307
2012-10-25T19:30:00Z,2012-10-25T14:24:47Z,23.060297400315477,21.762034630090525,15.766186032209628,36.88922110819572,16.33764620479817,30.45271486564876,14.525424236305044,30.937599146714508,15.83736665653501,21.551020473332482,17.989714006830035,20.18492787663241
2012-10-25T20:00:00Z,2012-10-25T14:54:47Z,21.037260580655364,19.280892533724213,14.37020549572716,34.25513156724157,15.606079038847296,27.611003662403654,13.247377023536819,28.146033227523134,14.763401879514262,20.95348093459488,16.655094590784948,19.032674887487087
2012-10-25T20:30:00Z,2012-10-25T15:24:47Z,19.154248094137465,16.77726042600888,13.059375566378904,31.32057576871458,14.666592421361338,23.940010806758316,12.044042439549264,25.224239511247532,13.739808341385144,20.36865631877557,15.39263017530871,17.12506901556373
2012-10-25T21:00:00Z,2012-10-25T15:54:47Z,16.448223352375546,14.513053560775667,11.315425983548472,26.49866479834892,12.903426250069067,NA,10.472261095535147,21.314423468134116,11.818490392442053,18.702790872231382,NA,14.166902829432816
2012-10-25T21:30:00Z,2012-10-25T16:24:47Z,12.605587695298045,11.31702561923317,8.672997195189936,19.6111825528968,9.96798717924102,NA,7.689561072756156,15.362851987277677,8.661528515148012,15.210191036669507,NA,9.6320168277813
2012-10-25T22:00:00Z,2012-10-25T16:54:47Z,8.578826268766631,7.3663099764174715,5.915422208691324,12.920746159887406,6.9966544753589766,NA,5.03837286961608,10.844206829665668,5.241876525686952,10.647243287353549,NA,5.7617187731668436
2012-10-25T22:30:00Z,2012-10-25T17:24:47Z,5.613784766207532,4.607245488871295,4.1493200556512875,8.257208029299036,4.916147105911535,4.687043851904256,3.126209706882047,8.172003152019997,2.8242198098179454,7.601972769455976,NA,3.70062565189632
2012-10-25T23:00:00Z,2012-10-25T17:54:47Z,3.5311072470426716,2.592617439055799,2.5557862209445976,5.104229480066196,3.1551602684103357,2.7788409558090827,1.767359160196045,5.8906670539089605,1.5312926074532005,5.072578429314276,1.2514504230754415,2.3981043815784684
2012-10-25T23:30:00Z,2012-10-25T18:24:47Z,2.089227088757858,1.4633929109730672,1.4564917172683438,3.096345272434214,2.0538725024156435,1.594238877664686,1.00710977436432,3.953954694939084,0.8987661084528936,3.3100357229268553,0.5669432748139608,1.55428259753934
2012-10-26T00:00:00Z,2012-10-25T18:54:47Z,1.3968245833898616,0.9508042224041076,0.9849209470998156,2.1993921865025206,1.3287440120612724,0.9645605066572308,0.6920666289397872,2.7752360045057207,0.6450395852509956,2.027081536510741,0.3775333016214792,1.097677254285702
2012-10-26T00:30:00Z,2012-10-25T19:24:47Z,0.8856971305627536,0.6204962696160924,0.7425506959860203,1.5905392259541877,1.0128116555292457,0.5972965273486908,0.3948287115395556,2.079395519391918,0.4276841687204616,1.5012949088724263,0.15375717209019274,0.795751610587488
2012-10-26T01:00:00Z,2012-10-25T19:54:47Z,0.6874750482715584,0.384419939816304,0.57467558996847,1.1318766040423116,0.863202987372852,0.401067175926078,0.2638207566245617,1.7106092991846467,0.23323435187867889,1.0994452927520184,0.06414395049212868,0.6569781003342143
2012-10-26T01:30:00Z,2012-10-25T20:24:47Z,0.5630799530499407,0.27952096793093495,0.526359497936598,0.8815849522273007,0.790237179698778,0.2823753226126572,0.20469297521342553,1.5333597212054146,0.17799161255131105,0.9467333932886027,0.029172107071931904,0.5925251821173372
2012-10-26T02:00:00Z,2012-10-25T20:54:47Z,0.4448514958498836,0.2325392010379944,0.425312061955344,0.7267309075687572,0.6502143254661827,0.22868836191054717,0.1489713565739677,1.2793690971359029,0.12613177462814423,0.730606346323776,0.0018925813430392426,0.4640065447908348
2012-10-26T02:30:00Z,2012-10-25T21:24:47Z,0.3333918973927651,0.13996820798518356,0.3804006772298196,0.5796697885967124,0.6492568613765796,0.12572584183828583,0.15227814832490374,1.116615841672068,0.0783365577971724,0.6598582639981739,0,0.40482364810008237
2012-10-26T03:00:00Z,2012-10-25T21:54:47Z,0.33495731233120224,0.09987626877501492,0.33666617414880684,0.4410263142632592,0.5813532712180187,0.08124234751851876,0.15559847103905566,1.0364361065460648,0.035890484455233504,0.526435429112136,0,0.4093005364532424
2012-10-26T03:30:00Z,2012-10-25T22:24:47Z,0.3365241013293847,0.10425635886380652,0.2941699023278859,0.378542238042474,0.5804182768503492,0.0412483299715332,0.15893214359752258,0.9578438307198432,0.03965214795027084,0.5237317292007276,0,0.3518797381645914
2012-10-26T04:00:00Z,2012-10-25T22:54:47Z,0.2842488681633543,0.06683433730577965,0.2529866294119566,0.3183068019118471,0.5143538441646648,0.008220512515520412,0.1622789903632842,0.8808731072384652,0.005077475946080604,0.4585137247591488,0,0.29647431568795785
2012-10-26T04:30:00Z,2012-10-25T23:24:47Z,0.2857643881552001,0.07089233304831732,0.16867003242017842,0.32489707761590364,0.45019245784511525,0.010417034061469835,0.165638840925843,0.7339516463853972,0.007762565736790055,0.39532867793276044,0,0.18856139492878668
2012-10-26T05:00:00Z,2012-10-25T23:54:47Z,0.23543159582671092,0.036815406774506634,0.13238681221092202,0.2668239616002822,0.3880392751304424,0.012704591283068592,0.11266944440432329,0.6620663755921716,0.010637302201726356,0.33430953088990006,0,0.19240082610851197
2012-10-26T05:30:00Z,2012-10-26T00:24:48Z,0.23689089971330077,0.040446909431225996,0.1383845159213766,0.27318197569959324,0.32802515617453415,0,0.11579929051388112,0.5920034801336748,0.01366717829009641,0.2756256013935871,0,0.1442376957439163
2012-10-26T06:00:00Z,2012-10-26T00:54:48Z,0.18868266077671042,0.011184859198257444,0.10370946021954947,0.21744453942356867,NA,0,0.06719477983373053,0.5238384079115376,0,0.2732571922549993,0,0.09918940227265079
2012-10-26T06:30:00Z,2012-10-26T01:24:48Z,0.1900792316783012,0.014121500945668775,0.07125080035030056,0.16459848038283373,0.26951804580709976,0,0.07003029844052136,0.39533426503585556,0,0.21723649028982106,0,0.1025784430372296
2012-10-26T07:00:00Z,2012-10-26T01:54:48Z,0.14424315798700224,0.017178088438232136,0.04153567128854148,0.11508128729022275,NA,0,0.0728875307587176,0.27557782116789314,0,0.21497792142594957,0,0.10598862897341423
2012-10-26T07:30:00Z,2012-10-26T02:24:48Z,0.10122433208902656,0,0.01564058542492692,0.06960168429818904,NA,0,0.02972155705027715,0.21866471363248272,0,0.1619583765756703,0,0.1094195323792476
2012-10-26T08:00:00Z,2012-10-26T02:54:48Z,0.0616348282305006,0,0,0.029542012414439326,0.06858754394151095,0,0.03215582091247349,0.11554668484403759,0,0.06855295002767171,0,0.02722686289168892
2012-10-26T08:30:00Z,2012-10-26T03:24:48Z,0.02665515906906786,0,0,0.033729237230326524,0.02886511287103744,0,0,0.02933373797868031,0,0.028345910359950394,0,0.029886454315159704
2012-10-26T09:00:00Z,2012-10-26T03:54:48Z,0.0027932886537809795,5.70372678654228e-4,0,0.03072767708832998,0.002689458087380274,1.674969101768545e-4,0,0.03360170396131117,4.388546323547928e-4,0.003648101374671264,0.027814250862364897,0
2012-10-26T09:30:00Z,2012-10-26T04:24:48Z,0.00655667627985054,0.0013388337104879807,0,0,0.0063129551696344795,3.931648869961188e-4,0,0.00487429717128264,0.0366420103496604,0.00856317506514138,0.025146243775827828,0
2012-10-26T10:00:00Z,2012-10-26T04:54:48Z,0.01080070444057734,0.002205438637635961,0,0,0.010399226684924484,6.476540185322819e-4,0,0.008029349148187549,0.0016969027422308507,0.049342035554027636,0.02253038870169306,0.026700602470197336
2012-10-26T10:30:00Z,2012-10-26T05:24:48Z,0.01539046234285722,0.003142639490670666,0,0.02206221454653109,0.050821423914324954,9.228745067753412e-4,0,0.04700254658820372,0.0024180013347715333,0.056781910127600276,0.019970398940750856,0.06536879367274655
2012-10-26T11:00:00Z,2012-10-26T05:54:48Z,0.05503514862840372,0.0041360977075291195,0,0.019300637721591397,0.056643545389674234,0.001214615657679678,0,0.09466735182964235,0.04040615579205384,0.10761251412562056,0.017470659361876487,0.06412483058842908
2012-10-26T11:30:00Z,2012-10-26T06:24:48Z,0.025352454181681076,0.005176818078746724,0,0.01661144262175267,0.06258032668856411,0.0015202359180161425,0.03462518888466206,0.0999573861682087,0.003983133624279732,0.11619411721201044,0.015036438678362242,0.023584637459429784
2012-10-26T12:00:00Z,2012-10-26T06:54:48Z,0.06733420484903208,0.006258559732029864,0,0.05529183998526144,0.16111280385451762,0.0018379025793358308,0,0.1053005019775369,0.004815444415665204,0.22439205109427793,0.012674205142557227,0
2012-10-26T12:30:00Z,2012-10-26T07:24:48Z,0.42306916183038723,0.03898475552410488,0.07125080035030056,0.5515154431601615,0.8566618438030033,0.0350572637213964,0.08158429610704657,0.4448546788284504,0.0442373480809002,1.08567130792356,0.04703714468680824,0.021548899496351304
2012-10-26T13:00:00Z,2012-10-26T07:54:48Z,2.671976763159545,0.49466022735547793,0.6603546473802899,2.9947398005146533,3.222176323185644,0.546147184770918,0.5338028010677219,1.6726709490723286,0.6213895270363476,4.081732879424328,0.4275112126070592,0.5076279025834427
2012-10-26T13:30:00Z,2012-10-26T08:24:48Z,7.722620957904299,2.9069546329637457,2.3740471209048586,9.240780547860515,NA,2.3482524623914225,1.8951649704401399,4.809135629586348,2.900157670223802,8.867351188758887,2.3625068947550494,2.248760901742283
2012-10-26T14:00:00Z,2012-10-26T08:54:48Z,NA,5.749608310136532,3.7318263732401036,13.425593480206919,NA,4.160591819785116,3.1562954371921537,7.522772738735592,4.745225731036427,11.204984406737411,4.4228695681488235,4.119726700681776
2012-10-26T14:30:00Z,2012-10-26T09:24:48Z,9.637707848070852,6.417345001919328,3.9239218434644276,13.660449836406912,6.682579283955384,4.287880040841504,3.5373642678953967,8.01673991401932,4.893886788098976,10.855645756693846,4.161647692127412,4.23955942762302
2012-10-26T15:00:00Z,2012-10-26T09:54:48Z,9.329753881750177,6.558938688656304,3.8178863196796797,13.898056223558124,6.70003318882008,4.163759587622088,3.8003622691157997,8.19505084639921,4.609174602999852,10.331360152616016,4.029475501576908,3.9920610295700634
2012-10-26T15:30:00Z,2012-10-26T10:24:48Z,8.555426858124216,6.02511990911604,3.32844870795215,13.142132262437292,6.285286141039007,3.797122676699592,3.6679630597934034,7.725299872871483,4.331643675221844,9.303477428889252,3.77775211683636,3.633288579937584
2012-10-26T16:00:00Z,2012-10-26T10:54:48Z,7.524399238857216,5.137959240903132,2.775330044251747,11.720829698585677,5.477496385487976,3.214404166395272,3.1562954371921537,6.964725903534935,3.663642350111148,8.017866126700811,3.0742554370874258,3.400328978284417
2012-10-26T16:30:00Z,2012-10-26T11:24:48Z,6.56095528168938,4.312852731316584,2.257829129168273,10.608871337389727,4.845491506115532,2.4587713382316334,2.791193600292595,6.532856072072244,2.9189355007049103,6.263866913800536,2.4239896440944797,2.847212736846019
2012-10-26T17:00:00Z,2012-10-26T11:54:48Z,6.04678225675248,3.870068526047016,1.9308749836836454,10.175149525814964,4.488618256505712,1.9625185955412576,2.791193600292595,6.257055846279996,2.6864853320324555,5.475529506287591,2.115412795555301,2.531133974175764
2012-10-26T17:30:00Z,2012-10-26T12:24:48Z,6.19531614572526,3.874258973007432,1.9255859312217984,10.585315258411175,4.751245501283916,1.868618018830219,2.911127856535771,6.708294231581411,2.6895481603894584,5.628060449355815,2.1088125888348346,2.631429286069241
2012-10-26T18:00:00Z,2012-10-26T12:54:48Z,5.695490191163075,3.555569824047788,1.689855232863823,9.740174665427029,4.277302793571527,1.5930650196526752,2.6730216513820295,6.14191694533578,2.4637625765330218,5.257847224915776,1.81403385801516,2.4241220522124625
2012-10-26T18:30:00Z,2012-10-26T13:24:48Z,4.855110319261116,2.750468735996629,1.251346334169204,8.175940551163297,3.3768796987620324,1.0011498219536616,2.108575211842339,5.19748014646584,2.136260155276728,4.531775322701304,1.1879727818088637,2.125117711694124
2012-10-26T19:00:00Z,2012-10-26T13:54:48Z,3.5380258472321926,1.7636158307199707,0.728894746795464,5.937815154728413,2.363021355266633,0.4902042317183964,1.5884657620235532,4.082012753250816,1.5247396410378264,3.197763572725645,0.7134340654293336,1.3100920977777155
2012-10-26T19:30:00Z,2012-10-26T14:24:48Z,2.205894442156582,0.9214198751944692,0.2871832384650567,3.5077153599686697,1.3934434604425594,0.04310702347478796,1.1140639292675627,2.458668864401042,0.8094451156132536,1.690455259777482,0.934821358766208,0.9082490567261796
2012-10-26T20:00:00Z,2012-10-26T14:54:48Z,1.0947279621986639,0.35537082684262417,0.03393566923282574,1.7858179772784217,0.6544287492073596,0,0.6887224417569624,1.2938879204052192,0.5011065718177535,0.7074112410976103,0.18830357753050261,0.5477451508601315
2012-10-26T20:30:00Z,2012-10-26T15:24:48Z,0.5110115965314264,0.06519629992977648,0,0.8559990693458099,0.2910136188819391,0,0.4599698020873812,0.6287435710396055,0.23223264281263334,0.2875296289260787,0,0.4155836354694504
2012-10-26T21:00:00Z,2012-10-26T15:54:48Z,0.24318887429229227,0.0014530330506913993,0,0.4635524569603608,0.14142589352554716,0,0.25494168502688364,0.3203377791468149,0.17401472340743124,0.09707433466278816,0,0.18092656606543306
2012-10-26T21:30:00Z,2012-10-26T16:24:48Z,0.10966647381149232,0,0,0.32099497118526416,0.021371571664118925,0,0.1929668807052072,0.1632826103365152,0.11960080678808532,0,0,0.23360652735009732
2012-10-26T22:00:00Z,2012-10-26T16:54:48Z,0.03745020634762572,0,0,0.19116597935916035,0,0,0.1929668807052072,0.07477102556855963,0.06985281534143652,0,0,0.12699669763032262
2012-10-26T22:30:00Z,2012-10-26T17:24:48Z,0,0,0,0.0780133343287914,0,0,0.13490451728253466,0.03885543443328444,0.02653213653485773,0,0,0.12557882434202208
2012-10-26T23:00:00Z,2012-10-26T17:54:48Z,0,0,0,0.029253221528654127,0,0,0.08158429610704657,0,0.027703371272676584,0,0,0.07738675203553884
2012-10-26T23:30:00Z,2012-10-26T18:24:48Z,0,0,0,0.026316459350749118,0,0,0.03462518888466206,0,0.028883974406079777,0,0,0.0023108439566287223
2012-10-27T00:00:00Z,2012-10-26T18:54:48Z,0.005296766799052332,0,0,0,0.012722886412001316,0,0.03462518888466206,0.029583992840464115,0.056398839280650356,0,0,0.012618753793116408
2012-10-27T00:30:00Z,2012-10-26T19:24:48Z,0,0,0,0,0.017240947226969616,0,0,0.002418791526144612,0.10754520706736352,0,0,0.011711311787936664
2012-10-27T01:00:00Z,2012-10-26T19:54:48Z,0,0,0,0,0.021994901958042358,0,0.03462518888466206,0.03815190052289604,0.10907143363176551,0,0,0.010816884302507173
2012-10-27T01:30:00Z,2012-10-26T20:24:48Z,0,0,0,0,0.026951093455436063,0,0.03462518888466206,0.008402663747329163,0.11060167841218943,0,0,0.0457695787467276
2012-10-27T02:00:00Z,2012-10-26T20:54:48Z,0,0.009505981826527858,0,0,0.03208522540817156,0,0.03462518888466206,0.011806103871625031,0.11213590658690879,0,0,0.009069808371495732
2012-10-27T02:30:00Z,2012-10-26T21:24:48Z,0.0010768351276147499,0.01070669129977134,0,0,0.0373788287163288,0.024093448643132207,0,0.015406466463485136,0.06320356485581052,0,0,0.008218753564064688
2012-10-27T03:00:00Z,2012-10-26T21:54:48Z,0.004402307754998244,0.011933253889820892,0,0,0.042817329924316555,0,0.08158429610704657,0.019173188114042006,0.11521617724362024,0,0,0
2012-10-27T03:30:00Z,2012-10-26T22:24:48Z,0.008346156397370245,0.04651290236560752,0,0,0.048388899617549275,0.025146243775827828,0,0.023084833142132565,0.06596532828929988,0,0,0
2012-10-27T04:00:00Z,2012-10-26T22:54:48Z,0.012687504187558464,0.014457385247355,0,0,0.05408372021579171,0.025675781871441313,0,0.02712542877142909,0.06735444845492447,0,0,0.005767749281204567
2012-10-27T04:30:00Z,2012-10-26T23:24:48Z,0,0,0,0,0.022618284242596993,0,0,0.0010271010754055842,0.024510237713073504,0,0,0.004989277027246068
2012-10-27T05:00:00Z,2012-10-26T23:54:48Z,0,0.017067359479521888,0,0,0,0,0.03462518888466206,0.003568056559597177,0.025663084754246245,0,0,0
2012-10-27T05:30:00Z,2012-10-27T00:24:49Z,0,0,0,0,0,0,0.03462518888466206,0,0,0,0.04830361142619959,0.003501370221568416
2012-10-27T06:00:00Z,2012-10-27T00:54:49Z,0,0,0,0,0,0,0,0,0,0,NA,0.002797473105361573
2012-10-27T06:30:00Z,2012-10-27T01:24:49Z,0,0,0,0,0,0,0.03462518888466206,0,0,0,NA,0
2012-10-27T07:00:00Z,2012-10-27T01:54:49Z,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-27T07:30:00Z,2012-10-27T02:24:49Z,0,0,0,0,0,0,0,0,0,0,0.0028785605612126003,0
2012-10-27T08:00:00Z,2012-10-27T02:54:49Z,0,0,0,0,0,0,0,0,0.03277720534602276,0,0.0012263302642477787,0
2012-10-27T08:30:00Z,2012-10-27T03:24:49Z,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-27T09:00:00Z,2012-10-27T03:54:49Z,3.3466933517360757e-4,0,0.025018242511001508,0.0366420103496604,0.029235305462138567,0.07062272453811996,0,3.700356698999016e-4,0.07937326340276651,0.027043924612157388,0.07474838417060903,0
