TIMESTAMP,solar_TIMESTAMP,FIN_HYY_SME_Psy_Jt_1,FIN_HYY_SME_Psy_Jt_2,FIN_HYY_SME_Psy_Jt_3,FIN_HYY_SME_Bpe_Jt_4
2013-10-02T01:30:00Z,2013-10-02T03:19:17Z,25.668,NA,NA,NA
2013-10-02T02:30:00Z,2013-10-02T04:19:17Z,23.627,NA,NA,NA
2013-10-02T03:30:00Z,2013-10-02T05:19:17Z,22.214000000000002,NA,NA,NA
2013-10-02T04:30:00Z,2013-10-02T06:19:17Z,23.470000000000002,NA,NA,NA
2013-10-02T05:30:00Z,2013-10-02T07:19:17Z,15.266,NA,NA,NA
2013-10-02T06:30:00Z,2013-10-02T08:19:17Z,21.544,NA,NA,NA
2013-10-02T07:30:00Z,2013-10-02T09:19:17Z,29.991,NA,NA,NA
2013-10-02T08:30:00Z,2013-10-02T10:19:17Z,47.593999999999994,NA,NA,NA
2013-10-02T09:30:00Z,2013-10-02T11:19:17Z,64.604,NA,NA,NA
2013-10-02T10:30:00Z,2013-10-02T12:19:17Z,79.61999999999999,NA,NA,NA
2013-10-02T11:30:00Z,2013-10-02T13:19:17Z,92.52199999999999,NA,NA,NA
2013-10-02T12:30:00Z,2013-10-02T14:19:17Z,108.02000000000001,NA,NA,NA
2013-10-02T13:30:00Z,2013-10-02T15:19:17Z,112.07000000000001,NA,NA,NA
2013-10-02T14:30:00Z,2013-10-02T16:19:17Z,107.53999999999999,NA,NA,NA
2013-10-02T15:30:00Z,2013-10-02T17:19:17Z,76.30199999999999,NA,NA,NA
2013-10-02T16:30:00Z,2013-10-02T18:19:17Z,55.53,NA,NA,NA
2013-10-02T17:30:00Z,2013-10-02T19:19:17Z,28.977,NA,NA,NA
2013-10-02T18:30:00Z,2013-10-02T20:19:17Z,5.2818,NA,NA,NA
2013-10-02T19:30:00Z,2013-10-02T21:19:17Z,7.6689,NA,NA,NA
2013-10-02T20:30:00Z,2013-10-02T22:19:17Z,15.572000000000001,NA,NA,NA
2013-10-02T21:30:00Z,2013-10-02T23:19:17Z,21.048000000000002,NA,NA,NA
2013-10-02T23:30:00Z,2013-10-03T01:19:34Z,15.032,NA,NA,NA
2013-10-03T00:30:00Z,2013-10-03T02:19:34Z,16.913999999999998,NA,NA,NA
2013-10-03T01:30:00Z,2013-10-03T03:19:34Z,22.462,NA,NA,NA
2013-10-03T02:30:00Z,2013-10-03T04:19:34Z,38.832,NA,NA,NA
2013-10-03T03:30:00Z,2013-10-03T05:19:34Z,41.708000000000006,NA,NA,NA
2013-10-03T04:30:00Z,2013-10-03T06:19:34Z,42.053,NA,NA,NA
2013-10-03T05:30:00Z,2013-10-03T07:19:34Z,44.89,NA,NA,NA
2013-10-03T06:30:00Z,2013-10-03T08:19:34Z,55.127,NA,NA,NA
2013-10-03T07:30:00Z,2013-10-03T09:19:34Z,59.208,NA,NA,NA
2013-10-03T08:30:00Z,2013-10-03T10:19:34Z,51.45,NA,NA,NA
2013-10-03T09:30:00Z,2013-10-03T11:19:34Z,44.713,NA,NA,NA
2013-10-03T10:30:00Z,2013-10-03T12:19:34Z,42.583999999999996,NA,NA,NA
2013-10-03T11:30:00Z,2013-10-03T13:19:34Z,25.354000000000003,NA,NA,NA
2013-10-03T12:30:00Z,2013-10-03T14:19:34Z,1.2541,NA,NA,NA
2013-10-03T13:30:00Z,2013-10-03T15:19:34Z,20.34,NA,NA,NA
2013-10-03T14:30:00Z,2013-10-03T16:19:34Z,44.377,NA,NA,NA
2013-10-03T15:30:00Z,2013-10-03T17:19:34Z,33.446999999999996,NA,NA,NA
2013-10-03T16:30:00Z,2013-10-03T18:19:34Z,5.821899999999999,NA,NA,NA
2013-10-03T17:30:00Z,2013-10-03T19:19:34Z,0,NA,NA,NA
2013-10-03T18:30:00Z,2013-10-03T20:19:34Z,NA,NA,NA,NA
2013-10-03T19:30:00Z,2013-10-03T21:19:34Z,0,NA,NA,NA
2013-10-03T20:30:00Z,2013-10-03T22:19:34Z,0,NA,NA,NA
2013-10-03T21:30:00Z,2013-10-03T23:19:34Z,1.5049,NA,NA,NA
2013-10-03T23:30:00Z,2013-10-04T01:19:51Z,5.6435,NA,NA,NA
2013-10-04T00:30:00Z,2013-10-04T02:19:51Z,5.6435,NA,NA,NA
2013-10-04T01:30:00Z,2013-10-04T03:19:51Z,5.6435,NA,NA,NA
2013-10-04T02:30:00Z,2013-10-04T04:19:51Z,7.1738,NA,NA,NA
2013-10-04T03:30:00Z,2013-10-04T05:19:51Z,5.771100000000001,NA,NA,NA
2013-10-04T04:30:00Z,2013-10-04T06:19:51Z,7.8114,NA,NA,NA
2013-10-04T05:30:00Z,2013-10-04T07:19:51Z,14.475999999999999,NA,NA,NA
2013-10-04T06:30:00Z,2013-10-04T08:19:51Z,55.309999999999995,NA,NA,NA
2013-10-04T07:30:00Z,2013-10-04T09:19:51Z,76.071,NA,NA,NA
2013-10-04T08:30:00Z,2013-10-04T10:19:51Z,87.092,NA,NA,NA
2013-10-04T09:30:00Z,2013-10-04T11:19:51Z,94.929,NA,NA,NA
2013-10-04T10:30:00Z,2013-10-04T12:19:51Z,79.39,NA,NA,NA
2013-10-04T11:30:00Z,2013-10-04T13:19:51Z,21.666999999999998,NA,NA,NA
2013-10-04T12:30:00Z,2013-10-04T14:19:51Z,70.471,NA,NA,NA
2013-10-04T13:30:00Z,2013-10-04T15:19:51Z,146.18,NA,NA,NA
2013-10-04T14:30:00Z,2013-10-04T16:19:51Z,180.32999999999998,NA,NA,NA
2013-10-04T15:30:00Z,2013-10-04T17:19:51Z,167.95,NA,NA,NA
2013-10-04T16:30:00Z,2013-10-04T18:19:51Z,96.313,NA,NA,NA
2013-10-04T17:30:00Z,2013-10-04T19:19:51Z,53.458,NA,NA,NA
2013-10-04T18:30:00Z,2013-10-04T20:19:51Z,52.159,NA,NA,NA
2013-10-04T19:30:00Z,2013-10-04T21:19:51Z,54.942,NA,NA,NA
2013-10-04T20:30:00Z,2013-10-04T22:19:51Z,52.53,NA,NA,NA
2013-10-04T21:30:00Z,2013-10-04T23:19:51Z,54.385000000000005,NA,NA,NA
2013-10-04T23:30:00Z,2013-10-05T01:20:07Z,59.984,NA,NA,NA
2013-10-05T00:30:00Z,2013-10-05T02:20:07Z,61.474000000000004,NA,NA,NA
2013-10-05T01:30:00Z,2013-10-05T03:20:07Z,63.522,NA,NA,NA
2013-10-05T02:30:00Z,2013-10-05T04:20:07Z,55.702,NA,NA,NA
2013-10-05T03:30:00Z,2013-10-05T05:20:07Z,53.281,NA,NA,NA
2013-10-05T04:30:00Z,2013-10-05T06:20:07Z,54.771,NA,NA,NA
2013-10-05T05:30:00Z,2013-10-05T07:20:07Z,57.936,NA,NA,NA
2013-10-05T06:30:00Z,2013-10-05T08:20:07Z,58.867000000000004,NA,NA,NA
2013-10-05T07:30:00Z,2013-10-05T09:20:07Z,55.516000000000005,NA,NA,NA
2013-10-05T08:30:00Z,2013-10-05T10:20:07Z,63.15,NA,NA,NA
2013-10-05T09:30:00Z,2013-10-05T11:20:07Z,83.319,NA,NA,NA
2013-10-05T10:30:00Z,2013-10-05T12:20:07Z,107.63000000000001,NA,NA,NA
2013-10-05T11:30:00Z,2013-10-05T13:20:07Z,146.57999999999998,NA,NA,NA
2013-10-05T12:30:00Z,2013-10-05T14:20:07Z,175.45,NA,NA,NA
2013-10-05T13:30:00Z,2013-10-05T15:20:07Z,156.45999999999998,NA,NA,NA
2013-10-05T14:30:00Z,2013-10-05T16:20:07Z,118.76,NA,NA,NA
2013-10-05T15:30:00Z,2013-10-05T17:20:07Z,72.562,NA,NA,NA
2013-10-05T16:30:00Z,2013-10-05T18:20:07Z,55.329,NA,NA,NA
2013-10-05T17:30:00Z,2013-10-05T19:20:07Z,59.426,NA,NA,NA
2013-10-05T18:30:00Z,2013-10-05T20:20:07Z,54.957,NA,NA,NA
2013-10-05T19:30:00Z,2013-10-05T21:20:07Z,51.638000000000005,NA,NA,NA
2013-10-05T20:30:00Z,2013-10-05T22:20:07Z,54.025999999999996,NA,NA,NA
2013-10-05T21:30:00Z,2013-10-05T23:20:07Z,58.681,NA,NA,NA
2013-10-05T23:30:00Z,2013-10-06T01:20:23Z,53.678,NA,NA,NA
2013-10-06T00:30:00Z,2013-10-06T02:20:23Z,42.207,NA,NA,NA
2013-10-06T01:30:00Z,2013-10-06T03:20:23Z,41.673,NA,NA,NA
2013-10-06T02:30:00Z,2013-10-06T04:20:23Z,41.673,NA,NA,NA
2013-10-06T03:30:00Z,2013-10-06T05:20:23Z,42.562999999999995,NA,NA,NA
2013-10-06T04:30:00Z,2013-10-06T06:20:23Z,35.767,NA,NA,NA
2013-10-06T05:30:00Z,2013-10-06T07:20:23Z,39.817,NA,NA,NA
2013-10-06T06:30:00Z,2013-10-06T08:20:23Z,37.961,NA,NA,NA
2013-10-06T07:30:00Z,2013-10-06T09:20:23Z,32.730000000000004,NA,NA,NA
2013-10-06T08:30:00Z,2013-10-06T10:20:23Z,33.742000000000004,NA,NA,NA
2013-10-06T09:30:00Z,2013-10-06T11:20:23Z,39.817,NA,NA,NA
2013-10-06T10:30:00Z,2013-10-06T12:20:23Z,38.467,NA,NA,NA
2013-10-06T11:30:00Z,2013-10-06T13:20:23Z,35.562999999999995,NA,NA,NA
2013-10-06T12:30:00Z,2013-10-06T14:20:23Z,66.71100000000001,NA,NA,NA
2013-10-06T13:30:00Z,2013-10-06T15:20:23Z,106.63,NA,NA,NA
2013-10-06T14:30:00Z,2013-10-06T16:20:23Z,130.38,NA,NA,NA
2013-10-06T15:30:00Z,2013-10-06T17:20:23Z,97.119,NA,NA,NA
2013-10-06T16:30:00Z,2013-10-06T18:20:23Z,53.5,NA,NA,NA
2013-10-06T17:30:00Z,2013-10-06T19:20:23Z,34.586,NA,NA,NA
2013-10-06T18:30:00Z,2013-10-06T20:20:23Z,39.648,NA,NA,NA
2013-10-06T19:30:00Z,2013-10-06T21:20:23Z,39.311,NA,NA,NA
2013-10-06T20:30:00Z,2013-10-06T22:20:23Z,48.257,NA,NA,NA
2013-10-06T21:30:00Z,2013-10-06T23:20:23Z,47.012,NA,NA,NA
2013-10-06T23:30:00Z,2013-10-07T01:20:38Z,38.439,NA,NA,NA
2013-10-07T00:30:00Z,2013-10-07T02:20:38Z,31.663999999999998,NA,NA,NA
2013-10-07T01:30:00Z,2013-10-07T03:20:38Z,23.727,NA,NA,NA
2013-10-07T02:30:00Z,2013-10-07T04:20:38Z,30.235000000000003,NA,NA,NA
2013-10-07T03:30:00Z,2013-10-07T05:20:38Z,23.938000000000002,NA,NA,NA
2013-10-07T04:30:00Z,2013-10-07T06:20:38Z,15.433,NA,NA,NA
2013-10-07T05:30:00Z,2013-10-07T07:20:38Z,17.328,NA,NA,NA
2013-10-07T06:30:00Z,2013-10-07T08:20:38Z,22.041999999999998,NA,NA,NA
2013-10-07T07:30:00Z,2013-10-07T09:20:38Z,25.53,NA,NA,NA
2013-10-07T08:30:00Z,2013-10-07T10:20:38Z,22.934,NA,NA,NA
2013-10-07T09:30:00Z,2013-10-07T11:20:38Z,31.674,NA,NA,NA
2013-10-07T10:30:00Z,2013-10-07T12:20:38Z,31.198,NA,NA,NA
2013-10-07T11:30:00Z,2013-10-07T13:20:38Z,38.174,NA,NA,NA
2013-10-07T12:30:00Z,2013-10-07T14:20:38Z,67.729,NA,NA,NA
2013-10-07T13:30:00Z,2013-10-07T15:20:38Z,105.67,NA,NA,NA
2013-10-07T14:30:00Z,2013-10-07T16:20:38Z,104.37,NA,NA,NA
2013-10-07T15:30:00Z,2013-10-07T17:20:38Z,45.257,NA,NA,NA
2013-10-07T16:30:00Z,2013-10-07T18:20:38Z,12.819,NA,NA,NA
2013-10-07T17:30:00Z,2013-10-07T19:20:38Z,1.5864,NA,NA,NA
2013-10-07T18:30:00Z,2013-10-07T20:20:38Z,NA,NA,NA,NA
2013-10-07T19:30:00Z,2013-10-07T21:20:38Z,NA,NA,NA,NA
2013-10-07T20:30:00Z,2013-10-07T22:20:38Z,0.5413800000000001,NA,NA,NA
2013-10-07T21:30:00Z,2013-10-07T23:20:38Z,0.20301999999999998,NA,NA,NA
2013-10-07T23:30:00Z,2013-10-08T01:20:52Z,0.19531,NA,NA,NA
2013-10-08T00:30:00Z,2013-10-08T02:20:52Z,0.3776,NA,NA,NA
2013-10-08T01:30:00Z,2013-10-08T03:20:52Z,0,NA,NA,NA
2013-10-08T02:30:00Z,2013-10-08T04:20:52Z,0,NA,NA,NA
2013-10-08T03:30:00Z,2013-10-08T05:20:52Z,0,NA,NA,NA
2013-10-08T04:30:00Z,2013-10-08T06:20:52Z,0.2832,NA,NA,NA
2013-10-08T05:30:00Z,2013-10-08T07:20:52Z,4.814299999999999,NA,NA,NA
2013-10-08T06:30:00Z,2013-10-08T08:20:52Z,12.022,NA,NA,NA
2013-10-08T07:30:00Z,2013-10-08T09:20:52Z,23.667,NA,NA,NA
2013-10-08T08:30:00Z,2013-10-08T10:20:52Z,32.582,NA,NA,NA
2013-10-08T09:30:00Z,2013-10-08T11:20:52Z,34.248,NA,NA,NA
2013-10-08T10:30:00Z,2013-10-08T12:20:52Z,32.287000000000006,NA,NA,NA
2013-10-08T11:30:00Z,2013-10-08T13:20:52Z,26.013,NA,NA,NA
2013-10-08T12:30:00Z,2013-10-08T14:20:52Z,16.684,NA,NA,NA
2013-10-08T13:30:00Z,2013-10-08T15:20:52Z,10.434000000000001,NA,NA,NA
2013-10-08T14:30:00Z,2013-10-08T16:20:52Z,13.634,NA,NA,NA
2013-10-08T15:30:00Z,2013-10-08T17:20:52Z,10.014999999999999,NA,NA,NA
2013-10-08T16:30:00Z,2013-10-08T18:20:52Z,7.1998,NA,NA,NA
2013-10-08T17:30:00Z,2013-10-08T19:20:52Z,3.3040000000000003,NA,NA,NA
2013-10-08T18:30:00Z,2013-10-08T20:20:52Z,5.6639,NA,NA,NA
2013-10-08T19:30:00Z,2013-10-08T21:20:52Z,9.2821,NA,NA,NA
2013-10-08T20:30:00Z,2013-10-08T22:20:52Z,27.278,NA,NA,NA
2013-10-08T21:30:00Z,2013-10-08T23:20:52Z,48.505,NA,NA,NA
2013-10-08T23:30:00Z,2013-10-09T01:21:06Z,73.154,NA,NA,NA
2013-10-09T00:30:00Z,2013-10-09T02:21:06Z,85.078,NA,NA,NA
2013-10-09T01:30:00Z,2013-10-09T03:21:06Z,91.004,NA,NA,NA
2013-10-09T02:30:00Z,2013-10-09T04:21:06Z,83.47200000000001,NA,NA,NA
2013-10-09T03:30:00Z,2013-10-09T05:21:06Z,74.88499999999999,NA,NA,NA
2013-10-09T04:30:00Z,2013-10-09T06:21:06Z,84.718,NA,NA,NA
2013-10-09T05:30:00Z,2013-10-09T07:21:06Z,127.34,NA,NA,NA
2013-10-09T06:30:00Z,2013-10-09T08:21:06Z,152.63,NA,NA,NA
2013-10-09T07:30:00Z,2013-10-09T09:21:06Z,127.15000000000002,NA,NA,NA
2013-10-09T08:30:00Z,2013-10-09T10:21:06Z,76.782,NA,NA,NA
2013-10-09T09:30:00Z,2013-10-09T11:21:06Z,56.272000000000006,NA,NA,NA
2013-10-09T10:30:00Z,2013-10-09T12:21:06Z,44.199000000000005,NA,NA,NA
2013-10-09T11:30:00Z,2013-10-09T13:21:06Z,45.954,NA,NA,NA
2013-10-09T12:30:00Z,2013-10-09T14:21:06Z,51.272999999999996,NA,NA,NA
2013-10-09T13:30:00Z,2013-10-09T15:21:06Z,47.904,NA,NA,NA
2013-10-09T14:30:00Z,2013-10-09T16:21:06Z,44.89,NA,NA,NA
2013-10-09T15:30:00Z,2013-10-09T17:21:06Z,41.522000000000006,NA,NA,NA
2013-10-09T16:30:00Z,2013-10-09T18:21:06Z,42.408,NA,NA,NA
2013-10-09T17:30:00Z,2013-10-09T19:21:06Z,51.829,NA,NA,NA
2013-10-09T18:30:00Z,2013-10-09T20:21:06Z,73.277,NA,NA,NA
2013-10-09T19:30:00Z,2013-10-09T21:21:06Z,99.074,NA,NA,NA
2013-10-09T20:30:00Z,2013-10-09T22:21:06Z,111.83999999999999,NA,NA,NA
2013-10-09T21:30:00Z,2013-10-09T23:21:06Z,107.57,NA,NA,NA
2013-10-09T23:30:00Z,2013-10-10T01:21:20Z,75.671,NA,NA,NA
2013-10-10T00:30:00Z,2013-10-10T02:21:20Z,67.15,NA,NA,NA
2013-10-10T01:30:00Z,2013-10-10T03:21:20Z,55.506,NA,NA,NA
2013-10-10T02:30:00Z,2013-10-10T04:21:20Z,43.304,NA,NA,NA
2013-10-10T03:30:00Z,2013-10-10T05:21:20Z,39.504,NA,NA,NA
2013-10-10T04:30:00Z,2013-10-10T06:21:20Z,39.849000000000004,NA,NA,NA
2013-10-10T05:30:00Z,2013-10-10T07:21:20Z,38.663000000000004,NA,NA,NA
2013-10-10T06:30:00Z,2013-10-10T08:21:20Z,36.477999999999994,NA,NA,NA
2013-10-10T07:30:00Z,2013-10-10T09:21:20Z,46.131,NA,NA,NA
2013-10-10T08:30:00Z,2013-10-10T10:21:20Z,45.067,NA,NA,NA
2013-10-10T09:30:00Z,2013-10-10T11:21:20Z,44.908,NA,NA,NA
2013-10-10T10:30:00Z,2013-10-10T12:21:20Z,41.408,NA,NA,NA
2013-10-10T11:30:00Z,2013-10-10T13:21:20Z,27.18,NA,NA,NA
2013-10-10T12:30:00Z,2013-10-10T14:21:20Z,22.359,NA,NA,NA
2013-10-10T13:30:00Z,2013-10-10T15:21:20Z,14.336,NA,NA,NA
2013-10-10T14:30:00Z,2013-10-10T16:21:20Z,6.9188,NA,NA,NA
2013-10-10T15:30:00Z,2013-10-10T17:21:20Z,0.94059,NA,NA,NA
2013-10-10T16:30:00Z,2013-10-10T18:21:20Z,0,NA,NA,NA
2013-10-10T17:30:00Z,2013-10-10T19:21:20Z,0,NA,NA,NA
2013-10-10T18:30:00Z,2013-10-10T20:21:20Z,0.19461,NA,NA,NA
2013-10-10T19:30:00Z,2013-10-10T21:21:20Z,0,NA,NA,NA
2013-10-10T20:30:00Z,2013-10-10T22:21:20Z,0,NA,NA,NA
2013-10-10T21:30:00Z,2013-10-10T23:21:20Z,1.0522,NA,NA,NA
2013-10-10T23:30:00Z,2013-10-11T01:21:33Z,24.883,NA,NA,NA
2013-10-11T00:30:00Z,2013-10-11T02:21:33Z,14.837,NA,NA,NA
2013-10-11T01:30:00Z,2013-10-11T03:21:33Z,5.6233,NA,NA,NA
2013-10-11T02:30:00Z,2013-10-11T04:21:33Z,4.4049,NA,NA,NA
2013-10-11T03:30:00Z,2013-10-11T05:21:33Z,3.1865,NA,NA,NA
2013-10-11T04:30:00Z,2013-10-11T06:21:33Z,4.1301000000000005,NA,NA,NA
2013-10-11T05:30:00Z,2013-10-11T07:21:33Z,15.987000000000002,NA,NA,NA
2013-10-11T06:30:00Z,2013-10-11T08:21:33Z,28.044,NA,NA,NA
2013-10-11T07:30:00Z,2013-10-11T09:21:33Z,51.637,NA,NA,NA
2013-10-11T08:30:00Z,2013-10-11T10:21:33Z,74.247,NA,NA,NA
2013-10-11T09:30:00Z,2013-10-11T11:21:33Z,68.905,NA,NA,NA
2013-10-11T10:30:00Z,2013-10-11T12:21:33Z,48.830999999999996,NA,NA,NA
2013-10-11T11:30:00Z,2013-10-11T13:21:33Z,37.351,NA,NA,NA
2013-10-11T12:30:00Z,2013-10-11T14:21:33Z,41.919,NA,NA,NA
2013-10-11T13:30:00Z,2013-10-11T15:21:33Z,46.055,NA,NA,NA
2013-10-11T14:30:00Z,2013-10-11T16:21:33Z,41.202999999999996,NA,NA,NA
2013-10-11T15:30:00Z,2013-10-11T17:21:33Z,24.505,NA,NA,NA
2013-10-11T16:30:00Z,2013-10-11T18:21:33Z,2.343,NA,NA,NA
2013-10-11T17:30:00Z,2013-10-11T19:21:33Z,NA,NA,NA,NA
2013-10-11T18:30:00Z,2013-10-11T20:21:33Z,NA,NA,NA,NA
2013-10-11T19:30:00Z,2013-10-11T21:21:33Z,NA,NA,NA,NA
2013-10-11T20:30:00Z,2013-10-11T22:21:33Z,NA,NA,NA,NA
2013-10-11T21:30:00Z,2013-10-11T23:21:33Z,0,NA,NA,NA
2013-10-11T23:30:00Z,2013-10-12T01:21:45Z,6.5127,NA,NA,NA
2013-10-12T00:30:00Z,2013-10-12T02:21:45Z,13.280999999999999,NA,NA,NA
2013-10-12T01:30:00Z,2013-10-12T03:21:45Z,16.276,NA,NA,NA
2013-10-12T02:30:00Z,2013-10-12T04:21:45Z,16.853,NA,NA,NA
2013-10-12T03:30:00Z,2013-10-12T05:21:45Z,18.151,NA,NA,NA
2013-10-12T04:30:00Z,2013-10-12T06:21:45Z,25.524,NA,NA,NA
2013-10-12T05:30:00Z,2013-10-12T07:21:45Z,33.624,NA,NA,NA
2013-10-12T06:30:00Z,2013-10-12T08:21:45Z,39.211000000000006,NA,NA,NA
2013-10-12T07:30:00Z,2013-10-12T09:21:45Z,58.153000000000006,NA,NA,NA
2013-10-12T08:30:00Z,2013-10-12T10:21:45Z,85.775,NA,NA,NA
2013-10-12T09:30:00Z,2013-10-12T11:21:45Z,92.72800000000001,NA,NA,NA
2013-10-12T10:30:00Z,2013-10-12T12:21:45Z,84.58,NA,NA,NA
2013-10-12T11:30:00Z,2013-10-12T13:21:45Z,68.30600000000001,NA,NA,NA
2013-10-12T12:30:00Z,2013-10-12T14:21:45Z,47.233,NA,NA,NA
2013-10-12T13:30:00Z,2013-10-12T15:21:45Z,38.858,NA,NA,NA
2013-10-12T14:30:00Z,2013-10-12T16:21:45Z,25.405,NA,NA,NA
2013-10-12T15:30:00Z,2013-10-12T17:21:45Z,18.872,NA,NA,NA
2013-10-12T16:30:00Z,2013-10-12T18:21:45Z,8.1646,NA,NA,NA
2013-10-12T17:30:00Z,2013-10-12T19:21:45Z,19.733,NA,NA,NA
2013-10-12T18:30:00Z,2013-10-12T20:21:45Z,39.361,NA,NA,NA
2013-10-12T19:30:00Z,2013-10-12T21:21:45Z,37.518,NA,NA,NA
2013-10-12T20:30:00Z,2013-10-12T22:21:45Z,38.356,NA,NA,NA
2013-10-12T21:30:00Z,2013-10-12T23:21:45Z,39.361,NA,NA,NA
2013-10-12T23:30:00Z,2013-10-13T01:21:56Z,57.12,NA,NA,NA
2013-10-13T00:30:00Z,2013-10-13T02:21:56Z,59.145999999999994,NA,NA,NA
2013-10-13T01:30:00Z,2013-10-13T03:21:56Z,49.845,NA,NA,NA
2013-10-13T02:30:00Z,2013-10-13T04:21:56Z,49.317,NA,NA,NA
2013-10-13T03:30:00Z,2013-10-13T05:21:56Z,49.141,NA,NA,NA
2013-10-13T04:30:00Z,2013-10-13T06:21:56Z,42.981,NA,NA,NA
2013-10-13T05:30:00Z,2013-10-13T07:21:56Z,47.909,NA,NA,NA
2013-10-13T06:30:00Z,2013-10-13T08:21:56Z,51.789,NA,NA,NA
2013-10-13T07:30:00Z,2013-10-13T09:21:56Z,55.095,NA,NA,NA
2013-10-13T08:30:00Z,2013-10-13T10:21:56Z,66.08600000000001,NA,NA,NA
2013-10-13T09:30:00Z,2013-10-13T11:21:56Z,55.279,NA,NA,NA
2013-10-13T10:30:00Z,2013-10-13T12:21:56Z,46.853,NA,NA,NA
2013-10-13T11:30:00Z,2013-10-13T13:21:56Z,41.099999999999994,NA,NA,NA
2013-10-13T12:30:00Z,2013-10-13T14:21:56Z,69.76899999999999,NA,NA,NA
2013-10-13T13:30:00Z,2013-10-13T15:21:56Z,106.41000000000001,NA,NA,NA
2013-10-13T14:30:00Z,2013-10-13T16:21:56Z,141.53,NA,NA,NA
2013-10-13T15:30:00Z,2013-10-13T17:21:56Z,138.77999999999997,NA,NA,NA
2013-10-13T16:30:00Z,2013-10-13T18:21:56Z,103.1,NA,NA,NA
2013-10-13T17:30:00Z,2013-10-13T19:21:56Z,74.989,NA,NA,NA
2013-10-13T18:30:00Z,2013-10-13T20:21:56Z,56.391,NA,NA,NA
2013-10-13T19:30:00Z,2013-10-13T21:21:56Z,81.077,NA,NA,NA
2013-10-13T20:30:00Z,2013-10-13T22:21:56Z,84.745,NA,NA,NA
2013-10-13T21:30:00Z,2013-10-13T23:21:56Z,81.286,NA,NA,NA
2013-10-13T23:30:00Z,2013-10-14T01:22:07Z,NA,NA,NA,NA
2013-10-14T00:30:00Z,2013-10-14T02:22:07Z,NA,NA,NA,NA
2013-10-14T01:30:00Z,2013-10-14T03:22:07Z,NA,NA,NA,NA
2013-10-14T02:30:00Z,2013-10-14T04:22:07Z,NA,NA,NA,NA
2013-10-14T03:30:00Z,2013-10-14T05:22:07Z,NA,NA,NA,NA
2013-10-14T04:30:00Z,2013-10-14T06:22:07Z,NA,NA,NA,NA
2013-10-14T05:30:00Z,2013-10-14T07:22:07Z,NA,NA,NA,NA
2013-10-14T06:30:00Z,2013-10-14T08:22:07Z,NA,NA,NA,NA
2013-10-14T07:30:00Z,2013-10-14T09:22:07Z,NA,NA,NA,NA
2013-10-14T08:30:00Z,2013-10-14T10:22:07Z,NA,NA,NA,NA
2013-10-14T09:30:00Z,2013-10-14T11:22:07Z,NA,NA,NA,NA
2013-10-14T10:30:00Z,2013-10-14T12:22:07Z,NA,NA,NA,NA
2013-10-14T11:30:00Z,2013-10-14T13:22:07Z,NA,NA,NA,NA
2013-10-14T12:30:00Z,2013-10-14T14:22:07Z,NA,NA,NA,NA
2013-10-14T13:30:00Z,2013-10-14T15:22:07Z,NA,NA,NA,NA
2013-10-14T14:30:00Z,2013-10-14T16:22:07Z,NA,NA,NA,NA
2013-10-14T15:30:00Z,2013-10-14T17:22:07Z,NA,NA,NA,NA
2013-10-14T16:30:00Z,2013-10-14T18:22:07Z,NA,NA,NA,NA
2013-10-14T17:30:00Z,2013-10-14T19:22:07Z,NA,NA,NA,NA
2013-10-14T18:30:00Z,2013-10-14T20:22:07Z,NA,NA,NA,NA
2013-10-14T19:30:00Z,2013-10-14T21:22:07Z,NA,NA,NA,NA
2013-10-14T20:30:00Z,2013-10-14T22:22:07Z,NA,NA,NA,NA
2013-10-14T21:30:00Z,2013-10-14T23:22:07Z,NA,NA,NA,NA
2013-10-14T23:30:00Z,2013-10-15T01:22:18Z,NA,NA,NA,NA
2013-10-15T00:30:00Z,2013-10-15T02:22:18Z,NA,NA,NA,NA
2013-10-15T01:30:00Z,2013-10-15T03:22:18Z,NA,NA,NA,NA
2013-10-15T02:30:00Z,2013-10-15T04:22:18Z,NA,NA,NA,NA
2013-10-15T03:30:00Z,2013-10-15T05:22:18Z,NA,NA,NA,NA
2013-10-15T04:30:00Z,2013-10-15T06:22:18Z,NA,NA,NA,NA
2013-10-15T05:30:00Z,2013-10-15T07:22:18Z,NA,NA,NA,NA
2013-10-15T06:30:00Z,2013-10-15T08:22:18Z,NA,NA,NA,NA
2013-10-15T07:30:00Z,2013-10-15T09:22:18Z,NA,NA,NA,NA
2013-10-15T08:30:00Z,2013-10-15T10:22:18Z,NA,NA,NA,NA
2013-10-15T09:30:00Z,2013-10-15T11:22:18Z,NA,NA,NA,NA
2013-10-15T10:30:00Z,2013-10-15T12:22:18Z,NA,NA,NA,NA
2013-10-15T11:30:00Z,2013-10-15T13:22:18Z,NA,NA,NA,NA
2013-10-15T12:30:00Z,2013-10-15T14:22:18Z,NA,NA,NA,NA
2013-10-15T13:30:00Z,2013-10-15T15:22:18Z,NA,NA,NA,NA
2013-10-15T14:30:00Z,2013-10-15T16:22:18Z,NA,NA,NA,NA
2013-10-15T15:30:00Z,2013-10-15T17:22:18Z,NA,NA,NA,NA
2013-10-15T16:30:00Z,2013-10-15T18:22:18Z,NA,NA,NA,NA
2013-10-15T17:30:00Z,2013-10-15T19:22:18Z,NA,NA,NA,NA
2013-10-15T18:30:00Z,2013-10-15T20:22:18Z,NA,NA,NA,NA
