TIMESTAMP,solar_TIMESTAMP,AUS_CAR_THI_CON_Eni_Js_1,AUS_CAR_THI_CON_Eni_Js_2,AUS_CAR_THI_CON_Eni_Js_3,AUS_CAR_THI_CON_Eni_Js_4,AUS_CAR_THI_CON_Eni_Js_5,AUS_CAR_THI_CON_Eni_Js_6,AUS_CAR_THI_CON_Eni_Js_7,AUS_CAR_THI_CON_Eni_Js_8,AUS_CAR_THI_CON_Eni_Js_9,AUS_CAR_THI_CON_Eni_Js_10,AUS_CAR_THI_CON_Eni_Js_11,AUS_CAR_THI_CON_Eni_Js_12
2009-01-08T11:00:00Z,2009-01-08T20:39:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T11:30:00Z,2009-01-08T21:09:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T12:00:00Z,2009-01-08T21:39:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T12:30:00Z,2009-01-08T22:09:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T13:00:00Z,2009-01-08T22:39:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T13:30:00Z,2009-01-08T23:09:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T14:00:00Z,2009-01-08T23:39:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T14:30:00Z,2009-01-09T00:08:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T15:00:00Z,2009-01-09T00:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T15:30:00Z,2009-01-09T01:08:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T16:00:00Z,2009-01-09T01:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T16:30:00Z,2009-01-09T02:08:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T17:00:00Z,2009-01-09T02:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T17:30:00Z,2009-01-09T03:08:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T18:00:00Z,2009-01-09T03:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T18:30:00Z,2009-01-09T04:08:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T19:00:00Z,2009-01-09T04:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T19:30:00Z,2009-01-09T05:08:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T20:00:00Z,2009-01-09T05:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T20:30:00Z,2009-01-09T06:08:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T21:00:00Z,2009-01-09T06:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T21:30:00Z,2009-01-09T07:08:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T22:00:00Z,2009-01-09T07:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T22:30:00Z,2009-01-09T08:08:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T23:00:00Z,2009-01-09T08:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08T23:30:00Z,2009-01-09T09:08:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T00:00:00Z,2009-01-09T09:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T00:30:00Z,2009-01-09T10:08:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T01:00:00Z,2009-01-09T10:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T01:30:00Z,2009-01-09T11:08:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T02:00:00Z,2009-01-09T11:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T02:30:00Z,2009-01-09T12:08:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T03:00:00Z,2009-01-09T12:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T03:30:00Z,2009-01-09T13:08:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T04:00:00Z,2009-01-09T13:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T04:30:00Z,2009-01-09T14:08:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T05:00:00Z,2009-01-09T14:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T05:30:00Z,2009-01-09T15:08:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T06:00:00Z,2009-01-09T15:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T06:30:00Z,2009-01-09T16:08:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T07:00:00Z,2009-01-09T16:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T07:30:00Z,2009-01-09T17:08:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T08:00:00Z,2009-01-09T17:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T08:30:00Z,2009-01-09T18:08:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T09:00:00Z,2009-01-09T18:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T09:30:00Z,2009-01-09T19:08:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T10:00:00Z,2009-01-09T19:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T10:30:00Z,2009-01-09T20:08:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T11:00:00Z,2009-01-09T20:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T11:30:00Z,2009-01-09T21:08:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T12:00:00Z,2009-01-09T21:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T12:30:00Z,2009-01-09T22:08:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T13:00:00Z,2009-01-09T22:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T13:30:00Z,2009-01-09T23:08:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T14:00:00Z,2009-01-09T23:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T14:30:00Z,2009-01-10T00:08:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T15:00:00Z,2009-01-10T00:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T15:30:00Z,2009-01-10T01:08:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T16:00:00Z,2009-01-10T01:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T16:30:00Z,2009-01-10T02:08:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T17:00:00Z,2009-01-10T02:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T17:30:00Z,2009-01-10T03:08:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T18:00:00Z,2009-01-10T03:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T18:30:00Z,2009-01-10T04:08:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T19:00:00Z,2009-01-10T04:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T19:30:00Z,2009-01-10T05:08:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T20:00:00Z,2009-01-10T05:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T20:30:00Z,2009-01-10T06:08:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T21:00:00Z,2009-01-10T06:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T21:30:00Z,2009-01-10T07:08:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T22:00:00Z,2009-01-10T07:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T22:30:00Z,2009-01-10T08:08:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T23:00:00Z,2009-01-10T08:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-09T23:30:00Z,2009-01-10T09:08:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T00:00:00Z,2009-01-10T09:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T00:30:00Z,2009-01-10T10:08:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T01:00:00Z,2009-01-10T10:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T01:30:00Z,2009-01-10T11:08:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T02:00:00Z,2009-01-10T11:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T02:30:00Z,2009-01-10T12:08:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T03:00:00Z,2009-01-10T12:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T03:30:00Z,2009-01-10T13:08:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T04:00:00Z,2009-01-10T13:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T04:30:00Z,2009-01-10T14:08:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T05:00:00Z,2009-01-10T14:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T05:30:00Z,2009-01-10T15:08:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T06:00:00Z,2009-01-10T15:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T06:30:00Z,2009-01-10T16:08:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T07:00:00Z,2009-01-10T16:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T07:30:00Z,2009-01-10T17:08:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T08:00:00Z,2009-01-10T17:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T08:30:00Z,2009-01-10T18:08:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T09:00:00Z,2009-01-10T18:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T09:30:00Z,2009-01-10T19:08:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T10:00:00Z,2009-01-10T19:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T10:30:00Z,2009-01-10T20:08:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T11:00:00Z,2009-01-10T20:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T11:30:00Z,2009-01-10T21:08:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T12:00:00Z,2009-01-10T21:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T12:30:00Z,2009-01-10T22:08:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T13:00:00Z,2009-01-10T22:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T13:30:00Z,2009-01-10T23:08:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T14:00:00Z,2009-01-10T23:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T14:30:00Z,2009-01-11T00:08:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T15:00:00Z,2009-01-11T00:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T15:30:00Z,2009-01-11T01:08:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T16:00:00Z,2009-01-11T01:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T16:30:00Z,2009-01-11T02:08:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T17:00:00Z,2009-01-11T02:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T17:30:00Z,2009-01-11T03:08:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T18:00:00Z,2009-01-11T03:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T18:30:00Z,2009-01-11T04:08:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T19:00:00Z,2009-01-11T04:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T19:30:00Z,2009-01-11T05:08:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T20:00:00Z,2009-01-11T05:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T20:30:00Z,2009-01-11T06:08:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T21:00:00Z,2009-01-11T06:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T21:30:00Z,2009-01-11T07:08:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T22:00:00Z,2009-01-11T07:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T22:30:00Z,2009-01-11T08:08:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T23:00:00Z,2009-01-11T08:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-10T23:30:00Z,2009-01-11T09:08:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T00:00:00Z,2009-01-11T09:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T00:30:00Z,2009-01-11T10:08:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T01:00:00Z,2009-01-11T10:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T01:30:00Z,2009-01-11T11:08:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T02:00:00Z,2009-01-11T11:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T02:30:00Z,2009-01-11T12:08:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T03:00:00Z,2009-01-11T12:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T03:30:00Z,2009-01-11T13:08:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T04:00:00Z,2009-01-11T13:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T04:30:00Z,2009-01-11T14:08:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T05:00:00Z,2009-01-11T14:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T05:30:00Z,2009-01-11T15:08:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T06:00:00Z,2009-01-11T15:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T06:30:00Z,2009-01-11T16:08:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T07:00:00Z,2009-01-11T16:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T07:30:00Z,2009-01-11T17:08:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T08:00:00Z,2009-01-11T17:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T08:30:00Z,2009-01-11T18:08:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T09:00:00Z,2009-01-11T18:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T09:30:00Z,2009-01-11T19:08:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T10:00:00Z,2009-01-11T19:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T10:30:00Z,2009-01-11T20:08:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T11:00:00Z,2009-01-11T20:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T11:30:00Z,2009-01-11T21:08:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T12:00:00Z,2009-01-11T21:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T12:30:00Z,2009-01-11T22:08:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T13:00:00Z,2009-01-11T22:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T13:30:00Z,2009-01-11T23:08:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T14:00:00Z,2009-01-11T23:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T14:30:00Z,2009-01-12T00:07:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T15:00:00Z,2009-01-12T00:37:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T15:30:00Z,2009-01-12T01:07:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T16:00:00Z,2009-01-12T01:37:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T16:30:00Z,2009-01-12T02:07:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T17:00:00Z,2009-01-12T02:37:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T17:30:00Z,2009-01-12T03:07:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T18:00:00Z,2009-01-12T03:37:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T18:30:00Z,2009-01-12T04:07:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T19:00:00Z,2009-01-12T04:37:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T19:30:00Z,2009-01-12T05:07:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T20:00:00Z,2009-01-12T05:37:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T20:30:00Z,2009-01-12T06:07:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T21:00:00Z,2009-01-12T06:37:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T21:30:00Z,2009-01-12T07:07:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T22:00:00Z,2009-01-12T07:37:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T22:30:00Z,2009-01-12T08:07:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T23:00:00Z,2009-01-12T08:37:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-11T23:30:00Z,2009-01-12T09:07:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T00:00:00Z,2009-01-12T09:37:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T00:30:00Z,2009-01-12T10:07:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T01:00:00Z,2009-01-12T10:37:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T01:30:00Z,2009-01-12T11:07:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T02:00:00Z,2009-01-12T11:37:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T02:30:00Z,2009-01-12T12:07:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T03:00:00Z,2009-01-12T12:37:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T03:30:00Z,2009-01-12T13:07:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T04:00:00Z,2009-01-12T13:37:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T04:30:00Z,2009-01-12T14:07:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T05:00:00Z,2009-01-12T14:37:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T05:30:00Z,2009-01-12T15:07:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T06:00:00Z,2009-01-12T15:37:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T06:30:00Z,2009-01-12T16:07:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T07:00:00Z,2009-01-12T16:37:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T07:30:00Z,2009-01-12T17:07:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T08:00:00Z,2009-01-12T17:37:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T08:30:00Z,2009-01-12T18:07:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T09:00:00Z,2009-01-12T18:37:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T09:30:00Z,2009-01-12T19:07:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T10:00:00Z,2009-01-12T19:37:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T10:30:00Z,2009-01-12T20:07:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T11:00:00Z,2009-01-12T20:37:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T11:30:00Z,2009-01-12T21:07:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T12:00:00Z,2009-01-12T21:37:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T12:30:00Z,2009-01-12T22:07:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T13:00:00Z,2009-01-12T22:37:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T13:30:00Z,2009-01-12T23:07:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T14:00:00Z,2009-01-12T23:37:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T14:30:00Z,2009-01-13T00:07:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T15:00:00Z,2009-01-13T00:37:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T15:30:00Z,2009-01-13T01:07:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T16:00:00Z,2009-01-13T01:37:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T16:30:00Z,2009-01-13T02:07:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T17:00:00Z,2009-01-13T02:37:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T17:30:00Z,2009-01-13T03:07:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-12T18:00:00Z,2009-01-13T03:37:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
