TIMESTAMP,solar_TIMESTAMP,USA_MOR_SF_Asa_Js_1,USA_MOR_SF_Asa_Js_2,USA_MOR_SF_Ltu_Js_3,USA_MOR_SF_Ltu_Js_4,USA_MOR_SF_Qru_Js_5,USA_MOR_SF_Qal_Js_6
2011-07-03T03:00:00Z,2011-07-02T21:10:08Z,2093.029143078,2707.294371444,5599.3903755618,NA,773.623485261,604.6956585835
2011-07-03T04:00:00Z,2011-07-02T22:10:08Z,1589.6657665320001,2757.2176889159996,4688.4288086964,NA,737.4181552917,541.349203824
2011-07-03T05:00:00Z,2011-07-02T23:10:08Z,2205.4158674279997,2894.265527568,5770.803867954601,3513.0301690806,825.5097082395,598.0440960835
2011-07-03T06:00:00Z,2011-07-03T00:09:58Z,2061.34090737,2717.062612884,5981.722504322401,3209.3511740676,831.4084765302,603.305517023
2011-07-03T07:00:00Z,2011-07-03T01:09:58Z,2210.103165636,2657.1078386520003,5797.1812375086,3295.2579024284996,794.2134642477,549.624944264
2011-07-03T08:00:00Z,2011-07-03T02:09:58Z,2139.91262052,2613.31160766,4997.1035119296,2237.6301579792002,538.6067180655001,491.319951727
2011-07-03T09:00:00Z,2011-07-03T03:09:58Z,2013.586431474,2715.7026627960004,5081.079714687,2221.4094024285,855.2362240737001,665.571532648
2011-07-03T10:00:00Z,2011-07-03T04:09:58Z,1891.944041835,2695.581255948,5113.419043482,3366.8168851745995,707.9619994524,752.165902169
2011-07-03T11:00:00Z,2011-07-03T05:09:58Z,2168.358225549,3700.708417296,12094.618861428,6326.9932459779,1093.3711460133002,838.125909632
2011-07-03T12:00:00Z,2011-07-03T06:09:58Z,3353.7899800289997,5682.520779456,20603.925420990003,10538.1881531928,1153.1158392477,883.948664412
2011-07-03T13:00:00Z,2011-07-03T07:09:58Z,6540.873044769,9581.613692976001,35089.060614108006,19982.478351392998,1036.3103921955,841.9144847245
2011-07-03T14:00:00Z,2011-07-03T08:09:58Z,12560.36459364,16855.999527,55824.450100278,29836.986114051,910.0964093910001,917.1281715255
2011-07-03T15:00:00Z,2011-07-03T09:09:58Z,21378.63851322,21834.07364772,68913.49079331,32833.393154244,880.1486896827,920.1741647615
2011-07-03T16:00:00Z,2011-07-03T10:09:58Z,28132.234454190002,24735.95780904,74583.195741702,33389.856356733,891.5628067656002,942.4313838610001
2011-07-03T17:00:00Z,2011-07-03T11:09:58Z,28690.628113799998,23898.645525239997,75816.18552195601,32828.924540871,1077.7246626612002,914.413876398
2011-07-03T18:00:00Z,2011-07-03T12:09:58Z,32451.70234935,25191.599474759998,79126.233728388,33130.575940806,1103.5678225998001,941.291116139
2011-07-03T19:00:00Z,2011-07-03T13:09:58Z,33267.4321875,24757.72431804,80787.51717124801,32940.560867004,1060.8017513613001,935.0741926295
2011-07-03T20:00:00Z,2011-07-03T14:09:58Z,28013.233049280003,22114.0551306,78529.23523366201,31646.635690805997,1115.6881533828002,881.4455302015001
2011-07-03T21:00:00Z,2011-07-03T15:09:58Z,22827.003226589997,20521.546654079997,76540.201676436,30660.944402916,1013.1167622825001,817.374090368
2011-07-03T22:00:00Z,2011-07-03T16:09:58Z,16210.0140513,17101.828714440002,66031.44963036,25928.869842747,938.6071236387,754.8828366365
2011-07-03T23:00:00Z,2011-07-03T17:09:58Z,8028.985342977,10642.33793964,36925.508858748,15044.229078225299,1041.7438133214,767.36771397
2011-07-04T00:00:00Z,2011-07-03T18:09:58Z,3680.9179330200004,6610.525628556,19446.463369812,8969.4304664571,1300.4211965046002,820.788735074
2011-07-04T01:00:00Z,2011-07-03T19:09:58Z,2520.209929581,3620.6614828799998,9362.7588739194,4550.7738278240995,1082.7926877738003,730.19462978
2011-07-04T02:00:00Z,2011-07-03T20:09:58Z,2344.257842283,3047.515779456,6963.582658713601,3558.7552977396,822.4194088434,656.8743508635
2011-07-04T03:00:00Z,2011-07-03T21:09:58Z,1998.583579032,2496.297437028,5576.4490141338,2772.8000354726996,742.6205412129001,612.09332206
2011-07-04T04:00:00Z,2011-07-03T22:09:58Z,1494.219778584,2422.3190957640004,4516.9508244726,1425.1400130312,747.8065417605001,537.0151301295
2011-07-04T05:00:00Z,2011-07-03T23:09:58Z,2019.183205578,2134.009749276,4368.747410313001,1063.3725954792,720.7869052917,554.4042150185
2011-07-04T06:00:00Z,2011-07-04T00:09:49Z,1969.127056821,2106.810753336,3284.6238934992,1587.1102919883,697.9947191607001,625.8944344675
2011-07-04T07:00:00Z,2011-07-04T01:09:49Z,1978.788488295,1921.842964596,3745.4718728388,1564.3897310169,629.3527167042,563.5157999075
2011-07-04T08:00:00Z,2011-07-04T02:09:49Z,1816.37709711,2445.833065584,3922.6323500172007,938.5748794233,677.1786206346,491.4448882915
2011-07-04T09:00:00Z,2011-07-04T03:09:49Z,1434.3832661850001,2225.31648288,3579.4112445540004,0,654.910769652,494.06504080999997
2011-07-04T10:00:00Z,2011-07-04T04:09:49Z,1480.241834364,2073.718643064,3394.4149483920005,1510.5865795533,768.5849538741,601.9787238795
2011-07-04T11:00:00Z,2011-07-04T05:09:49Z,1761.56019198,2079.7579895520003,3659.9191907418003,2177.2517053175998,569.7767936694,583.4555302015
2011-07-04T12:00:00Z,2011-07-04T06:09:49Z,1650.761552688,2257.377662796,4018.1562646956,2113.6664890611,751.0721656653001,611.3032292455
2011-07-04T13:00:00Z,2011-07-04T07:09:49Z,1719.0631856070002,2468.630502612,5325.7600950900005,3047.9165527266,986.2216552917,719.1280486224999
2011-07-04T14:00:00Z,2011-07-04T08:09:49Z,2517.457016532,4069.305980268,15079.629223893602,7264.1157360039,1247.4420627738,786.769864155
2011-07-04T15:00:00Z,2011-07-04T09:09:49Z,4169.7576814740005,6421.5145473,29453.550948564003,13319.900256916799,1056.9347808393002,789.9082404400001
2011-07-04T16:00:00Z,2011-07-04T10:09:49Z,10009.110060953999,12313.43834592,46800.663005274,21980.133366354,873.4355633214001,796.3723977385
2011-07-04T17:00:00Z,2011-07-04T11:09:49Z,15898.18977789,17559.9636216,64504.496578752005,29053.978775612995,862.0968195957,869.402330808
2011-07-04T18:00:00Z,2011-07-04T12:09:49Z,23807.21875773,20821.956627959997,67774.63835589601,29628.348816159,955.4546618475001,832.6251729235
2011-07-04T19:00:00Z,2011-07-04T13:09:49Z,24789.28472883,21468.99293964,73562.17440482399,32138.431584425998,995.2205543091001,834.2343936574999
2011-07-04T20:00:00Z,2011-07-04T14:09:49Z,24246.48508266,20898.128438760003,73183.469373156,31309.498992555,838.9670930655001,828.8981864514999
2011-07-04T21:00:00Z,2011-07-04T15:09:49Z,20983.49926221,19512.04719096,70297.912179288,29819.28061836,1002.6579181218001,836.797356692
2011-07-04T22:00:00Z,2011-07-04T16:09:49Z,11160.975161850001,14012.72480268,55943.62121179201,23015.080089441,1079.0879334084,783.782819963
2011-07-04T23:00:00Z,2011-07-04T17:09:49Z,5891.598266532001,9649.764723155999,37996.966801866,16059.8489499675,1065.5043804606,724.5205655325
2011-07-05T00:00:00Z,2011-07-04T18:09:49Z,2941.5525809250003,6517.712713872,29597.831065008,12719.211040259099,1262.3102363562,751.944183419
2011-07-05T01:00:00Z,2011-07-04T19:09:49Z,2059.340060607,3404.458719096,10925.5660886064,5233.1564039571,904.74,723.720794192
2011-07-05T02:00:00Z,2011-07-04T20:09:49Z,2189.930291835,3142.105401624,7627.599444545401,3916.5322367681997,885.0807156090001,611.735228896
2011-07-05T03:00:00Z,2011-07-04T21:09:49Z,2054.5128426300003,2790.1196982,7379.103266295,3828.6626232708,766.8366244524,570.002832905
2011-07-05T04:00:00Z,2011-07-04T22:09:49Z,2214.965363295,3042.441557748,7210.036578795,3747.0663295533,774.8130701433001,693.6224738795
2011-07-05T05:00:00Z,2011-07-04T23:09:49Z,2295.985665636,3075.957738828,7153.333475017201,3800.6537795208,660.0984088434001,633.028147389
2011-07-05T06:00:00Z,2011-07-05T00:09:40Z,2311.6846170810004,3143.414170632,6393.627959241,3214.8803219103,774.6852636438001,659.0853794305
2011-07-05T07:00:00Z,2011-07-05T01:09:40Z,2375.844636705,2905.291356936,5956.183535313001,3062.4584315480997,906.1065480348001,628.2999069489999
2011-07-05T08:00:00Z,2011-07-05T02:09:40Z,2194.795988295,2828.037437028,5086.0169625258,2903.3426025585,907.823745087,677.2064881065
2011-07-05T09:00:00Z,2011-07-05T03:09:40Z,2238.177984162,2836.621206036,4875.994050527401,2100.8610080442,753.0302289867001,576.8681956620001
2011-07-05T10:00:00Z,2011-07-05T04:09:40Z,2038.551542529,2758.818919908,5466.528973893601,2616.9197289246,822.3555054606002,750.2909710835
2011-07-05T11:00:00Z,2011-07-05T05:09:40Z,2505.532388598,3440.928769008,17529.840377508,8074.1756434194,1162.3965682344,873.935247317
2011-07-05T12:00:00Z,2011-07-05T06:09:40Z,3064.912480029,4579.4406784679995,31718.353766166,17359.184639960997,977.7225128301001,795.3975390625001
2011-07-05T13:00:00Z,2011-07-05T07:09:40Z,5356.441714191,8412.546783516,42389.393652402,24765.620242031997,937.2389372262002,840.9000335835001
2011-07-05T14:00:00Z,2011-07-05T08:09:40Z,11171.26272984,14517.50744052,52580.37756786001,29623.984459101,1142.7864402303003,892.572819963
2011-07-05T15:00:00Z,2011-07-05T09:09:40Z,20706.28054581,20012.08461984,63323.36940482401,31719.413379987,1156.9811711259001,983.3420125924999
2011-07-05T16:00:00Z,2011-07-05T10:09:40Z,27730.805824709998,22918.60431804,68587.517815266,32077.866190805995,1029.4563509826,902.3425223889999
2011-07-05T17:00:00Z,2011-07-05T11:09:40Z,31091.12304234,24440.11024956,70398.67789695601,31870.134832095,1200.6353348823002,997.9807292455
2011-07-05T18:00:00Z,2011-07-05T12:09:40Z,32761.91754906,24490.903647720002,71670.298578924,31639.492366028997,633.6424323132001,832.1210268195
2011-07-05T19:00:00Z,2011-07-05T13:09:40Z,32606.68052688,23716.52925132,73125.364163208,31755.89570013,939.9720332958001,931.283857977
2011-07-05T20:00:00Z,2011-07-05T14:09:40Z,29803.07792955,22641.891102719997,71389.169274636,30490.270558190998,966.4345641351001,764.0991219675001
2011-07-05T21:00:00Z,2011-07-05T15:09:40Z,25001.66132493,21006.52959372,71049.577657848,30097.406179178997,931.2107235261001,809.4925166735
2011-07-05T22:00:00Z,2011-07-05T16:09:40Z,16896.75223656,18244.522835159998,69302.884834026,27921.6607806,1075.5339254913001,767.834027169
2011-07-05T23:00:00Z,2011-07-05T17:09:40Z,8545.403195766,12667.317742320001,60629.760546162,23587.440511302,961.5369475998001,714.564337685
2011-07-06T00:00:00Z,2011-07-05T18:09:40Z,3865.307157717,7870.402085316,40239.46960330201,15187.9330335429,1142.3702494524,802.7344939349999
2011-07-06T01:00:00Z,2011-07-05T19:09:40Z,2740.177146864,4355.063593152,16407.7989489108,7073.3385172539,998.8335499437001,734.560377683
2011-07-06T02:00:00Z,2011-07-05T20:09:40Z,2398.084818873,3228.98133198,10157.1290261064,4590.685800233099,991.1454882651001,687.2313430510001
2011-07-06T03:00:00Z,2011-07-05T21:09:40Z,2258.0955037860003,3013.568216484,8902.867530990601,4332.872141289,877.6138578045001,624.051177354
2011-07-06T04:00:00Z,2011-07-05T22:09:40Z,2413.433971416,3133.8798990120004,7872.5091320454,3726.9413770922997,1056.4759877175002,647.6070349815
2011-07-06T05:00:00Z,2011-07-05T23:09:40Z,2271.6466931789996,2858.99457342,6953.8228157418,3234.271889961,801.4689495087,653.7623698704999
2011-07-06T06:00:00Z,2011-07-06T00:09:31Z,2211.48137052,3010.168341264,6450.524540197201,3151.3634125649996,752.7549533265001,640.9554724815
2011-07-06T07:00:00Z,2011-07-06T01:09:31Z,2206.458266532,2921.6253766679997,6117.722533713601,2818.1333075129996,620.7634544217001,473.75313992599996
2011-07-06T08:00:00Z,2011-07-06T02:09:31Z,2204.3175,2883.0934672079998,5594.539116831001,2311.4504120013,621.3861023439,572.3335193565
2011-07-06T09:00:00Z,2011-07-06T03:09:31Z,2225.4663102599998,2476.2637690079996,5284.2879342582,2604.8692039896,666.8197278915,530.921383861
2011-07-06T10:00:00Z,2011-07-06T04:09:31Z,2210.173125,2806.1612559480004,5825.4109712136005,3878.0906284583994,734.0902666479001,708.4829092824999
2011-07-06T11:00:00Z,2011-07-06T05:09:31Z,3021.257641185,4555.151683692,16536.5400043224,13164.451355051999,1003.7967082395,824.469970148
2011-07-06T12:00:00Z,2011-07-06T06:09:31Z,4916.132994321,7092.364598376001,36645.278867046,20570.491510298998,1053.5397117912,781.397583604
2011-07-06T13:00:00Z,2011-07-06T07:09:31Z,8741.433710058,11054.651307024,44841.242195712,25300.452195468,895.6690049130001,863.912152169
2011-07-06T14:00:00Z,2011-07-06T08:09:31Z,15562.77510159,17529.64989552,55516.80370677601,30213.403260327,929.6016705783002,859.7109337685
2011-07-06T15:00:00Z,2011-07-06T09:09:31Z,22358.09149104,21307.6487928,61666.593260892,31303.123799219997,979.9345510389,932.2789527755
2011-07-06T16:00:00Z,2011-07-06T10:09:31Z,27479.619103830002,23403.50683692,64530.945611514,31429.488946824,1053.8444814432,905.882103896
2011-07-06T17:00:00Z,2011-07-06T11:09:31Z,30802.90316286,24639.862008120002,66747.51174178801,31437.915698123998,1068.8289920829,1058.8583631064998
2011-07-06T18:00:00Z,2011-07-06T12:09:31Z,31914.293094869998,24336.04485492,68349.770353044,31218.946286562,933.3178946520001,838.2482068565
2011-07-06T19:00:00Z,2011-07-06T13:09:31Z,32517.3140289,24139.68565584,69538.002431796,31097.405661237,955.1498921955001,869.5870964329999
2011-07-06T20:00:00Z,2011-07-06T14:09:31Z,30032.759047829997,23096.12162796,70106.706700986,30738.920499674998,1003.4968539867001,853.1411960115
2011-07-06T21:00:00Z,2011-07-06T15:09:31Z,25977.35046315,21803.34316308,69554.98900536001,30119.598264635995,1134.4495141914,813.686696361
2011-07-06T22:00:00Z,2011-07-06T16:09:31Z,17640.7209375,18471.72219096,65585.33099196001,27749.825758970997,884.9611015302,725.9916518195
2011-07-06T23:00:00Z,2011-07-06T17:09:31Z,9686.865292182,13258.552231560001,56051.194445454006,22742.645469075,1039.3580892477,774.3280988795
2011-07-07T00:00:00Z,2011-07-06T18:09:31Z,4113.726975549,7817.005779456,32225.940779652,13756.3435439181,856.6257117912002,802.747691581
2011-07-07T01:00:00Z,2011-07-06T19:09:31Z,2573.2393648409998,4197.9528386520005,13720.653654867001,6189.044927526,1012.7644746213001,786.5050335835
2011-07-07T02:00:00Z,2011-07-06T20:09:31Z,2419.576431474,3288.914170632,9398.960578276201,4262.2370791902,751.9979445957001,595.279650185
2011-07-07T03:00:00Z,2011-07-06T21:09:31Z,2449.840988295,3149.650929192,7720.7586402144,3791.3570435169,846.1455665916001,632.3761885485001
2011-07-07T04:00:00Z,2011-07-06T22:09:31Z,2309.767721763,2886.880854324,7102.0118972598,3484.8595479401997,848.2166896827,638.743563898
2011-07-07T05:00:00Z,2011-07-06T23:09:31Z,1778.0951611560001,2787.940854324,6212.103499438201,3056.7207710754,782.3536626612,573.2855023335
2011-07-07T06:00:00Z,2011-07-07T00:09:23Z,2149.609032717,2781.5066836919996,5576.3881037778,1604.6468264961,835.3901451996002,571.6226117085
2011-07-07T07:00:00Z,2011-07-07T01:09:23Z,2108.84352789,2952.2608044119997,5459.5638005274,1512.9952454142,805.1261858649001,649.0394085835
2011-07-07T08:00:00Z,2011-07-07T02:09:23Z,2148.7415320229998,2902.703065584,4798.932861946801,2256.2380094103,559.842284391,522.2004463610001
2011-07-07T09:00:00Z,2011-07-07T03:09:23Z,1780.3058870520001,2599.390401624,4634.4200510892,1483.3794254337,667.4194358649,513.27890625
2011-07-07T10:00:00Z,2011-07-07T04:09:23Z,2052.851300448,2487.8014068479997,4107.0088032504,2234.9914095077997,799.9303539867001,651.5434225739999
2011-07-07T11:00:00Z,2011-07-07T05:09:23Z,1847.900927688,2569.3106535119996,6662.4105641424,4205.5399330766995,1081.7161626612,758.565831507
2011-07-07T12:00:00Z,2011-07-07T06:09:23Z,2305.00346763,3850.471055136,17618.377624914,12159.6165598059,1039.3679205783,804.137832905
2011-07-07T13:00:00Z,2011-07-07T07:09:23Z,6325.600121214,9356.995326756001,38435.303358576006,22704.879722409,890.1339937257001,775.0636420229999
2011-07-07T14:00:00Z,2011-07-07T08:09:23Z,12038.727748770001,14581.0668108,47322.097973028,27407.378008971,1016.9706244524,897.9503794305
2011-07-07T15:00:00Z,2011-07-07T09:09:23Z,19161.81573006,19120.02338652,58153.071701244,30121.780443164997,925.6150862436001,929.4793135484999
2011-07-07T16:00:00Z,2011-07-07T10:09:23Z,23890.330854840002,20701.73269008,62333.422630446,30549.933614672995,1086.4335387564001,891.5504500925
2011-07-07T17:00:00Z,2011-07-07T11:09:23Z,25873.50931821,21669.26381892,62634.548143932,30755.849476067997,1104.9736956909,795.6782068565001
2011-07-07T18:00:00Z,2011-07-07T12:09:23Z,26541.76765065,21813.00173244,63111.56579356801,30450.567098412,953.878379913,848.4754242084999
2011-07-07T19:00:00Z,2011-07-07T13:09:23Z,29454.19251546,22897.38618108,66471.55257054,31562.123830766996,997.2146656653001,909.9293508635
2011-07-07T20:00:00Z,2011-07-07T14:09:23Z,25705.58859588,20747.985603600002,61375.274163036,29522.790472536,1067.6000818782,839.5996354955
2011-07-07T21:00:00Z,2011-07-07T15:09:23Z,24893.227319219997,20839.97230992,64622.22736428001,29955.197758292998,956.9162456346,934.359765625
2011-07-07T22:00:00Z,2011-07-07T16:09:23Z,17090.75392305,16175.85648288,50708.752328580005,24367.773155247,990.0689631525001,768.2105971320001
2011-07-07T23:00:00Z,2011-07-07T17:09:23Z,9775.553175795001,11523.614623332001,31483.322157504,15535.8883614051,837.0811255476001,718.175186102
2011-07-08T00:00:00Z,2011-07-07T18:09:23Z,4121.996210058,6430.690552524001,15338.394018499199,7216.7800358358,920.3078332395002,746.186534632
2011-07-08T01:00:00Z,2011-07-07T19:09:23Z,2247.048870867,3131.401280904,7434.860483143201,3454.8087296889,956.8474268526,685.814806435
2011-07-08T02:00:00Z,2011-07-07T20:09:23Z,1972.4046671820001,2809.831658736,6291.3072679374,2507.0449641642,754.4180783265,608.959345148
2011-07-08T03:00:00Z,2011-07-07T21:09:23Z,2126.284476243,2699.171230992,5732.004554331001,2822.170521276,776.1779798004001,611.302349229
2011-07-08T04:00:00Z,2011-07-07T22:09:23Z,1728.241894971,2481.9082913519997,4650.7939413036,2184.8264229402,799.1946465609001,495.0574962685
2011-07-08T05:00:00Z,2011-07-07T23:09:23Z,1873.2053422830002,2372.0448241440004,4312.0658038122,1991.0761184843998,644.5912019652001,630.8954242085
2011-07-08T06:00:00Z,2011-07-08T00:09:15Z,1508.869334364,2355.213618108,3853.9050043224,1596.4501679532,563.7813509826001,560.5243563425
2011-07-08T07:00:00Z,2011-07-08T01:09:15Z,1345.254636705,2266.1734672079997,3690.3237494382,1303.6065799545,713.4101675742,481.803642023
2011-07-08T08:00:00Z,2011-07-08T02:09:15Z,1677.241290636,2098.270854324,3114.8227086792,1337.5004804532,588.3103965609,572.294806435
2011-07-08T09:00:00Z,2011-07-08T03:09:15Z,1887.714979335,2233.622412072,3204.2377646526,357.40305542069996,771.0739063869,542.9927381065
2011-07-08T10:00:00Z,2011-07-08T04:09:15Z,1767.1114920809998,1960.097035404,3490.547956518,818.5837143267,726.2203264176001,546.3792279605
2011-07-08T11:00:00Z,2011-07-08T05:09:15Z,1708.0655244509999,2194.578692976,3525.3451614366004,1669.770713763,764.5836225435002,610.7885248355
2011-07-08T12:00:00Z,2011-07-08T06:09:15Z,1971.928941633,2137.124472432,4537.5704597598,2071.1517175845,761.1606981474,621.204906949
2011-07-08T13:00:00Z,2011-07-08T07:09:15Z,2047.9121468639999,3341.411156124,11361.659755446,6738.062842421999,964.0521170829,712.463288713
2011-07-08T14:00:00Z,2011-07-08T08:09:15Z,4209.914536503,9038.503868832,33839.370913122,20955.784766966997,1099.9531883214,736.0050689145
2011-07-08T15:00:00Z,2011-07-08T09:09:15Z,9724.272731922,14604.20057748,45008.542499742005,27115.418793554996,1006.5592980348001,838.901925257
2011-07-08T16:00:00Z,2011-07-08T10:09:15Z,15791.7088131,17575.83457536,51840.987144018,29175.868122669,1030.3903225998001,882.1115662315
2011-07-08T17:00:00Z,2011-07-08T11:09:15Z,20952.19930701,20326.33538016,NA,NA,867.2795431218001,861.8630132915
2011-07-08T18:00:00Z,2011-07-08T12:09:15Z,22718.09699205,19579.52555136,NA,NA,946.4721484698001,795.7301171875
2011-07-08T19:00:00Z,2011-07-08T13:09:15Z,25077.315718859998,20418.57799188,NA,NA,851.3594224872,750.29712978
2011-07-08T20:00:00Z,2011-07-08T14:09:15Z,20886.237820230002,18694.46148288,NA,NA,936.4426034391,803.6319270045
2011-07-08T21:00:00Z,2011-07-08T15:09:15Z,19907.8062612,18660.40425132,NA,NA,964.0898034954,694.4257645765
2011-07-08T22:00:00Z,2011-07-08T16:09:15Z,13197.55384386,15566.174921639999,NA,NA,750.9967925742001,786.87984375
2011-07-08T23:00:00Z,2011-07-08T17:09:15Z,7883.913457817999,11599.589019732,NA,NA,823.6171866786001,722.891108676
