TIMESTAMP,solar_TIMESTAMP,ta,rh,sw_in,ppfd_in,netrad,ws,precip,vpd,ext_rad
2011-01-26T05:00:00Z,2011-01-26T12:37:01Z,15.25,62.47,0.6498696348409151,371.4,173.2,0.443,0,0.65134605391361,1030.9141784686246
2011-01-26T05:30:00Z,2011-01-26T13:07:01Z,15.3,62.53,0.6509177531575128,363.6,169,0.464,0,0.6523982094676712,1003.4922047342814
2011-01-26T06:00:00Z,2011-01-26T13:37:01Z,15.5,61.63,0.6751616352402411,433.8,208.8,0.563,0,0.6767038656393171,955.7629898317418
2011-01-26T06:30:00Z,2011-01-26T14:07:01Z,15.68,60.67,0.7000815893506682,483.6,236.5,0.617,0,0.7016865976513222,888.542937239619
2011-01-26T07:00:00Z,2011-01-26T14:37:01Z,15.58,60.47,0.6991490176255671,504.3,246.7,0.627,0,0.7007486787162798,802.9818449883896
2011-01-26T07:30:00Z,2011-01-26T15:07:01Z,15.63,60.08,0.7083120456551677,422.3,201.1,0.589,0,0.7099343098622837,700.5432386318575
2011-01-26T08:00:00Z,2011-01-26T15:37:01Z,15.76,59.68,0.7213882959228174,326.7,146.8,0.557,0,0.7230447285169853,582.9793378229332
2011-01-26T08:30:00Z,2011-01-26T16:07:01Z,15.54,60.87,0.6903025359236404,207.1,86.2,0.54,0,0.6918806616929043,452.30108468368877
2011-01-26T09:00:00Z,2011-01-26T16:37:01Z,15.11,61.89,0.6540010590058848,99.9,34.18,0.542,0,0.6554820824980302,310.7437466289306
2011-01-26T09:30:00Z,2011-01-26T17:07:01Z,14.65,62.1,0.6314041264785356,38.83,2.985,0.631,0,0.6328175739525197,160.72868200428866
2011-01-26T10:00:00Z,2011-01-26T17:37:01Z,14.5,62.43,0.61987228213582,7.653,-12.78,0.6,0,0.6212542587343606,4.821922536693557
2011-01-26T10:30:00Z,2011-01-26T18:07:01Z,14.38,62.22,0.6185198896385411,0.56,-15.88,0.599,0,0.6198941925219078,0
2011-01-26T11:00:00Z,2011-01-26T18:37:01Z,14.37,62.76,0.6092849770659347,0.501,-15.47,0.457,0,0.6106383725795556,0
2011-01-26T11:30:00Z,2011-01-26T19:07:01Z,14.07,63.86,0.5799107359778073,0.529,-14.2,0.406,0,0.5811874118584174,0
2011-01-26T12:00:00Z,2011-01-26T19:37:01Z,14.18,63.06,0.5969886228502103,0.601,-14.13,0.456,0,0.5983073158196813,0
2011-01-26T12:30:00Z,2011-01-26T20:07:01Z,14.34,62.6,0.6107163015091333,0.564,-14.19,0.485,0,0.6120717040464723,0
2011-01-26T13:00:00Z,2011-01-26T20:37:01Z,14.28,62.34,0.6125786506657,0.533,-14.37,0.546,0,0.6139358107491518,0
2011-01-26T13:30:00Z,2011-01-26T21:07:01Z,14.31,62.26,0.6150730815304499,0.538,-14.74,0.758,0,0.6164369646625496,0
2011-01-26T14:00:00Z,2011-01-26T21:37:01Z,14.09,63.09,0.5930348057843088,0.538,-14.61,0.59,0,0.5943411804090648,0
2011-01-26T14:30:00Z,2011-01-26T22:07:01Z,14.27,62.58,0.60828090829328,0.569,-16.38,0.785,0,0.6096281505449348,0
2011-01-26T15:00:00Z,2011-01-26T22:37:01Z,13.77,63.03,0.5817880285046236,0.596,-15.12,0.895,0,0.5830565702093932,0
2011-01-26T15:30:00Z,2011-01-26T23:07:01Z,13.49,63.74,0.5603137896963645,0.547,-14.53,0.821,0,0.5615238180527926,0
2011-01-26T16:00:00Z,2011-01-26T23:37:01Z,13.51,63.68,0.5619724926035224,0.551,-17.89,0.664,0,0.5631869619404077,0
2011-01-26T16:30:00Z,2011-01-27T00:06:50Z,13.35,63.74,0.5552248154727969,0.569,-24.05,0.708,0,0.5564178222323944,0
2011-01-26T17:00:00Z,2011-01-27T00:36:50Z,13.38,64.28,0.548027031846012,0.583,-22.5,0.662,0,0.5492058618447202,0
2011-01-26T17:30:00Z,2011-01-27T01:06:50Z,13.82,63.32,0.5791027827390688,0.51,-19.5,0.727,0,0.5803675572305728,0
2011-01-26T18:00:00Z,2011-01-27T01:36:50Z,13.6,63.23,0.5722785013249789,0.538,-23.48,0.642,0,0.5735191372621867,0
2011-01-26T18:30:00Z,2011-01-27T02:06:50Z,13.44,63.89,0.5561812478613449,0.606,-22.65,0.651,0,0.5573802122940396,0
2011-01-26T19:00:00Z,2011-01-27T02:36:50Z,13.58,63.91,0.5609644970227036,0.542,-32.06,0.634,0,0.5621797628937525,0
2011-01-26T19:30:00Z,2011-01-27T03:06:50Z,13.65,63.82,0.5649307877514126,0.533,-22.73,0.574,0,0.5661576014956639,0
2011-01-26T20:00:00Z,2011-01-27T03:36:50Z,13.74,63.51,0.5731157325912687,0.533,-26.61,0.389,0,0.5743641153236005,0
2011-01-26T20:30:00Z,2011-01-27T04:06:50Z,13.83,63.56,0.5756875344948671,0.502,-15.28,0.513,0,0.5769452625703703,0
2011-01-26T21:00:00Z,2011-01-27T04:36:50Z,13.67,65.4,0.5409632673782625,0.538,-15.84,0.699,0,0.5421388342648851,0
2011-01-26T21:30:00Z,2011-01-27T05:06:50Z,13.61,66.85,0.5162736436631287,0.614,-22.51,0.713,0,0.5173932539039812,0
2011-01-26T22:00:00Z,2011-01-27T05:36:50Z,13.62,67.25,0.5103760943640819,0.561,-21.62,0.79,0,0.5114832963824707,0
2011-01-26T22:30:00Z,2011-01-27T06:06:50Z,13.67,67.28,0.511569887532276,0.623,-24.74,0.74,0,0.5126815796863307,0
2011-01-26T23:00:00Z,2011-01-27T06:36:50Z,13.58,67.95,0.4981688038120713,4.196,-28.18,0.811,0,0.4992480299458234,0
2011-01-26T23:30:00Z,2011-01-27T07:06:50Z,13.73,67.03,0.5174937181448508,44.36,-9.75,0.701,0,0.5186205652066823,105.25572011527767
2011-01-27T00:00:00Z,2011-01-27T07:36:50Z,14.22,64.9,0.5687239211668291,139.6,30.75,0.47,0,0.5699816865258824,257.9948264820398
2011-01-27T00:30:00Z,2011-01-27T08:06:50Z,14.73,63.59,0.6097203607153501,213.2,77.1,0.507,0,0.6110881542347237,403.22045535044015
2011-01-27T01:00:00Z,2011-01-27T08:36:50Z,15.05,65.15,0.5957527331336582,311.1,128.3,0.225,0,0.5970999326079395,538.4484610954645
2011-01-27T01:30:00Z,2011-01-27T09:06:50Z,15.67,62.51,0.6669020786382689,511.7,227.3,0.565,0,0.6684307176089695,661.3657090088425
2011-01-27T02:00:00Z,2011-01-27T09:36:50Z,16.23,60.14,0.7348912732738997,739.1,349.7,0.666,0,0.7365928117660745,769.8696426365104
2011-01-27T02:30:00Z,2011-01-27T10:06:50Z,16.39,59.45,0.7552730617944419,822,376.4,0.684,0,0.7570261989450132,862.104249157472
2011-01-27T03:00:00Z,2011-01-27T10:36:50Z,16.83,59.23,0.7809094860037382,855,390.4,0.695,0,0.7827332498941058,936.4918075939113
2011-01-27T03:30:00Z,2011-01-27T11:06:50Z,17.06,58.45,0.807539952567428,1067,510.9,0.749,0,0.8094310738601806,991.759876776211
2011-01-27T04:00:00Z,2011-01-27T11:36:50Z,17.29,56.56,0.8566521897631965,1187,574.3,0.77,0,0.8586631886360868,1026.963061412686
2011-01-27T04:30:00Z,2011-01-27T12:06:50Z,17.69,55.46,0.9008084431853727,1195,582.2,0.714,0,0.9029304721920196,1041.4991839343031
2011-01-27T05:00:00Z,2011-01-27T12:36:50Z,17.98,55.19,0.9229697039751981,1175,573.2,0.761,0,0.9251481837885874,1035.1195854759587
2011-01-27T05:30:00Z,2011-01-27T13:06:50Z,18.15,55.71,0.9220589895151399,1151,563.3,0.759,0,0.924237328669866,1007.9333797789076
2011-01-27T06:00:00Z,2011-01-27T13:36:50Z,18.26,54.44,0.9550721699853171,904,426,0.662,0,0.9573296543566582,960.4055872364029
2011-01-27T06:30:00Z,2011-01-27T14:06:50Z,18.06,54.96,0.9323853015334294,656,292,0.712,0,0.9345870052016586,893.3491809875244
2011-01-27T07:00:00Z,2011-01-27T14:36:50Z,17.73,55.94,0.8933499452707779,417.5,162.9,0.613,0,0.8954550305055001,807.9111811015869
2011-01-27T07:30:00Z,2011-01-27T15:06:50Z,17.53,56.77,0.8655348019634792,387.1,168.7,0.587,0,0.867571125728163,705.553034705715
2011-01-27T08:00:00Z,2011-01-27T15:36:50Z,17.41,57.78,0.8389320073178537,255.1,111.6,0.658,0,0.840903656594405,588.0256176513235
2011-01-27T08:30:00Z,2011-01-27T16:06:50Z,17.12,59.41,0.7918852844368465,133.1,49.76,0.62,0,0.7937409728271908,457.339285316231
2011-01-27T09:00:00Z,2011-01-27T16:36:50Z,16.52,61.84,0.7166624756010368,54.83,10.7,0.619,0,0.7183292024481679,315.72948482804645
2011-01-27T09:30:00Z,2011-01-27T17:06:50Z,16.4,62.88,0.691827195642498,36.65,1.73,0.567,0,0.6934333067156864,165.61851691953876
2011-01-27T10:00:00Z,2011-01-27T17:36:50Z,16.11,64.23,0.6544562416232521,7.33,-14.56,0.488,0,0.6559685281461805,9.574101490932378
2011-01-27T10:30:00Z,2011-01-27T18:06:50Z,16.02,64.24,0.6505250955954346,0.492,-29.89,0.229,0,0.6520259649690294,0
2011-01-27T11:00:00Z,2011-01-27T18:36:50Z,15.91,62.63,0.6750526815216629,0.353,-42.57,0.275,0,0.6766070779808527,0
2011-01-27T11:30:00Z,2011-01-27T19:06:50Z,15.79,63.42,0.6557312165923017,0.465,-36.31,0.287,0,0.6572377523173182,0
2011-01-27T12:00:00Z,2011-01-27T19:36:50Z,15.4,64.83,0.6148973844258304,0.443,-50.86,0.432,0,0.6162989794000453,0
2011-01-27T12:30:00Z,2011-01-27T20:06:50Z,15.1,64.5,0.6088194757169335,0.506,-48.89,0.464,0,0.6101978584791042,0
2011-01-27T13:00:00Z,2011-01-27T20:36:50Z,14.86,64.23,0.6040444731568274,0.515,-39.14,0.2,0,0.6054040637156625,0
2011-01-27T13:30:00Z,2011-01-27T21:06:50Z,14.89,64.87,0.5943846554187523,0.6,-39.12,0.438,0,0.5957235118587016,0
2011-01-27T14:00:00Z,2011-01-27T21:36:50Z,14.89,64.32,0.6036904214443807,0.547,-29.87,0.573,0,0.60505023920064,0
2011-01-27T14:30:00Z,2011-01-27T22:06:50Z,14.85,64.4,0.6007864201653761,0.547,-27.3,0.629,0,0.6021383360249719,0
2011-01-27T15:00:00Z,2011-01-27T22:36:50Z,14.84,64.32,0.6017485717425574,0.547,-25.37,0.641,0,0.6031023098400439,0
2011-01-27T15:30:00Z,2011-01-27T23:06:50Z,14.79,63.8,0.6085538704782194,0.542,-28.42,0.782,0,0.6099211717061801,0
2011-01-27T16:00:00Z,2011-01-27T23:36:50Z,15.04,63.71,0.6199701490923064,0.493,-26.81,0.703,0,0.6213717767666027,0
2011-01-27T16:30:00Z,2011-01-28T00:06:39Z,15.1,63.89,0.6192808807926329,0.587,-25.23,0.699,0,0.6206829484417029,0
2011-01-27T17:00:00Z,2011-01-28T00:36:39Z,15.11,63.37,0.6286029596270156,0.515,-29.22,0.703,0,0.6300264676437378,0
2011-01-27T17:30:00Z,2011-01-28T01:06:39Z,14.83,63.77,0.610630717424805,0.497,-21.44,0.623,0,0.6120040886868401,0
2011-01-27T18:00:00Z,2011-01-28T01:36:39Z,14.85,63.6,0.6142872385960587,0.524,-17.46,0.634,0,0.6156695345873308,0
2011-01-27T18:30:00Z,2011-01-28T02:06:39Z,14.79,64.1,0.6035106063582343,0.547,-20.41,0.662,0,0.604866576360549,0
2011-01-27T19:00:00Z,2011-01-28T02:36:39Z,14.87,64.49,0.6000403981369992,0.534,-26.82,0.677,0,0.6013913164323134,0
2011-01-27T19:30:00Z,2011-01-28T03:06:39Z,14.85,65.26,0.5862730403523922,0.556,-29.99,0.646,0,0.587592297570436,0
2011-01-27T20:00:00Z,2011-01-28T03:36:39Z,14.82,66.59,0.5627387973944618,0.574,-31.15,0.57,0,0.5640041325898726,0
2011-01-27T20:30:00Z,2011-01-28T04:06:39Z,14.65,70.08,0.4984594053888598,0.614,-20.64,0.709,0,0.4995752457166066,0
2011-01-27T21:00:00Z,2011-01-28T04:36:39Z,14.59,70.66,0.48690701827947364,0.646,-28.57,0.75,0,0.4879952394271658,0
2011-01-27T21:30:00Z,2011-01-28T05:06:39Z,14.29,72.4,0.4492330914873451,0.605,-25.79,0.803,0,0.45022865358175107,0
2011-01-27T22:00:00Z,2011-01-28T05:36:39Z,14.3,72.2,0.45278136900310717,0.479,-9.59,0.714,0,0.45378508820636776,0
2011-01-27T22:30:00Z,2011-01-28T06:06:39Z,14.37,73.03,0.4412571383315857,0.619,-12.45,0.642,0,0.4422372961458272,0
2011-01-27T23:00:00Z,2011-01-28T06:36:39Z,14.58,72.07,0.46320837579324403,1.398,-11.72,0.656,0,0.46424335015494045,0
2011-01-27T23:30:00Z,2011-01-28T07:06:39Z,14.96,69.94,0.510900586099519,8.56,-7.364,0.646,0,0.512053390835135,106.13783507252865
2011-01-28T00:00:00Z,2011-01-28T07:36:39Z,14.95,70.24,0.5054761918198412,48.19,11.31,0.614,0,0.506616476776763,259.1498695343527
2011-01-28T00:30:00Z,2011-01-28T08:06:39Z,15.27,68,0.5548244884907377,108.9,41.45,0.639,0,0.5560855443582078,404.6715043696001
2011-01-28T01:00:00Z,2011-01-28T08:36:39Z,15.73,65.61,0.6141111178757449,154.9,63.44,0.57,0,0.6155204073874979,540.2134841518337
2011-01-28T01:30:00Z,2011-01-28T09:06:39Z,15.93,64.91,0.6346774034026502,295.8,131.1,0.499,0,0.636139361915353,663.457260191364
2011-01-28T02:00:00Z,2011-01-28T09:36:39Z,16.51,63.62,0.6827987632398171,259.5,110.4,0.578,0,0.684386504142697,772.2946512228979
2011-01-28T02:30:00Z,2011-01-28T10:06:39Z,16.95,62.4,0.7256938064020059,421.6,192.6,0.539,0,0.7273911035752169,864.8639056742769
2011-01-28T03:00:00Z,2011-01-28T10:36:39Z,17.41,60.54,0.7840894601791214,516.2,239.9,0.441,0,0.7859322190718907,939.581548637003
2011-01-28T03:30:00Z,2011-01-28T11:06:39Z,18.01,55.41,0.9201726758352793,639.6,304.4,0.449,0,0.9223449331544501,995.1694687630387
2011-01-28T04:00:00Z,2011-01-28T11:36:39Z,18.21,55.16,0.937033264580854,699.2,333.8,0.641,0,0.9392476153031845,1030.6767817363032
2011-01-28T04:30:00Z,2011-01-28T12:06:39Z,18.29,55.4,0.9367094968091568,532.1,246.4,0.556,0,0.938923860104193,1045.4960963162164
2011-01-28T05:00:00Z,2011-01-28T12:36:39Z,17.41,66.07,0.6742056610207194,870,412,0.676,0,0.6757901721517803,1039.3739046982114
2011-01-28T05:30:00Z,2011-01-28T13:06:39Z,16.56,68.35,0.5959157617714669,925,445.5,0.808,0,0.5973024646775505,1012.4149194435173
2011-01-28T06:00:00Z,2011-01-28T13:36:39Z,16.18,69.24,0.5653110221209228,721.5,348.7,0.783,0,0.5666188493527147,965.0802827786322
2011-01-28T06:30:00Z,2011-01-28T14:06:39Z,15.99,68.27,0.5761088133918133,531.9,248.8,0.806,0,0.5774372889164746,898.1796788826803
2011-01-28T07:00:00Z,2011-01-28T14:36:39Z,15.39,68.83,0.5446134869925375,477.8,218.7,0.931,0,0.5458546091723806,812.8574840750781
2011-01-28T07:30:00Z,2011-01-28T15:06:39Z,15.15,69.42,0.5261311824479107,518,239.8,0.933,0,0.5273237510886151,710.5731918028657
2011-01-28T08:00:00Z,2011-01-28T15:36:39Z,14.92,70.58,0.49873675528650924,444.9,205.2,0.898,0,0.49986100370158254,593.0764472617287
2011-01-28T08:30:00Z,2011-01-28T16:06:39Z,14.1,73.38,0.42798221764203387,167.7,69.72,0.965,0,0.4289252938992457,462.37711869211853
2011-01-28T09:00:00Z,2011-01-28T16:36:39Z,13.3,74.42,0.3904140094821257,62.84,17.96,0.951,0,0.39125134664410544,320.71091729478826
2011-01-28T09:30:00Z,2011-01-28T17:06:39Z,12.88,74.62,0.3768757860696197,53.64,-6.74,0.932,0,0.3776710328765231,170.50115385593128
2011-01-28T10:00:00Z,2011-01-28T17:36:39Z,12.4,74.76,0.36318403098370666,18.37,-26.59,1.042,0,0.36393484026588496,14.31728625833155
2011-01-28T10:30:00Z,2011-01-28T18:06:39Z,12.11,75.97,0.3392403862148337,0.776,-20.57,0.922,0,0.33993235367479596,0
2011-01-28T11:00:00Z,2011-01-28T18:36:39Z,11.85,77.08,0.31807207708804414,0.606,-17.58,0.796,0,0.31871266758728417,0
2011-01-28T11:30:00Z,2011-01-28T19:06:39Z,11.84,77.23,0.31578201613734297,0.551,-17.45,0.671,0,0.3164176749425767,0
2011-01-28T12:00:00Z,2011-01-28T19:36:39Z,11.89,78.3,0.3019372637724733,0.529,-25.48,0.541,0,0.3025465766855754,0
2011-01-28T12:30:00Z,2011-01-28T20:06:39Z,11.93,79.49,0.2861332505577099,0.506,-21.92,0.416,0,0.28671181766835674,0
2011-01-28T13:00:00Z,2011-01-28T20:36:39Z,11.86,80.3,0.27356699767587833,0.542,-15.5,0.354,0,0.2741182322994918,0
2011-01-28T13:30:00Z,2011-01-28T21:06:39Z,11.98,80,0.27993955193076453,0.475,-7.93,0.249,0,0.2805069882366241,0
2011-01-28T14:00:00Z,2011-01-28T21:36:39Z,12.01,78.97,0.29493901674050443,0.515,-9.31,0.392,0,0.29553773208286765,0
2011-01-28T14:30:00Z,2011-01-28T22:06:39Z,11.91,77.5,0.3134818406597342,0.497,-9.31,0.464,0,0.3141150798680751,0
2011-01-28T15:00:00Z,2011-01-28T22:36:39Z,11.89,75.84,0.33616609643976736,0.515,-8.88,0.375,0,0.336844483535645,0
2011-01-28T15:30:00Z,2011-01-28T23:06:39Z,12.04,74.85,0.3534186218833897,0.434,-9.06,0.304,0,0.3541370925481086,0
2011-01-28T16:00:00Z,2011-01-28T23:36:39Z,12.26,74.57,0.36256605071344195,0.502,-10.17,0.063,0,0.36331081934227827,0
2011-01-28T16:30:00Z,2011-01-29T00:06:29Z,12.27,77.94,0.3147254790053638,0.547,-11.38,0,0,0.315372273869666,0
2011-01-28T17:00:00Z,2011-01-29T00:36:29Z,12.08,78.99,0.2960205227018952,0.529,-11.96,0.074,0,0.29662346730085293,0
2011-01-28T17:30:00Z,2011-01-29T01:06:29Z,11.78,74.65,0.3501728216849073,0.515,-13.15,0.237,0,0.35087557065486447,0
2011-01-28T18:00:00Z,2011-01-29T01:36:29Z,11.72,74.78,0.34699949839497196,0.447,-13.8,0.112,0,0.3476937418232639,0
2011-01-28T18:30:00Z,2011-01-29T02:06:29Z,11.62,75.15,0.33965694238831545,0.425,-13.31,0.328,0,0.3403329674466945,0
2011-01-28T19:00:00Z,2011-01-29T02:36:29Z,11.37,75.26,0.3326057033981288,0.362,-14.86,0.414,0,0.3332588336878898,0
2011-01-28T19:30:00Z,2011-01-29T03:06:29Z,11.48,72.22,0.3762053763456511,0.389,-13.89,0.163,0,0.3769485765968182,0
2011-01-28T20:00:00Z,2011-01-29T03:36:29Z,11.63,69.14,0.42208225377106195,0.325,-13.94,0.404,0,0.4229227726816555,0
2011-01-28T20:30:00Z,2011-01-29T04:06:29Z,11.36,72.05,0.3755122841444838,0.393,-17.61,0.378,0,0.3762492614545281,0
2011-01-28T21:00:00Z,2011-01-29T04:36:29Z,11.13,71.44,0.37790101049109576,0.321,-17.06,0.231,0,0.37863307882870795,0
2011-01-28T21:30:00Z,2011-01-29T05:06:29Z,11.09,68.26,0.4188647390625858,0.244,-17.85,0.386,0,0.41967427715719763,0
2011-01-28T22:00:00Z,2011-01-29T05:36:29Z,11.04,69.06,0.40695413085632826,0.271,-25.52,0.27,0,0.40773834588257646,0
2011-01-28T22:30:00Z,2011-01-29T06:06:29Z,10.85,68,0.4156151242863619,0.249,-24.41,0.389,0,0.41640694234316056,0
2011-01-28T23:00:00Z,2011-01-29T06:36:29Z,10.6,67.11,0.42012362988424884,2.77,-15.48,0.354,0,0.420911590162628,0
2011-01-28T23:30:00Z,2011-01-29T07:06:29Z,10.6,68.27,0.4053062564982432,28.18,-3.738,0.401,0,0.40606642614351446,107.22718336088724
2011-01-29T00:00:00Z,2011-01-29T07:36:29Z,10.99,67.6,0.4247445960041177,105.6,27.03,0.483,0,0.4255606731933163,260.5057228372489
2011-01-29T00:30:00Z,2011-01-29T08:06:29Z,11.56,62.89,0.5052219012540158,229.4,76.73,0.502,0,0.5062242672083394,406.3144641333922
2011-01-29T01:00:00Z,2011-01-29T08:36:29Z,11.85,59.41,0.5632873302357639,293.3,100.5,0.541,0,0.5644217791172714,542.1591938516254
2011-01-29T01:30:00Z,2011-01-29T09:06:29Z,11.97,55.55,0.6217556754014149,404.3,162.9,0.727,0,0.623015354688221,665.7161409224054
2011-01-29T02:00:00Z,2011-01-29T09:36:29Z,12.2,53.48,0.6606421705537139,660.6,283.3,0.644,0,0.661995455746524,774.8717273712788
2011-01-29T02:30:00Z,2011-01-29T10:06:29Z,12.75,52.03,0.7062839896096601,983,455,0.675,0,0.7077663740481883,867.7587235820581
2011-01-29T03:00:00Z,2011-01-29T10:36:29Z,12.66,52.03,0.7021302716782589,652.9,279.9,0.675,0,0.7035983643696316,942.7881895740757
2011-01-29T03:30:00Z,2011-01-29T11:06:29Z,13.23,50.85,0.7467319570499286,992,476.1,0.663,0,0.7483293286707515,998.6766558950369
2011-01-29T04:00:00Z,2011-01-29T11:36:29Z,13.89,49.1,0.807269547465411,938,430.9,0.617,0,0.8090366687276553,1034.4680791609592
2011-01-29T04:30:00Z,2011-01-29T12:06:29Z,14.5,46.43,0.8838583485231801,1020,478.5,0.587,0,0.8858288698535987,1049.5501966585523
2011-01-29T05:00:00Z,2011-01-29T12:36:29Z,15.14,43.87,0.9651001239175977,1191,574.9,0.59,0,0.96728718390223,1043.6650002349486
2011-01-29T05:30:00Z,2011-01-29T13:06:29Z,14.57,52.95,0.7798024887718652,1066,509.2,0.801,0,0.7815443740764741,1016.9131502946365
2011-01-29T06:00:00Z,2011-01-29T13:36:29Z,12.94,63.59,0.542790597001922,1061,505.6,1.066,0,0.5439387141060095,969.7522543843837
2011-01-29T06:30:00Z,2011-01-29T14:06:29Z,12.05,65.97,0.47851935090376213,951,448.1,1.111,0,0.4794926106194511,902.9890397995002
2011-01-29T07:00:00Z,2011-01-29T14:36:29Z,12.38,64.96,0.5035363372159563,847,389.1,1.111,0,0.5045763605143688,817.7655540947774
2011-01-29T07:30:00Z,2011-01-29T15:06:29Z,12.27,64.32,0.5090392153631633,696.1,308.8,1.255,0,0.5100853459505751,715.5396295426223
2011-01-29T08:00:00Z,2011-01-29T15:36:29Z,12.1,64.39,0.502388594558844,536.6,223.6,1.202,0,0.5034128559557164,598.0599457038215
2011-01-29T08:30:00Z,2011-01-29T16:06:29Z,11.93,65.06,0.4874449426858303,380.8,142,1.267,0,0.48843056603278306,467.33611668186524
2011-01-29T09:00:00Z,2011-01-29T16:36:29Z,11.36,68.42,0.4242818580780964,211.3,47.8,1.252,0,0.42511455015148447,325.6043147421059
2011-01-29T09:30:00Z,2011-01-29T17:06:29Z,10.7,70.05,0.38512617587060444,86.6,-20.26,1.21,0,0.38585310627548797,175.28901833308979
2011-01-29T10:00:00Z,2011-01-29T17:36:29Z,10.12,71.14,0.35701889909431533,18.82,-56.47,1.034,0,0.35766721060922446,18.961538846323005
2011-01-29T10:30:00Z,2011-01-29T18:06:29Z,9.75,71.33,0.34598515646774425,0.545,-62.36,0.966,0,0.3465966624098412,0
2011-01-29T11:00:00Z,2011-01-29T18:36:29Z,9.46,71.52,0.33706216575969994,0.041,-64.98,1.043,0,0.3376445800164556,0
2011-01-29T11:30:00Z,2011-01-29T19:06:29Z,9.46,70.4,0.3503174194693509,0.023,-39.14,1.078,0,0.35092273765755205,0
2011-01-29T12:00:00Z,2011-01-29T19:36:29Z,9.39,69.51,0.35915548306387624,0.023,-37.19,0.948,0,0.35977257367655363,0
2011-01-29T12:30:00Z,2011-01-29T20:06:29Z,9.47,68.02,0.37873943167932517,0.018,-28.01,0.802,0,0.3793943853125065,0
2011-01-29T13:00:00Z,2011-01-29T20:36:29Z,9.91,65.4,0.4220510162141197,0.014,-27.46,0.683,0,0.42280592255295923,0
2011-01-29T13:30:00Z,2011-01-29T21:06:29Z,10.22,61.65,0.47759997136359833,0.005,-32.06,0.602,0,0.4784733241162814,0
2011-01-29T14:00:00Z,2011-01-29T21:36:29Z,10.24,61.01,0.486219855988742,0.009,-41.96,0.597,0,0.4871101995475685,0
2011-01-29T14:30:00Z,2011-01-29T22:06:29Z,9.4,63.46,0.4307108624319035,0.054,-62.15,0.642,0,0.431451498965305,0
2011-01-29T15:00:00Z,2011-01-29T22:36:29Z,9.15,65.46,0.4003386117116556,0.032,-62.11,0.384,0,0.40101284905359874,0
2011-01-29T15:30:00Z,2011-01-29T23:06:29Z,9.57,60.69,0.4686884407933489,0.005,-64.24,0.64,0,0.4695053943480631,0
2011-01-29T16:00:00Z,2011-01-29T23:36:29Z,8.54,67.13,0.36559625790875677,0.005,-59.06,0.472,0,0.36617884286427954,0
2011-01-29T16:30:00Z,2011-01-30T00:06:20Z,7.938,68.16,0.3399544669225896,0,-64.38,0.764,0,0.34046373690315435,0
2011-01-29T17:00:00Z,2011-01-30T00:36:20Z,7.96,67.6,0.34645197772122116,0,-65.32,0.311,0,0.3469722267592817,0
2011-01-29T17:30:00Z,2011-01-30T01:06:20Z,8.41,65.92,0.3757291462744698,0,-49.98,0.392,0,0.37632032318516057,0
2011-01-29T18:00:00Z,2011-01-30T01:36:20Z,8.11,68.08,0.3448196469302165,0,-45.3,0.401,0,0.3453458222323353,0
2011-01-29T18:30:00Z,2011-01-30T02:06:20Z,8.64,62.09,0.4245186304814747,0,-51.88,0.601,0,0.4252015951867649,0
2011-01-29T19:00:00Z,2011-01-30T02:36:20Z,8.54,61.32,0.43021792686068494,0,-39.54,0.62,0,0.43090348773928605,0
2011-01-29T19:30:00Z,2011-01-30T03:06:20Z,8.61,60.03,0.4466785380926106,0,-42.09,0.662,0,0.4473951140277477,0
2011-01-29T20:00:00Z,2011-01-30T03:36:20Z,8.57,59.17,0.4550550568349187,0,-60.71,0.611,0,0.45578228972930196,0
2011-01-29T20:30:00Z,2011-01-30T04:06:20Z,8.49,58.77,0.4570292776378968,0,-36.52,0.667,0,0.45775404349387694,0
2011-01-29T21:00:00Z,2011-01-30T04:36:20Z,8.49,58.43,0.46079813415977117,0,-30.41,0.69,0,0.461528876741219,0
2011-01-29T21:30:00Z,2011-01-30T05:06:20Z,8.88,57.25,0.48655027434529,0,-27.45,0.726,0,0.4873505499753251,0
2011-01-29T22:00:00Z,2011-01-30T05:36:20Z,9.03,57.04,0.4939174823135567,0.005,-26.67,0.64,0,0.4947407516008437,0
2011-01-29T22:30:00Z,2011-01-30T06:06:20Z,9.11,55.82,0.5106925925990987,0,-27.23,0.623,0,0.5115497439493114,0
2011-01-29T23:00:00Z,2011-01-30T06:36:20Z,9.2,55.37,0.5190337860420163,2.853,-22.68,0.611,0,0.5199116427779061,0
2011-01-29T23:30:00Z,2011-01-30T07:06:20Z,9.46,54.15,0.5426369487388427,33.19,-9.89,0.654,0,0.5435745784323908,108.52328869407657
2011-01-30T00:00:00Z,2011-01-30T07:36:20Z,9.49,53.57,0.5506108447211009,108.6,16.19,0.651,0,0.551564538235804,262.0616693113694
2011-01-30T00:30:00Z,2011-01-30T08:06:20Z,9.7,50.15,0.5995670467488715,283.2,106.9,0.799,0,0.6006227143365088,408.1483721587662
2011-01-30T01:00:00Z,2011-01-30T08:36:20Z,10.16,50.14,0.6184563443680707,315.7,125.1,0.613,0,0.6195825606697509,544.2843819639492
2011-01-30T01:30:00Z,2011-01-30T09:06:20Z,10.79,50.01,0.6466824273925169,455,212.2,0.607,0,0.647909927648521,668.1409011494487
