TIMESTAMP,TIMESTAMP_solar,ta,rh,vpd,sw_in,ws,precip,ppfd_in,ext_rad
2016-03-10T07:00:00Z,2016-03-10T08:06:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-10T08:00:00Z,2016-03-10T09:06:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-10T09:00:00Z,2016-03-10T10:06:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-10T10:00:00Z,2016-03-10T11:06:34Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-10T11:00:00Z,2016-03-10T12:06:34Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-10T12:00:00Z,2016-03-10T13:06:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-10T13:00:00Z,2016-03-10T14:06:34Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-10T14:00:00Z,2016-03-10T15:06:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-10T15:00:00Z,2016-03-10T16:06:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-10T16:00:00Z,2016-03-10T17:06:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-10T17:00:00Z,2016-03-10T18:06:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-10T18:00:00Z,2016-03-10T19:06:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-10T19:00:00Z,2016-03-10T20:06:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-10T20:00:00Z,2016-03-10T21:06:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-10T21:00:00Z,2016-03-10T22:06:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-10T22:00:00Z,2016-03-10T23:06:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-10T23:00:00Z,2016-03-11T00:06:50Z,,,,,,,CALCULATED,CALCULATED
2016-03-11T00:00:00Z,2016-03-11T01:06:50Z,,,,,,,CALCULATED,CALCULATED
2016-03-11T01:00:00Z,2016-03-11T02:06:50Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2016-03-11T02:00:00Z,2016-03-11T03:06:50Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2016-03-11T03:00:00Z,2016-03-11T04:06:50Z,,,,,,,CALCULATED,CALCULATED
2016-03-11T04:00:00Z,2016-03-11T05:06:50Z,,,,,,,CALCULATED,CALCULATED
2016-03-11T05:00:00Z,2016-03-11T06:06:50Z,,,,,,,CALCULATED,CALCULATED
2016-03-11T06:00:00Z,2016-03-11T07:06:50Z,,,,,,,CALCULATED,CALCULATED
2016-03-11T07:00:00Z,2016-03-11T08:06:50Z,,,,,,,CALCULATED,CALCULATED
2016-03-11T08:00:00Z,2016-03-11T09:06:50Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-11T09:00:00Z,2016-03-11T10:06:50Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-11T10:00:00Z,2016-03-11T11:06:50Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-11T11:00:00Z,2016-03-11T12:06:50Z,,,,,,,CALCULATED,CALCULATED
2016-03-11T12:00:00Z,2016-03-11T13:06:50Z,,,,,,,CALCULATED,CALCULATED
2016-03-11T13:00:00Z,2016-03-11T14:06:50Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-11T14:00:00Z,2016-03-11T15:06:50Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-11T15:00:00Z,2016-03-11T16:06:50Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2016-03-11T16:00:00Z,2016-03-11T17:06:50Z,,,,,,,CALCULATED,CALCULATED
2016-03-11T17:00:00Z,2016-03-11T18:06:50Z,,,,,,,CALCULATED,CALCULATED
2016-03-11T18:00:00Z,2016-03-11T19:06:50Z,,,,,,,CALCULATED,CALCULATED
2016-03-11T19:00:00Z,2016-03-11T20:06:50Z,,,,,,,CALCULATED,CALCULATED
2016-03-11T20:00:00Z,2016-03-11T21:06:50Z,,,,,,,CALCULATED,CALCULATED
2016-03-11T21:00:00Z,2016-03-11T22:06:50Z,,,,,,,CALCULATED,CALCULATED
2016-03-11T22:00:00Z,2016-03-11T23:06:50Z,,,,,,,CALCULATED,CALCULATED
2016-03-11T23:00:00Z,2016-03-12T00:07:07Z,,,,,,,CALCULATED,CALCULATED
2016-03-12T00:00:00Z,2016-03-12T01:07:07Z,,,,,,,CALCULATED,CALCULATED
2016-03-12T01:00:00Z,2016-03-12T02:07:07Z,,,,,,,CALCULATED,CALCULATED
2016-03-12T02:00:00Z,2016-03-12T03:07:07Z,,,,,,,CALCULATED,CALCULATED
2016-03-12T03:00:00Z,2016-03-12T04:07:07Z,,,,,,,CALCULATED,CALCULATED
2016-03-12T04:00:00Z,2016-03-12T05:07:07Z,,,,,,,CALCULATED,CALCULATED
2016-03-12T05:00:00Z,2016-03-12T06:07:07Z,,,,,,,CALCULATED,CALCULATED
2016-03-12T06:00:00Z,2016-03-12T07:07:07Z,,,,,,,CALCULATED,CALCULATED
2016-03-12T07:00:00Z,2016-03-12T08:07:07Z,,,,,,,CALCULATED,CALCULATED
2016-03-12T08:00:00Z,2016-03-12T09:07:07Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-12T09:00:00Z,2016-03-12T10:07:07Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-12T10:00:00Z,2016-03-12T11:07:07Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-12T11:00:00Z,2016-03-12T12:07:07Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-12T12:00:00Z,2016-03-12T13:07:07Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-12T13:00:00Z,2016-03-12T14:07:07Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-12T14:00:00Z,2016-03-12T15:07:07Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-12T15:00:00Z,2016-03-12T16:07:07Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-12T16:00:00Z,2016-03-12T17:07:07Z,,,,,,,CALCULATED,CALCULATED
2016-03-12T17:00:00Z,2016-03-12T18:07:07Z,,,,,,,CALCULATED,CALCULATED
2016-03-12T18:00:00Z,2016-03-12T19:07:07Z,,,,,,,CALCULATED,CALCULATED
2016-03-12T19:00:00Z,2016-03-12T20:07:07Z,,,,,,,CALCULATED,CALCULATED
2016-03-12T20:00:00Z,2016-03-12T21:07:07Z,,,,,,,CALCULATED,CALCULATED
2016-03-12T21:00:00Z,2016-03-12T22:07:07Z,,,,,,,CALCULATED,CALCULATED
2016-03-12T22:00:00Z,2016-03-12T23:07:07Z,,,,,,,CALCULATED,CALCULATED
2016-03-12T23:00:00Z,2016-03-13T00:07:24Z,,,,,,,CALCULATED,CALCULATED
2016-03-13T00:00:00Z,2016-03-13T01:07:24Z,,,,,,,CALCULATED,CALCULATED
2016-03-13T01:00:00Z,2016-03-13T02:07:24Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2016-03-13T02:00:00Z,2016-03-13T03:07:24Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2016-03-13T03:00:00Z,2016-03-13T04:07:24Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2016-03-13T04:00:00Z,2016-03-13T05:07:24Z,,,,,,,CALCULATED,CALCULATED
2016-03-13T05:00:00Z,2016-03-13T06:07:24Z,,,,,,,CALCULATED,CALCULATED
2016-03-13T06:00:00Z,2016-03-13T07:07:24Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2016-03-13T07:00:00Z,2016-03-13T08:07:24Z,,,,,,,CALCULATED,CALCULATED
2016-03-13T08:00:00Z,2016-03-13T09:07:24Z,,,,,,,CALCULATED,CALCULATED
2016-03-13T09:00:00Z,2016-03-13T10:07:24Z,,,,,,,CALCULATED,CALCULATED
2016-03-13T10:00:00Z,2016-03-13T11:07:24Z,,,,,,,CALCULATED,CALCULATED
2016-03-13T11:00:00Z,2016-03-13T12:07:24Z,,,,,,,CALCULATED,CALCULATED
2016-03-13T12:00:00Z,2016-03-13T13:07:24Z,,,,,,,CALCULATED,CALCULATED
2016-03-13T13:00:00Z,2016-03-13T14:07:24Z,,,,,,,CALCULATED,CALCULATED
2016-03-13T14:00:00Z,2016-03-13T15:07:24Z,,,,,,,CALCULATED,CALCULATED
2016-03-13T15:00:00Z,2016-03-13T16:07:24Z,,,,,,,CALCULATED,CALCULATED
2016-03-13T16:00:00Z,2016-03-13T17:07:24Z,,,,,,,CALCULATED,CALCULATED
2016-03-13T17:00:00Z,2016-03-13T18:07:24Z,,,,,,,CALCULATED,CALCULATED
2016-03-13T18:00:00Z,2016-03-13T19:07:24Z,,,,,,,CALCULATED,CALCULATED
2016-03-13T19:00:00Z,2016-03-13T20:07:24Z,,,,,,,CALCULATED,CALCULATED
2016-03-13T20:00:00Z,2016-03-13T21:07:24Z,,,,,,,CALCULATED,CALCULATED
2016-03-13T21:00:00Z,2016-03-13T22:07:24Z,,,,,,,CALCULATED,CALCULATED
2016-03-13T22:00:00Z,2016-03-13T23:07:24Z,,,,,,,CALCULATED,CALCULATED
2016-03-13T23:00:00Z,2016-03-14T00:07:41Z,,,,,,,CALCULATED,CALCULATED
2016-03-14T00:00:00Z,2016-03-14T01:07:41Z,,,,,,,CALCULATED,CALCULATED
2016-03-14T01:00:00Z,2016-03-14T02:07:41Z,,,,,,,CALCULATED,CALCULATED
2016-03-14T02:00:00Z,2016-03-14T03:07:41Z,,,,,,,CALCULATED,CALCULATED
2016-03-14T03:00:00Z,2016-03-14T04:07:41Z,,,,,,,CALCULATED,CALCULATED
2016-03-14T04:00:00Z,2016-03-14T05:07:41Z,,,,,,,CALCULATED,CALCULATED
2016-03-14T05:00:00Z,2016-03-14T06:07:41Z,,,,,,,CALCULATED,CALCULATED
2016-03-14T06:00:00Z,2016-03-14T07:07:41Z,,,,,,,CALCULATED,CALCULATED
2016-03-14T07:00:00Z,2016-03-14T08:07:41Z,,,,,,,CALCULATED,CALCULATED
2016-03-14T08:00:00Z,2016-03-14T09:07:41Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-14T09:00:00Z,2016-03-14T10:07:41Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-14T10:00:00Z,2016-03-14T11:07:41Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-14T11:00:00Z,2016-03-14T12:07:41Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-14T12:00:00Z,2016-03-14T13:07:41Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-14T13:00:00Z,2016-03-14T14:07:41Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-14T14:00:00Z,2016-03-14T15:07:41Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-14T15:00:00Z,2016-03-14T16:07:41Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-14T16:00:00Z,2016-03-14T17:07:41Z,,,OUT_WARN,,,,CALCULATED,CALCULATED
2016-03-14T17:00:00Z,2016-03-14T18:07:41Z,,,,,,,CALCULATED,CALCULATED
2016-03-14T18:00:00Z,2016-03-14T19:07:41Z,,,,,,,CALCULATED,CALCULATED
2016-03-14T19:00:00Z,2016-03-14T20:07:41Z,,,,,,,CALCULATED,CALCULATED
2016-03-14T20:00:00Z,2016-03-14T21:07:41Z,,,,,,,CALCULATED,CALCULATED
2016-03-14T21:00:00Z,2016-03-14T22:07:41Z,,,,,,,CALCULATED,CALCULATED
2016-03-14T22:00:00Z,2016-03-14T23:07:41Z,,,,,,,CALCULATED,CALCULATED
2016-03-14T23:00:00Z,2016-03-15T00:07:58Z,,,,,,,CALCULATED,CALCULATED
2016-03-15T00:00:00Z,2016-03-15T01:07:58Z,,,,,,,CALCULATED,CALCULATED
2016-03-15T01:00:00Z,2016-03-15T02:07:58Z,,,,,,,CALCULATED,CALCULATED
2016-03-15T02:00:00Z,2016-03-15T03:07:58Z,,,,,,,CALCULATED,CALCULATED
2016-03-15T03:00:00Z,2016-03-15T04:07:58Z,,,,,,,CALCULATED,CALCULATED
2016-03-15T04:00:00Z,2016-03-15T05:07:58Z,,,,,,,CALCULATED,CALCULATED
2016-03-15T05:00:00Z,2016-03-15T06:07:58Z,,,,,,,CALCULATED,CALCULATED
2016-03-15T06:00:00Z,2016-03-15T07:07:58Z,,,,,,,CALCULATED,CALCULATED
2016-03-15T07:00:00Z,2016-03-15T08:07:58Z,,,,,,,CALCULATED,CALCULATED
2016-03-15T08:00:00Z,2016-03-15T09:07:58Z,,,,,,,CALCULATED,CALCULATED
2016-03-15T09:00:00Z,2016-03-15T10:07:58Z,,,,,,,CALCULATED,CALCULATED
2016-03-15T10:00:00Z,2016-03-15T11:07:58Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-15T11:00:00Z,2016-03-15T12:07:58Z,,,,,,,CALCULATED,CALCULATED
2016-03-15T12:00:00Z,2016-03-15T13:07:58Z,,,,,,,CALCULATED,CALCULATED
2016-03-15T13:00:00Z,2016-03-15T14:07:58Z,,,,,,,CALCULATED,CALCULATED
2016-03-15T14:00:00Z,2016-03-15T15:07:58Z,,,,,,,CALCULATED,CALCULATED
2016-03-15T15:00:00Z,2016-03-15T16:07:58Z,,,,,,,CALCULATED,CALCULATED
2016-03-15T16:00:00Z,2016-03-15T17:07:58Z,,,,,,,CALCULATED,CALCULATED
2016-03-15T17:00:00Z,2016-03-15T18:07:58Z,,,,,,,CALCULATED,CALCULATED
2016-03-15T18:00:00Z,2016-03-15T19:07:58Z,,,,,,,CALCULATED,CALCULATED
2016-03-15T19:00:00Z,2016-03-15T20:07:58Z,,,,,,,CALCULATED,CALCULATED
2016-03-15T20:00:00Z,2016-03-15T21:07:58Z,,,,,,,CALCULATED,CALCULATED
2016-03-15T21:00:00Z,2016-03-15T22:07:58Z,,,,,,,CALCULATED,CALCULATED
2016-03-15T22:00:00Z,2016-03-15T23:07:58Z,,,,,,,CALCULATED,CALCULATED
2016-03-15T23:00:00Z,2016-03-16T00:08:16Z,,,,,,,CALCULATED,CALCULATED
2016-03-16T00:00:00Z,2016-03-16T01:08:16Z,,,,,,,CALCULATED,CALCULATED
2016-03-16T01:00:00Z,2016-03-16T02:08:16Z,,,,,,,CALCULATED,CALCULATED
2016-03-16T02:00:00Z,2016-03-16T03:08:16Z,,,,,,,CALCULATED,CALCULATED
2016-03-16T03:00:00Z,2016-03-16T04:08:16Z,,,,,,,CALCULATED,CALCULATED
2016-03-16T04:00:00Z,2016-03-16T05:08:16Z,,,,,,,CALCULATED,CALCULATED
2016-03-16T05:00:00Z,2016-03-16T06:08:16Z,,,,,,,CALCULATED,CALCULATED
2016-03-16T06:00:00Z,2016-03-16T07:08:16Z,,,,,,,CALCULATED,CALCULATED
2016-03-16T07:00:00Z,2016-03-16T08:08:16Z,,,,,,,CALCULATED,CALCULATED
2016-03-16T08:00:00Z,2016-03-16T09:08:16Z,,,,,,,CALCULATED,CALCULATED
2016-03-16T09:00:00Z,2016-03-16T10:08:16Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-16T10:00:00Z,2016-03-16T11:08:16Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-16T11:00:00Z,2016-03-16T12:08:16Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-16T12:00:00Z,2016-03-16T13:08:16Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-16T13:00:00Z,2016-03-16T14:08:16Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-16T14:00:00Z,2016-03-16T15:08:16Z,,,,,,,CALCULATED,CALCULATED
2016-03-16T15:00:00Z,2016-03-16T16:08:16Z,,,,,,,CALCULATED,CALCULATED
2016-03-16T16:00:00Z,2016-03-16T17:08:16Z,,,,,,,CALCULATED,CALCULATED
2016-03-16T17:00:00Z,2016-03-16T18:08:16Z,,,,,,,CALCULATED,CALCULATED
2016-03-16T18:00:00Z,2016-03-16T19:08:16Z,,,,,,,CALCULATED,CALCULATED
2016-03-16T19:00:00Z,2016-03-16T20:08:16Z,,,,,,,CALCULATED,CALCULATED
2016-03-16T20:00:00Z,2016-03-16T21:08:16Z,,,,,,,CALCULATED,CALCULATED
2016-03-16T21:00:00Z,2016-03-16T22:08:16Z,,,,,,,CALCULATED,CALCULATED
2016-03-16T22:00:00Z,2016-03-16T23:08:16Z,,,,,,,CALCULATED,CALCULATED
2016-03-16T23:00:00Z,2016-03-17T00:08:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-17T00:00:00Z,2016-03-17T01:08:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-17T01:00:00Z,2016-03-17T02:08:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-17T02:00:00Z,2016-03-17T03:08:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-17T03:00:00Z,2016-03-17T04:08:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-17T04:00:00Z,2016-03-17T05:08:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-17T05:00:00Z,2016-03-17T06:08:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-17T06:00:00Z,2016-03-17T07:08:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-17T07:00:00Z,2016-03-17T08:08:34Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2016-03-17T08:00:00Z,2016-03-17T09:08:34Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2016-03-17T09:00:00Z,2016-03-17T10:08:34Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2016-03-17T10:00:00Z,2016-03-17T11:08:34Z,,,,OUT_WARN,,OUT_WARN,CALCULATED,CALCULATED
2016-03-17T11:00:00Z,2016-03-17T12:08:34Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-17T12:00:00Z,2016-03-17T13:08:34Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-17T13:00:00Z,2016-03-17T14:08:34Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-17T14:00:00Z,2016-03-17T15:08:34Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-17T15:00:00Z,2016-03-17T16:08:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-17T16:00:00Z,2016-03-17T17:08:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-17T17:00:00Z,2016-03-17T18:08:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-17T18:00:00Z,2016-03-17T19:08:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-17T19:00:00Z,2016-03-17T20:08:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-17T20:00:00Z,2016-03-17T21:08:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-17T21:00:00Z,2016-03-17T22:08:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-17T22:00:00Z,2016-03-17T23:08:34Z,,,,,,,CALCULATED,CALCULATED
2016-03-17T23:00:00Z,2016-03-18T00:08:52Z,,,,,,,CALCULATED,CALCULATED
2016-03-18T00:00:00Z,2016-03-18T01:08:52Z,,,,,,,CALCULATED,CALCULATED
2016-03-18T01:00:00Z,2016-03-18T02:08:52Z,,,,,,,CALCULATED,CALCULATED
2016-03-18T02:00:00Z,2016-03-18T03:08:52Z,,,,,,,CALCULATED,CALCULATED
2016-03-18T03:00:00Z,2016-03-18T04:08:52Z,,,,,,,CALCULATED,CALCULATED
2016-03-18T04:00:00Z,2016-03-18T05:08:52Z,,,,,,,CALCULATED,CALCULATED
2016-03-18T05:00:00Z,2016-03-18T06:08:52Z,,,,,,,CALCULATED,CALCULATED
2016-03-18T06:00:00Z,2016-03-18T07:08:52Z,,,,,,,CALCULATED,CALCULATED
2016-03-18T07:00:00Z,2016-03-18T08:08:52Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-18T08:00:00Z,2016-03-18T09:08:52Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-18T09:00:00Z,2016-03-18T10:08:52Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-18T10:00:00Z,2016-03-18T11:08:52Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-18T11:00:00Z,2016-03-18T12:08:52Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-18T12:00:00Z,2016-03-18T13:08:52Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-18T13:00:00Z,2016-03-18T14:08:52Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-18T14:00:00Z,2016-03-18T15:08:52Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-18T15:00:00Z,2016-03-18T16:08:52Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-18T16:00:00Z,2016-03-18T17:08:52Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-18T17:00:00Z,2016-03-18T18:08:52Z,,,,,,,CALCULATED,CALCULATED
2016-03-18T18:00:00Z,2016-03-18T19:08:52Z,,,,,,,CALCULATED,CALCULATED
2016-03-18T19:00:00Z,2016-03-18T20:08:52Z,,,,,,,CALCULATED,CALCULATED
2016-03-18T20:00:00Z,2016-03-18T21:08:52Z,,,,,,,CALCULATED,CALCULATED
2016-03-18T21:00:00Z,2016-03-18T22:08:52Z,,,,,,,CALCULATED,CALCULATED
2016-03-18T22:00:00Z,2016-03-18T23:08:52Z,,,,,,,CALCULATED,CALCULATED
2016-03-18T23:00:00Z,2016-03-19T00:09:10Z,,,,,,,CALCULATED,CALCULATED
2016-03-19T00:00:00Z,2016-03-19T01:09:10Z,,,,,,,CALCULATED,CALCULATED
2016-03-19T01:00:00Z,2016-03-19T02:09:10Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2016-03-19T02:00:00Z,2016-03-19T03:09:10Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2016-03-19T03:00:00Z,2016-03-19T04:09:10Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2016-03-19T04:00:00Z,2016-03-19T05:09:10Z,,,,,,,CALCULATED,CALCULATED
2016-03-19T05:00:00Z,2016-03-19T06:09:10Z,,,,,,,CALCULATED,CALCULATED
2016-03-19T06:00:00Z,2016-03-19T07:09:10Z,,,,,,,CALCULATED,CALCULATED
2016-03-19T07:00:00Z,2016-03-19T08:09:10Z,,,,,,,CALCULATED,CALCULATED
2016-03-19T08:00:00Z,2016-03-19T09:09:10Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-19T09:00:00Z,2016-03-19T10:09:10Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-19T10:00:00Z,2016-03-19T11:09:10Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-19T11:00:00Z,2016-03-19T12:09:10Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-19T12:00:00Z,2016-03-19T13:09:10Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-19T13:00:00Z,2016-03-19T14:09:10Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-19T14:00:00Z,2016-03-19T15:09:10Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-19T15:00:00Z,2016-03-19T16:09:10Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-19T16:00:00Z,2016-03-19T17:09:10Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-19T17:00:00Z,2016-03-19T18:09:10Z,,,,,,,CALCULATED,CALCULATED
2016-03-19T18:00:00Z,2016-03-19T19:09:10Z,,,,,,,CALCULATED,CALCULATED
2016-03-19T19:00:00Z,2016-03-19T20:09:10Z,,,,,,,CALCULATED,CALCULATED
2016-03-19T20:00:00Z,2016-03-19T21:09:10Z,,,,,,,CALCULATED,CALCULATED
2016-03-19T21:00:00Z,2016-03-19T22:09:10Z,,,,,,,CALCULATED,CALCULATED
2016-03-19T22:00:00Z,2016-03-19T23:09:10Z,,,,,,,CALCULATED,CALCULATED
2016-03-19T23:00:00Z,2016-03-20T00:09:28Z,,,,,,,CALCULATED,CALCULATED
2016-03-20T00:00:00Z,2016-03-20T01:09:28Z,,,,,,,CALCULATED,CALCULATED
2016-03-20T01:00:00Z,2016-03-20T02:09:28Z,,,,,,,CALCULATED,CALCULATED
2016-03-20T02:00:00Z,2016-03-20T03:09:28Z,,,,,,,CALCULATED,CALCULATED
2016-03-20T03:00:00Z,2016-03-20T04:09:28Z,,,,,,,CALCULATED,CALCULATED
2016-03-20T04:00:00Z,2016-03-20T05:09:28Z,,,,,,,CALCULATED,CALCULATED
2016-03-20T05:00:00Z,2016-03-20T06:09:28Z,,,,,,,CALCULATED,CALCULATED
2016-03-20T06:00:00Z,2016-03-20T07:09:28Z,,,,,,,CALCULATED,CALCULATED
2016-03-20T07:00:00Z,2016-03-20T08:09:28Z,,,,,,,CALCULATED,CALCULATED
2016-03-20T08:00:00Z,2016-03-20T09:09:28Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-20T09:00:00Z,2016-03-20T10:09:28Z,,,,,,,CALCULATED,CALCULATED
2016-03-20T10:00:00Z,2016-03-20T11:09:28Z,,,,,,,CALCULATED,CALCULATED
2016-03-20T11:00:00Z,2016-03-20T12:09:28Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-20T12:00:00Z,2016-03-20T13:09:28Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-20T13:00:00Z,2016-03-20T14:09:28Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-20T14:00:00Z,2016-03-20T15:09:28Z,,,,,,,CALCULATED,CALCULATED
2016-03-20T15:00:00Z,2016-03-20T16:09:28Z,,,,,,,CALCULATED,CALCULATED
2016-03-20T16:00:00Z,2016-03-20T17:09:28Z,,,,,,,CALCULATED,CALCULATED
2016-03-20T17:00:00Z,2016-03-20T18:09:28Z,,,,,,,CALCULATED,CALCULATED
2016-03-20T18:00:00Z,2016-03-20T19:09:28Z,,,,,,,CALCULATED,CALCULATED
2016-03-20T19:00:00Z,2016-03-20T20:09:28Z,,,,,,,CALCULATED,CALCULATED
2016-03-20T20:00:00Z,2016-03-20T21:09:28Z,,,,,,,CALCULATED,CALCULATED
2016-03-20T21:00:00Z,2016-03-20T22:09:28Z,,,,,,,CALCULATED,CALCULATED
2016-03-20T22:00:00Z,2016-03-20T23:09:28Z,,,,,,,CALCULATED,CALCULATED
2016-03-20T23:00:00Z,2016-03-21T00:09:46Z,,,,,,,CALCULATED,CALCULATED
2016-03-21T00:00:00Z,2016-03-21T01:09:46Z,,,,,,,CALCULATED,CALCULATED
2016-03-21T01:00:00Z,2016-03-21T02:09:46Z,,,,,,,CALCULATED,CALCULATED
2016-03-21T02:00:00Z,2016-03-21T03:09:46Z,,,,,,,CALCULATED,CALCULATED
2016-03-21T03:00:00Z,2016-03-21T04:09:46Z,,,,,,,CALCULATED,CALCULATED
2016-03-21T04:00:00Z,2016-03-21T05:09:46Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2016-03-21T05:00:00Z,2016-03-21T06:09:46Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2016-03-21T06:00:00Z,2016-03-21T07:09:46Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2016-03-21T07:00:00Z,2016-03-21T08:09:46Z,,,,,,,CALCULATED,CALCULATED
2016-03-21T08:00:00Z,2016-03-21T09:09:46Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
2016-03-21T09:00:00Z,2016-03-21T10:09:46Z,,,,OUT_WARN,,,CALCULATED,CALCULATED
