TIMESTAMP,solar_TIMESTAMP,AUS_CAR_THI_0P0_Eni_Js_1,AUS_CAR_THI_0P0_Eni_Js_2,AUS_CAR_THI_0P0_Eni_Js_3,AUS_CAR_THI_0P0_Eni_Js_4,AUS_CAR_THI_0P0_Eni_Js_5,AUS_CAR_THI_0P0_Eni_Js_6,AUS_CAR_THI_0P0_Eni_Js_7,AUS_CAR_THI_0P0_Eni_Js_8,AUS_CAR_THI_0P0_Eni_Js_9
2008-11-27T00:00:00Z,2008-11-27T09:57:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T00:30:00Z,2008-11-27T10:27:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T01:00:00Z,2008-11-27T10:57:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T01:30:00Z,2008-11-27T11:27:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T02:00:00Z,2008-11-27T11:57:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T02:30:00Z,2008-11-27T12:27:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T03:00:00Z,2008-11-27T12:57:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T03:30:00Z,2008-11-27T13:27:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T04:00:00Z,2008-11-27T13:57:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T04:30:00Z,2008-11-27T14:27:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T05:00:00Z,2008-11-27T14:57:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T05:30:00Z,2008-11-27T15:27:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T06:00:00Z,2008-11-27T15:57:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T06:30:00Z,2008-11-27T16:27:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T07:00:00Z,2008-11-27T16:57:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T07:30:00Z,2008-11-27T17:27:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T08:00:00Z,2008-11-27T17:57:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T08:30:00Z,2008-11-27T18:27:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T09:00:00Z,2008-11-27T18:57:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T09:30:00Z,2008-11-27T19:27:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T10:00:00Z,2008-11-27T19:57:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T10:30:00Z,2008-11-27T20:27:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T11:00:00Z,2008-11-27T20:57:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T11:30:00Z,2008-11-27T21:27:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T12:00:00Z,2008-11-27T21:57:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T12:30:00Z,2008-11-27T22:27:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T13:00:00Z,2008-11-27T22:57:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T13:30:00Z,2008-11-27T23:27:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T14:00:00Z,2008-11-27T23:57:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T14:30:00Z,2008-11-28T00:26:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T15:00:00Z,2008-11-28T00:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T15:30:00Z,2008-11-28T01:26:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T16:00:00Z,2008-11-28T01:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T16:30:00Z,2008-11-28T02:26:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T17:00:00Z,2008-11-28T02:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T17:30:00Z,2008-11-28T03:26:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T18:00:00Z,2008-11-28T03:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T18:30:00Z,2008-11-28T04:26:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T19:00:00Z,2008-11-28T04:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T19:30:00Z,2008-11-28T05:26:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T20:00:00Z,2008-11-28T05:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T20:30:00Z,2008-11-28T06:26:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T21:00:00Z,2008-11-28T06:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T21:30:00Z,2008-11-28T07:26:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T22:00:00Z,2008-11-28T07:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T22:30:00Z,2008-11-28T08:26:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T23:00:00Z,2008-11-28T08:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T23:30:00Z,2008-11-28T09:26:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T00:00:00Z,2008-11-28T09:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T00:30:00Z,2008-11-28T10:26:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T01:00:00Z,2008-11-28T10:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T01:30:00Z,2008-11-28T11:26:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T02:00:00Z,2008-11-28T11:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T02:30:00Z,2008-11-28T12:26:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T03:00:00Z,2008-11-28T12:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T03:30:00Z,2008-11-28T13:26:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T04:00:00Z,2008-11-28T13:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T04:30:00Z,2008-11-28T14:26:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T05:00:00Z,2008-11-28T14:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T05:30:00Z,2008-11-28T15:26:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T06:00:00Z,2008-11-28T15:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T06:30:00Z,2008-11-28T16:26:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T07:00:00Z,2008-11-28T16:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T07:30:00Z,2008-11-28T17:26:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T08:00:00Z,2008-11-28T17:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T08:30:00Z,2008-11-28T18:26:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T09:00:00Z,2008-11-28T18:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T09:30:00Z,2008-11-28T19:26:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T10:00:00Z,2008-11-28T19:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T10:30:00Z,2008-11-28T20:26:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T11:00:00Z,2008-11-28T20:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T11:30:00Z,2008-11-28T21:26:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T12:00:00Z,2008-11-28T21:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T12:30:00Z,2008-11-28T22:26:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T13:00:00Z,2008-11-28T22:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T13:30:00Z,2008-11-28T23:26:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T14:00:00Z,2008-11-28T23:56:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T14:30:00Z,2008-11-29T00:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T15:00:00Z,2008-11-29T00:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T15:30:00Z,2008-11-29T01:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T16:00:00Z,2008-11-29T01:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T16:30:00Z,2008-11-29T02:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T17:00:00Z,2008-11-29T02:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T17:30:00Z,2008-11-29T03:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T18:00:00Z,2008-11-29T03:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T18:30:00Z,2008-11-29T04:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T19:00:00Z,2008-11-29T04:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T19:30:00Z,2008-11-29T05:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T20:00:00Z,2008-11-29T05:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T20:30:00Z,2008-11-29T06:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T21:00:00Z,2008-11-29T06:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T21:30:00Z,2008-11-29T07:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T22:00:00Z,2008-11-29T07:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T22:30:00Z,2008-11-29T08:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T23:00:00Z,2008-11-29T08:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T23:30:00Z,2008-11-29T09:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T00:00:00Z,2008-11-29T09:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T00:30:00Z,2008-11-29T10:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T01:00:00Z,2008-11-29T10:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T01:30:00Z,2008-11-29T11:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T02:00:00Z,2008-11-29T11:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T02:30:00Z,2008-11-29T12:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T03:00:00Z,2008-11-29T12:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T03:30:00Z,2008-11-29T13:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T04:00:00Z,2008-11-29T13:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T04:30:00Z,2008-11-29T14:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T05:00:00Z,2008-11-29T14:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T05:30:00Z,2008-11-29T15:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T06:00:00Z,2008-11-29T15:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T06:30:00Z,2008-11-29T16:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T07:00:00Z,2008-11-29T16:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T07:30:00Z,2008-11-29T17:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T08:00:00Z,2008-11-29T17:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T08:30:00Z,2008-11-29T18:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T09:00:00Z,2008-11-29T18:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T09:30:00Z,2008-11-29T19:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T10:00:00Z,2008-11-29T19:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T10:30:00Z,2008-11-29T20:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T11:00:00Z,2008-11-29T20:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T11:30:00Z,2008-11-29T21:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T12:00:00Z,2008-11-29T21:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T12:30:00Z,2008-11-29T22:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T13:00:00Z,2008-11-29T22:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T13:30:00Z,2008-11-29T23:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T14:00:00Z,2008-11-29T23:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T14:30:00Z,2008-11-30T00:25:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T15:00:00Z,2008-11-30T00:55:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T15:30:00Z,2008-11-30T01:25:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T16:00:00Z,2008-11-30T01:55:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T16:30:00Z,2008-11-30T02:25:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T17:00:00Z,2008-11-30T02:55:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T17:30:00Z,2008-11-30T03:25:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T18:00:00Z,2008-11-30T03:55:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T18:30:00Z,2008-11-30T04:25:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T19:00:00Z,2008-11-30T04:55:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T19:30:00Z,2008-11-30T05:25:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T20:00:00Z,2008-11-30T05:55:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T20:30:00Z,2008-11-30T06:25:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T21:00:00Z,2008-11-30T06:55:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T21:30:00Z,2008-11-30T07:25:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T22:00:00Z,2008-11-30T07:55:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T22:30:00Z,2008-11-30T08:25:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T23:00:00Z,2008-11-30T08:55:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T23:30:00Z,2008-11-30T09:25:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T00:00:00Z,2008-11-30T09:55:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T00:30:00Z,2008-11-30T10:25:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T01:00:00Z,2008-11-30T10:55:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T01:30:00Z,2008-11-30T11:25:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T02:00:00Z,2008-11-30T11:55:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T02:30:00Z,2008-11-30T12:25:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T03:00:00Z,2008-11-30T12:55:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T03:30:00Z,2008-11-30T13:25:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T04:00:00Z,2008-11-30T13:55:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T04:30:00Z,2008-11-30T14:25:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T05:00:00Z,2008-11-30T14:55:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T05:30:00Z,2008-11-30T15:25:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T06:00:00Z,2008-11-30T15:55:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T06:30:00Z,2008-11-30T16:25:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T07:00:00Z,2008-11-30T16:55:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T07:30:00Z,2008-11-30T17:25:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T08:00:00Z,2008-11-30T17:55:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T08:30:00Z,2008-11-30T18:25:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T09:00:00Z,2008-11-30T18:55:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T09:30:00Z,2008-11-30T19:25:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T10:00:00Z,2008-11-30T19:55:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T10:30:00Z,2008-11-30T20:25:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T11:00:00Z,2008-11-30T20:55:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T11:30:00Z,2008-11-30T21:25:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T12:00:00Z,2008-11-30T21:55:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T12:30:00Z,2008-11-30T22:25:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T13:00:00Z,2008-11-30T22:55:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T13:30:00Z,2008-11-30T23:25:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T14:00:00Z,2008-11-30T23:55:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T14:30:00Z,2008-12-01T00:25:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T15:00:00Z,2008-12-01T00:55:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T15:30:00Z,2008-12-01T01:25:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T16:00:00Z,2008-12-01T01:55:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T16:30:00Z,2008-12-01T02:25:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T17:00:00Z,2008-12-01T02:55:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T17:30:00Z,2008-12-01T03:25:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T18:00:00Z,2008-12-01T03:55:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T18:30:00Z,2008-12-01T04:25:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T19:00:00Z,2008-12-01T04:55:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T19:30:00Z,2008-12-01T05:25:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T20:00:00Z,2008-12-01T05:55:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T20:30:00Z,2008-12-01T06:25:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T21:00:00Z,2008-12-01T06:55:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T21:30:00Z,2008-12-01T07:25:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T22:00:00Z,2008-12-01T07:55:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T22:30:00Z,2008-12-01T08:25:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T23:00:00Z,2008-12-01T08:55:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T23:30:00Z,2008-12-01T09:25:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T00:00:00Z,2008-12-01T09:55:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T00:30:00Z,2008-12-01T10:25:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T01:00:00Z,2008-12-01T10:55:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T01:30:00Z,2008-12-01T11:25:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T02:00:00Z,2008-12-01T11:55:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T02:30:00Z,2008-12-01T12:25:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T03:00:00Z,2008-12-01T12:55:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T03:30:00Z,2008-12-01T13:25:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T04:00:00Z,2008-12-01T13:55:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T04:30:00Z,2008-12-01T14:25:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T05:00:00Z,2008-12-01T14:55:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T05:30:00Z,2008-12-01T15:25:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T06:00:00Z,2008-12-01T15:55:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T06:30:00Z,2008-12-01T16:25:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T07:00:00Z,2008-12-01T16:55:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T07:30:00Z,2008-12-01T17:25:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T08:00:00Z,2008-12-01T17:55:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T08:30:00Z,2008-12-01T18:25:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T09:00:00Z,2008-12-01T18:55:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T09:30:00Z,2008-12-01T19:25:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T10:00:00Z,2008-12-01T19:55:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T10:30:00Z,2008-12-01T20:25:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T11:00:00Z,2008-12-01T20:55:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T11:30:00Z,2008-12-01T21:25:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T12:00:00Z,2008-12-01T21:55:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T12:30:00Z,2008-12-01T22:25:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T13:00:00Z,2008-12-01T22:55:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T13:30:00Z,2008-12-01T23:25:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T14:00:00Z,2008-12-01T23:55:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T14:30:00Z,2008-12-02T00:25:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T15:00:00Z,2008-12-02T00:55:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T15:30:00Z,2008-12-02T01:25:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T16:00:00Z,2008-12-02T01:55:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T16:30:00Z,2008-12-02T02:25:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T17:00:00Z,2008-12-02T02:55:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T17:30:00Z,2008-12-02T03:25:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T18:00:00Z,2008-12-02T03:55:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T18:30:00Z,2008-12-02T04:25:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T19:00:00Z,2008-12-02T04:55:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T19:30:00Z,2008-12-02T05:25:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T20:00:00Z,2008-12-02T05:55:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T20:30:00Z,2008-12-02T06:25:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T21:00:00Z,2008-12-02T06:55:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T21:30:00Z,2008-12-02T07:25:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T22:00:00Z,2008-12-02T07:55:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T22:30:00Z,2008-12-02T08:25:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T23:00:00Z,2008-12-02T08:55:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01T23:30:00Z,2008-12-02T09:25:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-02T00:00:00Z,2008-12-02T09:55:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
