TIMESTAMP,solar_TIMESTAMP,AUS_CAR_THI_0PF_Eni_Js_1,AUS_CAR_THI_0PF_Eni_Js_2,AUS_CAR_THI_0PF_Eni_Js_3,AUS_CAR_THI_0PF_Eni_Js_4,AUS_CAR_THI_0PF_Eni_Js_5,AUS_CAR_THI_0PF_Eni_Js_6,AUS_CAR_THI_0PF_Eni_Js_7,AUS_CAR_THI_0PF_Eni_Js_8,AUS_CAR_THI_0PF_Eni_Js_9,AUS_CAR_THI_0PF_Eni_Js_10,AUS_CAR_THI_0PF_Eni_Js_11,AUS_CAR_THI_0PF_Eni_Js_12
2008-12-09T00:30:00Z,2008-12-09T10:22:09Z,2186.448,3242.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T01:00:00Z,2008-12-09T10:52:09Z,2333.0640000000003,3635.4719999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T01:30:00Z,2008-12-09T11:22:09Z,2604.648,5277.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T02:00:00Z,2008-12-09T11:52:09Z,2664.672,3592.9219999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T02:30:00Z,2008-12-09T12:22:09Z,2552.496,4500.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T03:00:00Z,2008-12-09T12:52:09Z,1575.3840000000002,2886.592,944.696,3034.812,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T03:30:00Z,2008-12-09T13:22:09Z,1254.6000000000001,2636.3979999999997,983.62,2465.1,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T04:00:00Z,2008-12-09T13:52:09Z,NA,NA,499.7,1347.588,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T04:30:00Z,2008-12-09T14:22:09Z,NA,NA,407.124,878.3059999999999,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T05:00:00Z,2008-12-09T14:52:09Z,NA,NA,409.228,843.612,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T05:30:00Z,2008-12-09T15:22:09Z,NA,NA,259.84400000000005,613.536,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T06:00:00Z,2008-12-09T15:52:09Z,NA,NA,204.088,471.108,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T06:30:00Z,2008-12-09T16:22:09Z,NA,NA,253.532,542.322,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T07:00:00Z,2008-12-09T16:52:09Z,NA,NA,247.22000000000003,538.67,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T07:30:00Z,2008-12-09T17:22:09Z,NA,NA,176.736,454.67400000000004,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T08:00:00Z,2008-12-09T17:52:09Z,NA,NA,185.15200000000002,385.28599999999994,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T08:30:00Z,2008-12-09T18:22:09Z,NA,NA,176.736,365.2,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T09:00:00Z,2008-12-09T18:52:09Z,NA,NA,110.46000000000001,356.07,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T09:30:00Z,2008-12-09T19:22:09Z,NA,NA,172.528,352.41799999999995,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T10:00:00Z,2008-12-09T19:52:09Z,NA,NA,158.852,356.07,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T10:30:00Z,2008-12-09T20:22:09Z,NA,NA,162.008,363.37399999999997,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T11:00:00Z,2008-12-09T20:52:09Z,NA,NA,172.528,365.2,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T11:30:00Z,2008-12-09T21:22:09Z,NA,NA,164.11200000000002,370.67799999999994,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T12:00:00Z,2008-12-09T21:52:09Z,NA,NA,162.008,379.808,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T12:30:00Z,2008-12-09T22:22:09Z,NA,NA,176.736,379.808,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T13:00:00Z,2008-12-09T22:52:09Z,NA,NA,168.32000000000002,398.06800000000004,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T13:30:00Z,2008-12-09T23:22:09Z,NA,NA,158.852,396.24199999999996,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T14:00:00Z,2008-12-09T23:52:09Z,NA,NA,177.788,394.416,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T14:30:00Z,2008-12-10T00:21:42Z,NA,NA,174.632,399.894,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T15:00:00Z,2008-12-10T00:51:42Z,NA,NA,158.852,405.372,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T15:30:00Z,2008-12-10T01:21:42Z,NA,NA,177.788,412.67599999999993,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T16:00:00Z,2008-12-10T01:51:42Z,NA,NA,177.788,419.97999999999996,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T16:30:00Z,2008-12-10T02:21:42Z,NA,NA,175.684,414.502,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T17:00:00Z,2008-12-10T02:51:42Z,NA,NA,169.372,412.67599999999993,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T17:30:00Z,2008-12-10T03:21:42Z,NA,NA,174.632,418.154,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T18:00:00Z,2008-12-10T03:51:42Z,NA,NA,171.476,401.72,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T18:30:00Z,2008-12-10T04:21:42Z,NA,NA,173.57999999999998,390.764,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T19:00:00Z,2008-12-10T04:51:42Z,NA,NA,158.852,388.938,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T19:30:00Z,2008-12-10T05:21:42Z,NA,NA,177.788,385.28599999999994,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T20:00:00Z,2008-12-10T05:51:42Z,NA,NA,158.852,379.808,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T20:30:00Z,2008-12-10T06:21:42Z,NA,NA,177.788,500.324,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T21:00:00Z,2008-12-10T06:51:42Z,NA,NA,396.604,1079.166,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T21:30:00Z,2008-12-10T07:21:42Z,NA,NA,556.508,1670.79,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T22:00:00Z,2008-12-10T07:51:42Z,NA,NA,439.736,1245.332,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T22:30:00Z,2008-12-10T08:21:42Z,NA,NA,473.40000000000003,1345.762,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T23:00:00Z,2008-12-10T08:51:42Z,NA,NA,655.3960000000001,2054.25,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-09T23:30:00Z,2008-12-10T09:21:42Z,NA,NA,851.068,2576.486,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T00:00:00Z,2008-12-10T09:51:42Z,NA,NA,1065.6760000000002,2959.946,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T00:30:00Z,2008-12-10T10:21:42Z,NA,NA,1065.6760000000002,3168.11,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T01:00:00Z,2008-12-10T10:51:42Z,NA,NA,1141.42,3396.36,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T01:30:00Z,2008-12-10T11:21:42Z,NA,NA,982.568,2812.04,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T02:00:00Z,2008-12-10T11:51:42Z,NA,NA,1042.5320000000002,3222.8899999999994,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T02:30:00Z,2008-12-10T12:21:42Z,NA,NA,1057.26,3191.848,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T03:00:00Z,2008-12-10T12:51:42Z,NA,NA,1016.2320000000001,3000.118,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T03:30:00Z,2008-12-10T13:21:42Z,NA,NA,1183.5,3394.5339999999997,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T04:00:00Z,2008-12-10T13:51:42Z,NA,NA,1316.052,3967.898,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T04:30:00Z,2008-12-10T14:21:42Z,NA,NA,1406.524,3620.9579999999996,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T05:00:00Z,2008-12-10T14:51:42Z,NA,NA,1189.8120000000001,3432.88,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T05:30:00Z,2008-12-10T15:21:42Z,NA,NA,892.0960000000001,2786.4759999999997,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T06:00:00Z,2008-12-10T15:51:42Z,NA,NA,980.464,3058.5499999999997,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T06:30:00Z,2008-12-10T16:21:42Z,NA,NA,1012.024,3266.714,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T07:00:00Z,2008-12-10T16:51:42Z,NA,NA,919.4480000000001,3202.8039999999996,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T07:30:00Z,2008-12-10T17:21:42Z,NA,NA,864.7440000000001,2711.6099999999997,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T08:00:00Z,2008-12-10T17:51:42Z,NA,NA,767.96,2160.158,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T08:30:00Z,2008-12-10T18:21:42Z,NA,NA,575.444,1891.7359999999999,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T09:00:00Z,2008-12-10T18:51:42Z,NA,NA,515.48,1371.326,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T09:30:00Z,2008-12-10T19:21:42Z,NA,NA,341.90000000000003,965.954,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T10:00:00Z,2008-12-10T19:51:42Z,NA,NA,351.368,724.922,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T10:30:00Z,2008-12-10T20:21:42Z,NA,NA,221.97199999999998,604.406,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T11:00:00Z,2008-12-10T20:51:42Z,NA,NA,184.1,535.018,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T11:30:00Z,2008-12-10T21:21:42Z,NA,NA,172.528,507.62799999999993,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T12:00:00Z,2008-12-10T21:51:42Z,NA,NA,208.296,471.108,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T12:30:00Z,2008-12-10T22:21:42Z,NA,NA,158.852,456.5,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T13:00:00Z,2008-12-10T22:51:42Z,NA,NA,212.50400000000002,555.104,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T13:30:00Z,2008-12-10T23:21:42Z,NA,NA,174.632,456.5,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T14:00:00Z,2008-12-10T23:51:42Z,NA,NA,219.868,560.582,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T14:30:00Z,2008-12-11T00:21:16Z,NA,NA,246.16799999999998,608.058,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T15:00:00Z,2008-12-11T00:51:16Z,NA,NA,224.076,589.798,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T15:30:00Z,2008-12-11T01:21:16Z,NA,NA,231.44000000000003,482.064,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T16:00:00Z,2008-12-11T01:51:16Z,NA,NA,180.944,443.718,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T16:30:00Z,2008-12-11T02:21:16Z,NA,NA,171.476,436.414,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T17:00:00Z,2008-12-11T02:51:16Z,NA,NA,184.1,505.80199999999996,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T17:30:00Z,2008-12-11T03:21:16Z,NA,NA,177.788,463.804,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T18:00:00Z,2008-12-11T03:51:16Z,NA,NA,176.736,460.152,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T18:30:00Z,2008-12-11T04:21:16Z,NA,NA,176.736,454.67400000000004,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T19:00:00Z,2008-12-11T04:51:16Z,NA,NA,172.528,416.328,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T19:30:00Z,2008-12-11T05:21:16Z,NA,NA,158.852,387.112,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T20:00:00Z,2008-12-11T05:51:16Z,NA,NA,158.852,398.06800000000004,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T20:30:00Z,2008-12-11T06:21:16Z,NA,NA,184.1,480.23799999999994,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T21:00:00Z,2008-12-11T06:51:16Z,NA,NA,195.67200000000003,587.972,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T21:30:00Z,2008-12-11T07:21:16Z,NA,NA,227.23200000000003,608.058,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T22:00:00Z,2008-12-11T07:51:16Z,NA,NA,236.70000000000002,662.838,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T22:30:00Z,2008-12-11T08:21:16Z,NA,NA,387.136,996.996,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T23:00:00Z,2008-12-11T08:51:16Z,NA,NA,509.168,1338.458,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-10T23:30:00Z,2008-12-11T09:21:16Z,NA,NA,526,1488.19,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T00:00:00Z,2008-12-11T09:51:16Z,NA,NA,577.548,1574.0119999999997,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T00:30:00Z,2008-12-11T10:21:16Z,NA,NA,713.2560000000001,2083.466,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T01:00:00Z,2008-12-11T10:51:16Z,NA,NA,904.72,2656.83,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T01:30:00Z,2008-12-11T11:21:16Z,NA,NA,1027.804,2958.12,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T02:00:00Z,2008-12-11T11:51:16Z,NA,NA,946.8000000000001,3001.944,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T02:30:00Z,2008-12-11T12:21:16Z,NA,NA,1042.5320000000002,3029.334,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T03:00:00Z,2008-12-11T12:51:16Z,NA,NA,1095.132,3323.3199999999997,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T03:30:00Z,2008-12-11T13:21:16Z,NA,NA,1032.0120000000002,3020.2039999999997,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T04:00:00Z,2008-12-11T13:51:16Z,NA,NA,1179.2920000000001,3452.966,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T04:30:00Z,2008-12-11T14:21:16Z,NA,NA,1025.7,3014.726,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T05:00:00Z,2008-12-11T14:51:16Z,NA,NA,1159.304,3354.362,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T05:30:00Z,2008-12-11T15:21:16Z,NA,NA,1137.212,3379.9260000000004,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T06:00:00Z,2008-12-11T15:51:16Z,NA,NA,969.9440000000001,3022.03,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T06:30:00Z,2008-12-11T16:21:16Z,NA,NA,877.368,2631.266,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T07:00:00Z,2008-12-11T16:51:16Z,NA,NA,806.884,2775.52,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T07:30:00Z,2008-12-11T17:21:16Z,NA,NA,678.5400000000001,2088.944,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T08:00:00Z,2008-12-11T17:51:16Z,NA,NA,638.5640000000001,2021.382,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T08:30:00Z,2008-12-11T18:21:16Z,NA,NA,543.884,1614.184,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T09:00:00Z,2008-12-11T18:51:16Z,NA,NA,440.78800000000007,1137.598,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T09:30:00Z,2008-12-11T19:21:16Z,NA,NA,362.94000000000005,863.6980000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T10:00:00Z,2008-12-11T19:51:16Z,NA,NA,235.64800000000002,589.798,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T10:30:00Z,2008-12-11T20:21:16Z,NA,NA,204.088,480.23799999999994,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T11:00:00Z,2008-12-11T20:51:16Z,NA,NA,218.816,465.62999999999994,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T11:30:00Z,2008-12-11T21:21:16Z,NA,NA,176.736,441.892,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T12:00:00Z,2008-12-11T21:51:16Z,NA,NA,194.62,414.502,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T12:30:00Z,2008-12-11T22:21:16Z,NA,NA,172.528,401.72,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T13:00:00Z,2008-12-11T22:51:16Z,NA,NA,175.684,390.764,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T13:30:00Z,2008-12-11T23:21:16Z,NA,NA,171.476,387.112,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T14:00:00Z,2008-12-11T23:51:16Z,NA,NA,172.528,385.28599999999994,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T14:30:00Z,2008-12-12T00:20:49Z,NA,NA,170.424,381.63399999999996,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T15:00:00Z,2008-12-12T00:50:49Z,NA,NA,171.476,379.808,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T15:30:00Z,2008-12-12T01:20:49Z,NA,NA,169.372,377.98199999999997,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T16:00:00Z,2008-12-12T01:50:49Z,NA,NA,171.476,374.33,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T16:30:00Z,2008-12-12T02:20:49Z,NA,NA,169.372,377.98199999999997,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T17:00:00Z,2008-12-12T02:50:49Z,NA,NA,169.372,379.808,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T17:30:00Z,2008-12-12T03:20:49Z,NA,NA,171.476,376.156,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T18:00:00Z,2008-12-12T03:50:49Z,NA,NA,169.372,374.33,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T18:30:00Z,2008-12-12T04:20:49Z,NA,NA,165.16400000000002,372.504,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T19:00:00Z,2008-12-12T04:50:49Z,NA,NA,158.852,372.504,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T19:30:00Z,2008-12-12T05:20:49Z,NA,NA,158.852,370.67799999999994,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T20:00:00Z,2008-12-12T05:50:49Z,NA,NA,158.852,359.722,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T20:30:00Z,2008-12-12T06:20:49Z,NA,NA,300.872,803.44,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T21:00:00Z,2008-12-12T06:50:49Z,NA,NA,475.50399999999996,1250.81,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T21:30:00Z,2008-12-12T07:20:49Z,NA,NA,802.676,2512.576,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T22:00:00Z,2008-12-12T07:50:49Z,NA,NA,917.344,2737.174,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T22:30:00Z,2008-12-12T08:20:49Z,NA,NA,1028.856,3186.37,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T23:00:00Z,2008-12-12T08:50:49Z,NA,NA,1263.452,3818.1659999999997,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11T23:30:00Z,2008-12-12T09:20:49Z,NA,NA,1192.968,3538.7879999999996,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T00:00:00Z,2008-12-12T09:50:49Z,NA,NA,1205.592,3580.7859999999996,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T00:30:00Z,2008-12-12T10:20:49Z,NA,NA,1379.172,4042.764,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T01:00:00Z,2008-12-12T10:50:49Z,NA,NA,1228.736,3792.602,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T01:30:00Z,2008-12-12T11:20:49Z,NA,NA,1371.808,4263.71,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T02:00:00Z,2008-12-12T11:50:49Z,NA,NA,1085.664,3348.884,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T02:30:00Z,2008-12-12T12:20:49Z,NA,NA,846.8600000000001,2508.924,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T03:00:00Z,2008-12-12T12:50:49Z,NA,NA,818.456,2289.8039999999996,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T03:30:00Z,2008-12-12T13:20:49Z,NA,NA,878.42,2658.656,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T04:00:00Z,2008-12-12T13:50:49Z,NA,NA,842.652,2474.23,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T04:30:00Z,2008-12-12T14:20:49Z,NA,NA,403.968,1108.382,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T05:00:00Z,2008-12-12T14:50:49Z,NA,NA,444.99600000000004,1113.86,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T05:30:00Z,2008-12-12T15:20:49Z,NA,NA,402.916,922.13,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T06:00:00Z,2008-12-12T15:50:49Z,NA,NA,265.104,644.578,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T06:30:00Z,2008-12-12T16:20:49Z,NA,NA,186.204,434.58799999999997,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T07:00:00Z,2008-12-12T16:50:49Z,NA,NA,190.412,410.84999999999997,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T07:30:00Z,2008-12-12T17:20:49Z,NA,NA,167.268,350.592,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T08:00:00Z,2008-12-12T17:50:49Z,NA,NA,175.684,341.462,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T08:30:00Z,2008-12-12T18:20:49Z,NA,NA,169.372,345.114,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T09:00:00Z,2008-12-12T18:50:49Z,NA,NA,158.852,334.158,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T09:30:00Z,2008-12-12T19:20:49Z,NA,NA,175.684,326.854,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T10:00:00Z,2008-12-12T19:50:49Z,NA,NA,187.256,325.028,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T10:30:00Z,2008-12-12T20:20:49Z,NA,NA,158.852,317.724,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T11:00:00Z,2008-12-12T20:50:49Z,NA,NA,158.852,315.89799999999997,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T11:30:00Z,2008-12-12T21:20:49Z,NA,NA,158.852,319.55,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T12:00:00Z,2008-12-12T21:50:49Z,NA,NA,158.852,323.202,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T12:30:00Z,2008-12-12T22:20:49Z,NA,NA,158.852,330.506,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T13:00:00Z,2008-12-12T22:50:49Z,NA,NA,158.852,341.462,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T13:30:00Z,2008-12-12T23:20:49Z,NA,NA,158.852,346.94,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T14:00:00Z,2008-12-12T23:50:49Z,NA,NA,158.852,352.41799999999995,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T14:30:00Z,2008-12-13T00:20:22Z,NA,NA,158.852,365.2,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T15:00:00Z,2008-12-13T00:50:22Z,NA,NA,158.852,368.852,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T15:30:00Z,2008-12-13T01:20:22Z,NA,NA,163.06,377.98199999999997,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T16:00:00Z,2008-12-13T01:50:22Z,NA,NA,158.852,383.46,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T16:30:00Z,2008-12-13T02:20:22Z,NA,NA,170.424,388.938,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T17:00:00Z,2008-12-13T02:50:22Z,NA,NA,167.268,390.764,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T17:30:00Z,2008-12-13T03:20:22Z,NA,NA,162.008,392.59,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T18:00:00Z,2008-12-13T03:50:22Z,NA,NA,158.852,390.764,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T18:30:00Z,2008-12-13T04:20:22Z,NA,NA,164.11200000000002,405.372,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T19:00:00Z,2008-12-13T04:50:22Z,NA,NA,163.06,403.546,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T19:30:00Z,2008-12-13T05:20:22Z,NA,NA,158.852,390.764,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T20:00:00Z,2008-12-13T05:50:22Z,NA,NA,158.852,372.504,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T20:30:00Z,2008-12-13T06:20:22Z,NA,NA,158.852,354.24399999999997,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T21:00:00Z,2008-12-13T06:50:22Z,NA,NA,158.852,335.984,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T21:30:00Z,2008-12-13T07:20:22Z,NA,NA,168.32000000000002,383.46,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T22:00:00Z,2008-12-13T07:50:22Z,NA,NA,176.736,454.67400000000004,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T22:30:00Z,2008-12-13T08:20:22Z,NA,NA,354.524,852.742,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T23:00:00Z,2008-12-13T08:50:22Z,NA,NA,725.8800000000001,1878.9539999999997,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-12T23:30:00Z,2008-12-13T09:20:22Z,NA,NA,923.656,2406.6679999999997,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-13T00:00:00Z,2008-12-13T09:50:22Z,NA,NA,988.8800000000001,2613.006,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-13T00:30:00Z,2008-12-13T10:20:22Z,NA,NA,1146.68,3325.146,NA,NA,NA,NA,NA,NA,NA,NA
