TIMESTAMP,solar_TIMESTAMP,CZE_RAJ_RAJ_Fsy_Jt_1,CZE_RAJ_RAJ_Fsy_Jt_2,CZE_RAJ_RAJ_Fsy_Jt_3,CZE_RAJ_RAJ_Fsy_Jt_4,CZE_RAJ_RAJ_Fsy_Jt_5,CZE_RAJ_RAJ_Fsy_Jt_6
2012-04-08T06:10:00Z,2012-04-08T07:15:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T06:20:00Z,2012-04-08T07:25:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T06:30:00Z,2012-04-08T07:35:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T06:40:00Z,2012-04-08T07:45:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T06:50:00Z,2012-04-08T07:55:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T07:00:00Z,2012-04-08T08:05:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T07:10:00Z,2012-04-08T08:15:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T07:20:00Z,2012-04-08T08:25:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T07:30:00Z,2012-04-08T08:35:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T07:40:00Z,2012-04-08T08:45:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T07:50:00Z,2012-04-08T08:55:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T08:00:00Z,2012-04-08T09:05:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T08:10:00Z,2012-04-08T09:15:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T08:20:00Z,2012-04-08T09:25:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T08:30:00Z,2012-04-08T09:35:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T08:40:00Z,2012-04-08T09:45:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T08:50:00Z,2012-04-08T09:55:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T09:00:00Z,2012-04-08T10:05:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T09:10:00Z,2012-04-08T10:15:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T09:20:00Z,2012-04-08T10:25:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T09:30:00Z,2012-04-08T10:35:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T09:40:00Z,2012-04-08T10:45:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T09:50:00Z,2012-04-08T10:55:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T10:00:00Z,2012-04-08T11:05:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T10:10:00Z,2012-04-08T11:15:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T10:20:00Z,2012-04-08T11:25:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T10:30:00Z,2012-04-08T11:35:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T10:40:00Z,2012-04-08T11:45:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T10:50:00Z,2012-04-08T11:55:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T11:00:00Z,2012-04-08T12:05:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T11:10:00Z,2012-04-08T12:15:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T11:20:00Z,2012-04-08T12:25:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T11:30:00Z,2012-04-08T12:35:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T11:40:00Z,2012-04-08T12:45:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T11:50:00Z,2012-04-08T12:55:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T12:00:00Z,2012-04-08T13:05:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T12:10:00Z,2012-04-08T13:15:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T12:20:00Z,2012-04-08T13:25:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T12:30:00Z,2012-04-08T13:35:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T12:40:00Z,2012-04-08T13:45:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T12:50:00Z,2012-04-08T13:55:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T13:00:00Z,2012-04-08T14:05:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T13:10:00Z,2012-04-08T14:15:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T13:20:00Z,2012-04-08T14:25:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T13:30:00Z,2012-04-08T14:35:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T13:40:00Z,2012-04-08T14:45:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T13:50:00Z,2012-04-08T14:55:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T14:00:00Z,2012-04-08T15:05:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T14:10:00Z,2012-04-08T15:15:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T14:20:00Z,2012-04-08T15:25:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T14:30:00Z,2012-04-08T15:35:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T14:40:00Z,2012-04-08T15:45:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T14:50:00Z,2012-04-08T15:55:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T15:00:00Z,2012-04-08T16:05:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T15:10:00Z,2012-04-08T16:15:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T15:20:00Z,2012-04-08T16:25:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T15:30:00Z,2012-04-08T16:35:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T15:40:00Z,2012-04-08T16:45:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T15:50:00Z,2012-04-08T16:55:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T16:00:00Z,2012-04-08T17:05:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T16:10:00Z,2012-04-08T17:15:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T16:20:00Z,2012-04-08T17:25:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T16:30:00Z,2012-04-08T17:35:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T16:40:00Z,2012-04-08T17:45:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T16:50:00Z,2012-04-08T17:55:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T17:00:00Z,2012-04-08T18:05:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T17:10:00Z,2012-04-08T18:15:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T17:20:00Z,2012-04-08T18:25:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T17:30:00Z,2012-04-08T18:35:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T17:40:00Z,2012-04-08T18:45:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T17:50:00Z,2012-04-08T18:55:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T18:00:00Z,2012-04-08T19:05:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T18:10:00Z,2012-04-08T19:15:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T18:20:00Z,2012-04-08T19:25:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T18:30:00Z,2012-04-08T19:35:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T18:40:00Z,2012-04-08T19:45:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T18:50:00Z,2012-04-08T19:55:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T19:00:00Z,2012-04-08T20:05:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T19:10:00Z,2012-04-08T20:15:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T19:20:00Z,2012-04-08T20:25:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T19:30:00Z,2012-04-08T20:35:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T19:40:00Z,2012-04-08T20:45:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T19:50:00Z,2012-04-08T20:55:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T20:00:00Z,2012-04-08T21:05:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T20:10:00Z,2012-04-08T21:15:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T20:20:00Z,2012-04-08T21:25:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T20:30:00Z,2012-04-08T21:35:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T20:40:00Z,2012-04-08T21:45:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T20:50:00Z,2012-04-08T21:55:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T21:00:00Z,2012-04-08T22:05:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T21:10:00Z,2012-04-08T22:15:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T21:20:00Z,2012-04-08T22:25:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T21:30:00Z,2012-04-08T22:35:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T21:40:00Z,2012-04-08T22:45:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T21:50:00Z,2012-04-08T22:55:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T22:00:00Z,2012-04-08T23:05:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T22:10:00Z,2012-04-08T23:15:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T22:20:00Z,2012-04-08T23:25:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T22:30:00Z,2012-04-08T23:35:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T22:40:00Z,2012-04-08T23:45:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T22:50:00Z,2012-04-08T23:55:28Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T23:00:00Z,2012-04-09T00:05:44Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T23:10:00Z,2012-04-09T00:15:44Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T23:20:00Z,2012-04-09T00:25:44Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T23:30:00Z,2012-04-09T00:35:44Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T23:40:00Z,2012-04-09T00:45:44Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-08T23:50:00Z,2012-04-09T00:55:44Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-09T00:00:00Z,2012-04-09T01:05:44Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-09T00:10:00Z,2012-04-09T01:15:44Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-09T00:20:00Z,2012-04-09T01:25:44Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-09T00:30:00Z,2012-04-09T01:35:44Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-09T00:40:00Z,2012-04-09T01:45:44Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
2012-04-09T00:50:00Z,2012-04-09T01:55:44Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED
