TIMESTAMP,solar_TIMESTAMP,AUS_MAR_MSD_MOD_Era_Js_1,AUS_MAR_MSD_MOD_Eob_Js_2,AUS_MAR_MSD_MOD_Eob_Js_3
2010-03-01T21:30:10Z,2010-03-02T07:00:28Z,NA,NA,NA
2010-03-01T22:00:00Z,2010-03-02T07:30:18Z,239.17181104542252,670.9482573185608,5048.894991306517
2010-03-01T22:00:10Z,2010-03-02T07:30:28Z,NA,NA,NA
2010-03-01T22:30:00Z,2010-03-02T08:00:18Z,263.3880308677655,829.5594586879149,5042.959463970085
2010-03-01T22:30:10Z,2010-03-02T08:00:28Z,NA,NA,NA
2010-03-01T23:00:00Z,2010-03-02T08:30:18Z,459.8813253463767,1371.5654131108795,8770.89705788971
2010-03-01T23:00:10Z,2010-03-02T08:30:28Z,NA,NA,NA
2010-03-01T23:30:00Z,2010-03-02T09:00:18Z,626.9456333694174,2896.8122692796214,9997.377844027267
2010-03-01T23:30:10Z,2010-03-02T09:00:28Z,NA,NA,NA
2010-03-02T00:00:00Z,2010-03-02T09:30:18Z,1025.6775283030584,5212.304090261737,8756.690509108612
2010-03-02T00:00:10Z,2010-03-02T09:30:28Z,NA,NA,NA
2010-03-02T00:30:00Z,2010-03-02T10:00:18Z,1350.2059095644117,5179.552611341356,8057.525754679527
2010-03-02T00:30:10Z,2010-03-02T10:00:28Z,NA,NA,NA
2010-03-02T01:00:00Z,2010-03-02T10:30:18Z,1338.1096475148888,5874.283337248568,7351.192998758633
2010-03-02T01:00:10Z,2010-03-02T10:30:28Z,NA,NA,NA
2010-03-02T01:30:00Z,2010-03-02T11:00:18Z,1626.4951330278625,6602.108259361949,9889.180324639756
2010-03-02T01:30:10Z,2010-03-02T11:00:28Z,NA,NA,NA
2010-03-02T02:00:00Z,2010-03-02T11:30:18Z,1497.853382025499,6602.108259361949,9340.381653255163
2010-03-02T02:00:10Z,2010-03-02T11:30:28Z,NA,NA,NA
2010-03-02T02:30:00Z,2010-03-02T12:00:18Z,1589.8541264413416,6754.502078598625,10381.934176933531
2010-03-02T02:30:10Z,2010-03-02T12:00:28Z,NA,NA,NA
2010-03-02T03:00:00Z,2010-03-02T12:30:18Z,1549.079551759183,6395.530649662604,9718.815831587384
2010-03-02T03:00:10Z,2010-03-02T12:30:28Z,NA,NA,NA
2010-03-02T03:30:00Z,2010-03-02T13:00:18Z,1897.8500186253757,6638.419790978234,9621.508943822742
2010-03-02T03:30:10Z,2010-03-02T13:00:28Z,NA,NA,NA
2010-03-02T04:00:00Z,2010-03-02T13:30:18Z,1761.0489471111125,6279.7556416224,8133.327532444914
2010-03-02T04:00:10Z,2010-03-02T13:30:28Z,NA,NA,NA
2010-03-02T04:30:00Z,2010-03-02T14:00:18Z,1341.0571580492692,5432.0726087209905,9145.169243095133
2010-03-02T04:30:10Z,2010-03-02T14:00:28Z,NA,NA,NA
2010-03-02T05:00:00Z,2010-03-02T14:30:18Z,1535.163609858949,6639.671587113591,9174.663587931022
2010-03-02T05:00:10Z,2010-03-02T14:30:28Z,NA,NA,NA
2010-03-02T05:30:00Z,2010-03-02T15:00:18Z,1686.9233828260092,4887.7426586232295,7599.725706160729
2010-03-02T05:30:10Z,2010-03-02T15:00:28Z,NA,NA,NA
2010-03-02T06:00:00Z,2010-03-02T15:30:18Z,1671.3031108097177,4928.145892542436,7426.751853195886
2010-03-02T06:00:10Z,2010-03-02T15:30:28Z,NA,NA,NA
2010-03-02T06:30:00Z,2010-03-02T16:00:18Z,1701.9010544872497,4425.385302787601,13949.59324045613
2010-03-02T06:30:10Z,2010-03-02T16:00:28Z,NA,NA,NA
2010-03-02T07:00:00Z,2010-03-02T16:30:18Z,1718.4073042628459,3521.198033593285,10854.36983942312
2010-03-02T07:00:10Z,2010-03-02T16:30:28Z,NA,NA,NA
2010-03-02T07:30:00Z,2010-03-02T17:00:18Z,1750.6696029820432,3150.2046859555144,9107.225711938501
2010-03-02T07:30:10Z,2010-03-02T17:00:28Z,NA,NA,NA
2010-03-02T08:00:00Z,2010-03-02T17:30:18Z,1545.5048903166094,3366.869291085384,10297.869694091207
2010-03-02T08:00:10Z,2010-03-02T17:30:28Z,NA,NA,NA
2010-03-02T08:30:00Z,2010-03-02T18:00:18Z,1234.5949650335835,3366.869291085384,10391.767017934539
2010-03-02T08:30:10Z,2010-03-02T18:00:28Z,NA,NA,NA
2010-03-02T09:00:00Z,2010-03-02T18:30:18Z,814.5408749283853,2129.2973277635633,9099.174119770223
2010-03-02T09:00:10Z,2010-03-02T18:30:28Z,NA,NA,NA
2010-03-02T09:30:00Z,2010-03-02T19:00:18Z,592.9133628884213,1560.051346521789,8893.599620170125
2010-03-02T09:30:10Z,2010-03-02T19:00:28Z,NA,NA,NA
2010-03-02T10:00:00Z,2010-03-02T19:30:18Z,503.95923958333276,1338.1088019443657,9633.109849519029
2010-03-02T10:00:10Z,2010-03-02T19:30:28Z,NA,NA,NA
2010-03-02T10:30:00Z,2010-03-02T20:00:18Z,436.3696684409179,1210.2993332740339,8182.486364789506
2010-03-02T10:30:10Z,2010-03-02T20:00:28Z,NA,NA,NA
2010-03-02T11:00:00Z,2010-03-02T20:30:18Z,387.94594128669013,1076.2910230608027,7362.386157595112
2010-03-02T11:00:10Z,2010-03-02T20:30:28Z,NA,NA,NA
2010-03-02T11:30:00Z,2010-03-02T21:00:18Z,350.1606617036743,1061.689017803593,7029.841464243517
2010-03-02T11:30:10Z,2010-03-02T21:00:28Z,NA,NA,NA
2010-03-02T12:00:00Z,2010-03-02T21:30:18Z,330.40495187645354,991.9891281106339,7310.376817143993
2010-03-02T12:00:10Z,2010-03-02T21:30:28Z,NA,NA,NA
2010-03-02T12:30:00Z,2010-03-02T22:00:18Z,298.09736719830903,933.5224442176427,7124.359010848283
2010-03-02T12:30:10Z,2010-03-02T22:00:28Z,NA,NA,NA
2010-03-02T13:00:00Z,2010-03-02T22:30:18Z,282.9279112537921,904.8635290577779,6191.908967689467
2010-03-02T13:00:10Z,2010-03-02T22:30:28Z,NA,NA,NA
2010-03-02T13:30:00Z,2010-03-02T23:00:18Z,254.40380665723845,437.3780222794868,5907.06839875252
2010-03-02T13:30:10Z,2010-03-02T23:00:28Z,NA,NA,NA
2010-03-02T14:00:00Z,2010-03-02T23:30:18Z,248.53963747118019,785.2444336383958,5663.173805869775
2010-03-02T14:00:10Z,2010-03-02T23:30:28Z,NA,NA,NA
2010-03-02T14:30:00Z,2010-03-03T00:00:31Z,122.88494582737569,753.9065798191708,5894.805475960349
2010-03-02T14:30:10Z,2010-03-03T00:00:41Z,NA,NA,NA
2010-03-02T15:00:00Z,2010-03-03T00:30:31Z,126.97135254670405,767.2987659919286,6092.360130024407
2010-03-02T15:00:10Z,2010-03-03T00:30:41Z,NA,NA,NA
2010-03-02T15:30:00Z,2010-03-03T01:00:31Z,123.04814313638045,656.9636812442956,6466.377782264036
2010-03-02T15:30:10Z,2010-03-03T01:00:41Z,NA,NA,NA
2010-03-02T16:00:00Z,2010-03-03T01:30:31Z,0,620.4207680155631,3585.8887757047346
2010-03-02T16:00:10Z,2010-03-03T01:30:41Z,NA,NA,NA
2010-03-02T16:30:00Z,2010-03-03T02:00:31Z,112.13090227605227,635.2948582615844,6427.554302177604
2010-03-02T16:30:10Z,2010-03-03T02:00:41Z,NA,NA,NA
2010-03-02T17:00:00Z,2010-03-03T02:30:31Z,0,626.2209544151484,6758.586751960785
2010-03-02T17:00:10Z,2010-03-03T02:30:41Z,NA,NA,NA
2010-03-02T17:30:00Z,2010-03-03T03:00:31Z,0,631.9485207036689,3012.363650324148
2010-03-02T17:30:10Z,2010-03-03T03:00:41Z,NA,NA,NA
2010-03-02T18:00:00Z,2010-03-03T03:30:31Z,111.9917851344904,614.178642673012,4541.322496391614
2010-03-02T18:00:10Z,2010-03-03T03:30:41Z,NA,NA,NA
2010-03-02T18:30:00Z,2010-03-03T04:00:31Z,118.05272849477333,592.5673705194129,5794.962269734832
2010-03-02T18:30:10Z,2010-03-03T04:00:41Z,NA,NA,NA
2010-03-02T19:00:00Z,2010-03-03T04:30:31Z,0,318.3221893085002,3857.760336562625
2010-03-02T19:00:10Z,2010-03-03T04:30:41Z,NA,NA,NA
2010-03-02T19:30:00Z,2010-03-03T05:00:31Z,110.92326962327762,308.7254331879995,6250.630822749977
2010-03-02T19:30:10Z,2010-03-03T05:00:41Z,NA,NA,NA
2010-03-02T20:00:00Z,2010-03-03T05:30:31Z,0,296.266048129339,3840.642651722725
2010-03-02T20:00:10Z,2010-03-03T05:30:41Z,NA,NA,NA
2010-03-02T20:30:00Z,2010-03-03T06:00:31Z,0,312.4573301732182,3910.008239887444
2010-03-02T20:30:10Z,2010-03-03T06:00:41Z,NA,NA,NA
2010-03-02T21:00:00Z,2010-03-03T06:30:31Z,110.79849647684627,589.9680255077881,5483.668476365416
2010-03-02T21:00:10Z,2010-03-03T06:30:41Z,NA,NA,NA
2010-03-02T21:30:00Z,2010-03-03T07:00:31Z,276.7716503629681,642.3724075139334,4113.163148175345
2010-03-02T21:30:10Z,2010-03-03T07:00:41Z,NA,NA,NA
2010-03-02T22:00:00Z,2010-03-03T07:30:31Z,352.91853365656783,988.6805326181033,7372.573255960511
2010-03-02T22:00:10Z,2010-03-03T07:30:41Z,NA,NA,NA
2010-03-02T22:30:00Z,2010-03-03T08:00:31Z,422.1720761364482,1446.411951095501,9101.648952843729
2010-03-02T22:30:10Z,2010-03-03T08:00:41Z,NA,NA,NA
2010-03-02T23:00:00Z,2010-03-03T08:30:31Z,650.4714028596406,1842.5662648949158,9412.57381509983
2010-03-02T23:00:10Z,2010-03-03T08:30:41Z,NA,NA,NA
2010-03-02T23:30:00Z,2010-03-03T09:00:31Z,710.1142202866142,2963.714146241573,8772.128759831347
2010-03-02T23:30:10Z,2010-03-03T09:00:41Z,NA,NA,NA
2010-03-03T00:00:00Z,2010-03-03T09:30:31Z,1007.8116353784644,4357.039329071007,9123.011476581445
2010-03-03T00:00:10Z,2010-03-03T09:30:41Z,NA,NA,NA
2010-03-03T00:30:00Z,2010-03-03T10:00:31Z,1227.720045804789,4612.533013893322,9218.885474294328
2010-03-03T00:30:10Z,2010-03-03T10:00:41Z,NA,NA,NA
2010-03-03T01:00:00Z,2010-03-03T10:30:31Z,1247.2009733007283,5902.496147367356,8382.49663696159
2010-03-03T01:00:10Z,2010-03-03T10:30:41Z,NA,NA,NA
2010-03-03T01:30:00Z,2010-03-03T11:00:31Z,1558.977923262075,6370.136657657773,9631.451227221998
2010-03-03T01:30:10Z,2010-03-03T11:00:41Z,NA,NA,NA
2010-03-03T02:00:00Z,2010-03-03T11:30:31Z,1556.6796450237896,6666.37958172823,8932.051651430715
2010-03-03T02:00:10Z,2010-03-03T11:30:41Z,NA,NA,NA
2010-03-03T02:30:00Z,2010-03-03T12:00:31Z,1658.7833824232482,6916.138481801872,8680.85526901328
2010-03-03T02:30:10Z,2010-03-03T12:00:41Z,NA,NA,NA
2010-03-03T03:00:00Z,2010-03-03T12:30:31Z,1667.050562929548,7172.290716936963,8575.064253557928
2010-03-03T03:00:10Z,2010-03-03T12:30:41Z,NA,NA,NA
2010-03-03T03:30:00Z,2010-03-03T13:00:31Z,1672.4595420213927,6819.266238908994,8210.572534469047
2010-03-03T03:30:10Z,2010-03-03T13:00:41Z,NA,NA,NA
2010-03-03T04:00:00Z,2010-03-03T13:30:31Z,1892.1546312341907,6557.206977136587,9441.488227136431
2010-03-03T04:00:10Z,2010-03-03T13:30:41Z,NA,NA,NA
2010-03-03T04:30:00Z,2010-03-03T14:00:31Z,1439.4312612542665,5942.233303748399,6798.571071073303
2010-03-03T04:30:10Z,2010-03-03T14:00:41Z,NA,NA,NA
2010-03-03T05:00:00Z,2010-03-03T14:30:31Z,1622.715170592593,5917.11766751182,5864.105500363893
2010-03-03T05:00:10Z,2010-03-03T14:30:41Z,NA,NA,NA
2010-03-03T05:30:00Z,2010-03-03T15:00:31Z,1671.3031108097177,4994.848546198704,5505.918539426776
2010-03-03T05:30:10Z,2010-03-03T15:00:41Z,NA,NA,NA
2010-03-03T06:00:00Z,2010-03-03T15:30:31Z,1722.2278664017572,4673.984370937106,7896.302527014516
2010-03-03T06:00:10Z,2010-03-03T15:30:41Z,NA,NA,NA
2010-03-03T06:30:00Z,2010-03-03T16:00:31Z,1362.8366238764431,3689.4359976171804,5932.63146089547
2010-03-03T06:30:10Z,2010-03-03T16:00:41Z,NA,NA,NA
2010-03-03T07:00:00Z,2010-03-03T16:30:31Z,1360.5975517183865,3353.3572487500046,9860.815631466035
2010-03-03T07:00:10Z,2010-03-03T16:30:41Z,NA,NA,NA
2010-03-03T07:30:00Z,2010-03-03T17:00:31Z,1297.818915086342,3093.594123040316,8827.770989753017
2010-03-03T07:30:10Z,2010-03-03T17:00:41Z,NA,NA,NA
2010-03-03T08:00:00Z,2010-03-03T17:30:31Z,1168.0806767830943,2993.156818090002,8810.579309038458
2010-03-03T08:00:10Z,2010-03-03T17:30:41Z,NA,NA,NA
2010-03-03T08:30:00Z,2010-03-03T18:00:31Z,967.1883937049479,2928.0324874365406,8891.33356471297
2010-03-03T08:30:10Z,2010-03-03T18:00:41Z,NA,NA,NA
2010-03-03T09:00:00Z,2010-03-03T18:30:31Z,620.9239946983272,1888.9737670758182,9091.74972827789
2010-03-03T09:00:10Z,2010-03-03T18:30:41Z,NA,NA,NA
2010-03-03T09:30:00Z,2010-03-03T19:00:31Z,550.9105014351096,1465.041107165948,7728.923475975339
2010-03-03T09:30:10Z,2010-03-03T19:00:41Z,NA,NA,NA
2010-03-03T10:00:00Z,2010-03-03T19:30:31Z,506.06383797439867,1161.0944617850728,7982.356722188915
2010-03-03T10:00:10Z,2010-03-03T19:30:41Z,NA,NA,NA
2010-03-03T10:30:00Z,2010-03-03T20:00:31Z,489.5764002357328,1096.4024425630332,8343.240335569015
2010-03-03T10:30:10Z,2010-03-03T20:00:41Z,NA,NA,NA
2010-03-03T11:00:00Z,2010-03-03T20:30:31Z,443.23876441187394,1026.8194852905615,8275.202878638273
2010-03-03T11:00:10Z,2010-03-03T20:30:41Z,NA,NA,NA
2010-03-03T11:30:00Z,2010-03-03T21:00:31Z,428.9687349549539,1008.2020812409232,7985.349735283731
2010-03-03T11:30:10Z,2010-03-03T21:00:41Z,NA,NA,NA
2010-03-03T12:00:00Z,2010-03-03T21:30:31Z,420.9975253977261,1046.2336778533459,7518.060919427551
2010-03-03T12:00:10Z,2010-03-03T21:30:41Z,NA,NA,NA
2010-03-03T12:30:00Z,2010-03-03T22:00:31Z,413.9918506074399,967.6266547254787,8613.991364741205
2010-03-03T12:30:10Z,2010-03-03T22:00:41Z,NA,NA,NA
2010-03-03T13:00:00Z,2010-03-03T22:30:31Z,424.3731246866748,1006.5586755551626,8158.764253131496
2010-03-03T13:00:10Z,2010-03-03T22:30:41Z,NA,NA,NA
2010-03-03T13:30:00Z,2010-03-03T23:00:31Z,412.49150210581615,964.2273915124065,8124.906691309142
2010-03-03T13:30:10Z,2010-03-03T23:00:41Z,NA,NA,NA
2010-03-03T14:00:00Z,2010-03-03T23:30:31Z,396.60441385785685,967.0979404136228,7801.447623369117
2010-03-03T14:00:10Z,2010-03-03T23:30:41Z,NA,NA,NA
2010-03-03T14:30:00Z,2010-03-04T00:00:44Z,393.6518670152174,935.0542891376199,8240.186658278932
2010-03-03T14:30:10Z,2010-03-04T00:00:54Z,NA,NA,NA
2010-03-03T15:00:00Z,2010-03-04T00:30:44Z,368.7742840789233,1027.8648496014935,7550.14980170486
2010-03-03T15:00:10Z,2010-03-04T00:30:54Z,NA,NA,NA
2010-03-03T15:30:00Z,2010-03-04T01:00:44Z,350.8322766477182,860.8277264837286,7961.135586420008
2010-03-03T15:30:10Z,2010-03-04T01:00:54Z,NA,NA,NA
