TIMESTAMP,solar_TIMESTAMP,JPN_EBE_HYB_Lka_Js_1
2016-09-06T18:30:00Z,2016-09-07T03:59:56Z,-13.43269211346479
2016-09-06T18:40:00Z,2016-09-07T04:09:56Z,-12.102711289873891
2016-09-06T18:50:00Z,2016-09-07T04:19:56Z,-20.575679662077032
2016-09-06T19:00:00Z,2016-09-07T04:29:56Z,-22.11551624072994
2016-09-06T19:10:00Z,2016-09-07T04:39:56Z,-25.01305504597717
2016-09-06T19:20:00Z,2016-09-07T04:49:56Z,-26.637953454506672
2016-09-06T19:30:00Z,2016-09-07T04:59:56Z,-27.404123072897587
2016-09-06T19:40:00Z,2016-09-07T05:09:56Z,-24.22990248257904
2016-09-06T19:50:00Z,2016-09-07T05:19:56Z,-30.474697505594406
2016-09-06T20:00:00Z,2016-09-07T05:29:56Z,-32.05707186550511
2016-09-06T20:10:00Z,2016-09-07T05:39:56Z,-31.214631813856023
2016-09-06T20:20:00Z,2016-09-07T05:49:56Z,-31.654623387321312
2016-09-06T20:30:00Z,2016-09-07T05:59:56Z,-34.29391037631368
2016-09-06T20:40:00Z,2016-09-07T06:09:56Z,-37.317375672663495
2016-09-06T20:50:00Z,2016-09-07T06:19:56Z,-40.679920578823456
2016-09-06T21:00:00Z,2016-09-07T06:29:56Z,-21.70819568366221
2016-09-06T21:10:00Z,2016-09-07T06:39:56Z,4.576447190415512
2016-09-06T21:20:00Z,2016-09-07T06:49:56Z,37.21042533966397
2016-09-06T21:30:00Z,2016-09-07T06:59:56Z,51.24317381503308
2016-09-06T21:40:00Z,2016-09-07T07:09:56Z,139.9426086193701
2016-09-06T21:50:00Z,2016-09-07T07:19:56Z,228.93293648942762
2016-09-06T22:00:00Z,2016-09-07T07:29:56Z,383.0423014452411
2016-09-06T22:10:00Z,2016-09-07T07:39:56Z,600.678459170868
2016-09-06T22:20:00Z,2016-09-07T07:49:56Z,804.6981492716599
2016-09-06T22:30:00Z,2016-09-07T07:59:56Z,1021.3947353350409
2016-09-06T22:40:00Z,2016-09-07T08:09:56Z,1181.5543101961111
2016-09-06T22:50:00Z,2016-09-07T08:19:56Z,1200.202187691528
2016-09-06T23:00:00Z,2016-09-07T08:29:56Z,1212.2805646063075
2016-09-06T23:10:00Z,2016-09-07T08:39:56Z,1251.7963652685114
2016-09-06T23:20:00Z,2016-09-07T08:49:56Z,1212.6686308404962
2016-09-06T23:30:00Z,2016-09-07T08:59:56Z,1243.205247593237
2016-09-06T23:40:00Z,2016-09-07T09:09:56Z,1225.3676954549835
2016-09-06T23:50:00Z,2016-09-07T09:19:56Z,1224.0623552025863
2016-09-07T00:00:00Z,2016-09-07T09:29:56Z,1254.9196243539993
2016-09-07T00:10:00Z,2016-09-07T09:39:56Z,1218.8235035668588
2016-09-07T00:20:00Z,2016-09-07T09:49:56Z,1200.22438672431
2016-09-07T00:30:00Z,2016-09-07T09:59:56Z,1214.2876444378815
2016-09-07T00:40:00Z,2016-09-07T10:09:56Z,1336.1106709399508
2016-09-07T00:50:00Z,2016-09-07T10:19:56Z,1402.9560247196089
2016-09-07T01:00:00Z,2016-09-07T10:29:56Z,1309.9279507984716
2016-09-07T01:10:00Z,2016-09-07T10:39:56Z,1184.3170955925773
2016-09-07T01:20:00Z,2016-09-07T10:49:56Z,1199.268378215082
2016-09-07T01:30:00Z,2016-09-07T10:59:56Z,1310.8866553046491
2016-09-07T01:40:00Z,2016-09-07T11:09:56Z,1350.4543355090118
2016-09-07T01:50:00Z,2016-09-07T11:19:56Z,1335.3603940905653
2016-09-07T02:00:00Z,2016-09-07T11:29:56Z,1346.097468023162
2016-09-07T02:10:00Z,2016-09-07T11:39:56Z,1357.0385731228566
2016-09-07T02:20:00Z,2016-09-07T11:49:56Z,1293.3683184618883
2016-09-07T02:30:00Z,2016-09-07T11:59:56Z,1267.6215169706406
2016-09-07T02:40:00Z,2016-09-07T12:09:56Z,1233.8811024371303
2016-09-07T02:50:00Z,2016-09-07T12:19:56Z,1349.276938014412
2016-09-07T03:00:00Z,2016-09-07T12:29:56Z,1341.1619241611352
2016-09-07T03:10:00Z,2016-09-07T12:39:56Z,1383.238374284973
2016-09-07T03:20:00Z,2016-09-07T12:49:56Z,1410.3031978313488
2016-09-07T03:30:00Z,2016-09-07T12:59:56Z,1395.318535330628
2016-09-07T03:40:00Z,2016-09-07T13:09:56Z,1319.4457254905974
2016-09-07T03:50:00Z,2016-09-07T13:19:56Z,1252.276687202367
2016-09-07T04:00:00Z,2016-09-07T13:29:56Z,1244.4083138877818
2016-09-07T04:10:00Z,2016-09-07T13:39:56Z,1108.2962052579305
2016-09-07T04:20:00Z,2016-09-07T13:49:56Z,992.7268318541423
2016-09-07T04:30:00Z,2016-09-07T13:59:56Z,940.9405566797423
2016-09-07T04:40:00Z,2016-09-07T14:09:56Z,1088.8807018089294
2016-09-07T04:50:00Z,2016-09-07T14:19:56Z,1074.4388651817624
2016-09-07T05:00:00Z,2016-09-07T14:29:56Z,902.177067169582
2016-09-07T05:10:00Z,2016-09-07T14:39:56Z,717.9292667990602
2016-09-07T05:20:00Z,2016-09-07T14:49:56Z,593.1655369555587
2016-09-07T05:30:00Z,2016-09-07T14:59:56Z,578.5343622069196
2016-09-07T05:40:00Z,2016-09-07T15:09:56Z,712.3577083993565
2016-09-07T05:50:00Z,2016-09-07T15:19:56Z,927.7695084413707
2016-09-07T06:00:00Z,2016-09-07T15:29:56Z,1040.47541334255
2016-09-07T06:10:00Z,2016-09-07T15:39:56Z,1052.7162779209764
2016-09-07T06:20:00Z,2016-09-07T15:49:56Z,997.8826039890176
2016-09-07T06:30:00Z,2016-09-07T15:59:56Z,1009.3504947652509
2016-09-07T06:40:00Z,2016-09-07T16:09:56Z,1066.3307458706568
2016-09-07T06:50:00Z,2016-09-07T16:19:56Z,1025.018040960809
2016-09-07T07:00:00Z,2016-09-07T16:29:56Z,970.9948507099197
2016-09-07T07:10:00Z,2016-09-07T16:39:56Z,918.7018475430507
2016-09-07T07:20:00Z,2016-09-07T16:49:56Z,927.8694213013794
2016-09-07T07:30:00Z,2016-09-07T16:59:56Z,915.03099536970694
2016-09-07T07:40:00Z,2016-09-07T17:09:56Z,912.7314044050382
2016-09-07T07:50:00Z,2016-09-07T17:19:56Z,927.8591042938687
2016-09-07T08:00:00Z,2016-09-07T17:29:56Z,955.3837260223382
2016-09-07T08:10:00Z,2016-09-07T17:39:56Z,924.9672197676364
2016-09-07T08:20:00Z,2016-09-07T17:49:56Z,890.728335093472
2016-09-07T08:30:00Z,2016-09-07T17:59:56Z,830.8449885779528
2016-09-07T08:40:00Z,2016-09-07T18:09:56Z,789.0632947107785
2016-09-07T08:50:00Z,2016-09-07T18:19:56Z,752.019445393091
2016-09-07T09:00:00Z,2016-09-07T18:29:56Z,738.1139406243188
2016-09-07T09:10:00Z,2016-09-07T18:39:56Z,690.8854073127188
2016-09-07T09:20:00Z,2016-09-07T18:49:56Z,649.4536594219326
2016-09-07T09:30:00Z,2016-09-07T18:59:56Z,597.9845373584333
2016-09-07T09:40:00Z,2016-09-07T19:09:56Z,583.6970896457115
2016-09-07T09:50:00Z,2016-09-07T19:19:56Z,592.5124633697935
2016-09-07T10:00:00Z,2016-09-07T19:29:56Z,599.3203115554489
2016-09-07T10:10:00Z,2016-09-07T19:39:56Z,614.6745447161597
2016-09-07T10:20:00Z,2016-09-07T19:49:56Z,575.5793355602291
2016-09-07T10:30:00Z,2016-09-07T19:59:56Z,540.1655167501478
2016-09-07T10:40:00Z,2016-09-07T20:09:56Z,531.2130706769694
2016-09-07T10:50:00Z,2016-09-07T20:19:56Z,486.34902638973944
2016-09-07T11:00:00Z,2016-09-07T20:29:56Z,473.1007374351498
2016-09-07T11:10:00Z,2016-09-07T20:39:56Z,475.49542461216276
2016-09-07T11:20:00Z,2016-09-07T20:49:56Z,483.4491527410757
2016-09-07T11:30:00Z,2016-09-07T20:59:56Z,474.98507887764015
2016-09-07T11:40:00Z,2016-09-07T21:09:56Z,472.2693331099011
2016-09-07T11:50:00Z,2016-09-07T21:19:56Z,471.0143268520692
2016-09-07T12:00:00Z,2016-09-07T21:29:56Z,467.8719567944963
2016-09-07T12:10:00Z,2016-09-07T21:39:56Z,446.4240156182796
2016-09-07T12:20:00Z,2016-09-07T21:49:56Z,416.91633863661343
2016-09-07T12:30:00Z,2016-09-07T21:59:56Z,387.4808561881296
2016-09-07T12:40:00Z,2016-09-07T22:09:56Z,379.794857188369
2016-09-07T12:50:00Z,2016-09-07T22:19:56Z,398.17797889697727
2016-09-07T13:00:00Z,2016-09-07T22:29:56Z,397.7856414453029
2016-09-07T13:10:00Z,2016-09-07T22:39:56Z,392.06876298468046
2016-09-07T13:20:00Z,2016-09-07T22:49:56Z,401.0412431701084
2016-09-07T13:30:00Z,2016-09-07T22:59:56Z,414.33284038048043
2016-09-07T13:40:00Z,2016-09-07T23:09:56Z,416.78087958468393
2016-09-07T13:50:00Z,2016-09-07T23:19:56Z,413.1832441701361
2016-09-07T14:00:00Z,2016-09-07T23:29:56Z,420.54428156270154
2016-09-07T14:10:00Z,2016-09-07T23:39:56Z,415.3330032941069
2016-09-07T14:20:00Z,2016-09-07T23:49:56Z,435.8943257588663
2016-09-07T14:30:00Z,2016-09-07T23:59:56Z,457.0012808745708
2016-09-07T14:40:00Z,2016-09-08T00:10:18Z,461.61267896553835
2016-09-07T14:50:00Z,2016-09-08T00:20:18Z,479.0798822266001
2016-09-07T15:00:00Z,2016-09-08T00:30:18Z,467.00198778656335
2016-09-07T15:10:00Z,2016-09-08T00:40:18Z,473.5199057681789
2016-09-07T15:20:00Z,2016-09-08T00:50:18Z,474.8066016045776
2016-09-07T15:30:00Z,2016-09-08T01:00:18Z,479.12946957497763
2016-09-07T15:40:00Z,2016-09-08T01:10:18Z,486.9437353500193
2016-09-07T15:50:00Z,2016-09-08T01:20:18Z,498.97198259667925
2016-09-07T16:00:00Z,2016-09-08T01:30:18Z,512.0332200773763
2016-09-07T16:10:00Z,2016-09-08T01:40:18Z,522.0411644697089
2016-09-07T16:20:00Z,2016-09-08T01:50:18Z,537.5278805166776
2016-09-07T16:30:00Z,2016-09-08T02:00:18Z,537.0849577427825
2016-09-07T16:40:00Z,2016-09-08T02:10:18Z,553.9316929505501
2016-09-07T16:50:00Z,2016-09-08T02:20:18Z,551.5094230596383
2016-09-07T17:00:00Z,2016-09-08T02:30:18Z,544.1418794962375
2016-09-07T17:10:00Z,2016-09-08T02:40:18Z,535.8779720280121
2016-09-07T17:20:00Z,2016-09-08T02:50:18Z,527.5858439578307
2016-09-07T17:30:00Z,2016-09-08T03:00:18Z,531.4506273649719
2016-09-07T17:40:00Z,2016-09-08T03:10:18Z,542.0425012027586
2016-09-07T17:50:00Z,2016-09-08T03:20:18Z,552.6805090955215
2016-09-07T18:00:00Z,2016-09-08T03:30:18Z,560.6923746641189
2016-09-07T18:10:00Z,2016-09-08T03:40:18Z,565.5057722778223
2016-09-07T18:20:00Z,2016-09-08T03:50:18Z,575.3117909177033
2016-09-07T18:30:00Z,2016-09-08T04:00:18Z,574.3068478825415
2016-09-07T18:40:00Z,2016-09-08T04:10:18Z,567.7703251373894
2016-09-07T18:50:00Z,2016-09-08T04:20:18Z,564.7534366698262
2016-09-07T19:00:00Z,2016-09-08T04:30:18Z,569.0804069703971
2016-09-07T19:10:00Z,2016-09-08T04:40:18Z,555.2171766045175
2016-09-07T19:20:00Z,2016-09-08T04:50:18Z,546.5692011203167
2016-09-07T19:30:00Z,2016-09-08T05:00:18Z,554.9262007237656
2016-09-07T19:40:00Z,2016-09-08T05:10:18Z,562.2243891622311
2016-09-07T19:50:00Z,2016-09-08T05:20:18Z,570.5745143504674
2016-09-07T20:00:00Z,2016-09-08T05:30:18Z,575.9585253703972
2016-09-07T20:10:00Z,2016-09-08T05:40:18Z,580.8957756400197
2016-09-07T20:20:00Z,2016-09-08T05:50:18Z,583.2204381459899
2016-09-07T20:30:00Z,2016-09-08T06:00:18Z,589.4367937011781
2016-09-07T20:40:00Z,2016-09-08T06:10:18Z,604.6476584619635
2016-09-07T20:50:00Z,2016-09-08T06:20:18Z,615.9137625724171
2016-09-07T21:00:00Z,2016-09-08T06:30:18Z,628.2650349466398
2016-09-07T21:10:00Z,2016-09-08T06:40:18Z,636.213247063288
2016-09-07T21:20:00Z,2016-09-08T06:50:18Z,640.1345079843475
2016-09-07T21:30:00Z,2016-09-08T07:00:18Z,653.3672834040965
2016-09-07T21:40:00Z,2016-09-08T07:10:18Z,670.3763508206858
2016-09-07T21:50:00Z,2016-09-08T07:20:18Z,714.8306024870903
2016-09-07T22:00:00Z,2016-09-08T07:30:18Z,767.4798651185398
2016-09-07T22:10:00Z,2016-09-08T07:40:18Z,805.271919992123
2016-09-07T22:20:00Z,2016-09-08T07:50:18Z,830.0568850506451
2016-09-07T22:30:00Z,2016-09-08T08:00:18Z,837.2289427317382
2016-09-07T22:40:00Z,2016-09-08T08:10:18Z,842.6624647162369
2016-09-07T22:50:00Z,2016-09-08T08:20:18Z,872.0265511536427
2016-09-07T23:00:00Z,2016-09-08T08:30:18Z,878.9845846280599
2016-09-07T23:10:00Z,2016-09-08T08:40:18Z,917.1309303089755
2016-09-07T23:20:00Z,2016-09-08T08:50:18Z,944.7934637226006
2016-09-07T23:30:00Z,2016-09-08T09:00:18Z,953.0755039264517
2016-09-07T23:40:00Z,2016-09-08T09:10:18Z,981.2279518219169
2016-09-07T23:50:00Z,2016-09-08T09:20:18Z,999.6126174304532
2016-09-08T00:00:00Z,2016-09-08T09:30:18Z,1028.6801880263313
2016-09-08T00:10:00Z,2016-09-08T09:40:18Z,1021.4222275827971
2016-09-08T00:20:00Z,2016-09-08T09:50:18Z,1010.2894987533462
2016-09-08T00:30:00Z,2016-09-08T10:00:18Z,990.2619849325523
2016-09-08T00:40:00Z,2016-09-08T10:10:18Z,985.0564002060959
2016-09-08T00:50:00Z,2016-09-08T10:20:18Z,984.5703620376669
2016-09-08T01:00:00Z,2016-09-08T10:30:18Z,1005.8437332161484
2016-09-08T01:10:00Z,2016-09-08T10:40:18Z,1022.1646341168121
2016-09-08T01:20:00Z,2016-09-08T10:50:18Z,991.9175145760303
2016-09-08T01:30:00Z,2016-09-08T11:00:18Z,944.5735506054109
2016-09-08T01:40:00Z,2016-09-08T11:10:18Z,931.2549335466698
2016-09-08T01:50:00Z,2016-09-08T11:20:18Z,965.3915919119906
2016-09-08T02:00:00Z,2016-09-08T11:30:18Z,976.0121393962091
2016-09-08T02:10:00Z,2016-09-08T11:40:18Z,946.6464173113575
2016-09-08T02:20:00Z,2016-09-08T11:50:18Z,942.6815576250108
2016-09-08T02:30:00Z,2016-09-08T12:00:18Z,986.0846265789706
2016-09-08T02:40:00Z,2016-09-08T12:10:18Z,1065.2472885746802
2016-09-08T02:50:00Z,2016-09-08T12:20:18Z,1060.7180167132901
2016-09-08T03:00:00Z,2016-09-08T12:30:18Z,1029.665762941642
2016-09-08T03:10:00Z,2016-09-08T12:40:18Z,988.8373475673683
2016-09-08T03:20:00Z,2016-09-08T12:50:18Z,1005.9922541612553
2016-09-08T03:30:00Z,2016-09-08T13:00:18Z,1068.9622396674317
2016-09-08T03:40:00Z,2016-09-08T13:10:18Z,1055.350887627167
2016-09-08T03:50:00Z,2016-09-08T13:20:18Z,1039.1703051338463
2016-09-08T04:00:00Z,2016-09-08T13:30:18Z,1014.9831931504458
2016-09-08T04:10:00Z,2016-09-08T13:40:18Z,1001.8802246860355
2016-09-08T04:20:00Z,2016-09-08T13:50:18Z,1001.9061402804585
2016-09-08T04:30:00Z,2016-09-08T14:00:18Z,991.0184681341786
2016-09-08T04:40:00Z,2016-09-08T14:10:18Z,959.7164880087702
2016-09-08T04:50:00Z,2016-09-08T14:20:18Z,936.0450310515208
2016-09-08T05:00:00Z,2016-09-08T14:30:18Z,938.5535244370805
2016-09-08T05:10:00Z,2016-09-08T14:40:18Z,948.4682566522295
2016-09-08T05:20:00Z,2016-09-08T14:50:18Z,929.6642811403391
2016-09-08T05:30:00Z,2016-09-08T15:00:18Z,919.3909101304176
2016-09-08T05:40:00Z,2016-09-08T15:10:18Z,923.7832661833979
2016-09-08T05:50:00Z,2016-09-08T15:20:18Z,905.38736179365
2016-09-08T06:00:00Z,2016-09-08T15:30:18Z,902.7758412549962
2016-09-08T06:10:00Z,2016-09-08T15:40:18Z,888.5701699999181
2016-09-08T06:20:00Z,2016-09-08T15:50:18Z,881.8909177974328
2016-09-08T06:30:00Z,2016-09-08T16:00:18Z,866.4412700489672
2016-09-08T06:40:00Z,2016-09-08T16:10:18Z,840.7920056966761
2016-09-08T06:50:00Z,2016-09-08T16:20:18Z,797.1262246066512
2016-09-08T07:00:00Z,2016-09-08T16:30:18Z,695.0999116864488
2016-09-08T07:10:00Z,2016-09-08T16:40:18Z,560.4519288876645
2016-09-08T07:20:00Z,2016-09-08T16:50:18Z,465.56387203117424
2016-09-08T07:30:00Z,2016-09-08T17:00:18Z,398.6907578296787
2016-09-08T07:40:00Z,2016-09-08T17:10:18Z,342.84562821000725
2016-09-08T07:50:00Z,2016-09-08T17:20:18Z,216.07623805520782
2016-09-08T08:00:00Z,2016-09-08T17:30:18Z,189.3578055372105
2016-09-08T08:10:00Z,2016-09-08T17:40:18Z,169.0227378063196
2016-09-08T08:20:00Z,2016-09-08T17:50:18Z,148.63418012478573
2016-09-08T08:30:00Z,2016-09-08T18:00:18Z,138.36802621878945
2016-09-08T08:40:00Z,2016-09-08T18:10:18Z,132.21280003427194
2016-09-08T08:50:00Z,2016-09-08T18:20:18Z,127.7840094836959
2016-09-08T09:00:00Z,2016-09-08T18:30:18Z,129.19322727855936
2016-09-08T09:10:00Z,2016-09-08T18:40:18Z,137.6668404329415
2016-09-08T09:20:00Z,2016-09-08T18:50:18Z,142.15965100863164
2016-09-08T09:30:00Z,2016-09-08T19:00:18Z,138.928125478948
2016-09-08T09:40:00Z,2016-09-08T19:10:18Z,122.37282301820811
2016-09-08T09:50:00Z,2016-09-08T19:20:18Z,110.61283231029068
2016-09-08T10:00:00Z,2016-09-08T19:30:18Z,102.4824348698896
2016-09-08T10:10:00Z,2016-09-08T19:40:18Z,93.93346015406304
2016-09-08T10:20:00Z,2016-09-08T19:50:18Z,81.17104024518491
2016-09-08T10:30:00Z,2016-09-08T20:00:18Z,71.69522194923974
2016-09-08T10:40:00Z,2016-09-08T20:10:18Z,61.54252473429145
2016-09-08T10:50:00Z,2016-09-08T20:20:18Z,55.305860758004634
2016-09-08T11:00:00Z,2016-09-08T20:30:18Z,44.68145574591104
2016-09-08T11:10:00Z,2016-09-08T20:40:18Z,37.12724911083927
2016-09-08T11:20:00Z,2016-09-08T20:50:18Z,34.60124284208008
2016-09-08T11:30:00Z,2016-09-08T21:00:18Z,34.90627091707103
2016-09-08T11:40:00Z,2016-09-08T21:10:18Z,34.02538832939319
2016-09-08T11:50:00Z,2016-09-08T21:20:18Z,30.14729344336574
2016-09-08T12:00:00Z,2016-09-08T21:30:18Z,29.42610500147408
2016-09-08T12:10:00Z,2016-09-08T21:40:18Z,27.5099406797507
2016-09-08T12:20:00Z,2016-09-08T21:50:18Z,28.716393062425823
2016-09-08T12:30:00Z,2016-09-08T22:00:18Z,25.088270787705135
2016-09-08T12:40:00Z,2016-09-08T22:10:18Z,24.549203113018738
2016-09-08T12:50:00Z,2016-09-08T22:20:18Z,20.08990637374061
2016-09-08T13:00:00Z,2016-09-08T22:30:18Z,18.198084025336254
2016-09-08T13:10:00Z,2016-09-08T22:40:18Z,19.329173922041466
2016-09-08T13:20:00Z,2016-09-08T22:50:18Z,17.130996755431347
2016-09-08T13:30:00Z,2016-09-08T23:00:18Z,10.611292093374933
2016-09-08T13:40:00Z,2016-09-08T23:10:18Z,11.988596034406036
2016-09-08T13:50:00Z,2016-09-08T23:20:18Z,9.381305111328361
2016-09-08T14:00:00Z,2016-09-08T23:30:18Z,6.139787954912597
2016-09-08T14:10:00Z,2016-09-08T23:40:18Z,2.354419212534105
2016-09-08T14:20:00Z,2016-09-08T23:50:18Z,1.2376239879639739
2016-09-08T14:30:00Z,2016-09-09T00:00:18Z,0.09562761619246643
2016-09-08T14:40:00Z,2016-09-09T00:10:40Z,-2.142590452921139
2016-09-08T14:50:00Z,2016-09-09T00:20:40Z,-5.457663942782753
2016-09-08T15:00:00Z,2016-09-09T00:30:40Z,-6.586376661193976
2016-09-08T15:10:00Z,2016-09-09T00:40:40Z,-7.2294964574611065
2016-09-08T15:20:00Z,2016-09-09T00:50:40Z,-9.390318741815596
2016-09-08T15:30:00Z,2016-09-09T01:00:40Z,-14.785102717241
2016-09-08T15:40:00Z,2016-09-09T01:10:40Z,-18.8764572786379
2016-09-08T15:50:00Z,2016-09-09T01:20:40Z,-35.673156812329125
2016-09-08T16:00:00Z,2016-09-09T01:30:40Z,-40.794725922988775
2016-09-08T16:10:00Z,2016-09-09T01:40:40Z,-47.93575741059774
2016-09-08T16:20:00Z,2016-09-09T01:50:40Z,-69.24665037090078
2016-09-08T16:30:00Z,2016-09-09T02:00:40Z,-76.22885617232377
2016-09-08T16:40:00Z,2016-09-09T02:10:40Z,-150.2439711540989
2016-09-08T16:50:00Z,2016-09-09T02:20:40Z,-150.91014875254
2016-09-08T17:00:00Z,2016-09-09T02:30:40Z,-140.44793692317606
2016-09-08T17:10:00Z,2016-09-09T02:40:40Z,-126.75421349907724
2016-09-08T17:20:00Z,2016-09-09T02:50:40Z,-120.29069100968458
2016-09-08T17:30:00Z,2016-09-09T03:00:40Z,-119.98478276888177
2016-09-08T17:40:00Z,2016-09-09T03:10:40Z,-118.89236502315163
2016-09-08T17:50:00Z,2016-09-09T03:20:40Z,-117.229292403779
2016-09-08T18:00:00Z,2016-09-09T03:30:40Z,-119.17162808929467
2016-09-08T18:10:00Z,2016-09-09T03:40:40Z,-115.89802055412815
2016-09-08T18:20:00Z,2016-09-09T03:50:40Z,-112.14312749294672
2016-09-08T18:30:00Z,2016-09-09T04:00:40Z,-118.77085988486176
2016-09-08T18:40:00Z,2016-09-09T04:10:40Z,-135.51684725581356
2016-09-08T18:50:00Z,2016-09-09T04:20:40Z,-140.8723838343011
2016-09-08T19:00:00Z,2016-09-09T04:30:40Z,-143.0384361237309
2016-09-08T19:10:00Z,2016-09-09T04:40:40Z,-146.88913235879298
2016-09-08T19:20:00Z,2016-09-09T04:50:40Z,-147.61315233347176
2016-09-08T19:30:00Z,2016-09-09T05:00:40Z,-143.80648727265745
2016-09-08T19:40:00Z,2016-09-09T05:10:40Z,-144.7341993916175
2016-09-08T19:50:00Z,2016-09-09T05:20:40Z,-148.6199334687354
2016-09-08T20:00:00Z,2016-09-09T05:30:40Z,-141.90237254193457
2016-09-08T20:10:00Z,2016-09-09T05:40:40Z,-129.26874241750255
2016-09-08T20:20:00Z,2016-09-09T05:50:40Z,-113.94302071576173
2016-09-08T20:30:00Z,2016-09-09T06:00:40Z,-102.50463116405987
2016-09-08T20:40:00Z,2016-09-09T06:10:40Z,-91.9510259490687
2016-09-08T20:50:00Z,2016-09-09T06:20:40Z,-88.263913223429185
2016-09-08T21:00:00Z,2016-09-09T06:30:40Z,-87.30599806994256
2016-09-08T21:10:00Z,2016-09-09T06:40:40Z,-78.15764312477927
2016-09-08T21:20:00Z,2016-09-09T06:50:40Z,-80.38104555271904
2016-09-08T21:30:00Z,2016-09-09T07:00:40Z,-80.93328805957668
2016-09-08T21:40:00Z,2016-09-09T07:10:40Z,-78.9135856200241
2016-09-08T21:50:00Z,2016-09-09T07:20:40Z,-74.01761914227909
2016-09-08T22:00:00Z,2016-09-09T07:30:40Z,-68.7758601598326
2016-09-08T22:10:00Z,2016-09-09T07:40:40Z,-68.74750908357844
2016-09-08T22:20:00Z,2016-09-09T07:50:40Z,-67.12421240332901
2016-09-08T22:30:00Z,2016-09-09T08:00:40Z,-72.39396761622955
2016-09-08T22:40:00Z,2016-09-09T08:10:40Z,-76.92790297283457
2016-09-08T22:50:00Z,2016-09-09T08:20:40Z,-77.91412192200532
2016-09-08T23:00:00Z,2016-09-09T08:30:40Z,-78.19588296113133
2016-09-08T23:10:00Z,2016-09-09T08:40:40Z,-70.46576256122367
2016-09-08T23:20:00Z,2016-09-09T08:50:40Z,-81.4739552380124
2016-09-08T23:30:00Z,2016-09-09T09:00:40Z,-101.69205004916785
2016-09-08T23:40:00Z,2016-09-09T09:10:40Z,-103.38970026549032
2016-09-08T23:50:00Z,2016-09-09T09:20:40Z,-93.50478310214173
2016-09-09T00:00:00Z,2016-09-09T09:30:40Z,-84.01988099738293
2016-09-09T00:10:00Z,2016-09-09T09:40:40Z,-74.33439424120435
2016-09-09T00:20:00Z,2016-09-09T09:50:40Z,-56.538395681254336
2016-09-09T00:30:00Z,2016-09-09T10:00:40Z,-46.923257311953954
2016-09-09T00:40:00Z,2016-09-09T10:10:40Z,-42.27767008953088
2016-09-09T00:50:00Z,2016-09-09T10:20:40Z,-36.58026341162219
2016-09-09T01:00:00Z,2016-09-09T10:30:40Z,-33.8370436518643
2016-09-09T01:10:00Z,2016-09-09T10:40:40Z,-32.25338598441173
2016-09-09T01:20:00Z,2016-09-09T10:50:40Z,-26.634514826502965
2016-09-09T01:30:00Z,2016-09-09T11:00:40Z,-27.77032018389466
2016-09-09T01:40:00Z,2016-09-09T11:10:40Z,-22.239363122841965
2016-09-09T01:50:00Z,2016-09-09T11:20:40Z,-20.74723166007386
2016-09-09T02:00:00Z,2016-09-09T11:30:40Z,-31.320012442974203
2016-09-09T02:10:00Z,2016-09-09T11:40:40Z,-20.869555301003746
2016-09-09T02:20:00Z,2016-09-09T11:50:40Z,-8.044185974788986
2016-09-09T02:30:00Z,2016-09-09T12:00:40Z,5.927810779035046
2016-09-09T02:40:00Z,2016-09-09T12:10:40Z,26.160043645119202
2016-09-09T02:50:00Z,2016-09-09T12:20:40Z,58.32987179633853
2016-09-09T03:00:00Z,2016-09-09T12:30:40Z,58.97022744819749
2016-09-09T03:10:00Z,2016-09-09T12:40:40Z,103.54901420818133
2016-09-09T03:20:00Z,2016-09-09T12:50:40Z,159.0278745851503
2016-09-09T03:30:00Z,2016-09-09T13:00:40Z,173.60295974537607
2016-09-09T03:40:00Z,2016-09-09T13:10:40Z,254.60004782443116
2016-09-09T03:50:00Z,2016-09-09T13:20:40Z,340.82818439612095
2016-09-09T04:00:00Z,2016-09-09T13:30:40Z,417.8712787517568
2016-09-09T04:10:00Z,2016-09-09T13:40:40Z,500.5672670720803
2016-09-09T04:20:00Z,2016-09-09T13:50:40Z,569.6498220977007
2016-09-09T04:30:00Z,2016-09-09T14:00:40Z,610.2358561485279
2016-09-09T04:40:00Z,2016-09-09T14:10:40Z,637.6162133777594
2016-09-09T04:50:00Z,2016-09-09T14:20:40Z,654.4293388106737
2016-09-09T05:00:00Z,2016-09-09T14:30:40Z,655.1116128230359
2016-09-09T05:10:00Z,2016-09-09T14:40:40Z,665.1916070963829
2016-09-09T05:20:00Z,2016-09-09T14:50:40Z,691.559301193812
2016-09-09T05:30:00Z,2016-09-09T15:00:40Z,689.3394950260208
2016-09-09T05:40:00Z,2016-09-09T15:10:40Z,702.9214227043772
2016-09-09T05:50:00Z,2016-09-09T15:20:40Z,701.7643052323102
2016-09-09T06:00:00Z,2016-09-09T15:30:40Z,722.6733952115273
2016-09-09T06:10:00Z,2016-09-09T15:40:40Z,735.2166585747963
2016-09-09T06:20:00Z,2016-09-09T15:50:40Z,742.3897166397967
2016-09-09T06:30:00Z,2016-09-09T16:00:40Z,738.4512069735065
2016-09-09T06:40:00Z,2016-09-09T16:10:40Z,707.1277594623286
2016-09-09T06:50:00Z,2016-09-09T16:20:40Z,702.7447695132576
2016-09-09T07:00:00Z,2016-09-09T16:30:40Z,723.0268673020805
