TIMESTAMP,solar_TIMESTAMP,AUS_CAR_THI_T00_Eni_Js_1,AUS_CAR_THI_T00_Eni_Js_2,AUS_CAR_THI_T00_Eni_Js_3,AUS_CAR_THI_T00_Eni_Js_4,AUS_CAR_THI_T00_Eni_Js_5,AUS_CAR_THI_T00_Eni_Js_6,AUS_CAR_THI_T00_Eni_Js_7,AUS_CAR_THI_T00_Eni_Js_8,AUS_CAR_THI_T00_Eni_Js_9,AUS_CAR_THI_T00_Eni_Js_10,AUS_CAR_THI_T00_Eni_Js_11,AUS_CAR_THI_T00_Eni_Js_12
2008-12-30T00:30:00Z,2008-12-30T10:12:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T01:00:00Z,2008-12-30T10:42:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T01:30:00Z,2008-12-30T11:12:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T02:00:00Z,2008-12-30T11:42:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T02:30:00Z,2008-12-30T12:12:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T03:00:00Z,2008-12-30T12:42:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T03:30:00Z,2008-12-30T13:12:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T04:00:00Z,2008-12-30T13:42:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T04:30:00Z,2008-12-30T14:12:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T05:00:00Z,2008-12-30T14:42:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T05:30:00Z,2008-12-30T15:12:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T06:00:00Z,2008-12-30T15:42:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T06:30:00Z,2008-12-30T16:12:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T07:00:00Z,2008-12-30T16:42:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T07:30:00Z,2008-12-30T17:12:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T08:00:00Z,2008-12-30T17:42:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T08:30:00Z,2008-12-30T18:12:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T09:00:00Z,2008-12-30T18:42:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T09:30:00Z,2008-12-30T19:12:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T10:00:00Z,2008-12-30T19:42:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T10:30:00Z,2008-12-30T20:12:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T11:00:00Z,2008-12-30T20:42:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T11:30:00Z,2008-12-30T21:12:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T12:00:00Z,2008-12-30T21:42:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T12:30:00Z,2008-12-30T22:12:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T13:00:00Z,2008-12-30T22:42:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T13:30:00Z,2008-12-30T23:12:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T14:00:00Z,2008-12-30T23:42:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T14:30:00Z,2008-12-31T00:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T15:00:00Z,2008-12-31T00:42:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T15:30:00Z,2008-12-31T01:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T16:00:00Z,2008-12-31T01:42:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T16:30:00Z,2008-12-31T02:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T17:00:00Z,2008-12-31T02:42:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T17:30:00Z,2008-12-31T03:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T18:00:00Z,2008-12-31T03:42:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T18:30:00Z,2008-12-31T04:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T19:00:00Z,2008-12-31T04:42:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T19:30:00Z,2008-12-31T05:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T20:00:00Z,2008-12-31T05:42:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T20:30:00Z,2008-12-31T06:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T21:00:00Z,2008-12-31T06:42:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T21:30:00Z,2008-12-31T07:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T22:00:00Z,2008-12-31T07:42:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T22:30:00Z,2008-12-31T08:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T23:00:00Z,2008-12-31T08:42:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-30T23:30:00Z,2008-12-31T09:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T00:00:00Z,2008-12-31T09:42:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T00:30:00Z,2008-12-31T10:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T01:00:00Z,2008-12-31T10:42:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T01:30:00Z,2008-12-31T11:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T02:00:00Z,2008-12-31T11:42:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T02:30:00Z,2008-12-31T12:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T03:00:00Z,2008-12-31T12:42:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T03:30:00Z,2008-12-31T13:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T04:00:00Z,2008-12-31T13:42:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T04:30:00Z,2008-12-31T14:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T05:00:00Z,2008-12-31T14:42:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T05:30:00Z,2008-12-31T15:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T06:00:00Z,2008-12-31T15:42:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T06:30:00Z,2008-12-31T16:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T07:00:00Z,2008-12-31T16:42:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T07:30:00Z,2008-12-31T17:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T08:00:00Z,2008-12-31T17:42:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T08:30:00Z,2008-12-31T18:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T09:00:00Z,2008-12-31T18:42:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T09:30:00Z,2008-12-31T19:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T10:00:00Z,2008-12-31T19:42:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T10:30:00Z,2008-12-31T20:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T11:00:00Z,2008-12-31T20:42:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T11:30:00Z,2008-12-31T21:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T12:00:00Z,2008-12-31T21:42:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T12:30:00Z,2008-12-31T22:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T13:00:00Z,2008-12-31T22:42:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T13:30:00Z,2008-12-31T23:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T14:00:00Z,2008-12-31T23:42:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T14:30:00Z,2009-01-01T00:12:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T15:00:00Z,2009-01-01T00:42:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T15:30:00Z,2009-01-01T01:12:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T16:00:00Z,2009-01-01T01:42:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T16:30:00Z,2009-01-01T02:12:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T17:00:00Z,2009-01-01T02:42:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T17:30:00Z,2009-01-01T03:12:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T18:00:00Z,2009-01-01T03:42:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T18:30:00Z,2009-01-01T04:12:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T19:00:00Z,2009-01-01T04:42:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T19:30:00Z,2009-01-01T05:12:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T20:00:00Z,2009-01-01T05:42:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T20:30:00Z,2009-01-01T06:12:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T21:00:00Z,2009-01-01T06:42:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T21:30:00Z,2009-01-01T07:12:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T22:00:00Z,2009-01-01T07:42:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T22:30:00Z,2009-01-01T08:12:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T23:00:00Z,2009-01-01T08:42:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31T23:30:00Z,2009-01-01T09:12:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T00:00:00Z,2009-01-01T09:42:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T00:30:00Z,2009-01-01T10:12:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T01:00:00Z,2009-01-01T10:42:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T01:30:00Z,2009-01-01T11:12:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T02:00:00Z,2009-01-01T11:42:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T02:30:00Z,2009-01-01T12:12:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T03:00:00Z,2009-01-01T12:42:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T03:30:00Z,2009-01-01T13:12:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T04:00:00Z,2009-01-01T13:42:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T04:30:00Z,2009-01-01T14:12:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T05:00:00Z,2009-01-01T14:42:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T05:30:00Z,2009-01-01T15:12:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T06:00:00Z,2009-01-01T15:42:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T06:30:00Z,2009-01-01T16:12:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T07:00:00Z,2009-01-01T16:42:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T07:30:00Z,2009-01-01T17:12:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T08:00:00Z,2009-01-01T17:42:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T08:30:00Z,2009-01-01T18:12:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T09:00:00Z,2009-01-01T18:42:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T09:30:00Z,2009-01-01T19:12:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T10:00:00Z,2009-01-01T19:42:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T10:30:00Z,2009-01-01T20:12:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T11:00:00Z,2009-01-01T20:42:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T11:30:00Z,2009-01-01T21:12:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T12:00:00Z,2009-01-01T21:42:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T12:30:00Z,2009-01-01T22:12:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T13:00:00Z,2009-01-01T22:42:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T13:30:00Z,2009-01-01T23:12:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T14:00:00Z,2009-01-01T23:42:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T14:30:00Z,2009-01-02T00:11:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T15:00:00Z,2009-01-02T00:41:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T15:30:00Z,2009-01-02T01:11:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T16:00:00Z,2009-01-02T01:41:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T16:30:00Z,2009-01-02T02:11:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T17:00:00Z,2009-01-02T02:41:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T17:30:00Z,2009-01-02T03:11:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T18:00:00Z,2009-01-02T03:41:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T18:30:00Z,2009-01-02T04:11:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T19:00:00Z,2009-01-02T04:41:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T19:30:00Z,2009-01-02T05:11:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T20:00:00Z,2009-01-02T05:41:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T20:30:00Z,2009-01-02T06:11:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T21:00:00Z,2009-01-02T06:41:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T21:30:00Z,2009-01-02T07:11:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T22:00:00Z,2009-01-02T07:41:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T22:30:00Z,2009-01-02T08:11:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T23:00:00Z,2009-01-02T08:41:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01T23:30:00Z,2009-01-02T09:11:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T00:00:00Z,2009-01-02T09:41:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T00:30:00Z,2009-01-02T10:11:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T01:00:00Z,2009-01-02T10:41:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T01:30:00Z,2009-01-02T11:11:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T02:00:00Z,2009-01-02T11:41:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T02:30:00Z,2009-01-02T12:11:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T03:00:00Z,2009-01-02T12:41:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T03:30:00Z,2009-01-02T13:11:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T04:00:00Z,2009-01-02T13:41:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T04:30:00Z,2009-01-02T14:11:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T05:00:00Z,2009-01-02T14:41:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T05:30:00Z,2009-01-02T15:11:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T06:00:00Z,2009-01-02T15:41:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T06:30:00Z,2009-01-02T16:11:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T07:00:00Z,2009-01-02T16:41:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T07:30:00Z,2009-01-02T17:11:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T08:00:00Z,2009-01-02T17:41:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T08:30:00Z,2009-01-02T18:11:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T09:00:00Z,2009-01-02T18:41:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T09:30:00Z,2009-01-02T19:11:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T10:00:00Z,2009-01-02T19:41:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T10:30:00Z,2009-01-02T20:11:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T11:00:00Z,2009-01-02T20:41:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T11:30:00Z,2009-01-02T21:11:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T12:00:00Z,2009-01-02T21:41:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T12:30:00Z,2009-01-02T22:11:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T13:00:00Z,2009-01-02T22:41:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T13:30:00Z,2009-01-02T23:11:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T14:00:00Z,2009-01-02T23:41:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T14:30:00Z,2009-01-03T00:11:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T15:00:00Z,2009-01-03T00:41:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T15:30:00Z,2009-01-03T01:11:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T16:00:00Z,2009-01-03T01:41:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T16:30:00Z,2009-01-03T02:11:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T17:00:00Z,2009-01-03T02:41:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T17:30:00Z,2009-01-03T03:11:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T18:00:00Z,2009-01-03T03:41:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T18:30:00Z,2009-01-03T04:11:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T19:00:00Z,2009-01-03T04:41:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T19:30:00Z,2009-01-03T05:11:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T20:00:00Z,2009-01-03T05:41:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T20:30:00Z,2009-01-03T06:11:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T21:00:00Z,2009-01-03T06:41:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T21:30:00Z,2009-01-03T07:11:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T22:00:00Z,2009-01-03T07:41:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T22:30:00Z,2009-01-03T08:11:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T23:00:00Z,2009-01-03T08:41:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-02T23:30:00Z,2009-01-03T09:11:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-03T00:00:00Z,2009-01-03T09:41:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-03T00:30:00Z,2009-01-03T10:11:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-03T01:00:00Z,2009-01-03T10:41:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-03T01:30:00Z,2009-01-03T11:11:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-03T02:00:00Z,2009-01-03T11:41:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-03T02:30:00Z,2009-01-03T12:11:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-03T03:00:00Z,2009-01-03T12:41:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-03T03:30:00Z,2009-01-03T13:11:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-03T04:00:00Z,2009-01-03T13:41:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-03T04:30:00Z,2009-01-03T14:11:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-03T05:00:00Z,2009-01-03T14:41:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-03T05:30:00Z,2009-01-03T15:11:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-03T06:00:00Z,2009-01-03T15:41:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-03T06:30:00Z,2009-01-03T16:11:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-03T07:00:00Z,2009-01-03T16:41:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-03T07:30:00Z,2009-01-03T17:11:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
