TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,sw_in,ppfd_in,netrad,ws,precip,swc_shallow,ext_rad
2015-10-20T03:30:00Z,2015-10-19T21:48:18Z,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2015-10-20T04:00:00Z,2015-10-19T22:18:18Z,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2015-10-20T04:30:00Z,2015-10-19T22:48:18Z,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2015-10-20T05:00:00Z,2015-10-19T23:18:18Z,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,CALCULATED
2015-10-20T05:30:00Z,2015-10-19T23:48:18Z,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,CALCULATED
2015-10-20T06:00:00Z,2015-10-20T00:18:24Z,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,CALCULATED
2015-10-20T06:30:00Z,2015-10-20T00:48:24Z,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,CALCULATED
2015-10-20T07:00:00Z,2015-10-20T01:18:24Z,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,CALCULATED
2015-10-20T07:30:00Z,2015-10-20T01:48:24Z,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,CALCULATED
2015-10-20T08:00:00Z,2015-10-20T02:18:24Z,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,CALCULATED
2015-10-20T08:30:00Z,2015-10-20T02:48:24Z,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,CALCULATED
2015-10-20T09:00:00Z,2015-10-20T03:18:24Z,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,CALCULATED
2015-10-20T09:30:00Z,2015-10-20T03:48:24Z,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,CALCULATED
2015-10-20T10:00:00Z,2015-10-20T04:18:24Z,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,CALCULATED
2015-10-20T10:30:00Z,2015-10-20T04:48:24Z,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,CALCULATED
2015-10-20T11:00:00Z,2015-10-20T05:18:24Z,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,CALCULATED
2015-10-20T11:30:00Z,2015-10-20T05:48:24Z,NA_PRESENT,NA_PRESENT,,NA_PRESENT,OUT_WARN,NA_PRESENT,,NA_PRESENT,NA_PRESENT,CALCULATED
2015-10-20T12:00:00Z,2015-10-20T06:18:24Z,NA_PRESENT,NA_PRESENT,,NA_PRESENT,OUT_WARN,NA_PRESENT,,NA_PRESENT,NA_PRESENT,CALCULATED
2015-10-20T12:30:00Z,2015-10-20T06:48:24Z,NA_PRESENT,NA_PRESENT,,NA_PRESENT,OUT_WARN,NA_PRESENT,,NA_PRESENT,NA_PRESENT,CALCULATED
2015-10-20T13:00:00Z,2015-10-20T07:18:24Z,NA_PRESENT,NA_PRESENT,,NA_PRESENT,OUT_WARN,NA_PRESENT,,NA_PRESENT,NA_PRESENT,CALCULATED
2015-10-20T13:30:00Z,2015-10-20T07:48:24Z,,,,NA_PRESENT,OUT_WARN,NA_PRESENT,,NA_PRESENT,NA_PRESENT,CALCULATED
2015-10-20T14:00:00Z,2015-10-20T08:18:24Z,,,,NA_PRESENT,OUT_WARN,NA_PRESENT,,NA_PRESENT,NA_PRESENT,CALCULATED
2015-10-20T14:30:00Z,2015-10-20T08:48:24Z,,,,NA_PRESENT,OUT_WARN,NA_PRESENT,,NA_PRESENT,NA_PRESENT,CALCULATED
2015-10-20T15:00:00Z,2015-10-20T09:18:24Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-20T15:30:00Z,2015-10-20T09:48:24Z,,,,OUT_WARN,OUT_WARN,,,OUT_WARN,NA_PRESENT,CALCULATED
2015-10-20T16:00:00Z,2015-10-20T10:18:24Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-20T16:30:00Z,2015-10-20T10:48:24Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,NA_PRESENT,CALCULATED
2015-10-20T17:00:00Z,2015-10-20T11:18:24Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-20T17:30:00Z,2015-10-20T11:48:24Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-20T18:00:00Z,2015-10-20T12:18:24Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,NA_PRESENT,CALCULATED
2015-10-20T18:30:00Z,2015-10-20T12:48:24Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,NA_PRESENT,CALCULATED
2015-10-20T19:00:00Z,2015-10-20T13:18:24Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-20T19:30:00Z,2015-10-20T13:48:24Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-20T20:00:00Z,2015-10-20T14:18:24Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-20T20:30:00Z,2015-10-20T14:48:24Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-20T21:00:00Z,2015-10-20T15:18:24Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-20T21:30:00Z,2015-10-20T15:48:24Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-20T22:00:00Z,2015-10-20T16:18:24Z,,,,RANGE_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-20T22:30:00Z,2015-10-20T16:48:24Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-20T23:00:00Z,2015-10-20T17:18:24Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-20T23:30:00Z,2015-10-20T17:48:24Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-21T00:00:00Z,2015-10-20T18:18:24Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-21T00:30:00Z,2015-10-20T18:48:24Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-21T01:00:00Z,2015-10-20T19:18:24Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-21T01:30:00Z,2015-10-20T19:48:24Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-21T02:00:00Z,2015-10-20T20:18:24Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-21T02:30:00Z,2015-10-20T20:48:24Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-21T03:00:00Z,2015-10-20T21:18:24Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-21T03:30:00Z,2015-10-20T21:48:24Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-21T04:00:00Z,2015-10-20T22:18:24Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-21T04:30:00Z,2015-10-20T22:48:24Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-21T05:00:00Z,2015-10-20T23:18:24Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-21T05:30:00Z,2015-10-20T23:48:24Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-21T06:00:00Z,2015-10-21T00:18:30Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-21T06:30:00Z,2015-10-21T00:48:30Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-21T07:00:00Z,2015-10-21T01:18:30Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-21T07:30:00Z,2015-10-21T01:48:30Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-21T08:00:00Z,2015-10-21T02:18:30Z,,,,,,,,,NA_PRESENT,CALCULATED
2015-10-21T08:30:00Z,2015-10-21T02:48:30Z,,,,,,,,,NA_PRESENT,CALCULATED
2015-10-21T09:00:00Z,2015-10-21T03:18:30Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-21T09:30:00Z,2015-10-21T03:48:30Z,,,,,,,,OUT_WARN,NA_PRESENT,CALCULATED
2015-10-21T10:00:00Z,2015-10-21T04:18:30Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-21T10:30:00Z,2015-10-21T04:48:30Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-21T11:00:00Z,2015-10-21T05:18:30Z,,,,,,,,,NA_PRESENT,CALCULATED
2015-10-21T11:30:00Z,2015-10-21T05:48:30Z,,,,,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-21T12:00:00Z,2015-10-21T06:18:30Z,,,,,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-21T12:30:00Z,2015-10-21T06:48:30Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-21T13:00:00Z,2015-10-21T07:18:30Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-21T13:30:00Z,2015-10-21T07:48:30Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-21T14:00:00Z,2015-10-21T08:18:30Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-21T14:30:00Z,2015-10-21T08:48:30Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-21T15:00:00Z,2015-10-21T09:18:30Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-21T15:30:00Z,2015-10-21T09:48:30Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,NA_PRESENT,CALCULATED
2015-10-21T16:00:00Z,2015-10-21T10:18:30Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,NA_PRESENT,CALCULATED
2015-10-21T16:30:00Z,2015-10-21T10:48:30Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,NA_PRESENT,CALCULATED
2015-10-21T17:00:00Z,2015-10-21T11:18:30Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,NA_PRESENT,CALCULATED
2015-10-21T17:30:00Z,2015-10-21T11:48:30Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,NA_PRESENT,CALCULATED
2015-10-21T18:00:00Z,2015-10-21T12:18:30Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-21T18:30:00Z,2015-10-21T12:48:30Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-21T19:00:00Z,2015-10-21T13:18:30Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-21T19:30:00Z,2015-10-21T13:48:30Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-21T20:00:00Z,2015-10-21T14:18:30Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-21T20:30:00Z,2015-10-21T14:48:30Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-21T21:00:00Z,2015-10-21T15:18:30Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-21T21:30:00Z,2015-10-21T15:48:30Z,,,,,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-21T22:00:00Z,2015-10-21T16:18:30Z,,,,RANGE_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-21T22:30:00Z,2015-10-21T16:48:30Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-21T23:00:00Z,2015-10-21T17:18:30Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-21T23:30:00Z,2015-10-21T17:48:30Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T00:00:00Z,2015-10-21T18:18:30Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T00:30:00Z,2015-10-21T18:48:30Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T01:00:00Z,2015-10-21T19:18:30Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T01:30:00Z,2015-10-21T19:48:30Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T02:00:00Z,2015-10-21T20:18:30Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T02:30:00Z,2015-10-21T20:48:30Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T03:00:00Z,2015-10-21T21:18:30Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T03:30:00Z,2015-10-21T21:48:30Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T04:00:00Z,2015-10-21T22:18:30Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T04:30:00Z,2015-10-21T22:48:30Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T05:00:00Z,2015-10-21T23:18:30Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T05:30:00Z,2015-10-21T23:48:30Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T06:00:00Z,2015-10-22T00:18:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T06:30:00Z,2015-10-22T00:48:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T07:00:00Z,2015-10-22T01:18:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T07:30:00Z,2015-10-22T01:48:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T08:00:00Z,2015-10-22T02:18:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T08:30:00Z,2015-10-22T02:48:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T09:00:00Z,2015-10-22T03:18:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T09:30:00Z,2015-10-22T03:48:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T10:00:00Z,2015-10-22T04:18:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T10:30:00Z,2015-10-22T04:48:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T11:00:00Z,2015-10-22T05:18:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T11:30:00Z,2015-10-22T05:48:36Z,,,,,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-22T12:00:00Z,2015-10-22T06:18:36Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-22T12:30:00Z,2015-10-22T06:48:36Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-22T13:00:00Z,2015-10-22T07:18:36Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-22T13:30:00Z,2015-10-22T07:48:36Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,NA_PRESENT,CALCULATED
2015-10-22T14:00:00Z,2015-10-22T08:18:36Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,NA_PRESENT,CALCULATED
2015-10-22T14:30:00Z,2015-10-22T08:48:36Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,NA_PRESENT,CALCULATED
2015-10-22T15:00:00Z,2015-10-22T09:18:36Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,NA_PRESENT,CALCULATED
2015-10-22T15:30:00Z,2015-10-22T09:48:36Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,NA_PRESENT,CALCULATED
2015-10-22T16:00:00Z,2015-10-22T10:18:36Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,NA_PRESENT,CALCULATED
2015-10-22T16:30:00Z,2015-10-22T10:48:36Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,NA_PRESENT,CALCULATED
2015-10-22T17:00:00Z,2015-10-22T11:18:36Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,NA_PRESENT,CALCULATED
2015-10-22T17:30:00Z,2015-10-22T11:48:36Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,NA_PRESENT,CALCULATED
2015-10-22T18:00:00Z,2015-10-22T12:18:36Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-22T18:30:00Z,2015-10-22T12:48:36Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-22T19:00:00Z,2015-10-22T13:18:36Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-22T19:30:00Z,2015-10-22T13:48:36Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-22T20:00:00Z,2015-10-22T14:18:36Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-22T20:30:00Z,2015-10-22T14:48:36Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-22T21:00:00Z,2015-10-22T15:18:36Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-22T21:30:00Z,2015-10-22T15:48:36Z,,,,,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-22T22:00:00Z,2015-10-22T16:18:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T22:30:00Z,2015-10-22T16:48:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T23:00:00Z,2015-10-22T17:18:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-22T23:30:00Z,2015-10-22T17:48:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T00:00:00Z,2015-10-22T18:18:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T00:30:00Z,2015-10-22T18:48:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T01:00:00Z,2015-10-22T19:18:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T01:30:00Z,2015-10-22T19:48:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T02:00:00Z,2015-10-22T20:18:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T02:30:00Z,2015-10-22T20:48:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T03:00:00Z,2015-10-22T21:18:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T03:30:00Z,2015-10-22T21:48:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T04:00:00Z,2015-10-22T22:18:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T04:30:00Z,2015-10-22T22:48:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T05:00:00Z,2015-10-22T23:18:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T05:30:00Z,2015-10-22T23:48:36Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T06:00:00Z,2015-10-23T00:18:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T06:30:00Z,2015-10-23T00:48:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T07:00:00Z,2015-10-23T01:18:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T07:30:00Z,2015-10-23T01:48:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T08:00:00Z,2015-10-23T02:18:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T08:30:00Z,2015-10-23T02:48:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T09:00:00Z,2015-10-23T03:18:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T09:30:00Z,2015-10-23T03:48:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T10:00:00Z,2015-10-23T04:18:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T10:30:00Z,2015-10-23T04:48:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T11:00:00Z,2015-10-23T05:18:40Z,,,,,,,,,NA_PRESENT,CALCULATED
2015-10-23T11:30:00Z,2015-10-23T05:48:40Z,,,,,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-23T12:00:00Z,2015-10-23T06:18:40Z,,,,,OUT_WARN,,,OUT_WARN,NA_PRESENT,CALCULATED
2015-10-23T12:30:00Z,2015-10-23T06:48:40Z,,,,,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-23T13:00:00Z,2015-10-23T07:18:40Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-23T13:30:00Z,2015-10-23T07:48:40Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-23T14:00:00Z,2015-10-23T08:18:40Z,,,,OUT_WARN,OUT_WARN,,,OUT_WARN,NA_PRESENT,CALCULATED
2015-10-23T14:30:00Z,2015-10-23T08:48:40Z,,,,OUT_WARN,OUT_WARN,,,OUT_WARN,NA_PRESENT,CALCULATED
2015-10-23T15:00:00Z,2015-10-23T09:18:40Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-23T15:30:00Z,2015-10-23T09:48:40Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-23T16:00:00Z,2015-10-23T10:18:40Z,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-23T16:30:00Z,2015-10-23T10:48:40Z,,,OUT_WARN,OUT_WARN,OUT_WARN,,,OUT_WARN,NA_PRESENT,CALCULATED
2015-10-23T17:00:00Z,2015-10-23T11:18:40Z,,,,OUT_WARN,OUT_WARN,,,OUT_WARN,NA_PRESENT,CALCULATED
2015-10-23T17:30:00Z,2015-10-23T11:48:40Z,,,,OUT_WARN,OUT_WARN,,,OUT_WARN,NA_PRESENT,CALCULATED
2015-10-23T18:00:00Z,2015-10-23T12:18:40Z,,,,OUT_WARN,OUT_WARN,,,OUT_WARN,NA_PRESENT,CALCULATED
2015-10-23T18:30:00Z,2015-10-23T12:48:40Z,,,,OUT_WARN,OUT_WARN,,,OUT_WARN,NA_PRESENT,CALCULATED
2015-10-23T19:00:00Z,2015-10-23T13:18:40Z,,,,OUT_WARN,OUT_WARN,,,OUT_WARN,NA_PRESENT,CALCULATED
2015-10-23T19:30:00Z,2015-10-23T13:48:40Z,,,,OUT_WARN,OUT_WARN,,,OUT_WARN,NA_PRESENT,CALCULATED
2015-10-23T20:00:00Z,2015-10-23T14:18:40Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-23T20:30:00Z,2015-10-23T14:48:40Z,,,,OUT_WARN,OUT_WARN,,,,NA_PRESENT,CALCULATED
2015-10-23T21:00:00Z,2015-10-23T15:18:40Z,,,,OUT_WARN,OUT_WARN,,,OUT_WARN,NA_PRESENT,CALCULATED
2015-10-23T21:30:00Z,2015-10-23T15:48:40Z,,,,,OUT_WARN,,,OUT_WARN,NA_PRESENT,CALCULATED
2015-10-23T22:00:00Z,2015-10-23T16:18:40Z,,,,RANGE_WARN,,,,OUT_WARN,NA_PRESENT,CALCULATED
2015-10-23T22:30:00Z,2015-10-23T16:48:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T23:00:00Z,2015-10-23T17:18:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-23T23:30:00Z,2015-10-23T17:48:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-24T00:00:00Z,2015-10-23T18:18:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-24T00:30:00Z,2015-10-23T18:48:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-24T01:00:00Z,2015-10-23T19:18:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-24T01:30:00Z,2015-10-23T19:48:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-24T02:00:00Z,2015-10-23T20:18:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-24T02:30:00Z,2015-10-23T20:48:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-24T03:00:00Z,2015-10-23T21:18:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-24T03:30:00Z,2015-10-23T21:48:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-24T04:00:00Z,2015-10-23T22:18:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-24T04:30:00Z,2015-10-23T22:48:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-24T05:00:00Z,2015-10-23T23:18:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-24T05:30:00Z,2015-10-23T23:48:40Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-24T06:00:00Z,2015-10-24T00:18:44Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-24T06:30:00Z,2015-10-24T00:48:44Z,,,,RANGE_WARN,,,,,NA_PRESENT,CALCULATED
2015-10-24T07:00:00Z,2015-10-24T01:18:44Z,,,,,,,,,NA_PRESENT,CALCULATED
2015-10-24T07:30:00Z,2015-10-24T01:48:44Z,,,,,,,,,NA_PRESENT,CALCULATED
2015-10-24T08:00:00Z,2015-10-24T02:18:44Z,,,,,,,,OUT_WARN,NA_PRESENT,CALCULATED
2015-10-24T08:30:00Z,2015-10-24T02:48:44Z,,,,RANGE_WARN,,,,OUT_WARN,NA_PRESENT,CALCULATED
