TIMESTAMP,TIMESTAMP_solar,ZAF_RAD_Mdo_Jt_1,ZAF_RAD_Mdo_Jt_2,ZAF_RAD_Mdo_Jt_3
2015-10-03T03:00:00Z,2015-10-03T04:28:49Z,20.161234627263912,124.91868365571717,336.8300575523753
2015-10-03T04:00:00Z,2015-10-03T05:28:49Z,246.70894718949785,243.9347061765148,276.9873019443958
2015-10-03T05:00:00Z,2015-10-03T06:28:49Z,168.32221161303536,96.74941920147813,252.2887170507927
2015-10-03T06:00:00Z,2015-10-03T07:28:49Z,425.5676181984912,142.55410251924926,109.08005928181237
2015-10-03T07:00:00Z,2015-10-03T08:28:49Z,345.5942969562234,570.0954832929322,367.93574970794697
2015-10-03T08:00:00Z,2015-10-03T09:28:49Z,498.70278176469856,411.34175754250714,576.376716190358
2015-10-03T09:00:00Z,2015-10-03T10:28:49Z,10.262778481782977,63.60137761480439,1083.0097766505753
2015-10-03T10:00:00Z,2015-10-03T11:28:49Z,572.8526699434917,848.2717308708062,500.81853322083026
2015-10-03T11:00:00Z,2015-10-03T12:28:49Z,956.9034864454267,2258.6243164179828,1254.2891822931178
2015-10-03T12:00:00Z,2015-10-03T13:28:49Z,946.1926702246677,1878.8465940775964,1140.188634159035
2015-10-03T13:00:00Z,2015-10-03T14:28:49Z,866.7669932802381,1518.1179398780541,755.1765548633169
2015-10-03T14:00:00Z,2015-10-03T15:28:49Z,586.4300220799329,883.1767577107794,1064.9972626160068
2015-10-03T15:00:00Z,2015-10-03T16:28:49Z,819.8129375561972,1901.4873325683886,1012.3233666814498
2015-10-03T16:00:00Z,2015-10-03T17:28:49Z,759.614163042233,740.8663783009098,347.6861796226587
2015-10-03T17:00:00Z,2015-10-03T18:28:49Z,511.3088171914923,301.6897930035438,479.6734899321853
2015-10-03T18:00:00Z,2015-10-03T19:28:49Z,291.6786246653021,0,357.8219317085397
2015-10-03T19:00:00Z,2015-10-03T20:28:49Z,665.4922376791508,245.17030250171024,32.54420849614973
2015-10-03T20:00:00Z,2015-10-03T21:28:49Z,154.5744868687658,106.03808326061534,358.65451725986105
2015-10-03T21:00:00Z,2015-10-03T22:28:49Z,45.81259374217457,283.77787812099166,69.32754692405688
2015-10-03T22:00:00Z,2015-10-03T23:28:49Z,124.23784293519586,171.6238380597817,114.1875742830974
2015-10-03T23:00:00Z,2015-10-04T00:29:06Z,306.74254498761144,144.41009037982877,86.69326491030608
2015-10-04T00:00:00Z,2015-10-04T01:29:06Z,0,0,189.84382624668532
2015-10-04T01:00:00Z,2015-10-04T02:29:06Z,54.32852136834418,0,246.9049619478512
2015-10-04T02:00:00Z,2015-10-04T03:29:06Z,122.68613502592564,406.70673371811114,252.36066061239055
2015-10-04T03:00:00Z,2015-10-04T04:29:06Z,133.35983772412268,312.1896901817505,70.60791814546174
2015-10-04T04:00:00Z,2015-10-04T05:29:06Z,27.483739988134754,0,87.92573386676817
2015-10-04T05:00:00Z,2015-10-04T06:29:06Z,263.40006351811417,240.8456621782826,67.39929933489547
2015-10-04T06:00:00Z,2015-10-04T07:29:06Z,22.808850760026967,141.31673915666843,320.35599099225476
2015-10-04T07:00:00Z,2015-10-04T08:29:06Z,134.02090218048502,831.9460039356255,608.2852518475735
2015-10-04T08:00:00Z,2015-10-04T09:29:06Z,186.5207447842015,1161.8412987388976,780.9278412679101
2015-10-04T09:00:00Z,2015-10-04T10:29:06Z,110.0211864729719,682.2505873979693,935.1041177613387
2015-10-04T10:00:00Z,2015-10-04T11:29:06Z,954.8323057453654,2192.270788796768,1188.4021909094683
2015-10-04T11:00:00Z,2015-10-04T12:29:06Z,0,0,60.81406155424449
2015-10-04T12:00:00Z,2015-10-04T13:29:06Z,1095.9425877854515,2073.750099520897,1294.44342153627
2015-10-04T13:00:00Z,2015-10-04T14:29:06Z,459.10699841020426,538.7931996710253,1074.2581115365158
2015-10-04T14:00:00Z,2015-10-04T15:29:06Z,95.83026691487409,593.9797235891485,1707.5193218920658
2015-10-04T15:00:00Z,2015-10-04T16:29:06Z,1087.682809149877,1248.1302028730731,1283.1757939975862
2015-10-04T16:00:00Z,2015-10-04T17:29:06Z,434.6818439364107,275.4392725044339,721.362217111876
2015-10-04T17:00:00Z,2015-10-04T18:29:06Z,456.5481061405794,442.8674331431434,505.9294523363709
2015-10-04T18:00:00Z,2015-10-04T19:29:06Z,515.899699346148,463.2745722652633,716.2603287449027
2015-10-04T19:00:00Z,2015-10-04T20:29:06Z,380.8217498858252,151.83336999863235,561.2792484106701
2015-10-04T20:00:00Z,2015-10-04T21:29:06Z,5.058303785158769,31.351961089362383,0
2015-10-04T21:00:00Z,2015-10-04T22:29:06Z,374.0874573563971,46.55043173879254,409.8515327058401
2015-10-04T22:00:00Z,2015-10-04T23:29:06Z,455.78785611608583,20.18090580693263,204.39639528608376
2015-10-04T23:00:00Z,2015-10-05T00:29:22Z,345.2463256174019,322.68961736643456,253.53439282259794
2015-10-05T00:00:00Z,2015-10-05T01:29:22Z,54.852554239594994,96.13009822512878,419.80958077054737
2015-10-05T01:00:00Z,2015-10-05T02:29:22Z,156.74424317648942,217.05712048245093,253.50211192219962
2015-10-05T02:00:00Z,2015-10-05T03:29:22Z,379.9875695615378,0,184.42589860235566
2015-10-05T03:00:00Z,2015-10-05T04:29:22Z,4.357393770138708,27.00815956089727,598.1325212717775
2015-10-05T04:00:00Z,2015-10-05T05:29:22Z,323.00506886782523,287.48385115866097,202.81701632781392
2015-10-05T05:00:00Z,2015-10-05T06:29:22Z,184.18788707993383,220.76479803728176,247.60585590116503
2015-10-05T06:00:00Z,2015-10-05T07:29:22Z,106.97113346548957,663.2649414206988,594.5753565172186
2015-10-05T07:00:00Z,2015-10-05T08:29:22Z,381.9649397109722,899.240757387186,820.4201554556291
2015-10-05T08:00:00Z,2015-10-05T09:29:22Z,291.93597285889035,1838.8298470498298,1312.0857916607695
2015-10-05T09:00:00Z,2015-10-05T10:29:22Z,492.5888521619275,893.8841838595429,875.7563653063737
2015-10-05T10:00:00Z,2015-10-05T11:29:22Z,441.03103874495696,2841.0076619595393,1696.5104773143437
2015-10-05T11:00:00Z,2015-10-05T12:29:22Z,255.3787839896528,1601.4604198605314,1380.5825930153983
2015-10-05T12:00:00Z,2015-10-05T13:29:22Z,170.8285220648931,1062.8274827833375,1349.65392021571
2015-10-05T13:00:00Z,2015-10-05T14:29:22Z,802.6642265311992,1389.3622379203641,1329.295394416424
2015-10-05T14:00:00Z,2015-10-05T15:29:22Z,1346.6450004879566,1730.542621432673,1302.711165348205
2015-10-05T15:00:00Z,2015-10-05T16:29:22Z,994.2675918571773,1370.2760963966948,992.7247615898806
2015-10-05T16:00:00Z,2015-10-05T17:29:22Z,466.27906571329146,564.8247643352341,970.9990567771055
2015-10-05T17:00:00Z,2015-10-05T18:29:22Z,37.23424107292702,230.65123874793008,184.12778501982487
2015-10-05T18:00:00Z,2015-10-05T19:29:22Z,683.3001405865051,39.41737822930771,222.1999950350936
2015-10-05T19:00:00Z,2015-10-05T20:29:22Z,467.2313788178875,0,181.02953032766658
2015-10-05T20:00:00Z,2015-10-05T21:29:22Z,81.4165435761027,57.4020469260224,116.60661591396749
2015-10-05T21:00:00Z,2015-10-05T22:29:22Z,138.19096244023092,0,150.32708233902048
2015-10-05T22:00:00Z,2015-10-05T23:29:22Z,552.859443906921,228.79760512772128,57.22750034705089
2015-10-05T23:00:00Z,2015-10-06T00:29:38Z,102.59390644152812,26.697863967159172,193.75535413580724
2015-10-06T00:00:00Z,2015-10-06T01:29:38Z,167.37624309075548,0,201.35246659735918
2015-10-06T01:00:00Z,2015-10-06T02:29:38Z,0,0,256.4330452746714
2015-10-06T02:00:00Z,2015-10-06T03:29:38Z,183.07216068088286,0,272.44860727632783
2015-10-06T03:00:00Z,2015-10-06T04:29:38Z,119.29792624694367,0,150.03636427699328
2015-10-06T04:00:00Z,2015-10-06T05:29:38Z,0,0,10.604678304075092
2015-10-06T05:00:00Z,2015-10-06T06:29:38Z,6.159582627282902,38.176681972404964,14.674110714681916
2015-10-06T06:00:00Z,2015-10-06T07:29:38Z,388.796013610167,0,302.79800124076917
2015-10-06T07:00:00Z,2015-10-06T08:29:38Z,429.89157505978665,0,684.949708537411
2015-10-06T08:00:00Z,2015-10-06T09:29:38Z,74.12855328637683,459.25441370397044,692.8565233817914
2015-10-06T09:00:00Z,2015-10-06T10:29:38Z,696.3701841421979,1146.7245026594123,833.8288314589894
2015-10-06T10:00:00Z,2015-10-06T11:29:38Z,874.8693602538088,1152.5114354623695,1023.8988867275204
2015-10-06T11:00:00Z,2015-10-06T12:29:38Z,515.6174587224517,0,1541.8845173621196
2015-10-06T12:00:00Z,2015-10-06T13:29:38Z,1095.5897606407395,364.07464599802546,1229.8483075387599
2015-10-06T13:00:00Z,2015-10-06T14:29:38Z,902.2684061522358,0,1492.794444957457
2015-10-06T14:00:00Z,2015-10-06T15:29:38Z,1387.853652047666,1354.5108295987486,1104.9976755597177
2015-10-06T15:00:00Z,2015-10-06T16:29:38Z,963.1724935172697,1277.707621671824,1448.644920029076
2015-10-06T16:00:00Z,2015-10-06T17:29:38Z,1143.0983679450942,619.1254401610433,709.7235236284009
2015-10-06T17:00:00Z,2015-10-06T18:29:38Z,51.19730825403963,317.1308201920137,531.2209640834367
2015-10-06T18:00:00Z,2015-10-06T19:29:38Z,192.49421571959584,0,144.66566058089194
2015-10-06T19:00:00Z,2015-10-06T20:29:38Z,838.8778590332436,126.77535493785926,393.5063777204519
2015-10-06T20:00:00Z,2015-10-06T21:29:38Z,298.23555704570776,0,96.05726761168476
2015-10-06T21:00:00Z,2015-10-06T22:29:38Z,18.912089387153387,117.18172731248903,139.50663295698698
2015-10-06T22:00:00Z,2015-10-06T23:29:38Z,277.166002238783,116.87222085916403,259.5575379466688
2015-10-06T23:00:00Z,2015-10-07T00:29:53Z,230.5956824630683,0,459.8312456438962
2015-10-07T00:00:00Z,2015-10-07T01:29:53Z,2.7879152855858482,0,118.05250773201509
2015-10-07T01:00:00Z,2015-10-07T02:29:53Z,0,0,324.77481902902827
2015-10-07T02:00:00Z,2015-10-07T03:29:53Z,105.98805121727608,141.31673915666843,368.4256422689146
2015-10-07T03:00:00Z,2015-10-07T04:29:53Z,223.64140732131176,0,382.5774397681337
2015-10-07T04:00:00Z,2015-10-07T05:29:53Z,313.2108691270155,0,317.95896373761934
2015-10-07T05:00:00Z,2015-10-07T06:29:53Z,370.06528893944653,26.697863967159172,353.45681736331375
2015-10-07T06:00:00Z,2015-10-07T07:29:53Z,322.43650755052454,667.9321246305104,683.3505670779494
2015-10-07T07:00:00Z,2015-10-07T08:29:53Z,116.77583015187945,724.3252003284048,835.9524845245621
2015-10-07T08:00:00Z,2015-10-07T09:29:53Z,1364.7578085948012,1857.6747264302621,718.2248616848929
2015-10-07T09:00:00Z,2015-10-07T10:29:53Z,756.8050345544408,1226.4092856633324,1253.8243061963597
2015-10-07T10:00:00Z,2015-10-07T11:29:53Z,1606.4768397240264,2709.688230219235,3432.600988229986
2015-10-07T11:00:00Z,2015-10-07T12:29:53Z,344.8828673394289,0,1903.3523865096695
2015-10-07T12:00:00Z,2015-10-07T13:29:53Z,174.96764448958385,0,2466.2879093266465
2015-10-07T13:00:00Z,2015-10-07T14:29:53Z,213.1683234505725,1330.9132424835216,1630.1982758947931
2015-10-07T14:00:00Z,2015-10-07T15:29:53Z,683.6291976755981,1366.0036584590675,1208.334128054384
2015-10-07T15:00:00Z,2015-10-07T16:29:53Z,1137.711541600569,975.7107323846935,1482.0141720633503
2015-10-07T16:00:00Z,2015-10-07T17:29:53Z,699.3768673503299,836.9675753195435,1194.6128774880178
2015-10-07T17:00:00Z,2015-10-07T18:29:53Z,189.57223637676893,0,596.791423363041
2015-10-07T18:00:00Z,2015-10-07T19:29:53Z,541.3404164742611,174.09717337773245,553.8402241628522
2015-10-07T19:00:00Z,2015-10-07T20:29:53Z,504.50196933338276,0,115.80428379934187
2015-10-07T20:00:00Z,2015-10-07T21:29:53Z,331.4723643445015,309.41030839608374,0
2015-10-07T21:00:00Z,2015-10-07T22:29:53Z,553.5677251459551,0,652.6799409998001
2015-10-07T22:00:00Z,2015-10-07T23:29:53Z,430.56924995256315,0,212.40568158555365
2015-10-07T23:00:00Z,2015-10-08T00:30:08Z,279.011159096924,141.93542466897046,337.30330373011606
2015-10-08T00:00:00Z,2015-10-08T01:30:08Z,294.68033196652044,56.472048740272626,347.05250100441333
2015-10-08T01:00:00Z,2015-10-08T02:30:08Z,343.77043130977137,0,327.17718229047523
2015-10-08T02:00:00Z,2015-10-08T03:30:08Z,182.8906490600193,383.53510328524675,263.7999769880095
2015-10-08T03:00:00Z,2015-10-08T04:30:08Z,112.80428657717698,52.44175502863482,406.1282411621915
2015-10-08T04:00:00Z,2015-10-08T05:30:08Z,4.757923017543091,29.490408588353425,84.29932421115664
2015-10-08T05:00:00Z,2015-10-08T06:30:08Z,808.5092809380413,161.72946930926685,190.66083821770602
2015-10-08T06:00:00Z,2015-10-08T07:30:08Z,29.150242764422433,180.58921154816002,639.1300370387906
2015-10-08T07:00:00Z,2015-10-08T08:30:08Z,253.49504997046157,1589.3090632401475,1059.272207036781
2015-10-08T08:00:00Z,2015-10-08T09:30:08Z,245.29926353298205,1536.5280603452984,1140.9039721706943
2015-10-08T09:00:00Z,2015-10-08T10:30:08Z,1160.6527597728125,1261.1203725568053,2215.1224506818075
2015-10-08T10:00:00Z,2015-10-08T11:30:08Z,1766.7797792622084,2787.266102444705,2774.8658190600745
2015-10-08T11:00:00Z,2015-10-08T12:30:08Z,0,0,380.0555800249364
2015-10-08T12:00:00Z,2015-10-08T13:30:08Z,960.5627289814652,1528.1547555729903,1692.6483338268433
2015-10-08T13:00:00Z,2015-10-08T14:30:08Z,639.1027194974292,1019.1939021610794,1294.9631079196986
2015-10-08T14:00:00Z,2015-10-08T15:30:08Z,331.7780223608219,529.8104920721277,848.5356352600179
2015-10-08T15:00:00Z,2015-10-08T16:30:08Z,669.9943392185515,1068.2528061452645,1257.2484321491818
2015-10-08T16:00:00Z,2015-10-08T17:30:08Z,146.52571244064146,234.0494830530021,532.4522160807137
2015-10-08T17:00:00Z,2015-10-08T18:30:08Z,240.4296424663994,290.95596739179655,164.05195390227368
2015-10-08T18:00:00Z,2015-10-08T19:30:08Z,303.09148563852705,150.76479232953724,77.55463861440374
2015-10-08T19:00:00Z,2015-10-08T20:30:08Z,220.10960393129315,377.55846375985874,330.7481474322257
2015-10-08T20:00:00Z,2015-10-08T21:30:08Z,216.9877220864814,573.3139331551454,504.2237248178525
2015-10-08T21:00:00Z,2015-10-08T22:30:08Z,65.48430846590354,109.76438441311389,145.5537796469409
2015-10-08T22:00:00Z,2015-10-08T23:30:08Z,180.25495530270305,94.94126019864008,32.32506956881879
2015-10-08T23:00:00Z,2015-10-09T00:30:22Z,121.15554397453694,31.710431939163474,16.5483741888831
2015-10-09T00:00:00Z,2015-10-09T01:30:22Z,204.04512416599715,9.386013395187529,21.89432830711415
2015-10-09T01:00:00Z,2015-10-09T02:30:22Z,249.76571356801634,204.13866699994438,246.33330740992275
2015-10-09T02:00:00Z,2015-10-09T03:30:22Z,246.67516495207488,100.17094085744834,117.03847168781343
2015-10-09T03:00:00Z,2015-10-09T04:30:22Z,67.57119732714105,0,11.007188442818421
2015-10-09T04:00:00Z,2015-10-09T05:30:22Z,98.45785393102949,62.74186795939299,73.7560187066717
2015-10-09T05:00:00Z,2015-10-09T06:30:22Z,94.45197167629163,55.57032705249319,23.588034058696472
2015-10-09T06:00:00Z,2015-10-09T07:30:22Z,186.6352923329674,107.90621141472056,41.739170022659906
2015-10-09T07:00:00Z,2015-10-09T08:30:22Z,383.5568333950516,734.268414460566,555.2790222793941
2015-10-09T08:00:00Z,2015-10-09T09:30:22Z,907.2499526189771,1069.275812258512,847.0983068836025
2015-10-09T09:00:00Z,2015-10-09T10:30:22Z,977.1539219139917,1725.219495032077,1594.5624853890126
2015-10-09T10:00:00Z,2015-10-09T11:30:22Z,639.2804792239197,2310.050584682199,2264.769857292054
2015-10-09T11:00:00Z,2015-10-09T12:30:22Z,1098.0180444465595,1986.5642056886743,1868.2884298915747
2015-10-09T12:00:00Z,2015-10-09T13:30:22Z,1265.865902462584,1814.252913746066,1679.3915764584506
2015-10-09T13:00:00Z,2015-10-09T14:30:22Z,978.8685227197991,2103.708113938527,1977.5996230417543
2015-10-09T14:00:00Z,2015-10-09T15:30:22Z,708.5989115692465,1246.7135853037005,1220.1509315611768
2015-10-09T15:00:00Z,2015-10-09T16:30:22Z,1018.7776587835091,1337.5687125955235,1338.304521084087
2015-10-09T16:00:00Z,2015-10-09T17:30:22Z,736.4485089957886,889.5996227514662,800.9637404679596
2015-10-09T17:00:00Z,2015-10-09T18:30:22Z,222.31908116730096,472.6826910885913,324.16795767889226
2015-10-09T18:00:00Z,2015-10-09T19:30:22Z,366.0401955984694,323.33223314779633,372.0452760741638
2015-10-09T19:00:00Z,2015-10-09T20:30:22Z,304.1076983163252,241.31702597069102,102.79954630111173
2015-10-09T20:00:00Z,2015-10-09T21:30:22Z,203.17090657134366,101.73770084263926,20.629487171219544
2015-10-09T21:00:00Z,2015-10-09T22:30:22Z,195.1771445952311,10.310086025517476,1.1570165796739822
2015-10-09T22:00:00Z,2015-10-09T23:30:22Z,261.1234755550687,135.4648799298505,39.29619951029969
2015-10-09T23:00:00Z,2015-10-10T00:30:35Z,513.5232406416313,260.3661213648004,244.52221449573483
2015-10-10T00:00:00Z,2015-10-10T01:30:35Z,279.20480057266496,197.6993443126636,125.4927783456169
2015-10-10T01:00:00Z,2015-10-10T02:30:35Z,275.14043843300743,484.3619300743742,506.28271090740816
2015-10-10T02:00:00Z,2015-10-10T03:30:35Z,321.99809642412345,171.33852481175947,209.54442691110515
2015-10-10T03:00:00Z,2015-10-10T04:30:35Z,247.42858795259508,58.760747837649625,3.000015948277799
2015-10-10T04:00:00Z,2015-10-10T05:30:35Z,64.41282542457103,50.73464692028971,54.038384863363184
2015-10-10T05:00:00Z,2015-10-10T06:30:35Z,32.61693094044668,789.1853582787061,645.0247019517092
2015-10-10T06:00:00Z,2015-10-10T07:30:35Z,445.4481867986277,1030.982560197832,837.5289501011471
2015-10-10T07:00:00Z,2015-10-10T08:30:35Z,782.119080095952,1457.1870790287708,1384.5891983459164
2015-10-10T08:00:00Z,2015-10-10T09:30:35Z,898.1584324101618,1471.8499744013175,1396.363753624923
2015-10-10T09:00:00Z,2015-10-10T10:30:35Z,843.4150519420945,2015.6694963861175,1892.4358995105563
2015-10-10T10:00:00Z,2015-10-10T11:30:35Z,1257.5512822385908,3047.4115249063548,3204.8042321440785
2015-10-10T11:00:00Z,2015-10-10T12:30:35Z,1247.6576536076548,1756.9416531102352,1675.0167487049407
2015-10-10T12:00:00Z,2015-10-10T13:30:35Z,1007.8026982056865,1765.8684516184744,1537.4747960185618
2015-10-10T13:00:00Z,2015-10-10T14:30:35Z,826.166363640293,1387.1981387530213,1203.97204770532
2015-10-10T14:00:00Z,2015-10-10T15:30:35Z,761.936718199113,1329.3521071664366,1136.8090100522338
2015-10-10T15:00:00Z,2015-10-10T16:30:35Z,798.7154735148109,1176.638277511506,899.1353349292227
2015-10-10T16:00:00Z,2015-10-10T17:30:35Z,444.33071899660325,719.3558924051007,445.76562665280727
2015-10-10T17:00:00Z,2015-10-10T18:30:35Z,299.16308748707337,527.3175390447759,231.33079321508345
2015-10-10T18:00:00Z,2015-10-10T19:30:35Z,152.97881615355342,130.680960272842,47.68049929816114
2015-10-10T19:00:00Z,2015-10-10T20:30:35Z,166.81865724478584,84.9667535305074,88.0719573665787
2015-10-10T20:00:00Z,2015-10-10T21:30:35Z,398.7623301987375,140.38675361910992,167.23423276393973
2015-10-10T21:00:00Z,2015-10-10T22:30:35Z,140.7431447770729,0,29.407842246589926
2015-10-10T22:00:00Z,2015-10-10T23:30:35Z,15.608819289794594,26.44566007851925,36.515636328454455
2015-10-10T23:00:00Z,2015-10-11T00:30:48Z,29.387477801552745,33.437678840309005,28.178433227962707
2015-10-11T00:00:00Z,2015-10-11T01:30:48Z,191.26207026297575,194.53541845071842,139.3828946644747
2015-10-11T01:00:00Z,2015-10-11T02:30:48Z,26.63105694526383,61.217988070346394,0
2015-10-11T02:00:00Z,2015-10-11T03:30:48Z,9.31481911688319,92.33773085587008,10.322837637002452
2015-10-11T03:00:00Z,2015-10-11T04:30:48Z,124.55350981088876,0,34.88075764122388
2015-10-11T04:00:00Z,2015-10-11T05:30:48Z,127.12869970030263,0,15.888620255120614
2015-10-11T05:00:00Z,2015-10-11T06:30:48Z,28.166685560722822,353.63649052718944,340.5528899109836
2015-10-11T06:00:00Z,2015-10-11T07:30:48Z,360.4041489804181,448.93057261028304,189.92990310269616
2015-10-11T07:00:00Z,2015-10-11T08:30:48Z,646.4492792455451,1034.1793848298323,926.1792821939343
2015-10-11T08:00:00Z,2015-10-11T09:30:48Z,734.3953022564016,1300.667838722754,1124.2572501661825
2015-10-11T09:00:00Z,2015-10-11T10:30:48Z,1020.4148396230031,1598.491670922162,1509.3844807488222
2015-10-11T10:00:00Z,2015-10-11T11:30:48Z,1240.432859411922,3944.280924608949,4522.000200310376
2015-10-11T11:00:00Z,2015-10-11T12:30:48Z,1117.3613498471857,2851.2308366261395,2933.8800453398762
2015-10-11T12:00:00Z,2015-10-11T13:30:48Z,1187.1208350909965,1689.9888650134626,1554.6043946699433
2015-10-11T13:00:00Z,2015-10-11T14:30:48Z,773.5324047963594,1656.5117653150367,1594.6311438568075
2015-10-11T14:00:00Z,2015-10-11T15:30:48Z,1005.3569758836671,1852.5502203418614,1807.6527640380205
2015-10-11T15:00:00Z,2015-10-11T16:30:48Z,1141.5144477298804,1788.7166813873193,1570.1826822900155
2015-10-11T16:00:00Z,2015-10-11T17:30:48Z,687.7868013252577,953.5795840039001,757.2588308277922
2015-10-11T17:00:00Z,2015-10-11T18:30:48Z,404.661040495301,375.47527033265567,322.46453591042905
2015-10-11T18:00:00Z,2015-10-11T19:30:48Z,312.9984989904682,301.49904956743615,234.6056274661338
