TIMESTAMP,TIMESTAMP_solar,ta,rh,vpd,sw_in,ws,precip,swc_shallow,ppfd_in,ext_rad
2015-10-01T18:00:00Z,2015-10-01T19:28:11Z,,,,,,,,CALCULATED,CALCULATED
2015-10-01T19:00:00Z,2015-10-01T20:28:11Z,,,,,,,,CALCULATED,CALCULATED
2015-10-01T20:00:00Z,2015-10-01T21:28:11Z,,,,,,,,CALCULATED,CALCULATED
2015-10-01T21:00:00Z,2015-10-01T22:28:11Z,,,,,,,,CALCULATED,CALCULATED
2015-10-01T22:00:00Z,2015-10-01T23:28:11Z,,,,,,,,CALCULATED,CALCULATED
2015-10-01T23:00:00Z,2015-10-02T00:28:29Z,,,,,,,,CALCULATED,CALCULATED
2015-10-02T00:00:00Z,2015-10-02T01:28:29Z,,,,,,,,CALCULATED,CALCULATED
2015-10-02T01:00:00Z,2015-10-02T02:28:29Z,,,,,,,,CALCULATED,CALCULATED
2015-10-02T02:00:00Z,2015-10-02T03:28:29Z,,,,,,,,CALCULATED,CALCULATED
2015-10-02T03:00:00Z,2015-10-02T04:28:29Z,,,,,,,,CALCULATED,CALCULATED
2015-10-02T04:00:00Z,2015-10-02T05:28:29Z,,,,,,,,CALCULATED,CALCULATED
2015-10-02T05:00:00Z,2015-10-02T06:28:29Z,,,,,,,,CALCULATED,CALCULATED
2015-10-02T06:00:00Z,2015-10-02T07:28:29Z,,,,,,,,CALCULATED,CALCULATED
2015-10-02T07:00:00Z,2015-10-02T08:28:29Z,,,,,,,,CALCULATED,CALCULATED
2015-10-02T08:00:00Z,2015-10-02T09:28:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-02T09:00:00Z,2015-10-02T10:28:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-02T10:00:00Z,2015-10-02T11:28:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-02T11:00:00Z,2015-10-02T12:28:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-02T12:00:00Z,2015-10-02T13:28:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-02T13:00:00Z,2015-10-02T14:28:29Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-02T14:00:00Z,2015-10-02T15:28:29Z,,,,,,,,CALCULATED,CALCULATED
2015-10-02T15:00:00Z,2015-10-02T16:28:29Z,,,,,,,,CALCULATED,CALCULATED
2015-10-02T16:00:00Z,2015-10-02T17:28:29Z,,,,,,,,CALCULATED,CALCULATED
2015-10-02T17:00:00Z,2015-10-02T18:28:29Z,,,,,,,,CALCULATED,CALCULATED
2015-10-02T18:00:00Z,2015-10-02T19:28:29Z,,,,,,,,CALCULATED,CALCULATED
2015-10-02T19:00:00Z,2015-10-02T20:28:29Z,,,,,,,,CALCULATED,CALCULATED
2015-10-02T20:00:00Z,2015-10-02T21:28:29Z,,,,,,,,CALCULATED,CALCULATED
2015-10-02T21:00:00Z,2015-10-02T22:28:29Z,,,,,,,,CALCULATED,CALCULATED
2015-10-02T22:00:00Z,2015-10-02T23:28:29Z,,,,,,,,CALCULATED,CALCULATED
2015-10-02T23:00:00Z,2015-10-03T00:28:46Z,,,,,,,,CALCULATED,CALCULATED
2015-10-03T00:00:00Z,2015-10-03T01:28:46Z,,,,,,,,CALCULATED,CALCULATED
2015-10-03T01:00:00Z,2015-10-03T02:28:46Z,,,,,,,,CALCULATED,CALCULATED
2015-10-03T02:00:00Z,2015-10-03T03:28:46Z,,,,,,,,CALCULATED,CALCULATED
2015-10-03T03:00:00Z,2015-10-03T04:28:46Z,,,,,,,,CALCULATED,CALCULATED
2015-10-03T04:00:00Z,2015-10-03T05:28:46Z,,,,,,,,CALCULATED,CALCULATED
2015-10-03T05:00:00Z,2015-10-03T06:28:46Z,,,,,,,,CALCULATED,CALCULATED
2015-10-03T06:00:00Z,2015-10-03T07:28:46Z,,,,,,,,CALCULATED,CALCULATED
2015-10-03T07:00:00Z,2015-10-03T08:28:46Z,,,,,,,,CALCULATED,CALCULATED
2015-10-03T08:00:00Z,2015-10-03T09:28:46Z,,,,,,,,CALCULATED,CALCULATED
2015-10-03T09:00:00Z,2015-10-03T10:28:46Z,,,,,,,,CALCULATED,CALCULATED
2015-10-03T10:00:00Z,2015-10-03T11:28:46Z,,,,,,,,CALCULATED,CALCULATED
2015-10-03T11:00:00Z,2015-10-03T12:28:46Z,,,,,,,,CALCULATED,CALCULATED
2015-10-03T12:00:00Z,2015-10-03T13:28:46Z,,,,,,,,CALCULATED,CALCULATED
2015-10-03T13:00:00Z,2015-10-03T14:28:46Z,,,,,,,,CALCULATED,CALCULATED
2015-10-03T14:00:00Z,2015-10-03T15:28:46Z,,,,,,,,CALCULATED,CALCULATED
2015-10-03T15:00:00Z,2015-10-03T16:28:46Z,,,,,,,,CALCULATED,CALCULATED
2015-10-03T16:00:00Z,2015-10-03T17:28:46Z,,,,,,,,CALCULATED,CALCULATED
2015-10-03T17:00:00Z,2015-10-03T18:28:46Z,,,,,,,,CALCULATED,CALCULATED
2015-10-03T18:00:00Z,2015-10-03T19:28:46Z,,,,,,,,CALCULATED,CALCULATED
2015-10-03T19:00:00Z,2015-10-03T20:28:46Z,,,,,,,,CALCULATED,CALCULATED
2015-10-03T20:00:00Z,2015-10-03T21:28:46Z,,,,,,,,CALCULATED,CALCULATED
2015-10-03T21:00:00Z,2015-10-03T22:28:46Z,,,,,,,,CALCULATED,CALCULATED
2015-10-03T22:00:00Z,2015-10-03T23:28:46Z,,,,,,,,CALCULATED,CALCULATED
2015-10-03T23:00:00Z,2015-10-04T00:29:02Z,,,,,,,,CALCULATED,CALCULATED
2015-10-04T00:00:00Z,2015-10-04T01:29:02Z,,,,,,,,CALCULATED,CALCULATED
2015-10-04T01:00:00Z,2015-10-04T02:29:02Z,,,,,,,,CALCULATED,CALCULATED
2015-10-04T02:00:00Z,2015-10-04T03:29:02Z,,,,,,,,CALCULATED,CALCULATED
2015-10-04T03:00:00Z,2015-10-04T04:29:02Z,,,,,,,,CALCULATED,CALCULATED
2015-10-04T04:00:00Z,2015-10-04T05:29:02Z,,,,,,,,CALCULATED,CALCULATED
2015-10-04T05:00:00Z,2015-10-04T06:29:02Z,,,,,,,,CALCULATED,CALCULATED
2015-10-04T06:00:00Z,2015-10-04T07:29:02Z,,,,,,,,CALCULATED,CALCULATED
2015-10-04T07:00:00Z,2015-10-04T08:29:02Z,,,,,,,,CALCULATED,CALCULATED
2015-10-04T08:00:00Z,2015-10-04T09:29:02Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-04T09:00:00Z,2015-10-04T10:29:02Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-04T10:00:00Z,2015-10-04T11:29:02Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-04T11:00:00Z,2015-10-04T12:29:02Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-04T12:00:00Z,2015-10-04T13:29:02Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-04T13:00:00Z,2015-10-04T14:29:02Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-04T14:00:00Z,2015-10-04T15:29:02Z,,,,,,,,CALCULATED,CALCULATED
2015-10-04T15:00:00Z,2015-10-04T16:29:02Z,,,,,,,,CALCULATED,CALCULATED
2015-10-04T16:00:00Z,2015-10-04T17:29:02Z,,,,,,,,CALCULATED,CALCULATED
2015-10-04T17:00:00Z,2015-10-04T18:29:02Z,,,,,,,,CALCULATED,CALCULATED
2015-10-04T18:00:00Z,2015-10-04T19:29:02Z,,,,,,,,CALCULATED,CALCULATED
2015-10-04T19:00:00Z,2015-10-04T20:29:02Z,,,,,,,,CALCULATED,CALCULATED
2015-10-04T20:00:00Z,2015-10-04T21:29:02Z,,,,,,,,CALCULATED,CALCULATED
2015-10-04T21:00:00Z,2015-10-04T22:29:02Z,,,,,,,,CALCULATED,CALCULATED
2015-10-04T22:00:00Z,2015-10-04T23:29:02Z,,,,,,,,CALCULATED,CALCULATED
2015-10-04T23:00:00Z,2015-10-05T00:29:19Z,,,,,,,,CALCULATED,CALCULATED
2015-10-05T00:00:00Z,2015-10-05T01:29:19Z,,,,,,,,CALCULATED,CALCULATED
2015-10-05T01:00:00Z,2015-10-05T02:29:19Z,,,,,,,,CALCULATED,CALCULATED
2015-10-05T02:00:00Z,2015-10-05T03:29:19Z,,,,,,,,CALCULATED,CALCULATED
2015-10-05T03:00:00Z,2015-10-05T04:29:19Z,,,,,,,,CALCULATED,CALCULATED
2015-10-05T04:00:00Z,2015-10-05T05:29:19Z,,,,,,,,CALCULATED,CALCULATED
2015-10-05T05:00:00Z,2015-10-05T06:29:19Z,,,,,,,,CALCULATED,CALCULATED
2015-10-05T06:00:00Z,2015-10-05T07:29:19Z,,,,,,,,CALCULATED,CALCULATED
2015-10-05T07:00:00Z,2015-10-05T08:29:19Z,,,,,,,,CALCULATED,CALCULATED
2015-10-05T08:00:00Z,2015-10-05T09:29:19Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-05T09:00:00Z,2015-10-05T10:29:19Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-05T10:00:00Z,2015-10-05T11:29:19Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-05T11:00:00Z,2015-10-05T12:29:19Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-05T12:00:00Z,2015-10-05T13:29:19Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-05T13:00:00Z,2015-10-05T14:29:19Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-05T14:00:00Z,2015-10-05T15:29:19Z,,,,,,,,CALCULATED,CALCULATED
2015-10-05T15:00:00Z,2015-10-05T16:29:19Z,,,,,,,,CALCULATED,CALCULATED
2015-10-05T16:00:00Z,2015-10-05T17:29:19Z,,,,,,,,CALCULATED,CALCULATED
2015-10-05T17:00:00Z,2015-10-05T18:29:19Z,,,,,,,,CALCULATED,CALCULATED
2015-10-05T18:00:00Z,2015-10-05T19:29:19Z,,,,,,,,CALCULATED,CALCULATED
2015-10-05T19:00:00Z,2015-10-05T20:29:19Z,,,,,,,,CALCULATED,CALCULATED
2015-10-05T20:00:00Z,2015-10-05T21:29:19Z,,,,,,,,CALCULATED,CALCULATED
2015-10-05T21:00:00Z,2015-10-05T22:29:19Z,,,,,,,,CALCULATED,CALCULATED
2015-10-05T22:00:00Z,2015-10-05T23:29:19Z,,,,,,,,CALCULATED,CALCULATED
2015-10-05T23:00:00Z,2015-10-06T00:29:34Z,,,,,,,,CALCULATED,CALCULATED
2015-10-06T00:00:00Z,2015-10-06T01:29:34Z,,,,,,,,CALCULATED,CALCULATED
2015-10-06T01:00:00Z,2015-10-06T02:29:34Z,,,,,,,,CALCULATED,CALCULATED
2015-10-06T02:00:00Z,2015-10-06T03:29:34Z,,,,,,,,CALCULATED,CALCULATED
2015-10-06T03:00:00Z,2015-10-06T04:29:34Z,,,,,,,,CALCULATED,CALCULATED
2015-10-06T04:00:00Z,2015-10-06T05:29:34Z,,,,,,,,CALCULATED,CALCULATED
2015-10-06T05:00:00Z,2015-10-06T06:29:34Z,,,,,,,,CALCULATED,CALCULATED
2015-10-06T06:00:00Z,2015-10-06T07:29:34Z,,,,,,,,CALCULATED,CALCULATED
2015-10-06T07:00:00Z,2015-10-06T08:29:34Z,,,,,,,,CALCULATED,CALCULATED
2015-10-06T08:00:00Z,2015-10-06T09:29:34Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-06T09:00:00Z,2015-10-06T10:29:34Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-06T10:00:00Z,2015-10-06T11:29:34Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-06T11:00:00Z,2015-10-06T12:29:34Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-06T12:00:00Z,2015-10-06T13:29:34Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-06T13:00:00Z,2015-10-06T14:29:34Z,,,,,,,,CALCULATED,CALCULATED
2015-10-06T14:00:00Z,2015-10-06T15:29:34Z,,,,,,,,CALCULATED,CALCULATED
2015-10-06T15:00:00Z,2015-10-06T16:29:34Z,,,,,,,,CALCULATED,CALCULATED
2015-10-06T16:00:00Z,2015-10-06T17:29:34Z,,,,,,,,CALCULATED,CALCULATED
2015-10-06T17:00:00Z,2015-10-06T18:29:34Z,,,,,,,,CALCULATED,CALCULATED
2015-10-06T18:00:00Z,2015-10-06T19:29:34Z,,,,,,,,CALCULATED,CALCULATED
2015-10-06T19:00:00Z,2015-10-06T20:29:34Z,,,,,,,,CALCULATED,CALCULATED
2015-10-06T20:00:00Z,2015-10-06T21:29:34Z,,,,,,,,CALCULATED,CALCULATED
2015-10-06T21:00:00Z,2015-10-06T22:29:34Z,,,,,,,,CALCULATED,CALCULATED
2015-10-06T22:00:00Z,2015-10-06T23:29:34Z,,,,,,,,CALCULATED,CALCULATED
2015-10-06T23:00:00Z,2015-10-07T00:29:49Z,,,,,,,,CALCULATED,CALCULATED
2015-10-07T00:00:00Z,2015-10-07T01:29:49Z,,,,,,,,CALCULATED,CALCULATED
2015-10-07T01:00:00Z,2015-10-07T02:29:49Z,,,,,,,,CALCULATED,CALCULATED
2015-10-07T02:00:00Z,2015-10-07T03:29:49Z,,,,,,,,CALCULATED,CALCULATED
2015-10-07T03:00:00Z,2015-10-07T04:29:49Z,,,,,,,,CALCULATED,CALCULATED
2015-10-07T04:00:00Z,2015-10-07T05:29:49Z,,,,,,,,CALCULATED,CALCULATED
2015-10-07T05:00:00Z,2015-10-07T06:29:49Z,,,,,,,,CALCULATED,CALCULATED
2015-10-07T06:00:00Z,2015-10-07T07:29:49Z,,,,,,,,CALCULATED,CALCULATED
2015-10-07T07:00:00Z,2015-10-07T08:29:49Z,,,,,,,,CALCULATED,CALCULATED
2015-10-07T08:00:00Z,2015-10-07T09:29:49Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-07T09:00:00Z,2015-10-07T10:29:49Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-07T10:00:00Z,2015-10-07T11:29:49Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-07T11:00:00Z,2015-10-07T12:29:49Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-07T12:00:00Z,2015-10-07T13:29:49Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-07T13:00:00Z,2015-10-07T14:29:49Z,,,,,,,,CALCULATED,CALCULATED
2015-10-07T14:00:00Z,2015-10-07T15:29:49Z,,,,,,,,CALCULATED,CALCULATED
2015-10-07T15:00:00Z,2015-10-07T16:29:49Z,,,,,,,,CALCULATED,CALCULATED
2015-10-07T16:00:00Z,2015-10-07T17:29:49Z,,,,,,,,CALCULATED,CALCULATED
2015-10-07T17:00:00Z,2015-10-07T18:29:49Z,,,,,,,,CALCULATED,CALCULATED
2015-10-07T18:00:00Z,2015-10-07T19:29:49Z,,,,,,,,CALCULATED,CALCULATED
2015-10-07T19:00:00Z,2015-10-07T20:29:49Z,,,,,,,,CALCULATED,CALCULATED
2015-10-07T20:00:00Z,2015-10-07T21:29:49Z,,,,,,,,CALCULATED,CALCULATED
2015-10-07T21:00:00Z,2015-10-07T22:29:49Z,,,,,,,,CALCULATED,CALCULATED
2015-10-07T22:00:00Z,2015-10-07T23:29:49Z,,,,,,,,CALCULATED,CALCULATED
2015-10-07T23:00:00Z,2015-10-08T00:30:04Z,,,,,,,,CALCULATED,CALCULATED
2015-10-08T00:00:00Z,2015-10-08T01:30:04Z,,,,,,,,CALCULATED,CALCULATED
2015-10-08T01:00:00Z,2015-10-08T02:30:04Z,,,,,,,,CALCULATED,CALCULATED
2015-10-08T02:00:00Z,2015-10-08T03:30:04Z,,,,,,,,CALCULATED,CALCULATED
2015-10-08T03:00:00Z,2015-10-08T04:30:04Z,,,,,,,,CALCULATED,CALCULATED
2015-10-08T04:00:00Z,2015-10-08T05:30:04Z,,,,,,,,CALCULATED,CALCULATED
2015-10-08T05:00:00Z,2015-10-08T06:30:04Z,,,,,,,,CALCULATED,CALCULATED
2015-10-08T06:00:00Z,2015-10-08T07:30:04Z,,,,,,,,CALCULATED,CALCULATED
2015-10-08T07:00:00Z,2015-10-08T08:30:04Z,,,,,,,,CALCULATED,CALCULATED
2015-10-08T08:00:00Z,2015-10-08T09:30:04Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-08T09:00:00Z,2015-10-08T10:30:04Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-08T10:00:00Z,2015-10-08T11:30:04Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-08T11:00:00Z,2015-10-08T12:30:04Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-08T12:00:00Z,2015-10-08T13:30:04Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-08T13:00:00Z,2015-10-08T14:30:04Z,,,,,,,,CALCULATED,CALCULATED
2015-10-08T14:00:00Z,2015-10-08T15:30:04Z,,,,,,,,CALCULATED,CALCULATED
2015-10-08T15:00:00Z,2015-10-08T16:30:04Z,,,,,,,,CALCULATED,CALCULATED
2015-10-08T16:00:00Z,2015-10-08T17:30:04Z,,,,,,,,CALCULATED,CALCULATED
2015-10-08T17:00:00Z,2015-10-08T18:30:04Z,,,,,,,,CALCULATED,CALCULATED
2015-10-08T18:00:00Z,2015-10-08T19:30:04Z,,,,,,,,CALCULATED,CALCULATED
2015-10-08T19:00:00Z,2015-10-08T20:30:04Z,,,,,,,,CALCULATED,CALCULATED
2015-10-08T20:00:00Z,2015-10-08T21:30:04Z,,,,,,,,CALCULATED,CALCULATED
2015-10-08T21:00:00Z,2015-10-08T22:30:04Z,,,,,,,,CALCULATED,CALCULATED
2015-10-08T22:00:00Z,2015-10-08T23:30:04Z,,,,,,,,CALCULATED,CALCULATED
2015-10-08T23:00:00Z,2015-10-09T00:30:18Z,,,,,,,,CALCULATED,CALCULATED
2015-10-09T00:00:00Z,2015-10-09T01:30:18Z,,,,,,,,CALCULATED,CALCULATED
2015-10-09T01:00:00Z,2015-10-09T02:30:18Z,,,,,,,,CALCULATED,CALCULATED
2015-10-09T02:00:00Z,2015-10-09T03:30:18Z,,,,,,,,CALCULATED,CALCULATED
2015-10-09T03:00:00Z,2015-10-09T04:30:18Z,,,,,,,,CALCULATED,CALCULATED
2015-10-09T04:00:00Z,2015-10-09T05:30:18Z,,,,,,,,CALCULATED,CALCULATED
2015-10-09T05:00:00Z,2015-10-09T06:30:18Z,,,,,,,,CALCULATED,CALCULATED
2015-10-09T06:00:00Z,2015-10-09T07:30:18Z,,,,,,,,CALCULATED,CALCULATED
2015-10-09T07:00:00Z,2015-10-09T08:30:18Z,,,,,,,,CALCULATED,CALCULATED
2015-10-09T08:00:00Z,2015-10-09T09:30:18Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-09T09:00:00Z,2015-10-09T10:30:18Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-09T10:00:00Z,2015-10-09T11:30:18Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-09T11:00:00Z,2015-10-09T12:30:18Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-09T12:00:00Z,2015-10-09T13:30:18Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-09T13:00:00Z,2015-10-09T14:30:18Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-09T14:00:00Z,2015-10-09T15:30:18Z,,,,,,,,CALCULATED,CALCULATED
2015-10-09T15:00:00Z,2015-10-09T16:30:18Z,,,,,,,,CALCULATED,CALCULATED
2015-10-09T16:00:00Z,2015-10-09T17:30:18Z,,,,,,,,CALCULATED,CALCULATED
2015-10-09T17:00:00Z,2015-10-09T18:30:18Z,,,,,,,,CALCULATED,CALCULATED
2015-10-09T18:00:00Z,2015-10-09T19:30:18Z,,,,,,,,CALCULATED,CALCULATED
2015-10-09T19:00:00Z,2015-10-09T20:30:18Z,,,,,,,,CALCULATED,CALCULATED
2015-10-09T20:00:00Z,2015-10-09T21:30:18Z,,,,,,,,CALCULATED,CALCULATED
2015-10-09T21:00:00Z,2015-10-09T22:30:18Z,,,,,,,,CALCULATED,CALCULATED
2015-10-09T22:00:00Z,2015-10-09T23:30:18Z,,,,,,,,CALCULATED,CALCULATED
2015-10-09T23:00:00Z,2015-10-10T00:30:31Z,,,,,,,,CALCULATED,CALCULATED
2015-10-10T00:00:00Z,2015-10-10T01:30:31Z,,,,,,,,CALCULATED,CALCULATED
2015-10-10T01:00:00Z,2015-10-10T02:30:31Z,,,,,,,,CALCULATED,CALCULATED
2015-10-10T02:00:00Z,2015-10-10T03:30:31Z,,,,,,,,CALCULATED,CALCULATED
2015-10-10T03:00:00Z,2015-10-10T04:30:31Z,,,,,,,,CALCULATED,CALCULATED
2015-10-10T04:00:00Z,2015-10-10T05:30:31Z,,,,,,OUT_WARN,,CALCULATED,CALCULATED
2015-10-10T05:00:00Z,2015-10-10T06:30:31Z,,,,,,,,CALCULATED,CALCULATED
2015-10-10T06:00:00Z,2015-10-10T07:30:31Z,,,,,,,,CALCULATED,CALCULATED
2015-10-10T07:00:00Z,2015-10-10T08:30:31Z,,,,,,,,CALCULATED,CALCULATED
2015-10-10T08:00:00Z,2015-10-10T09:30:31Z,,,,,,,,CALCULATED,CALCULATED
2015-10-10T09:00:00Z,2015-10-10T10:30:31Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-10T10:00:00Z,2015-10-10T11:30:31Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-10T11:00:00Z,2015-10-10T12:30:31Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-10T12:00:00Z,2015-10-10T13:30:31Z,,,,,,,,CALCULATED,CALCULATED
2015-10-10T13:00:00Z,2015-10-10T14:30:31Z,,,,,,,,CALCULATED,CALCULATED
2015-10-10T14:00:00Z,2015-10-10T15:30:31Z,,,,,,,,CALCULATED,CALCULATED
2015-10-10T15:00:00Z,2015-10-10T16:30:31Z,,,,,,,,CALCULATED,CALCULATED
2015-10-10T16:00:00Z,2015-10-10T17:30:31Z,,,,,,,,CALCULATED,CALCULATED
2015-10-10T17:00:00Z,2015-10-10T18:30:31Z,,,,,,,,CALCULATED,CALCULATED
2015-10-10T18:00:00Z,2015-10-10T19:30:31Z,,,,,,,,CALCULATED,CALCULATED
2015-10-10T19:00:00Z,2015-10-10T20:30:31Z,,,,,,,,CALCULATED,CALCULATED
2015-10-10T20:00:00Z,2015-10-10T21:30:31Z,,,,,,,,CALCULATED,CALCULATED
2015-10-10T21:00:00Z,2015-10-10T22:30:31Z,,,,,,,,CALCULATED,CALCULATED
2015-10-10T22:00:00Z,2015-10-10T23:30:31Z,,,,,,,,CALCULATED,CALCULATED
2015-10-10T23:00:00Z,2015-10-11T00:30:44Z,,,,,,,,CALCULATED,CALCULATED
2015-10-11T00:00:00Z,2015-10-11T01:30:44Z,,,,,,,,CALCULATED,CALCULATED
2015-10-11T01:00:00Z,2015-10-11T02:30:44Z,,,,,,,,CALCULATED,CALCULATED
2015-10-11T02:00:00Z,2015-10-11T03:30:44Z,,,,,,,,CALCULATED,CALCULATED
2015-10-11T03:00:00Z,2015-10-11T04:30:44Z,,,,,,,,CALCULATED,CALCULATED
2015-10-11T04:00:00Z,2015-10-11T05:30:44Z,,,,,,,,CALCULATED,CALCULATED
2015-10-11T05:00:00Z,2015-10-11T06:30:44Z,,,,,,,,CALCULATED,CALCULATED
2015-10-11T06:00:00Z,2015-10-11T07:30:44Z,,,,,,,,CALCULATED,CALCULATED
2015-10-11T07:00:00Z,2015-10-11T08:30:44Z,,,,,,,,CALCULATED,CALCULATED
2015-10-11T08:00:00Z,2015-10-11T09:30:44Z,,,,,,,,CALCULATED,CALCULATED
2015-10-11T09:00:00Z,2015-10-11T10:30:44Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-11T10:00:00Z,2015-10-11T11:30:44Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-11T11:00:00Z,2015-10-11T12:30:44Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-11T12:00:00Z,2015-10-11T13:30:44Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-11T13:00:00Z,2015-10-11T14:30:44Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2015-10-11T14:00:00Z,2015-10-11T15:30:44Z,,,,,,,,CALCULATED,CALCULATED
2015-10-11T15:00:00Z,2015-10-11T16:30:44Z,,,,,,,,CALCULATED,CALCULATED
2015-10-11T16:00:00Z,2015-10-11T17:30:44Z,,,,,,,,CALCULATED,CALCULATED
2015-10-11T17:00:00Z,2015-10-11T18:30:44Z,,,,,,,,CALCULATED,CALCULATED
2015-10-11T18:00:00Z,2015-10-11T19:30:44Z,,,,,,,,CALCULATED,CALCULATED
2015-10-11T19:00:00Z,2015-10-11T20:30:44Z,,,,,,,,CALCULATED,CALCULATED
2015-10-11T20:00:00Z,2015-10-11T21:30:44Z,,,,,,,,CALCULATED,CALCULATED
2015-10-11T21:00:00Z,2015-10-11T22:30:44Z,,,,,,,,CALCULATED,CALCULATED
