TIMESTAMP,solar_TIMESTAMP,AUS_MAR_UBD_Eba_Js_1,AUS_MAR_UBD_Ecy_Js_2,AUS_MAR_UBD_Cqu_Js_3,AUS_MAR_UBD_Cqu_Js_4,AUS_MAR_UBD_Cqu_Js_5
2010-03-01T19:00:00Z,2010-03-02T04:30:14Z,4.329402806558842,1.8708159203033798,NA,NA,NA
2010-03-01T19:00:10Z,2010-03-02T04:30:24Z,NA,NA,NA,NA,NA
2010-03-01T19:29:59Z,2010-03-02T05:00:13Z,4.469414121709117,1.792920124507915,NA,NA,NA
2010-03-01T19:30:10Z,2010-03-02T05:00:24Z,NA,NA,NA,NA,NA
2010-03-01T20:00:00Z,2010-03-02T05:30:14Z,4.469414121709117,1.8112974163619586,NA,NA,NA
2010-03-01T20:00:10Z,2010-03-02T05:30:24Z,NA,NA,NA,NA,NA
2010-03-01T20:30:00Z,2010-03-02T06:00:14Z,4.0734375592325796,0,NA,NA,NA
2010-03-01T20:30:10Z,2010-03-02T06:00:24Z,NA,NA,NA,NA,NA
2010-03-01T20:59:59Z,2010-03-02T06:30:13Z,3.814721949799472,1.792920124507915,NA,NA,NA
2010-03-01T21:00:10Z,2010-03-02T06:30:24Z,NA,NA,NA,NA,NA
2010-03-01T21:30:00Z,2010-03-02T07:00:14Z,5.080527512364052,5.533406915676804,NA,NA,NA
2010-03-01T21:30:10Z,2010-03-02T07:00:24Z,NA,NA,NA,NA,NA
2010-03-01T22:00:00Z,2010-03-02T07:30:14Z,11.338627429806294,8.31851248411462,NA,NA,NA
2010-03-01T22:00:10Z,2010-03-02T07:30:24Z,NA,NA,NA,NA,NA
2010-03-01T22:29:59Z,2010-03-02T08:00:13Z,15.375147461645268,14.307598665216041,NA,NA,NA
2010-03-01T22:30:10Z,2010-03-02T08:00:24Z,NA,NA,NA,NA,NA
2010-03-01T23:00:00Z,2010-03-02T08:30:14Z,22.716905861885536,25.157813015998787,NA,NA,NA
2010-03-01T23:00:10Z,2010-03-02T08:30:24Z,NA,NA,NA,NA,NA
2010-03-01T23:30:00Z,2010-03-02T09:00:14Z,23.275498289788224,30.926909106337103,NA,NA,NA
2010-03-01T23:30:10Z,2010-03-02T09:00:24Z,NA,NA,NA,NA,NA
2010-03-01T23:59:59Z,2010-03-02T09:30:13Z,23.437703627113496,34.0690896742853,NA,NA,NA
2010-03-02T00:00:10Z,2010-03-02T09:30:24Z,NA,NA,NA,NA,NA
2010-03-02T00:30:00Z,2010-03-02T10:00:14Z,16.197146626646962,34.660837431324204,NA,NA,NA
2010-03-02T00:30:10Z,2010-03-02T10:00:24Z,NA,NA,NA,NA,NA
2010-03-02T01:00:00Z,2010-03-02T10:30:14Z,21.082575053340676,35.47516230171863,NA,NA,NA
2010-03-02T01:00:10Z,2010-03-02T10:30:24Z,NA,NA,NA,NA,NA
2010-03-02T01:29:59Z,2010-03-02T11:00:13Z,17.911369370058626,38.32879004303363,NA,NA,NA
2010-03-02T01:30:10Z,2010-03-02T11:00:24Z,NA,NA,NA,NA,NA
2010-03-02T02:00:00Z,2010-03-02T11:30:14Z,18.349820815386927,35.84642332391663,NA,NA,NA
2010-03-02T02:00:10Z,2010-03-02T11:30:24Z,NA,NA,NA,NA,NA
2010-03-02T02:30:00Z,2010-03-02T12:00:14Z,14.882686099266806,32.64684927767386,NA,NA,NA
2010-03-02T02:30:10Z,2010-03-02T12:00:24Z,NA,NA,NA,NA,NA
2010-03-02T02:59:59Z,2010-03-02T12:30:13Z,16.847482674747084,39.0794079662189,NA,NA,NA
2010-03-02T03:00:10Z,2010-03-02T12:30:24Z,NA,NA,NA,NA,NA
2010-03-02T03:30:00Z,2010-03-02T13:00:14Z,16.746078495203225,34.584312517503456,NA,NA,NA
2010-03-02T03:30:10Z,2010-03-02T13:00:24Z,NA,NA,NA,NA,NA
2010-03-02T04:00:00Z,2010-03-02T13:30:14Z,16.746078495203225,38.58782175955458,NA,NA,NA
2010-03-02T04:00:10Z,2010-03-02T13:30:24Z,NA,NA,NA,NA,NA
2010-03-02T04:29:59Z,2010-03-02T14:00:13Z,18.322390726604276,41.439075407297054,NA,NA,NA
2010-03-02T04:30:10Z,2010-03-02T14:00:24Z,NA,NA,NA,NA,NA
2010-03-02T05:00:00Z,2010-03-02T14:30:14Z,18.1972491058483,40.17156935351571,NA,NA,NA
2010-03-02T05:00:10Z,2010-03-02T14:30:24Z,NA,NA,NA,NA,NA
2010-03-02T05:30:00Z,2010-03-02T15:00:14Z,17.715563987254903,37.02717593622623,NA,NA,NA
2010-03-02T05:30:10Z,2010-03-02T15:00:24Z,NA,NA,NA,NA,NA
2010-03-02T05:59:59Z,2010-03-02T15:30:13Z,18.102700684823816,41.21794510795956,NA,NA,NA
2010-03-02T06:00:10Z,2010-03-02T15:30:24Z,NA,NA,NA,NA,NA
2010-03-02T06:30:00Z,2010-03-02T16:00:14Z,16.78104248334199,30.234403304671304,NA,NA,NA
2010-03-02T06:30:10Z,2010-03-02T16:00:24Z,NA,NA,NA,NA,NA
2010-03-02T07:00:00Z,2010-03-02T16:30:14Z,20.287327103401523,37.03452703185226,NA,NA,NA
2010-03-02T07:00:10Z,2010-03-02T16:30:24Z,NA,NA,NA,NA,NA
2010-03-02T07:29:59Z,2010-03-02T17:00:13Z,22.19194357368187,34.00667950714085,NA,NA,NA
2010-03-02T07:30:10Z,2010-03-02T17:00:24Z,NA,NA,NA,NA,NA
2010-03-02T08:00:00Z,2010-03-02T17:30:14Z,22.719820059662215,34.27627826912994,NA,NA,NA
2010-03-02T08:00:10Z,2010-03-02T17:30:24Z,NA,NA,NA,NA,NA
2010-03-02T08:30:00Z,2010-03-02T18:00:14Z,22.83743668060343,27.37922116538063,NA,NA,NA
2010-03-02T08:30:10Z,2010-03-02T18:00:24Z,NA,NA,NA,NA,NA
2010-03-02T08:59:59Z,2010-03-02T18:30:13Z,19.92168591014853,19.625495374008054,NA,NA,NA
2010-03-02T09:00:10Z,2010-03-02T18:30:24Z,NA,NA,NA,NA,NA
2010-03-02T09:30:00Z,2010-03-02T19:00:14Z,15.81126008095278,15.017555756711289,NA,NA,NA
2010-03-02T09:30:10Z,2010-03-02T19:00:24Z,NA,NA,NA,NA,NA
2010-03-02T10:00:00Z,2010-03-02T19:30:14Z,16.366757172202036,12.770197249590757,NA,NA,NA
2010-03-02T10:00:10Z,2010-03-02T19:30:24Z,NA,NA,NA,NA,NA
2010-03-02T10:29:59Z,2010-03-02T20:00:13Z,14.884852396509942,10.81958253633268,NA,NA,NA
2010-03-02T10:30:10Z,2010-03-02T20:00:24Z,NA,NA,NA,NA,NA
2010-03-02T11:00:00Z,2010-03-02T20:30:14Z,13.84423588057533,9.526514918533737,NA,NA,NA
2010-03-02T11:00:10Z,2010-03-02T20:30:24Z,NA,NA,NA,NA,NA
2010-03-02T11:30:00Z,2010-03-02T21:00:14Z,13.19288935765733,9.010843862040996,NA,NA,NA
2010-03-02T11:30:10Z,2010-03-02T21:00:24Z,NA,NA,NA,NA,NA
2010-03-02T11:59:59Z,2010-03-02T21:30:13Z,12.215971768920872,8.335063630571375,NA,NA,NA
2010-03-02T12:00:10Z,2010-03-02T21:30:24Z,NA,NA,NA,NA,NA
2010-03-02T12:30:00Z,2010-03-02T22:00:14Z,11.314821439374533,7.701179350639357,NA,NA,NA
2010-03-02T12:30:10Z,2010-03-02T22:00:24Z,NA,NA,NA,NA,NA
2010-03-02T13:00:00Z,2010-03-02T22:30:14Z,10.700834103534305,6.109454979792518,NA,NA,NA
2010-03-02T13:00:10Z,2010-03-02T22:30:24Z,NA,NA,NA,NA,NA
2010-03-02T13:29:59Z,2010-03-02T23:00:13Z,10.443925310756686,6.892848183918493,NA,NA,NA
2010-03-02T13:30:10Z,2010-03-02T23:00:24Z,NA,NA,NA,NA,NA
2010-03-02T14:00:00Z,2010-03-02T23:30:14Z,10.053735109169086,6.143666233298686,NA,NA,NA
2010-03-02T14:00:10Z,2010-03-02T23:30:24Z,NA,NA,NA,NA,NA
2010-03-02T14:30:00Z,2010-03-03T00:00:27Z,6.752363243376235,5.95804857678966,NA,NA,NA
2010-03-02T14:30:10Z,2010-03-03T00:00:37Z,NA,NA,NA,NA,NA
2010-03-02T14:59:59Z,2010-03-03T00:30:26Z,6.642648643084767,5.688044624120839,NA,NA,NA
2010-03-02T15:00:10Z,2010-03-03T00:30:37Z,NA,NA,NA,NA,NA
2010-03-02T15:30:00Z,2010-03-03T01:00:27Z,6.536266484397361,5.734669423800573,NA,NA,NA
2010-03-02T15:30:10Z,2010-03-03T01:00:37Z,NA,NA,NA,NA,NA
2010-03-02T16:00:00Z,2010-03-03T01:30:27Z,5.346266269559297,5.155012128546278,NA,NA,NA
2010-03-02T16:00:10Z,2010-03-03T01:30:37Z,NA,NA,NA,NA,NA
2010-03-02T16:29:59Z,2010-03-03T02:00:26Z,5.563507986814534,3.218917609850291,NA,NA,NA
2010-03-02T16:30:10Z,2010-03-03T02:00:37Z,NA,NA,NA,NA,NA
2010-03-02T17:00:00Z,2010-03-03T02:30:27Z,5.48786597417484,4.7955779464559845,NA,NA,NA
2010-03-02T17:00:10Z,2010-03-03T02:30:37Z,NA,NA,NA,NA,NA
2010-03-02T17:30:00Z,2010-03-03T03:00:27Z,5.641236016888124,5.16118015228676,NA,NA,NA
2010-03-02T17:30:10Z,2010-03-03T03:00:37Z,NA,NA,NA,NA,NA
2010-03-02T17:59:59Z,2010-03-03T03:30:26Z,5.7168693173465215,4.983847156628222,NA,NA,NA
2010-03-02T18:00:10Z,2010-03-03T03:30:37Z,NA,NA,NA,NA,NA
2010-03-02T18:30:00Z,2010-03-03T04:00:27Z,5.48786597417484,4.7053913940778775,NA,NA,NA
2010-03-02T18:30:10Z,2010-03-03T04:00:37Z,NA,NA,NA,NA,NA
2010-03-02T19:00:00Z,2010-03-03T04:30:27Z,5.276344185436077,2.8362478343650186,NA,NA,NA
2010-03-02T19:00:10Z,2010-03-03T04:30:37Z,NA,NA,NA,NA,NA
2010-03-02T19:29:59Z,2010-03-03T05:00:26Z,5.14185478641247,3.0730481703011905,NA,NA,NA
2010-03-02T19:30:10Z,2010-03-03T05:00:37Z,NA,NA,NA,NA,NA
2010-03-02T20:00:00Z,2010-03-03T05:30:27Z,5.208228113729842,4.6321213847665215,NA,NA,NA
2010-03-02T20:00:10Z,2010-03-03T05:30:37Z,NA,NA,NA,NA,NA
2010-03-02T20:30:00Z,2010-03-03T06:00:27Z,5.418060565433887,4.725822967063347,NA,NA,NA
2010-03-02T20:30:10Z,2010-03-03T06:00:37Z,NA,NA,NA,NA,NA
2010-03-02T20:59:59Z,2010-03-03T06:30:26Z,6.059317574647866,5.4009071765359105,NA,NA,NA
2010-03-02T21:00:10Z,2010-03-03T06:30:37Z,NA,NA,NA,NA,NA
2010-03-02T21:30:00Z,2010-03-03T07:00:27Z,11.017942986062442,7.4449750947625235,NA,NA,NA
2010-03-02T21:30:10Z,2010-03-03T07:00:37Z,NA,NA,NA,NA,NA
2010-03-02T22:00:00Z,2010-03-03T07:30:27Z,15.080009483544082,11.297358167566449,NA,NA,NA
2010-03-02T22:00:10Z,2010-03-03T07:30:37Z,NA,NA,NA,NA,NA
2010-03-02T22:29:59Z,2010-03-03T08:00:26Z,19.92168591014853,17.5930414043471,NA,NA,NA
2010-03-02T22:30:10Z,2010-03-03T08:00:37Z,NA,NA,NA,NA,NA
2010-03-02T23:00:00Z,2010-03-03T08:30:27Z,20.631046671451077,22.864369582042553,NA,NA,NA
2010-03-02T23:00:10Z,2010-03-03T08:30:37Z,NA,NA,NA,NA,NA
2010-03-02T23:30:00Z,2010-03-03T09:00:27Z,26.514245625902028,24.972734015056687,NA,NA,NA
2010-03-02T23:30:10Z,2010-03-03T09:00:37Z,NA,NA,NA,NA,NA
2010-03-02T23:59:59Z,2010-03-03T09:30:26Z,20.512534671526538,29.926335789546034,NA,NA,NA
2010-03-03T00:00:10Z,2010-03-03T09:30:37Z,NA,NA,NA,NA,NA
2010-03-03T00:30:00Z,2010-03-03T10:00:27Z,18.336932456022048,30.84084784618553,NA,NA,NA
2010-03-03T00:30:10Z,2010-03-03T10:00:37Z,NA,NA,NA,NA,NA
2010-03-03T01:00:00Z,2010-03-03T10:30:27Z,17.08503524282908,33.6957495555017,NA,NA,NA
2010-03-03T01:00:10Z,2010-03-03T10:30:37Z,NA,NA,NA,NA,NA
2010-03-03T01:29:59Z,2010-03-03T11:00:26Z,18.108240996965833,30.921261656999338,NA,NA,NA
2010-03-03T01:30:10Z,2010-03-03T11:00:37Z,NA,NA,NA,NA,NA
2010-03-03T02:00:00Z,2010-03-03T11:30:27Z,16.928308534052167,33.54786829893516,NA,NA,NA
2010-03-03T02:00:10Z,2010-03-03T11:30:37Z,NA,NA,NA,NA,NA
2010-03-03T02:30:00Z,2010-03-03T12:00:27Z,15.768075928197696,31.646106214680305,NA,NA,NA
2010-03-03T02:30:10Z,2010-03-03T12:00:37Z,NA,NA,NA,NA,NA
2010-03-03T02:59:59Z,2010-03-03T12:30:26Z,17.7620149383863,30.680613105924056,NA,NA,NA
2010-03-03T03:00:10Z,2010-03-03T12:30:37Z,NA,NA,NA,NA,NA
2010-03-03T03:30:00Z,2010-03-03T13:00:27Z,18.99845700824134,36.73084581448923,NA,NA,NA
2010-03-03T03:30:10Z,2010-03-03T13:00:37Z,NA,NA,NA,NA,NA
2010-03-03T04:00:00Z,2010-03-03T13:30:27Z,16.228667121935327,34.20315764034016,NA,NA,NA
2010-03-03T04:00:10Z,2010-03-03T13:30:37Z,NA,NA,NA,NA,NA
2010-03-03T04:29:59Z,2010-03-03T14:00:26Z,17.49162240862159,30.156269784462012,NA,NA,NA
2010-03-03T04:30:10Z,2010-03-03T14:00:37Z,NA,NA,NA,NA,NA
2010-03-03T05:00:00Z,2010-03-03T14:30:27Z,12.720039000297483,28.364475226350976,NA,NA,NA
2010-03-03T05:00:10Z,2010-03-03T14:30:37Z,NA,NA,NA,NA,NA
2010-03-03T05:30:00Z,2010-03-03T15:00:27Z,13.462484092507392,28.6760877030121,NA,NA,NA
2010-03-03T05:30:10Z,2010-03-03T15:00:37Z,NA,NA,NA,NA,NA
2010-03-03T05:59:59Z,2010-03-03T15:30:26Z,14.10775181878839,26.09795088200117,NA,NA,NA
2010-03-03T06:00:10Z,2010-03-03T15:30:37Z,NA,NA,NA,NA,NA
2010-03-03T06:30:00Z,2010-03-03T16:00:27Z,13.57642474365397,26.46384868495777,NA,NA,NA
2010-03-03T06:30:10Z,2010-03-03T16:00:37Z,NA,NA,NA,NA,NA
2010-03-03T07:00:00Z,2010-03-03T16:30:27Z,14.608414614833327,26.004983548491992,NA,NA,NA
2010-03-03T07:00:10Z,2010-03-03T16:30:37Z,NA,NA,NA,NA,NA
2010-03-03T07:29:59Z,2010-03-03T17:00:26Z,13.501714096301,25.70425433131109,NA,NA,NA
2010-03-03T07:30:10Z,2010-03-03T17:00:37Z,NA,NA,NA,NA,NA
2010-03-03T08:00:00Z,2010-03-03T17:30:27Z,12.826896299880351,21.63119581873005,NA,NA,NA
2010-03-03T08:00:10Z,2010-03-03T17:30:37Z,NA,NA,NA,NA,NA
2010-03-03T08:30:00Z,2010-03-03T18:00:27Z,12.592944638374153,16.022458495149035,NA,NA,NA
2010-03-03T08:30:10Z,2010-03-03T18:00:37Z,NA,NA,NA,NA,NA
2010-03-03T08:59:59Z,2010-03-03T18:30:26Z,11.457501138363941,13.385017254867025,NA,NA,NA
2010-03-03T09:00:10Z,2010-03-03T18:30:37Z,NA,NA,NA,NA,NA
2010-03-03T09:30:00Z,2010-03-03T19:00:27Z,12.536905110072105,11.73544809616404,NA,NA,NA
2010-03-03T09:30:10Z,2010-03-03T19:00:37Z,NA,NA,NA,NA,NA
2010-03-03T10:00:00Z,2010-03-03T19:30:27Z,11.420226910945736,10.576748221455302,NA,NA,NA
2010-03-03T10:00:10Z,2010-03-03T19:30:37Z,NA,NA,NA,NA,NA
