TIMESTAMP,TIMESTAMP_solar,AUS_MAR_HSW_HIG_Eob_Js_1,AUS_MAR_HSW_HIG_Eob_Js_2,AUS_MAR_HSW_HIG_Eob_Js_3,AUS_MAR_HSW_HIG_Ecy_Js_4
2010-03-01T00:00:10Z,2010-03-01T09:30:14Z,NA,NA,28.030800085085147,1.6512676081801667
2010-03-01T00:30:10Z,2010-03-01T10:00:14Z,NA,NA,30.931504607146,3.7594958150830124
2010-03-01T01:00:10Z,2010-03-01T10:30:14Z,NA,NA,28.65179553628079,2.688614253427017
2010-03-01T01:30:10Z,2010-03-01T11:00:14Z,NA,NA,32.335199220481535,1.586182899499233
2010-03-01T02:00:10Z,2010-03-01T11:30:14Z,NA,NA,30.762505872611072,2.73997433717515
2010-03-01T02:30:10Z,2010-03-01T12:00:14Z,NA,NA,30.874399382817426,3.7588966183535635
2010-03-01T03:00:10Z,2010-03-01T12:30:14Z,NA,NA,31.034575648473364,2.665642659556442
2010-03-01T03:30:10Z,2010-03-01T13:00:14Z,NA,NA,31.31385452851194,3.2096919144561364
2010-03-01T04:00:10Z,2010-03-01T13:30:14Z,NA,NA,29.848793983072508,2.5451508145695603
2010-03-01T04:30:10Z,2010-03-01T14:00:14Z,NA,NA,32.75959716041553,2.035410083077059
2010-03-01T05:00:10Z,2010-03-01T14:30:14Z,NA,NA,34.30990457273689,2.7932655557796067
2010-03-01T05:30:10Z,2010-03-01T15:00:14Z,NA,NA,34.41266130659939,5.578017625165047
2010-03-01T06:00:10Z,2010-03-01T15:30:14Z,NA,NA,34.3692454115774,5.974101693126748
2010-03-01T06:30:10Z,2010-03-01T16:00:14Z,NA,NA,32.498018809475425,3.018776325327533
2010-03-01T07:00:10Z,2010-03-01T16:30:14Z,NA,NA,31.03231282691478,4.848659731787564
2010-03-01T07:30:10Z,2010-03-01T17:00:14Z,NA,NA,28.321628441298273,5.180229633355691
2010-03-01T08:00:10Z,2010-03-01T17:30:14Z,NA,NA,25.91592991594966,4.835980802906864
2010-03-01T08:30:10Z,2010-03-01T18:00:14Z,NA,NA,22.04026361113245,4.502012624371333
2010-03-01T09:00:10Z,2010-03-01T18:30:14Z,NA,NA,15.547784528889823,3.30704924599875
2010-03-01T09:30:10Z,2010-03-01T19:00:14Z,NA,NA,11.914558738497886,2.952493121619081
2010-03-01T10:00:10Z,2010-03-01T19:30:14Z,NA,NA,7.567447505620854,2.845178011995839
2010-03-01T10:30:10Z,2010-03-01T20:00:14Z,NA,NA,5.663360948719295,3.7387983892079095
2010-03-01T11:00:10Z,2010-03-01T20:30:14Z,NA,NA,4.437647332906739,3.518300700792689
2010-03-01T11:30:10Z,2010-03-01T21:00:14Z,NA,NA,3.7257119335365942,2.576099608428613
2010-03-01T12:00:10Z,2010-03-01T21:30:14Z,NA,NA,3.360240327241332,2.641651240575191
2010-03-01T12:30:10Z,2010-03-01T22:00:14Z,NA,NA,2.8119628712842117,2.5740780245308756
2010-03-01T13:00:10Z,2010-03-01T22:30:14Z,NA,NA,4.069771937003753,2.5298993089427007
2010-03-01T13:30:10Z,2010-03-01T23:00:14Z,NA,NA,2.6444879458184776,2.0810944435617915
2010-03-01T14:00:10Z,2010-03-01T23:30:14Z,NA,NA,3.401829663944868,2.2638771151729844
2010-03-01T14:30:10Z,2010-03-02T00:00:26Z,NA,NA,3.280008097803852,0.8442041070311769
2010-03-01T15:00:10Z,2010-03-02T00:30:26Z,NA,NA,2.11147173761967,3.279803958233581
2010-03-01T15:30:10Z,2010-03-02T01:00:26Z,NA,NA,1.1319889446946212,1.877407275065936
2010-03-01T16:00:10Z,2010-03-02T01:30:26Z,NA,NA,1.0459362551693898,1.1935371333309492
2010-03-01T16:30:10Z,2010-03-02T02:00:26Z,NA,NA,1.004553069491605,1.2015347318964327
2010-03-01T17:00:10Z,2010-03-02T02:30:26Z,NA,NA,1.0130002705586474,1.3226861817042546
2010-03-01T17:30:10Z,2010-03-02T03:00:26Z,NA,NA,1.01424836589929,2.4051829498593005
2010-03-01T18:00:10Z,2010-03-02T03:30:26Z,NA,NA,0.9847356740096981,2.1848063904974917
2010-03-01T18:30:10Z,2010-03-02T04:00:26Z,NA,NA,2.013904518477463,1.8816239966121255
2010-03-01T19:00:10Z,2010-03-02T04:30:26Z,NA,NA,1.0616853565575342,1.0487423806320182
2010-03-01T19:30:10Z,2010-03-02T05:00:26Z,NA,NA,0.9999456460008568,0.9981721790397322
2010-03-01T20:00:10Z,2010-03-02T05:30:26Z,NA,NA,1.035100648950241,0
2010-03-01T20:30:10Z,2010-03-02T06:00:26Z,NA,NA,0,0
2010-03-01T21:00:10Z,2010-03-02T06:30:26Z,NA,NA,0.9955080263790136,2.018551082378037
2010-03-01T21:30:10Z,2010-03-02T07:00:26Z,NA,NA,3.5477799554741005,2.0852286465652767
2010-03-01T22:00:10Z,2010-03-02T07:30:26Z,NA,NA,4.0048637260973186,1.9007300372905178
2010-03-01T22:30:10Z,2010-03-02T08:00:26Z,NA,NA,4.641550714056441,0
2010-03-01T23:00:10Z,2010-03-02T08:30:26Z,NA,NA,7.674842985048232,1.0295301867986701
2010-03-01T23:30:10Z,2010-03-02T09:00:26Z,NA,NA,15.084726754784905,1.32452039319048
2010-03-02T00:00:10Z,2010-03-02T09:30:26Z,NA,NA,21.866080494592975,1.4322478153955231
2010-03-02T00:30:10Z,2010-03-02T10:00:26Z,NA,NA,26.13921803184058,5.177603675747043
2010-03-02T01:00:10Z,2010-03-02T10:30:26Z,NA,NA,29.64097602346686,2.7764278710203105
2010-03-02T01:30:10Z,2010-03-02T11:00:26Z,NA,NA,32.537489745017645,5.8889415205402615
2010-03-02T02:00:10Z,2010-03-02T11:30:26Z,NA,NA,31.973477379461823,2.988745302741108
2010-03-02T02:30:10Z,2010-03-02T12:00:26Z,NA,NA,32.36757107718075,4.78621443559109
2010-03-02T03:00:10Z,2010-03-02T12:30:26Z,NA,NA,32.28504010787784,3.1808247343218006
2010-03-02T03:30:10Z,2010-03-02T13:00:26Z,NA,NA,34.2393477906042,3.3071494890205653
2010-03-02T04:00:10Z,2010-03-02T13:30:26Z,NA,NA,32.91340584643094,5.550538677015848
2010-03-02T04:30:10Z,2010-03-02T14:00:26Z,NA,NA,34.598614770299235,5.385373831455834
2010-03-02T05:00:10Z,2010-03-02T14:30:26Z,NA,NA,35.875397360624355,2.812992759121616
2010-03-02T05:30:10Z,2010-03-02T15:00:26Z,NA,NA,36.08749373439322,5.738388806692048
2010-03-02T06:00:10Z,2010-03-02T15:30:26Z,NA,NA,34.32522827996339,3.269030684116275
2010-03-02T06:30:10Z,2010-03-02T16:00:26Z,NA,NA,32.51104873315344,2.889345047245527
2010-03-02T07:00:10Z,2010-03-02T16:30:26Z,NA,NA,29.880044885465022,5.526299181055873
2010-03-02T07:30:10Z,2010-03-02T17:00:26Z,NA,NA,29.366226884691894,5.452656270224444
2010-03-02T08:00:10Z,2010-03-02T17:30:26Z,NA,NA,25.71359260361071,4.519094952093325
2010-03-02T08:30:10Z,2010-03-02T18:00:26Z,NA,NA,20.365896955544283,4.436280543526627
2010-03-02T09:00:10Z,2010-03-02T18:30:26Z,NA,NA,12.879855289200803,4.596257789293268
2010-03-02T09:30:10Z,2010-03-02T19:00:26Z,NA,NA,8.672944629744512,4.253085025458691
2010-03-02T10:00:10Z,2010-03-02T19:30:26Z,NA,NA,5.584541334835181,2.9787743932324013
2010-03-02T10:30:10Z,2010-03-02T20:00:26Z,NA,NA,5.127170056678405,2.6484355748707737
2010-03-02T11:00:10Z,2010-03-02T20:30:26Z,NA,NA,4.045689990686415,2.493906781234639
2010-03-02T11:30:10Z,2010-03-02T21:00:26Z,NA,NA,3.666674262592384,2.558897614844937
2010-03-02T12:00:10Z,2010-03-02T21:30:26Z,NA,NA,4.398085850431069,2.524023827951901
2010-03-02T12:30:10Z,2010-03-02T22:00:26Z,NA,NA,2.9191319022520297,2.6719364416929268
2010-03-02T13:00:10Z,2010-03-02T22:30:26Z,NA,NA,3.8080835764078578,2.3628167883401385
2010-03-02T13:30:10Z,2010-03-02T23:00:26Z,NA,NA,3.693106720478948,2.519368262434519
2010-03-02T14:00:10Z,2010-03-02T23:30:26Z,NA,NA,3.5629755656310658,0.9106978211449163
2010-03-02T14:30:10Z,2010-03-03T00:00:39Z,NA,NA,3.405418261712336,1.2630198840449676
2010-03-02T15:00:10Z,2010-03-03T00:30:39Z,NA,NA,2.2478907225945397,2.330962759210374
2010-03-02T15:30:10Z,2010-03-03T01:00:39Z,NA,NA,1.1193562384624967,1.9904628717954782
2010-03-02T16:00:10Z,2010-03-03T01:30:39Z,NA,NA,2.056600687389983,2.018208734054547
2010-03-02T16:30:10Z,2010-03-03T02:00:39Z,NA,NA,1.0885671213230126,2.0766061805617846
2010-03-02T17:00:10Z,2010-03-03T02:30:39Z,NA,NA,2.243460429014682,1.4364921768502146
2010-03-02T17:30:10Z,2010-03-03T03:00:39Z,NA,NA,2.1491667604916556,0.8250881896476803
2010-03-02T18:00:10Z,2010-03-03T03:30:39Z,NA,NA,2.080071104928197,2.14420047814915
2010-03-02T18:30:10Z,2010-03-03T04:00:39Z,NA,NA,2.125281655352456,1.1109227285447711
2010-03-02T19:00:10Z,2010-03-03T04:30:39Z,NA,NA,1.0465741632207577,2.4717572991681545
2010-03-02T19:30:10Z,2010-03-03T05:00:39Z,NA,NA,1.1152121732872218,0
2010-03-02T20:00:10Z,2010-03-03T05:30:39Z,NA,NA,1.0662432432308473,0
2010-03-02T20:30:10Z,2010-03-03T06:00:39Z,NA,NA,1.0183596573190827,0
2010-03-02T21:00:10Z,2010-03-03T06:30:39Z,NA,NA,3.3139368300270178,1.8622094348607934
2010-03-02T21:30:10Z,2010-03-03T07:00:39Z,NA,NA,3.3374084556943813,2.0696623840365187
2010-03-02T22:00:10Z,2010-03-03T07:30:39Z,NA,NA,7.375426619265443,2.543449031544982
2010-03-02T22:30:10Z,2010-03-03T08:00:39Z,NA,NA,11.40498400217561,1.008747815881083
2010-03-02T23:00:10Z,2010-03-03T08:30:39Z,NA,NA,15.894298337660887,3.93366609663607
2010-03-02T23:30:10Z,2010-03-03T09:00:39Z,NA,NA,19.285180871988004,1.3874879686164174
2010-03-03T00:00:10Z,2010-03-03T09:30:39Z,NA,NA,21.743422623789826,1.4963844612846897
2010-03-03T00:30:10Z,2010-03-03T10:00:39Z,NA,NA,26.06003350203851,3.5743052506109145
2010-03-03T01:00:10Z,2010-03-03T10:30:39Z,NA,NA,29.69581192250743,2.9034109611526726
2010-03-03T01:30:10Z,2010-03-03T11:00:39Z,NA,NA,30.88646126102839,2.704521973034367
2010-03-03T02:00:10Z,2010-03-03T11:30:39Z,NA,NA,31.899052280132015,2.9103478346635803
2010-03-03T02:30:10Z,2010-03-03T12:00:39Z,NA,NA,32.53712805505996,3.997759167282292
2010-03-03T03:00:10Z,2010-03-03T12:30:39Z,NA,NA,35.73542288919435,3.1236609257393657
2010-03-03T03:30:10Z,2010-03-03T13:00:39Z,NA,NA,36.85091080930162,4.73031484756818
2010-03-03T04:00:10Z,2010-03-03T13:30:39Z,NA,NA,34.091455680445996,4.89290586344906
2010-03-03T04:30:10Z,2010-03-03T14:00:39Z,NA,NA,34.51771756011083,5.504357947823334
2010-03-03T05:00:10Z,2010-03-03T14:30:39Z,NA,NA,34.17020341128016,3.4412493328485616
2010-03-03T05:30:10Z,2010-03-03T15:00:39Z,NA,NA,34.33053127373646,4.856824785514518
2010-03-03T06:00:10Z,2010-03-03T15:30:39Z,NA,NA,33.927040706469036,4.944115791673868
2010-03-03T06:30:10Z,2010-03-03T16:00:39Z,NA,NA,31.37049871206547,4.736326752079884
2010-03-03T07:00:10Z,2010-03-03T16:30:39Z,NA,NA,34.65456974387422,5.745679550645751
2010-03-03T07:30:10Z,2010-03-03T17:00:39Z,NA,NA,29.589794632621572,5.123305872729198
2010-03-03T08:00:10Z,2010-03-03T17:30:39Z,NA,NA,27.27669225818352,4.859018306991485
2010-03-03T08:30:10Z,2010-03-03T18:00:39Z,NA,NA,22.53984097048053,4.2180256184898655
2010-03-03T09:00:10Z,2010-03-03T18:30:39Z,NA,NA,15.381311225018976,2.6119760894634383
2010-03-03T09:30:10Z,2010-03-03T19:00:39Z,NA,NA,9.543874916630026,2.603769180761421
2010-03-03T10:00:10Z,2010-03-03T19:30:39Z,NA,NA,7.708763967525155,2.623908482338884
2010-03-03T10:30:10Z,2010-03-03T20:00:39Z,NA,NA,6.766561476265212,2.6392587031287644
2010-03-03T11:00:10Z,2010-03-03T20:30:39Z,NA,NA,5.851164029785504,2.510945147732317
2010-03-03T11:30:10Z,2010-03-03T21:00:39Z,NA,NA,5.100222791808842,2.3286075828873516
2010-03-03T12:00:10Z,2010-03-03T21:30:39Z,NA,NA,4.879994838495761,2.4945698581216944
2010-03-03T12:30:10Z,2010-03-03T22:00:39Z,NA,NA,4.421161467812207,2.517055010350289
2010-03-03T13:00:10Z,2010-03-03T22:30:39Z,NA,NA,4.0011132279353205,2.252682154811546
2010-03-03T13:30:10Z,2010-03-03T23:00:39Z,NA,NA,4.810761034911707,2.1103501688672623
2010-03-03T14:00:10Z,2010-03-03T23:30:39Z,NA,NA,4.065185261727865,2.431582261234051
2010-03-03T14:30:10Z,2010-03-04T00:00:52Z,NA,NA,3.75969537937643,2.1773877975056237
2010-03-03T15:00:10Z,2010-03-04T00:30:52Z,NA,NA,4.668278087217383,2.3219641679116
2010-03-03T15:30:10Z,2010-03-04T01:00:52Z,NA,NA,3.525097339142096,2.356874007620984
2010-03-03T16:00:10Z,2010-03-04T01:30:52Z,NA,NA,3.3167137147174146,2.314534498096155
2010-03-03T16:30:10Z,2010-03-04T02:00:52Z,NA,NA,4.894102813667655,0.9809524403197534
2010-03-03T17:00:10Z,2010-03-04T02:30:52Z,NA,NA,5.663769750811871,3.9085016475451257
2010-03-03T17:30:10Z,2010-03-04T03:00:52Z,NA,NA,5.582494250967155,0.9616150594607383
2010-03-03T18:00:10Z,2010-03-04T03:30:52Z,NA,NA,6.3043340692045975,2.061544714880292
2010-03-03T18:30:10Z,2010-03-04T04:00:52Z,NA,NA,6.319393074816564,2.00987021224738
2010-03-03T19:00:10Z,2010-03-04T04:30:52Z,NA,NA,6.448413170665982,1.3425011605799633
2010-03-03T19:30:10Z,2010-03-04T05:00:52Z,NA,NA,6.46359478953391,1.3759899817372903
2010-03-03T20:00:10Z,2010-03-04T05:30:52Z,NA,NA,6.618057058449742,0.8849780577181479
2010-03-03T20:30:10Z,2010-03-04T06:00:52Z,NA,NA,8.538659647734784,2.049215630262981
2010-03-03T21:00:10Z,2010-03-04T06:30:52Z,NA,NA,13.432754385901852,2.4459305612592015
2010-03-03T21:30:10Z,2010-03-04T07:00:52Z,NA,NA,17.688978438836802,3.867605254286525
2010-03-03T22:00:10Z,2010-03-04T07:30:52Z,NA,NA,22.4199463203966,4.154178081054577
2010-03-03T22:30:10Z,2010-03-04T08:00:52Z,NA,NA,26.48991146391414,2.937637040442484
2010-03-03T23:00:10Z,2010-03-04T08:30:52Z,NA,NA,31.017427257017513,3.2360254227298113
2010-03-03T23:30:10Z,2010-03-04T09:00:52Z,NA,NA,31.17663852492456,2.998080702766883
2010-03-04T00:00:10Z,2010-03-04T09:30:52Z,NA,NA,34.04604504609311,3.1780725744337537
2010-03-04T00:30:10Z,2010-03-04T10:00:52Z,NA,NA,36.01243369532922,5.562055482081646
2010-03-04T01:00:10Z,2010-03-04T10:30:52Z,NA,NA,36.05595816660793,5.143677012907719
2010-03-04T01:30:10Z,2010-03-04T11:00:52Z,NA,NA,36.083222990186634,4.819475990900276
2010-03-04T02:00:10Z,2010-03-04T11:30:52Z,NA,NA,38.354369373148565,3.469046286384702
2010-03-04T02:30:10Z,2010-03-04T12:00:52Z,NA,NA,34.4855849654142,5.294510841898409
2010-03-04T03:00:10Z,2010-03-04T12:30:52Z,NA,NA,34.27663855291597,5.057713828133387
2010-03-04T03:30:10Z,2010-03-04T13:00:52Z,NA,NA,34.63292743304764,2.72989916499647
2010-03-04T04:00:10Z,2010-03-04T13:30:52Z,NA,NA,36.151540834018206,4.9505028521320416
2010-03-04T04:30:10Z,2010-03-04T14:00:52Z,NA,NA,40.63730237214521,5.39214988041365
2010-03-04T05:00:10Z,2010-03-04T14:30:52Z,NA,NA,32.80234561070683,5.520237264339989
2010-03-04T05:30:10Z,2010-03-04T15:00:52Z,NA,NA,32.58653270427447,4.315896546098727
2010-03-04T06:00:10Z,2010-03-04T15:30:52Z,NA,NA,31.086075147808625,3.2887096094305726
2010-03-04T06:30:10Z,2010-03-04T16:00:52Z,NA,NA,26.592454824274117,4.530292056277299
2010-03-04T07:00:10Z,2010-03-04T16:30:52Z,NA,NA,22.536692254654415,4.0902339353026145
2010-03-04T07:30:10Z,2010-03-04T17:00:52Z,NA,NA,18.89579844060758,2.9471177234710813
2010-03-04T08:00:10Z,2010-03-04T17:30:52Z,NA,NA,16.624175267888372,4.0748678947532575
2010-03-04T08:30:10Z,2010-03-04T18:00:52Z,NA,NA,12.883493371623855,2.635335169420648
2010-03-04T09:00:10Z,2010-03-04T18:30:52Z,NA,NA,11.429221039759959,2.5321397461618154
2010-03-04T09:30:10Z,2010-03-04T19:00:52Z,NA,NA,9.556620724071957,3.7987112689653757
2010-03-04T10:00:10Z,2010-03-04T19:30:52Z,NA,NA,8.942928597383533,2.3207482273052324
2010-03-04T10:30:10Z,2010-03-04T20:00:52Z,NA,NA,8.283390093686132,1.2635364579055708
2010-03-04T11:00:10Z,2010-03-04T20:30:52Z,NA,NA,8.018817885656574,2.2663521703032763
2010-03-04T11:30:10Z,2010-03-04T21:00:52Z,NA,NA,7.519869427732587,1.0935052302120292
2010-03-04T12:00:10Z,2010-03-04T21:30:52Z,NA,NA,7.51826080585334,1.0319769513908683
2010-03-04T12:30:10Z,2010-03-04T22:00:52Z,NA,NA,5.859679933624609,2.2351178985783995
2010-03-04T13:00:10Z,2010-03-04T22:30:52Z,NA,NA,7.003992884314758,3.4082105812358776
2010-03-04T13:30:10Z,2010-03-04T23:00:52Z,NA,NA,7.038732944785866,2.748356712064481
2010-03-04T14:00:10Z,2010-03-04T23:30:52Z,NA,NA,6.435626099536573,2.40773844644652
2010-03-04T14:30:10Z,2010-03-05T00:01:06Z,NA,NA,6.205743178745575,1.0042496251540813
2010-03-04T15:00:10Z,2010-03-05T00:31:06Z,NA,NA,6.644601164981754,2.459571626912302
2010-03-04T15:30:09Z,2010-03-05T01:01:05Z,NA,NA,6.792371609388219,3.8032040353588124
2010-03-04T16:00:09Z,2010-03-05T01:31:05Z,NA,NA,4.766623777476162,2.29250025640285
2010-03-04T16:30:09Z,2010-03-05T02:01:05Z,NA,NA,5.613107046282703,2.254763118988055
2010-03-04T17:00:09Z,2010-03-05T02:31:05Z,NA,NA,4.395885080809859,1.2731475394567335
2010-03-04T17:30:09Z,2010-03-05T03:01:05Z,NA,NA,5.080963636754167,2.486807927461714
2010-03-04T18:00:09Z,2010-03-05T03:31:05Z,NA,NA,5.502968043229117,2.5141018298464424
2010-03-04T18:30:09Z,2010-03-05T04:01:05Z,NA,NA,5.745345513305444,2.32562725577246
2010-03-04T19:00:09Z,2010-03-05T04:31:05Z,NA,NA,5.93840346001672,1.2666524104058905
2010-03-04T19:30:09Z,2010-03-05T05:01:05Z,NA,NA,5.883578942701562,2.2108428834266385
2010-03-04T20:00:09Z,2010-03-05T05:31:05Z,NA,NA,5.763224073186866,2.0050135381387184
2010-03-04T20:30:09Z,2010-03-05T06:01:05Z,NA,NA,6.655507768677535,0.904837165253685
2010-03-04T21:00:09Z,2010-03-05T06:31:05Z,NA,NA,9.386240981522274,1.0469599556576061
2010-03-04T21:30:09Z,2010-03-05T07:01:05Z,NA,NA,15.415842700698489,3.74442587852464
2010-03-04T22:00:09Z,2010-03-05T07:31:05Z,NA,NA,16.450464294653003,1.2330242300006937
2010-03-04T22:30:09Z,2010-03-05T08:01:05Z,NA,NA,19.32656232912399,1.155009954817716
2010-03-04T23:00:09Z,2010-03-05T08:31:05Z,NA,NA,17.839358346312775,2.890125643936107
2010-03-04T23:30:09Z,2010-03-05T09:01:05Z,NA,NA,18.057322512085577,1.6043019468824717
2010-03-05T00:00:09Z,2010-03-05T09:31:05Z,NA,NA,15.902749666421576,1.2286597667695036
2010-03-05T00:30:09Z,2010-03-05T10:01:05Z,NA,NA,22.064844128203216,1.314063823010043
2010-03-05T01:00:09Z,2010-03-05T10:31:05Z,NA,NA,23.875142724865594,4.20830625072534
2010-03-05T01:30:09Z,2010-03-05T11:01:05Z,NA,NA,22.873428820195993,2.5562824195016636
2010-03-05T02:00:09Z,2010-03-05T11:31:05Z,NA,NA,24.91347637300167,3.1173412319652383
2010-03-05T02:30:09Z,2010-03-05T12:01:05Z,NA,NA,23.90134508643155,4.350799900145654
2010-03-05T03:00:09Z,2010-03-05T12:31:05Z,NA,NA,22.980918254654693,3.1259120917955876
2010-03-05T03:30:09Z,2010-03-05T13:01:05Z,NA,NA,21.393196447830576,1.2935906538455124
2010-03-05T04:00:09Z,2010-03-05T13:31:05Z,NA,NA,22.038841968349654,2.878145844137368
2010-03-05T04:30:09Z,2010-03-05T14:01:05Z,NA,NA,13.69530230160962,1.0394409591507605
2010-03-05T05:00:09Z,2010-03-05T14:31:05Z,NA,NA,8.670307478850313,2.0631030155904546
2010-03-05T05:30:09Z,2010-03-05T15:01:05Z,NA,NA,9.436654557999203,2.713705113558142
2010-03-05T06:00:09Z,2010-03-05T15:31:05Z,NA,NA,9.843440452165256,2.4719298212981577
2010-03-05T06:30:09Z,2010-03-05T16:01:05Z,NA,NA,8.572096093523134,2.7882705097452507
2010-03-05T07:00:09Z,2010-03-05T16:31:05Z,NA,NA,8.540051775845727,2.2852927364710127
2010-03-05T07:30:09Z,2010-03-05T17:01:05Z,NA,NA,9.573949738434758,2.050655505060185
2010-03-05T08:00:09Z,2010-03-05T17:31:05Z,NA,NA,9.14172096015036,2.2598442651002446
2010-03-05T08:30:09Z,2010-03-05T18:01:05Z,NA,NA,7.5707906867862205,2.1002690476935872
2010-03-05T09:00:09Z,2010-03-05T18:31:05Z,NA,NA,4.27280193364588,1.2326124822445315
2010-03-05T09:30:09Z,2010-03-05T19:01:05Z,NA,NA,3.26230621351675,0.8242296092515514
2010-03-05T10:00:09Z,2010-03-05T19:31:05Z,NA,NA,2.8536682805104285,1.367237145842279
2010-03-05T10:30:09Z,2010-03-05T20:01:05Z,NA,NA,2.3495576168209653,1.1664388390247167
2010-03-05T11:00:09Z,2010-03-05T20:31:05Z,NA,NA,2.140918356096114,1.1548210940996906
2010-03-05T11:30:09Z,2010-03-05T21:01:05Z,NA,NA,2.0840984146305526,0.8453372430878544
2010-03-05T12:00:09Z,2010-03-05T21:31:05Z,NA,NA,3.1919757076143145,0
2010-03-05T12:30:09Z,2010-03-05T22:01:05Z,NA,NA,2.3543922000145203,1.2042481406768035
2010-03-05T13:00:09Z,2010-03-05T22:31:05Z,NA,NA,3.3966456377025085,0
2010-03-05T13:30:09Z,2010-03-05T23:01:05Z,NA,NA,2.3027070443685695,1.1071584901031661
2010-03-05T14:00:09Z,2010-03-05T23:31:05Z,NA,NA,2.330357109814041,1.0373609023111274
2010-03-05T14:30:09Z,2010-03-06T00:01:19Z,NA,NA,2.334716049965734,1.1784209104560326
2010-03-05T15:00:09Z,2010-03-06T00:31:19Z,NA,NA,2.212644218870431,1.2631919883942835
2010-03-05T15:30:09Z,2010-03-06T01:01:19Z,NA,NA,1.0105945338811917,1.3077462969848808
2010-03-05T16:00:09Z,2010-03-06T01:31:19Z,NA,NA,0,0
2010-03-05T16:30:09Z,2010-03-06T02:01:19Z,NA,NA,0.9643083295794996,1.0802282911539478
2010-03-05T17:00:09Z,2010-03-06T02:31:19Z,NA,NA,0,0
2010-03-05T17:30:09Z,2010-03-06T03:01:19Z,NA,NA,0,0
2010-03-05T18:00:09Z,2010-03-06T03:31:19Z,NA,NA,0,1.097844658843369
2010-03-05T18:30:09Z,2010-03-06T04:01:19Z,NA,NA,0.9826962517090808,1.1247189184403623
2010-03-05T19:00:09Z,2010-03-06T04:31:19Z,NA,NA,0.9756767738662827,1.1436710613736478
2010-03-05T19:30:09Z,2010-03-06T05:01:19Z,NA,NA,0.9977123644894306,0
2010-03-05T20:00:09Z,2010-03-06T05:31:19Z,NA,NA,1.0337040831020068,0
2010-03-05T20:30:09Z,2010-03-06T06:01:19Z,NA,NA,2.25156034298021,1.0063943765689458
2010-03-05T21:00:09Z,2010-03-06T06:31:19Z,NA,NA,2.887992628043982,0
2010-03-05T21:30:09Z,2010-03-06T07:01:19Z,NA,NA,6.404048827343744,1.9636609282756388
2010-03-05T22:00:09Z,2010-03-06T07:31:19Z,NA,NA,12.281012105933462,1.008747815881083
2010-03-05T22:30:09Z,2010-03-06T08:01:19Z,NA,NA,15.924074277456219,1.1880965766625005
2010-03-05T23:00:09Z,2010-03-06T08:31:19Z,NA,NA,18.168608558581564,1.1920295190418744
2010-03-05T23:30:09Z,2010-03-06T09:01:19Z,NA,NA,25.93104058932639,2.9105664626716714
2010-03-06T00:00:09Z,2010-03-06T09:31:19Z,NA,NA,31.099017810523303,3.069094336793436
2010-03-06T00:30:09Z,2010-03-06T10:01:19Z,NA,NA,32.793585915928524,5.950349907931688
2010-03-06T01:00:09Z,2010-03-06T10:31:19Z,NA,NA,36.0031566672536,4.625565857508602
