TIMESTAMP,solar_TIMESTAMP,AUS_ELL_UNB_Era_Js_1,AUS_ELL_UNB_Era_Js_2
2009-06-06T05:00:00Z,2009-06-06T14:47:05Z,7.472391486515981,NA
2009-06-06T05:30:00Z,2009-06-06T15:17:05Z,6.419246802410921,NA
2009-06-06T05:59:59Z,2009-06-06T15:47:04Z,4.889093666911494,NA
2009-06-06T06:30:00Z,2009-06-06T16:17:05Z,3.693488222555864,NA
2009-06-06T07:00:00Z,2009-06-06T16:47:05Z,2.7373722134725273,NA
2009-06-06T07:29:59Z,2009-06-06T17:17:04Z,2.11994224767733,NA
2009-06-06T08:00:00Z,2009-06-06T17:47:05Z,2.0146444889710544,NA
2009-06-06T08:30:00Z,2009-06-06T18:17:05Z,0,NA
2009-06-06T08:59:59Z,2009-06-06T18:47:04Z,0,NA
2009-06-06T09:30:00Z,2009-06-06T19:17:05Z,0,NA
2009-06-06T10:00:00Z,2009-06-06T19:47:05Z,0,NA
2009-06-06T10:29:59Z,2009-06-06T20:17:04Z,0,NA
2009-06-06T11:00:00Z,2009-06-06T20:47:05Z,0,NA
2009-06-06T11:30:00Z,2009-06-06T21:17:05Z,0,NA
2009-06-06T11:59:59Z,2009-06-06T21:47:04Z,1.071341938562137,NA
2009-06-06T12:30:00Z,2009-06-06T22:17:05Z,1.1016273281964788,NA
2009-06-06T13:00:00Z,2009-06-06T22:47:05Z,0,NA
2009-06-06T13:29:59Z,2009-06-06T23:17:04Z,0,NA
2009-06-06T14:00:00Z,2009-06-06T23:47:05Z,0,NA
2009-06-06T14:30:00Z,2009-06-07T00:16:54Z,0,NA
2009-06-06T14:59:59Z,2009-06-07T00:46:53Z,1.1052106668036572,NA
2009-06-06T15:30:00Z,2009-06-07T01:16:54Z,0,NA
2009-06-06T16:00:00Z,2009-06-07T01:46:54Z,0,NA
2009-06-06T16:29:59Z,2009-06-07T02:16:53Z,0,NA
2009-06-06T17:00:00Z,2009-06-07T02:46:54Z,0,NA
2009-06-06T17:30:00Z,2009-06-07T03:16:54Z,1.0687260373615743,NA
2009-06-06T17:59:59Z,2009-06-07T03:46:53Z,0,NA
2009-06-06T18:30:00Z,2009-06-07T04:16:54Z,0,NA
2009-06-06T19:00:00Z,2009-06-07T04:46:54Z,0,NA
2009-06-06T19:29:59Z,2009-06-07T05:16:53Z,0,NA
2009-06-06T20:00:00Z,2009-06-07T05:46:54Z,0,NA
2009-06-06T20:30:00Z,2009-06-07T06:16:54Z,0,NA
2009-06-06T20:59:59Z,2009-06-07T06:46:53Z,0,NA
2009-06-06T21:30:00Z,2009-06-07T07:16:54Z,0,NA
2009-06-06T22:00:00Z,2009-06-07T07:46:54Z,0,NA
2009-06-06T22:29:59Z,2009-06-07T08:16:53Z,1.1284645913417373,NA
2009-06-06T23:00:00Z,2009-06-07T08:46:54Z,0,NA
2009-06-06T23:30:00Z,2009-06-07T09:16:54Z,0,NA
2009-06-06T23:59:59Z,2009-06-07T09:46:53Z,0,NA
2009-06-07T00:30:00Z,2009-06-07T10:16:54Z,1.149464247437922,NA
2009-06-07T01:00:00Z,2009-06-07T10:46:54Z,0,NA
2009-06-07T01:29:59Z,2009-06-07T11:16:53Z,0,NA
2009-06-07T02:00:00Z,2009-06-07T11:46:54Z,2.1178651219712,NA
2009-06-07T02:30:00Z,2009-06-07T12:16:54Z,2.1194917523358963,NA
2009-06-07T02:59:59Z,2009-06-07T12:46:53Z,4.32365955041951,NA
2009-06-07T03:30:00Z,2009-06-07T13:16:54Z,2.400798158255488,NA
2009-06-07T04:00:00Z,2009-06-07T13:46:54Z,4.176969454075727,NA
2009-06-07T04:29:59Z,2009-06-07T14:16:53Z,4.388787646639619,NA
2009-06-07T05:00:00Z,2009-06-07T14:46:54Z,4.543705030756859,NA
2009-06-07T05:30:00Z,2009-06-07T15:16:54Z,2.922202412156543,NA
2009-06-07T05:59:59Z,2009-06-07T15:46:53Z,0.9275212062573003,NA
2009-06-07T06:30:00Z,2009-06-07T16:16:54Z,0.9091552219526496,NA
2009-06-07T07:00:00Z,2009-06-07T16:46:54Z,0.8836173585682753,NA
2009-06-07T07:29:59Z,2009-06-07T17:16:53Z,NA,NA
2009-06-07T08:00:00Z,2009-06-07T17:46:54Z,NA,NA
2009-06-07T08:30:00Z,2009-06-07T18:16:54Z,NA,NA
2009-06-07T08:59:59Z,2009-06-07T18:46:53Z,NA,NA
2009-06-07T09:30:00Z,2009-06-07T19:16:54Z,NA,NA
2009-06-07T10:00:00Z,2009-06-07T19:46:54Z,NA,NA
2009-06-07T10:29:59Z,2009-06-07T20:16:53Z,NA,NA
2009-06-07T11:00:00Z,2009-06-07T20:46:54Z,1.2176797083317392,NA
2009-06-07T11:30:00Z,2009-06-07T21:16:54Z,1.1277307313708507,NA
2009-06-07T11:59:59Z,2009-06-07T21:46:53Z,0,NA
2009-06-07T12:30:00Z,2009-06-07T22:16:54Z,0,NA
2009-06-07T13:00:00Z,2009-06-07T22:46:54Z,0,NA
2009-06-07T13:29:59Z,2009-06-07T23:16:53Z,0,NA
2009-06-07T14:00:00Z,2009-06-07T23:46:54Z,0,NA
2009-06-07T14:30:00Z,2009-06-08T00:16:43Z,0,NA
2009-06-07T14:59:59Z,2009-06-08T00:46:42Z,0,NA
2009-06-07T15:30:00Z,2009-06-08T01:16:43Z,0,NA
2009-06-07T16:00:00Z,2009-06-08T01:46:43Z,0,NA
2009-06-07T16:29:59Z,2009-06-08T02:16:42Z,0,NA
2009-06-07T17:00:00Z,2009-06-08T02:46:43Z,0,NA
2009-06-07T17:30:00Z,2009-06-08T03:16:43Z,0,NA
2009-06-07T17:59:59Z,2009-06-08T03:46:42Z,0,NA
2009-06-07T18:30:00Z,2009-06-08T04:16:43Z,0,NA
2009-06-07T19:00:00Z,2009-06-08T04:46:43Z,0,NA
2009-06-07T19:29:59Z,2009-06-08T05:16:42Z,0,NA
2009-06-07T20:00:00Z,2009-06-08T05:46:43Z,0,NA
2009-06-07T20:30:00Z,2009-06-08T06:16:43Z,0,NA
2009-06-07T20:59:59Z,2009-06-08T06:46:42Z,0,NA
2009-06-07T21:30:00Z,2009-06-08T07:16:43Z,0,NA
2009-06-07T22:00:00Z,2009-06-08T07:46:43Z,0,NA
2009-06-07T22:29:59Z,2009-06-08T08:16:42Z,0,NA
2009-06-07T23:00:00Z,2009-06-08T08:46:43Z,0,NA
2009-06-07T23:30:00Z,2009-06-08T09:16:43Z,0,NA
2009-06-07T23:59:59Z,2009-06-08T09:46:42Z,0,NA
2009-06-08T00:30:00Z,2009-06-08T10:16:43Z,0,NA
2009-06-08T01:00:00Z,2009-06-08T10:46:43Z,0,NA
2009-06-08T01:29:59Z,2009-06-08T11:16:42Z,0,NA
2009-06-08T02:00:00Z,2009-06-08T11:46:43Z,0,NA
2009-06-08T02:30:00Z,2009-06-08T12:16:43Z,0,NA
2009-06-08T02:59:59Z,2009-06-08T12:46:42Z,0,NA
2009-06-08T03:30:00Z,2009-06-08T13:16:43Z,0,NA
2009-06-08T04:00:00Z,2009-06-08T13:46:43Z,0,NA
2009-06-08T04:29:59Z,2009-06-08T14:16:42Z,0.9209865525047308,NA
2009-06-08T05:00:00Z,2009-06-08T14:46:43Z,1.9499971950455426,NA
2009-06-08T05:30:00Z,2009-06-08T15:16:43Z,2.2750165776260727,NA
2009-06-08T05:59:59Z,2009-06-08T15:46:42Z,0.8915103828364669,NA
2009-06-08T06:30:00Z,2009-06-08T16:16:43Z,0,NA
2009-06-08T07:00:00Z,2009-06-08T16:46:43Z,0,NA
2009-06-08T07:29:59Z,2009-06-08T17:16:42Z,0,NA
2009-06-08T08:00:00Z,2009-06-08T17:46:43Z,0,NA
2009-06-08T08:30:00Z,2009-06-08T18:16:43Z,0,NA
2009-06-08T08:59:59Z,2009-06-08T18:46:42Z,0,NA
2009-06-08T09:30:00Z,2009-06-08T19:16:43Z,0,NA
2009-06-08T10:00:00Z,2009-06-08T19:46:43Z,0,NA
2009-06-08T10:29:59Z,2009-06-08T20:16:42Z,0,NA
2009-06-08T11:00:00Z,2009-06-08T20:46:43Z,0,NA
2009-06-08T11:30:00Z,2009-06-08T21:16:43Z,0,NA
2009-06-08T11:59:59Z,2009-06-08T21:46:42Z,1.7491646641561303,NA
2009-06-08T12:30:00Z,2009-06-08T22:16:43Z,0,NA
2009-06-08T13:00:00Z,2009-06-08T22:46:43Z,1.0893015156907535,NA
2009-06-08T13:29:59Z,2009-06-08T23:16:42Z,1.0772691486933232,NA
2009-06-08T14:00:00Z,2009-06-08T23:46:43Z,0,NA
2009-06-08T14:30:00Z,2009-06-09T00:16:32Z,0,NA
2009-06-08T14:59:59Z,2009-06-09T00:46:31Z,0,NA
2009-06-08T15:30:00Z,2009-06-09T01:16:32Z,0,NA
2009-06-08T16:00:00Z,2009-06-09T01:46:32Z,0,NA
2009-06-08T16:29:59Z,2009-06-09T02:16:31Z,0,NA
2009-06-08T17:00:00Z,2009-06-09T02:46:32Z,0,NA
2009-06-08T17:30:00Z,2009-06-09T03:16:32Z,0,NA
2009-06-08T17:59:59Z,2009-06-09T03:46:31Z,0,NA
2009-06-08T18:30:00Z,2009-06-09T04:16:32Z,0,NA
2009-06-08T19:00:00Z,2009-06-09T04:46:32Z,0,NA
2009-06-08T19:29:59Z,2009-06-09T05:16:31Z,0,NA
2009-06-08T20:00:00Z,2009-06-09T05:46:32Z,0.8756811851634225,NA
2009-06-08T20:30:00Z,2009-06-09T06:16:32Z,0,NA
2009-06-08T20:59:59Z,2009-06-09T06:46:31Z,0,NA
2009-06-08T21:30:00Z,2009-06-09T07:16:32Z,0,NA
2009-06-08T22:00:00Z,2009-06-09T07:46:32Z,0,NA
2009-06-08T22:29:59Z,2009-06-09T08:16:31Z,0,NA
2009-06-08T23:00:00Z,2009-06-09T08:46:32Z,0,NA
2009-06-08T23:30:00Z,2009-06-09T09:16:32Z,1.2172138446454612,NA
2009-06-08T23:59:59Z,2009-06-09T09:46:31Z,1.1457806573483484,NA
2009-06-09T00:30:00Z,2009-06-09T10:16:32Z,0,NA
2009-06-09T01:00:00Z,2009-06-09T10:46:32Z,0,NA
2009-06-09T01:29:59Z,2009-06-09T11:16:31Z,0,NA
2009-06-09T02:00:00Z,2009-06-09T11:46:32Z,0,NA
2009-06-09T02:30:00Z,2009-06-09T12:16:32Z,1.1052106668036572,NA
2009-06-09T02:59:59Z,2009-06-09T12:46:31Z,1.124992484589953,NA
2009-06-09T03:30:00Z,2009-06-09T13:16:32Z,0,NA
2009-06-09T04:00:00Z,2009-06-09T13:46:32Z,0,NA
2009-06-09T04:29:59Z,2009-06-09T14:16:31Z,0,NA
2009-06-09T05:00:00Z,2009-06-09T14:46:32Z,0,NA
2009-06-09T05:30:00Z,2009-06-09T15:16:32Z,0,NA
2009-06-09T05:59:59Z,2009-06-09T15:46:31Z,0,NA
2009-06-09T06:30:00Z,2009-06-09T16:16:32Z,0,NA
2009-06-09T07:00:00Z,2009-06-09T16:46:32Z,0,NA
2009-06-09T07:29:59Z,2009-06-09T17:16:31Z,0.7351887484869708,NA
2009-06-09T08:00:00Z,2009-06-09T17:46:32Z,0,NA
2009-06-09T08:30:00Z,2009-06-09T18:16:32Z,0,NA
2009-06-09T08:59:59Z,2009-06-09T18:46:31Z,1.200572091403546,NA
2009-06-09T09:30:00Z,2009-06-09T19:16:32Z,1.3212298779795328,NA
2009-06-09T10:00:00Z,2009-06-09T19:46:32Z,2.177516205106727,NA
2009-06-09T10:29:59Z,2009-06-09T20:16:31Z,2.1615258191334945,NA
2009-06-09T11:00:00Z,2009-06-09T20:46:32Z,0,NA
2009-06-09T11:30:00Z,2009-06-09T21:16:32Z,2.217945761932413,NA
2009-06-09T11:59:59Z,2009-06-09T21:46:31Z,2.0493505913743,NA
2009-06-09T12:30:00Z,2009-06-09T22:16:32Z,0,NA
2009-06-09T13:00:00Z,2009-06-09T22:46:32Z,2.31917672459239,NA
2009-06-09T13:29:59Z,2009-06-09T23:16:31Z,2.535774010151987,NA
2009-06-09T14:00:00Z,2009-06-09T23:46:32Z,3.6872871295005583,NA
2009-06-09T14:30:00Z,2009-06-10T00:16:20Z,4.499040957802505,NA
2009-06-09T14:59:59Z,2009-06-10T00:46:19Z,4.347012923649965,NA
2009-06-09T15:30:00Z,2009-06-10T01:16:20Z,3.740584407744383,NA
2009-06-09T16:00:00Z,2009-06-10T01:46:20Z,3.5102775305629397,NA
2009-06-09T16:29:59Z,2009-06-10T02:16:19Z,2.547999643087392,NA
2009-06-09T17:00:00Z,2009-06-10T02:46:20Z,2.5001093791715854,NA
2009-06-09T17:30:00Z,2009-06-10T03:16:20Z,2.487572533336067,NA
2009-06-09T17:59:59Z,2009-06-10T03:46:19Z,2.4706054401905657,NA
2009-06-09T18:30:00Z,2009-06-10T04:16:20Z,2.4590116806268822,NA
2009-06-09T19:00:00Z,2009-06-10T04:46:20Z,2.4257197469749547,NA
2009-06-09T19:29:59Z,2009-06-10T05:16:19Z,2.4141209302682656,NA
2009-06-09T20:00:00Z,2009-06-10T05:46:20Z,2.440855303076091,NA
2009-06-09T20:30:00Z,2009-06-10T06:16:20Z,2.4189166488164604,NA
2009-06-09T20:59:59Z,2009-06-10T06:46:19Z,2.2836931693019515,NA
2009-06-09T21:30:00Z,2009-06-10T07:16:20Z,2.2804603111179045,NA
2009-06-09T22:00:00Z,2009-06-10T07:46:20Z,2.314197772576023,NA
2009-06-09T22:29:59Z,2009-06-10T08:16:19Z,2.3709182270981977,NA
2009-06-09T23:00:00Z,2009-06-10T08:46:20Z,2.533214499351126,NA
