TIMESTAMP,solar_TIMESTAMP,ARG_TRE_Nan_Jt_1,ARG_TRE_Nan_Jt_2,ARG_TRE_Nan_Jt_3,ARG_TRE_Nan_Jt_4
2009-11-19T14:00:00Z,2009-11-19T09:24:26Z,,,,
2009-11-19T15:00:00Z,2009-11-19T10:24:26Z,,,,
2009-11-19T16:00:00Z,2009-11-19T11:24:26Z,,,,
2009-11-19T17:00:00Z,2009-11-19T12:24:26Z,,,,
2009-11-19T18:00:00Z,2009-11-19T13:24:26Z,,,,
2009-11-19T19:00:00Z,2009-11-19T14:24:26Z,,,,
2009-11-19T20:00:00Z,2009-11-19T15:24:26Z,,,,
2009-11-19T21:00:00Z,2009-11-19T16:24:26Z,,,,
2009-11-19T22:00:00Z,2009-11-19T17:24:26Z,,,,
2009-11-19T23:00:00Z,2009-11-19T18:24:26Z,,,,
2009-11-20T00:00:00Z,2009-11-19T19:24:26Z,,,,
2009-11-20T01:00:00Z,2009-11-19T20:24:26Z,,,,
2009-11-20T02:00:00Z,2009-11-19T21:24:26Z,,,,
2009-11-20T03:00:00Z,2009-11-19T22:24:26Z,,,,
2009-11-20T04:00:00Z,2009-11-19T23:24:26Z,,,,
2009-11-20T05:00:00Z,2009-11-20T00:24:10Z,,,,
2009-11-20T06:00:00Z,2009-11-20T01:24:10Z,,,,
2009-11-20T07:00:00Z,2009-11-20T02:24:10Z,,,,
2009-11-20T08:00:00Z,2009-11-20T03:24:10Z,,,,
2009-11-20T09:00:00Z,2009-11-20T04:24:10Z,,,,
2009-11-20T10:00:00Z,2009-11-20T05:24:10Z,,,,
2009-11-20T11:00:00Z,2009-11-20T06:24:10Z,,,,
2009-11-20T12:00:00Z,2009-11-20T07:24:10Z,,,,
2009-11-20T13:00:00Z,2009-11-20T08:24:10Z,,,,
2009-11-20T14:00:00Z,2009-11-20T09:24:10Z,,,,
2009-11-20T15:00:00Z,2009-11-20T10:24:10Z,,,,
2009-11-20T16:00:00Z,2009-11-20T11:24:10Z,,,,
2009-11-20T17:00:00Z,2009-11-20T12:24:10Z,,,,
2009-11-20T18:00:00Z,2009-11-20T13:24:10Z,,,,
2009-11-20T19:00:00Z,2009-11-20T14:24:10Z,,,,
2009-11-20T20:00:00Z,2009-11-20T15:24:10Z,,,,
2009-11-20T21:00:00Z,2009-11-20T16:24:10Z,,,,
2009-11-20T22:00:00Z,2009-11-20T17:24:10Z,,,,
2009-11-20T23:00:00Z,2009-11-20T18:24:10Z,,,,
2009-11-21T00:00:00Z,2009-11-20T19:24:10Z,,,,
2009-11-21T01:00:00Z,2009-11-20T20:24:10Z,,,,
2009-11-21T02:00:00Z,2009-11-20T21:24:10Z,,,,
2009-11-21T03:00:00Z,2009-11-20T22:24:10Z,,,,
2009-11-21T04:00:00Z,2009-11-20T23:24:10Z,,,,
2009-11-21T05:00:00Z,2009-11-21T00:23:52Z,,,,
2009-11-21T06:00:00Z,2009-11-21T01:23:52Z,,,,
2009-11-21T07:00:00Z,2009-11-21T02:23:52Z,,,,
2009-11-21T08:00:00Z,2009-11-21T03:23:52Z,,,,
2009-11-21T09:00:00Z,2009-11-21T04:23:52Z,,,,
2009-11-21T10:00:00Z,2009-11-21T05:23:52Z,,,,
2009-11-21T11:00:00Z,2009-11-21T06:23:52Z,,,,
2009-11-21T12:00:00Z,2009-11-21T07:23:52Z,,,,
2009-11-21T13:00:00Z,2009-11-21T08:23:52Z,,,,
2009-11-21T14:00:00Z,2009-11-21T09:23:52Z,,,,
2009-11-21T15:00:00Z,2009-11-21T10:23:52Z,,,,
2009-11-21T16:00:00Z,2009-11-21T11:23:52Z,,,,
2009-11-21T17:00:00Z,2009-11-21T12:23:52Z,,,,
2009-11-21T18:00:00Z,2009-11-21T13:23:52Z,,,,
2009-11-21T19:00:00Z,2009-11-21T14:23:52Z,,,,
2009-11-21T20:00:00Z,2009-11-21T15:23:52Z,,,,
2009-11-21T21:00:00Z,2009-11-21T16:23:52Z,,,,
2009-11-21T22:00:00Z,2009-11-21T17:23:52Z,,,,
2009-11-21T23:00:00Z,2009-11-21T18:23:52Z,,,,
2009-11-22T00:00:00Z,2009-11-21T19:23:52Z,,,,
2009-11-22T01:00:00Z,2009-11-21T20:23:52Z,,,,
2009-11-22T02:00:00Z,2009-11-21T21:23:52Z,,,,
2009-11-22T03:00:00Z,2009-11-21T22:23:52Z,,,,
2009-11-22T04:00:00Z,2009-11-21T23:23:52Z,,,,
2009-11-22T05:00:00Z,2009-11-22T00:23:34Z,,,,
2009-11-22T06:00:00Z,2009-11-22T01:23:34Z,,,,
2009-11-22T07:00:00Z,2009-11-22T02:23:34Z,,,,
2009-11-22T08:00:00Z,2009-11-22T03:23:34Z,,,,
2009-11-22T09:00:00Z,2009-11-22T04:23:34Z,,,,
2009-11-22T10:00:00Z,2009-11-22T05:23:34Z,,,,
2009-11-22T11:00:00Z,2009-11-22T06:23:34Z,,,,
2009-11-22T12:00:00Z,2009-11-22T07:23:34Z,,,,
2009-11-22T13:00:00Z,2009-11-22T08:23:34Z,,,,
2009-11-22T14:00:00Z,2009-11-22T09:23:34Z,,,,
2009-11-22T15:00:00Z,2009-11-22T10:23:34Z,,,,
2009-11-22T16:00:00Z,2009-11-22T11:23:34Z,,,,
2009-11-22T17:00:00Z,2009-11-22T12:23:34Z,,,,
2009-11-22T18:00:00Z,2009-11-22T13:23:34Z,,,,
2009-11-22T19:00:00Z,2009-11-22T14:23:34Z,,,,
2009-11-22T20:00:00Z,2009-11-22T15:23:34Z,,,,
2009-11-22T21:00:00Z,2009-11-22T16:23:34Z,,,,
2009-11-22T22:00:00Z,2009-11-22T17:23:34Z,,,,
2009-11-22T23:00:00Z,2009-11-22T18:23:34Z,,,,
2009-11-23T00:00:00Z,2009-11-22T19:23:34Z,,,,
2009-11-23T01:00:00Z,2009-11-22T20:23:34Z,,,,
2009-11-23T02:00:00Z,2009-11-22T21:23:34Z,,,,
2009-11-23T03:00:00Z,2009-11-22T22:23:34Z,,,,
2009-11-23T04:00:00Z,2009-11-22T23:23:34Z,,,,
2009-11-23T05:00:00Z,2009-11-23T00:23:15Z,,,,
2009-11-23T06:00:00Z,2009-11-23T01:23:15Z,,,,
2009-11-23T07:00:00Z,2009-11-23T02:23:15Z,,,,
2009-11-23T08:00:00Z,2009-11-23T03:23:15Z,,,,
2009-11-23T09:00:00Z,2009-11-23T04:23:15Z,,,,
2009-11-23T10:00:00Z,2009-11-23T05:23:15Z,,,,
2009-11-23T11:00:00Z,2009-11-23T06:23:15Z,,,,
2009-11-23T12:00:00Z,2009-11-23T07:23:15Z,,,,
2009-11-23T13:00:00Z,2009-11-23T08:23:15Z,,,,
2009-11-23T14:00:00Z,2009-11-23T09:23:15Z,,,,
2009-11-23T15:00:00Z,2009-11-23T10:23:15Z,,,,
2009-11-23T16:00:00Z,2009-11-23T11:23:15Z,,,,
2009-11-23T17:00:00Z,2009-11-23T12:23:15Z,,,,
2009-11-23T18:00:00Z,2009-11-23T13:23:15Z,,,,
2009-11-23T19:00:00Z,2009-11-23T14:23:15Z,,,,
2009-11-23T20:00:00Z,2009-11-23T15:23:15Z,,,,
2009-11-23T21:00:00Z,2009-11-23T16:23:15Z,,,,
2009-11-23T22:00:00Z,2009-11-23T17:23:15Z,,,,
2009-11-23T23:00:00Z,2009-11-23T18:23:15Z,,,,
2009-11-24T00:00:00Z,2009-11-23T19:23:15Z,,,,
2009-11-24T01:00:00Z,2009-11-23T20:23:15Z,,,,
2009-11-24T02:00:00Z,2009-11-23T21:23:15Z,,,,
2009-11-24T03:00:00Z,2009-11-23T22:23:15Z,,,,
2009-11-24T04:00:00Z,2009-11-23T23:23:15Z,,,,
2009-11-24T05:00:00Z,2009-11-24T00:22:56Z,,,,
2009-11-24T06:00:00Z,2009-11-24T01:22:56Z,,,,
2009-11-24T07:00:00Z,2009-11-24T02:22:56Z,,,,
2009-11-24T08:00:00Z,2009-11-24T03:22:56Z,,,,
2009-11-24T09:00:00Z,2009-11-24T04:22:56Z,,,,
2009-11-24T10:00:00Z,2009-11-24T05:22:56Z,,,,
2009-11-24T11:00:00Z,2009-11-24T06:22:56Z,,,,
2009-11-24T12:00:00Z,2009-11-24T07:22:56Z,,,,
2009-11-24T13:00:00Z,2009-11-24T08:22:56Z,,,,
2009-11-24T14:00:00Z,2009-11-24T09:22:56Z,,,,
2009-11-24T15:00:00Z,2009-11-24T10:22:56Z,,,,
2009-11-24T16:00:00Z,2009-11-24T11:22:56Z,,,,
2009-11-24T17:00:00Z,2009-11-24T12:22:56Z,,,,
2009-11-24T18:00:00Z,2009-11-24T13:22:56Z,,,,
2009-11-24T19:00:00Z,2009-11-24T14:22:56Z,,,,
2009-11-24T20:00:00Z,2009-11-24T15:22:56Z,,,,
2009-11-24T21:00:00Z,2009-11-24T16:22:56Z,,,,
2009-11-24T22:00:00Z,2009-11-24T17:22:56Z,,,,
2009-11-24T23:00:00Z,2009-11-24T18:22:56Z,,,,
2009-11-25T00:00:00Z,2009-11-24T19:22:56Z,,,,
2009-11-25T01:00:00Z,2009-11-24T20:22:56Z,,,,
2009-11-25T02:00:00Z,2009-11-24T21:22:56Z,,,,
2009-11-25T03:00:00Z,2009-11-24T22:22:56Z,,,,
2009-11-25T04:00:00Z,2009-11-24T23:22:56Z,,,,
2009-11-25T05:00:00Z,2009-11-25T00:22:36Z,,,,
2009-11-25T06:00:00Z,2009-11-25T01:22:36Z,,,,
2009-11-25T07:00:00Z,2009-11-25T02:22:36Z,,,,
2009-11-25T08:00:00Z,2009-11-25T03:22:36Z,,,,
2009-11-25T09:00:00Z,2009-11-25T04:22:36Z,,,,
2009-11-25T10:00:00Z,2009-11-25T05:22:36Z,,,,
2009-11-25T11:00:00Z,2009-11-25T06:22:36Z,,,,
2009-11-25T12:00:00Z,2009-11-25T07:22:36Z,,,,
2009-11-25T13:00:00Z,2009-11-25T08:22:36Z,,,,
2009-11-25T14:00:00Z,2009-11-25T09:22:36Z,,,,
2009-11-25T15:00:00Z,2009-11-25T10:22:36Z,,,,
2009-11-25T16:00:00Z,2009-11-25T11:22:36Z,,,,
2009-11-25T17:00:00Z,2009-11-25T12:22:36Z,,,,
2009-11-25T18:00:00Z,2009-11-25T13:22:36Z,,,,
2009-11-25T19:00:00Z,2009-11-25T14:22:36Z,,,,
2009-11-25T20:00:00Z,2009-11-25T15:22:36Z,,,,
2009-11-25T21:00:00Z,2009-11-25T16:22:36Z,,,,
2009-11-25T22:00:00Z,2009-11-25T17:22:36Z,,,,
2009-11-25T23:00:00Z,2009-11-25T18:22:36Z,,,,
2009-11-26T00:00:00Z,2009-11-25T19:22:36Z,,,,
2009-11-26T01:00:00Z,2009-11-25T20:22:36Z,,,,
2009-11-26T02:00:00Z,2009-11-25T21:22:36Z,,,,
2009-11-26T03:00:00Z,2009-11-25T22:22:36Z,,,,
2009-11-26T04:00:00Z,2009-11-25T23:22:36Z,,,,
2009-11-26T05:00:00Z,2009-11-26T00:22:15Z,,,,
2009-11-26T06:00:00Z,2009-11-26T01:22:15Z,,,,
2009-11-26T07:00:00Z,2009-11-26T02:22:15Z,,,,
2009-11-26T08:00:00Z,2009-11-26T03:22:15Z,,,,
2009-11-26T09:00:00Z,2009-11-26T04:22:15Z,,,,
2009-11-26T10:00:00Z,2009-11-26T05:22:15Z,,,,
2009-11-26T11:00:00Z,2009-11-26T06:22:15Z,,,,
2009-11-26T12:00:00Z,2009-11-26T07:22:15Z,,,,
2009-11-26T13:00:00Z,2009-11-26T08:22:15Z,,,,
2009-11-26T14:00:00Z,2009-11-26T09:22:15Z,,,,
2009-11-26T15:00:00Z,2009-11-26T10:22:15Z,,,,
2009-11-26T16:00:00Z,2009-11-26T11:22:15Z,,,,
2009-11-26T17:00:00Z,2009-11-26T12:22:15Z,,,,
2009-11-26T18:00:00Z,2009-11-26T13:22:15Z,,,,
2009-11-26T19:00:00Z,2009-11-26T14:22:15Z,,,,
2009-11-26T20:00:00Z,2009-11-26T15:22:15Z,,,,
2009-11-26T21:00:00Z,2009-11-26T16:22:15Z,,,,
2009-11-26T22:00:00Z,2009-11-26T17:22:15Z,,,,
2009-11-26T23:00:00Z,2009-11-26T18:22:15Z,,,,
2009-11-27T00:00:00Z,2009-11-26T19:22:15Z,,,,
2009-11-27T01:00:00Z,2009-11-26T20:22:15Z,,,,
2009-11-27T02:00:00Z,2009-11-26T21:22:15Z,,,,
2009-11-27T03:00:00Z,2009-11-26T22:22:15Z,,,,
2009-11-27T04:00:00Z,2009-11-26T23:22:15Z,,,,
2009-11-27T05:00:00Z,2009-11-27T00:21:54Z,,,,
2009-11-27T06:00:00Z,2009-11-27T01:21:54Z,,,,
2009-11-27T07:00:00Z,2009-11-27T02:21:54Z,,,,
2009-11-27T08:00:00Z,2009-11-27T03:21:54Z,,,,
2009-11-27T09:00:00Z,2009-11-27T04:21:54Z,,,,
2009-11-27T10:00:00Z,2009-11-27T05:21:54Z,,,,
2009-11-27T11:00:00Z,2009-11-27T06:21:54Z,,,,
2009-11-27T12:00:00Z,2009-11-27T07:21:54Z,,,,
2009-11-27T13:00:00Z,2009-11-27T08:21:54Z,,,,
2009-11-27T14:00:00Z,2009-11-27T09:21:54Z,,,,
2009-11-27T15:00:00Z,2009-11-27T10:21:54Z,,,,
2009-11-27T16:00:00Z,2009-11-27T11:21:54Z,,,,
2009-11-27T17:00:00Z,2009-11-27T12:21:54Z,,,,
2009-11-27T18:00:00Z,2009-11-27T13:21:54Z,,,,
2009-11-27T19:00:00Z,2009-11-27T14:21:54Z,,,,
2009-11-27T20:00:00Z,2009-11-27T15:21:54Z,,,,
2009-11-27T21:00:00Z,2009-11-27T16:21:54Z,,,,
2009-11-27T22:00:00Z,2009-11-27T17:21:54Z,,,,
2009-11-27T23:00:00Z,2009-11-27T18:21:54Z,,,,
2009-11-28T00:00:00Z,2009-11-27T19:21:54Z,,,,
2009-11-28T01:00:00Z,2009-11-27T20:21:54Z,,,,
2009-11-28T02:00:00Z,2009-11-27T21:21:54Z,,,,
2009-11-28T03:00:00Z,2009-11-27T22:21:54Z,,,,
2009-11-28T04:00:00Z,2009-11-27T23:21:54Z,,,,
2009-11-28T05:00:00Z,2009-11-28T00:21:33Z,,,,
2009-11-28T06:00:00Z,2009-11-28T01:21:33Z,,,,
2009-11-28T07:00:00Z,2009-11-28T02:21:33Z,,,,
2009-11-28T08:00:00Z,2009-11-28T03:21:33Z,,,,
2009-11-28T09:00:00Z,2009-11-28T04:21:33Z,,,,
2009-11-28T10:00:00Z,2009-11-28T05:21:33Z,,,,
2009-11-28T11:00:00Z,2009-11-28T06:21:33Z,,,,
2009-11-28T12:00:00Z,2009-11-28T07:21:33Z,,,,
2009-11-28T13:00:00Z,2009-11-28T08:21:33Z,,,,
2009-11-28T14:00:00Z,2009-11-28T09:21:33Z,,,,
2009-11-28T15:00:00Z,2009-11-28T10:21:33Z,,,,
2009-11-28T16:00:00Z,2009-11-28T11:21:33Z,,,,
2009-11-28T17:00:00Z,2009-11-28T12:21:33Z,,,,
2009-11-28T18:00:00Z,2009-11-28T13:21:33Z,,,,
2009-11-28T19:00:00Z,2009-11-28T14:21:33Z,,,,
2009-11-28T20:00:00Z,2009-11-28T15:21:33Z,,,,
2009-11-28T21:00:00Z,2009-11-28T16:21:33Z,,,,
2009-11-28T22:00:00Z,2009-11-28T17:21:33Z,,,,
2009-11-28T23:00:00Z,2009-11-28T18:21:33Z,,,,
2009-11-29T00:00:00Z,2009-11-28T19:21:33Z,,,,
2009-11-29T01:00:00Z,2009-11-28T20:21:33Z,,,,
2009-11-29T02:00:00Z,2009-11-28T21:21:33Z,,,,
2009-11-29T03:00:00Z,2009-11-28T22:21:33Z,,,,
2009-11-29T04:00:00Z,2009-11-28T23:21:33Z,,,,
2009-11-29T05:00:00Z,2009-11-29T00:21:11Z,,,,
2009-11-29T06:00:00Z,2009-11-29T01:21:11Z,,,,
2009-11-29T07:00:00Z,2009-11-29T02:21:11Z,,,,
2009-11-29T08:00:00Z,2009-11-29T03:21:11Z,,,,
2009-11-29T09:00:00Z,2009-11-29T04:21:11Z,,,,
2009-11-29T10:00:00Z,2009-11-29T05:21:11Z,,,,
2009-11-29T11:00:00Z,2009-11-29T06:21:11Z,,,,
2009-11-29T12:00:00Z,2009-11-29T07:21:11Z,,,,
2009-11-29T13:00:00Z,2009-11-29T08:21:11Z,,,,
2009-11-29T14:00:00Z,2009-11-29T09:21:11Z,,,,
2009-11-29T15:00:00Z,2009-11-29T10:21:11Z,,,,
2009-11-29T16:00:00Z,2009-11-29T11:21:11Z,,,,
2009-11-29T17:00:00Z,2009-11-29T12:21:11Z,,,,
2009-11-29T18:00:00Z,2009-11-29T13:21:11Z,,,,
2009-11-29T19:00:00Z,2009-11-29T14:21:11Z,,,,
2009-11-29T20:00:00Z,2009-11-29T15:21:11Z,,,,
2009-11-29T21:00:00Z,2009-11-29T16:21:11Z,,,,
2009-11-29T22:00:00Z,2009-11-29T17:21:11Z,,,,
2009-11-29T23:00:00Z,2009-11-29T18:21:11Z,,,,
2009-11-30T00:00:00Z,2009-11-29T19:21:11Z,,,,
2009-11-30T01:00:00Z,2009-11-29T20:21:11Z,,,,
2009-11-30T02:00:00Z,2009-11-29T21:21:11Z,,,,
2009-11-30T03:00:00Z,2009-11-29T22:21:11Z,,,,
2009-11-30T04:00:00Z,2009-11-29T23:21:11Z,,,,
2009-11-30T05:00:00Z,2009-11-30T00:20:48Z,,,,
2009-11-30T06:00:00Z,2009-11-30T01:20:48Z,,,,
2009-11-30T07:00:00Z,2009-11-30T02:20:48Z,,,,
2009-11-30T08:00:00Z,2009-11-30T03:20:48Z,,,,
2009-11-30T09:00:00Z,2009-11-30T04:20:48Z,,,,
2009-11-30T10:00:00Z,2009-11-30T05:20:48Z,,,,
2009-11-30T11:00:00Z,2009-11-30T06:20:48Z,,,,
2009-11-30T12:00:00Z,2009-11-30T07:20:48Z,,,,
2009-11-30T13:00:00Z,2009-11-30T08:20:48Z,,,,
2009-11-30T14:00:00Z,2009-11-30T09:20:48Z,,,,
2009-11-30T15:00:00Z,2009-11-30T10:20:48Z,,,,
2009-11-30T16:00:00Z,2009-11-30T11:20:48Z,,,,
2009-11-30T17:00:00Z,2009-11-30T12:20:48Z,,,,
2009-11-30T18:00:00Z,2009-11-30T13:20:48Z,,,,
2009-11-30T19:00:00Z,2009-11-30T14:20:48Z,,,,
2009-11-30T20:00:00Z,2009-11-30T15:20:48Z,,,,
2009-11-30T21:00:00Z,2009-11-30T16:20:48Z,,,,
2009-11-30T22:00:00Z,2009-11-30T17:20:48Z,,,,
2009-11-30T23:00:00Z,2009-11-30T18:20:48Z,,,,
2009-12-01T00:00:00Z,2009-11-30T19:20:48Z,,,,
2009-12-01T01:00:00Z,2009-11-30T20:20:48Z,,,,
2009-12-01T02:00:00Z,2009-11-30T21:20:48Z,,,,
