TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,ppfd_in,precip,swc_shallow,sw_in,ext_rad
2014-11-21T05:20:00Z,2014-11-21T06:54:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T05:30:00Z,2014-11-21T07:04:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T05:40:00Z,2014-11-21T07:14:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T05:50:00Z,2014-11-21T07:24:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T06:00:00Z,2014-11-21T07:34:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T06:10:00Z,2014-11-21T07:44:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T06:20:00Z,2014-11-21T07:54:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T06:30:00Z,2014-11-21T08:04:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T06:40:00Z,2014-11-21T08:14:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T06:50:00Z,2014-11-21T08:24:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T07:00:00Z,2014-11-21T08:34:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T07:10:00Z,2014-11-21T08:44:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T07:20:00Z,2014-11-21T08:54:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T07:30:00Z,2014-11-21T09:04:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T07:40:00Z,2014-11-21T09:14:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T07:50:00Z,2014-11-21T09:24:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T08:00:00Z,2014-11-21T09:34:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T08:10:00Z,2014-11-21T09:44:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T08:20:00Z,2014-11-21T09:54:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T08:30:00Z,2014-11-21T10:04:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T08:40:00Z,2014-11-21T10:14:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T08:50:00Z,2014-11-21T10:24:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T09:00:00Z,2014-11-21T10:34:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T09:10:00Z,2014-11-21T10:44:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T09:20:00Z,2014-11-21T10:54:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T09:30:00Z,2014-11-21T11:04:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T09:40:00Z,2014-11-21T11:14:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T09:50:00Z,2014-11-21T11:24:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T10:00:00Z,2014-11-21T11:34:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T10:10:00Z,2014-11-21T11:44:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T10:20:00Z,2014-11-21T11:54:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T10:30:00Z,2014-11-21T12:04:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T10:40:00Z,2014-11-21T12:14:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T10:50:00Z,2014-11-21T12:24:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T11:00:00Z,2014-11-21T12:34:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T11:10:00Z,2014-11-21T12:44:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T11:20:00Z,2014-11-21T12:54:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T11:30:00Z,2014-11-21T13:04:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T11:40:00Z,2014-11-21T13:14:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T11:50:00Z,2014-11-21T13:24:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T12:00:00Z,2014-11-21T13:34:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T12:10:00Z,2014-11-21T13:44:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T12:20:00Z,2014-11-21T13:54:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T12:30:00Z,2014-11-21T14:04:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T12:40:00Z,2014-11-21T14:14:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T12:50:00Z,2014-11-21T14:24:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T13:00:00Z,2014-11-21T14:34:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T13:10:00Z,2014-11-21T14:44:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T13:20:00Z,2014-11-21T14:54:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T13:30:00Z,2014-11-21T15:04:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T13:40:00Z,2014-11-21T15:14:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T13:50:00Z,2014-11-21T15:24:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T14:00:00Z,2014-11-21T15:34:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T14:10:00Z,2014-11-21T15:44:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T14:20:00Z,2014-11-21T15:54:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T14:30:00Z,2014-11-21T16:04:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T14:40:00Z,2014-11-21T16:14:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T14:50:00Z,2014-11-21T16:24:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T15:00:00Z,2014-11-21T16:34:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T15:10:00Z,2014-11-21T16:44:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T15:20:00Z,2014-11-21T16:54:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T15:30:00Z,2014-11-21T17:04:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T15:40:00Z,2014-11-21T17:14:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T15:50:00Z,2014-11-21T17:24:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T16:00:00Z,2014-11-21T17:34:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T16:10:00Z,2014-11-21T17:44:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T16:20:00Z,2014-11-21T17:54:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T16:30:00Z,2014-11-21T18:04:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T16:40:00Z,2014-11-21T18:14:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T16:50:00Z,2014-11-21T18:24:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T17:00:00Z,2014-11-21T18:34:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T17:10:00Z,2014-11-21T18:44:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T17:20:00Z,2014-11-21T18:54:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T17:30:00Z,2014-11-21T19:04:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T17:40:00Z,2014-11-21T19:14:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T17:50:00Z,2014-11-21T19:24:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T18:00:00Z,2014-11-21T19:34:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T18:10:00Z,2014-11-21T19:44:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T18:20:00Z,2014-11-21T19:54:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T18:30:00Z,2014-11-21T20:04:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T18:40:00Z,2014-11-21T20:14:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T18:50:00Z,2014-11-21T20:24:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T19:00:00Z,2014-11-21T20:34:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T19:10:00Z,2014-11-21T20:44:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T19:20:00Z,2014-11-21T20:54:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T19:30:00Z,2014-11-21T21:04:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T19:40:00Z,2014-11-21T21:14:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T19:50:00Z,2014-11-21T21:24:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T20:00:00Z,2014-11-21T21:34:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T20:10:00Z,2014-11-21T21:44:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T20:20:00Z,2014-11-21T21:54:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T20:30:00Z,2014-11-21T22:04:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T20:40:00Z,2014-11-21T22:14:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T20:50:00Z,2014-11-21T22:24:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T21:00:00Z,2014-11-21T22:34:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T21:10:00Z,2014-11-21T22:44:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T21:20:00Z,2014-11-21T22:54:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T21:30:00Z,2014-11-21T23:04:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T21:40:00Z,2014-11-21T23:14:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T21:50:00Z,2014-11-21T23:24:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T22:00:00Z,2014-11-21T23:34:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T22:10:00Z,2014-11-21T23:44:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T22:20:00Z,2014-11-21T23:54:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T22:30:00Z,2014-11-22T00:04:23Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T22:40:00Z,2014-11-22T00:14:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T22:50:00Z,2014-11-22T00:24:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T23:00:00Z,2014-11-22T00:34:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T23:10:00Z,2014-11-22T00:44:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T23:20:00Z,2014-11-22T00:54:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T23:30:00Z,2014-11-22T01:04:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T23:40:00Z,2014-11-22T01:14:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-21T23:50:00Z,2014-11-22T01:24:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T00:00:00Z,2014-11-22T01:34:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T00:10:00Z,2014-11-22T01:44:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T00:20:00Z,2014-11-22T01:54:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T00:30:00Z,2014-11-22T02:04:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T00:40:00Z,2014-11-22T02:14:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T00:50:00Z,2014-11-22T02:24:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T01:00:00Z,2014-11-22T02:34:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T01:10:00Z,2014-11-22T02:44:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T01:20:00Z,2014-11-22T02:54:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T01:30:00Z,2014-11-22T03:04:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T01:40:00Z,2014-11-22T03:14:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T01:50:00Z,2014-11-22T03:24:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T02:00:00Z,2014-11-22T03:34:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T02:10:00Z,2014-11-22T03:44:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T02:20:00Z,2014-11-22T03:54:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T02:30:00Z,2014-11-22T04:04:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T02:40:00Z,2014-11-22T04:14:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T02:50:00Z,2014-11-22T04:24:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T03:00:00Z,2014-11-22T04:34:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T03:10:00Z,2014-11-22T04:44:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T03:20:00Z,2014-11-22T04:54:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T03:30:00Z,2014-11-22T05:04:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T03:40:00Z,2014-11-22T05:14:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T03:50:00Z,2014-11-22T05:24:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T04:00:00Z,2014-11-22T05:34:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T04:10:00Z,2014-11-22T05:44:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T04:20:00Z,2014-11-22T05:54:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T04:30:00Z,2014-11-22T06:04:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T04:40:00Z,2014-11-22T06:14:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T04:50:00Z,2014-11-22T06:24:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T05:00:00Z,2014-11-22T06:34:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T05:10:00Z,2014-11-22T06:44:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T05:20:00Z,2014-11-22T06:54:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T05:30:00Z,2014-11-22T07:04:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T05:40:00Z,2014-11-22T07:14:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T05:50:00Z,2014-11-22T07:24:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T06:00:00Z,2014-11-22T07:34:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T06:10:00Z,2014-11-22T07:44:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T06:20:00Z,2014-11-22T07:54:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T06:30:00Z,2014-11-22T08:04:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T06:40:00Z,2014-11-22T08:14:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T06:50:00Z,2014-11-22T08:24:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T07:00:00Z,2014-11-22T08:34:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T07:10:00Z,2014-11-22T08:44:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T07:20:00Z,2014-11-22T08:54:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T07:30:00Z,2014-11-22T09:04:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T07:40:00Z,2014-11-22T09:14:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T07:50:00Z,2014-11-22T09:24:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T08:00:00Z,2014-11-22T09:34:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T08:10:00Z,2014-11-22T09:44:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T08:20:00Z,2014-11-22T09:54:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T08:30:00Z,2014-11-22T10:04:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T08:40:00Z,2014-11-22T10:14:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T08:50:00Z,2014-11-22T10:24:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T09:00:00Z,2014-11-22T10:34:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T09:10:00Z,2014-11-22T10:44:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T09:20:00Z,2014-11-22T10:54:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T09:30:00Z,2014-11-22T11:04:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T09:40:00Z,2014-11-22T11:14:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T09:50:00Z,2014-11-22T11:24:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T10:00:00Z,2014-11-22T11:34:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T10:10:00Z,2014-11-22T11:44:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T10:20:00Z,2014-11-22T11:54:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T10:30:00Z,2014-11-22T12:04:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T10:40:00Z,2014-11-22T12:14:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T10:50:00Z,2014-11-22T12:24:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T11:00:00Z,2014-11-22T12:34:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T11:10:00Z,2014-11-22T12:44:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T11:20:00Z,2014-11-22T12:54:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T11:30:00Z,2014-11-22T13:04:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T11:40:00Z,2014-11-22T13:14:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T11:50:00Z,2014-11-22T13:24:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T12:00:00Z,2014-11-22T13:34:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T12:10:00Z,2014-11-22T13:44:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T12:20:00Z,2014-11-22T13:54:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T12:30:00Z,2014-11-22T14:04:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T12:40:00Z,2014-11-22T14:14:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T12:50:00Z,2014-11-22T14:24:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T13:00:00Z,2014-11-22T14:34:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T13:10:00Z,2014-11-22T14:44:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T13:20:00Z,2014-11-22T14:54:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T13:30:00Z,2014-11-22T15:04:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T13:40:00Z,2014-11-22T15:14:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T13:50:00Z,2014-11-22T15:24:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T14:00:00Z,2014-11-22T15:34:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T14:10:00Z,2014-11-22T15:44:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T14:20:00Z,2014-11-22T15:54:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T14:30:00Z,2014-11-22T16:04:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T14:40:00Z,2014-11-22T16:14:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T14:50:00Z,2014-11-22T16:24:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T15:00:00Z,2014-11-22T16:34:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T15:10:00Z,2014-11-22T16:44:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T15:20:00Z,2014-11-22T16:54:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T15:30:00Z,2014-11-22T17:04:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T15:40:00Z,2014-11-22T17:14:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T15:50:00Z,2014-11-22T17:24:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T16:00:00Z,2014-11-22T17:34:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T16:10:00Z,2014-11-22T17:44:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T16:20:00Z,2014-11-22T17:54:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T16:30:00Z,2014-11-22T18:04:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T16:40:00Z,2014-11-22T18:14:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T16:50:00Z,2014-11-22T18:24:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T17:00:00Z,2014-11-22T18:34:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T17:10:00Z,2014-11-22T18:44:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T17:20:00Z,2014-11-22T18:54:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T17:30:00Z,2014-11-22T19:04:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T17:40:00Z,2014-11-22T19:14:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T17:50:00Z,2014-11-22T19:24:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T18:00:00Z,2014-11-22T19:34:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T18:10:00Z,2014-11-22T19:44:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T18:20:00Z,2014-11-22T19:54:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T18:30:00Z,2014-11-22T20:04:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T18:40:00Z,2014-11-22T20:14:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T18:50:00Z,2014-11-22T20:24:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T19:00:00Z,2014-11-22T20:34:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T19:10:00Z,2014-11-22T20:44:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T19:20:00Z,2014-11-22T20:54:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T19:30:00Z,2014-11-22T21:04:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T19:40:00Z,2014-11-22T21:14:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T19:50:00Z,2014-11-22T21:24:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T20:00:00Z,2014-11-22T21:34:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T20:10:00Z,2014-11-22T21:44:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T20:20:00Z,2014-11-22T21:54:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T20:30:00Z,2014-11-22T22:04:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T20:40:00Z,2014-11-22T22:14:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T20:50:00Z,2014-11-22T22:24:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T21:00:00Z,2014-11-22T22:34:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T21:10:00Z,2014-11-22T22:44:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T21:20:00Z,2014-11-22T22:54:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T21:30:00Z,2014-11-22T23:04:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T21:40:00Z,2014-11-22T23:14:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T21:50:00Z,2014-11-22T23:24:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T22:00:00Z,2014-11-22T23:34:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T22:10:00Z,2014-11-22T23:44:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T22:20:00Z,2014-11-22T23:54:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T22:30:00Z,2014-11-23T00:04:05Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T22:40:00Z,2014-11-23T00:13:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T22:50:00Z,2014-11-23T00:23:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T23:00:00Z,2014-11-23T00:33:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T23:10:00Z,2014-11-23T00:43:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T23:20:00Z,2014-11-23T00:53:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T23:30:00Z,2014-11-23T01:03:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T23:40:00Z,2014-11-23T01:13:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-22T23:50:00Z,2014-11-23T01:23:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-23T00:00:00Z,2014-11-23T01:33:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-23T00:10:00Z,2014-11-23T01:43:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-23T00:20:00Z,2014-11-23T01:53:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-23T00:30:00Z,2014-11-23T02:03:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-23T00:40:00Z,2014-11-23T02:13:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-23T00:50:00Z,2014-11-23T02:23:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-23T01:00:00Z,2014-11-23T02:33:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-23T01:10:00Z,2014-11-23T02:43:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-23T01:20:00Z,2014-11-23T02:53:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-23T01:30:00Z,2014-11-23T03:03:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-23T01:40:00Z,2014-11-23T03:13:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-23T01:50:00Z,2014-11-23T03:23:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-23T02:00:00Z,2014-11-23T03:33:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-23T02:10:00Z,2014-11-23T03:43:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-23T02:20:00Z,2014-11-23T03:53:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-23T02:30:00Z,2014-11-23T04:03:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-23T02:40:00Z,2014-11-23T04:13:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-23T02:50:00Z,2014-11-23T04:23:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-23T03:00:00Z,2014-11-23T04:33:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-23T03:10:00Z,2014-11-23T04:43:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-23T03:20:00Z,2014-11-23T04:53:46Z,,,,,,,CALCULATED,CALCULATED
2014-11-23T03:30:00Z,2014-11-23T05:03:46Z,,,,,,,CALCULATED,CALCULATED
