TIMESTAMP,solar_TIMESTAMP,FIN_HYY_SME_Psy_Jt_1,FIN_HYY_SME_Psy_Jt_2,FIN_HYY_SME_Psy_Jt_3,FIN_HYY_SME_Bpe_Jt_4
2013-01-04T20:30:00Z,2013-01-04T22:01:21Z,NA,NA,NA,NA
2013-01-04T21:30:00Z,2013-01-04T23:01:21Z,NA,NA,NA,NA
2013-01-04T23:30:00Z,2013-01-05T01:00:57Z,NA,NA,NA,NA
2013-01-05T00:30:00Z,2013-01-05T02:00:57Z,NA,NA,NA,NA
2013-01-05T01:30:00Z,2013-01-05T03:00:57Z,NA,NA,NA,NA
2013-01-05T02:30:00Z,2013-01-05T04:00:57Z,NA,NA,NA,NA
2013-01-05T03:30:00Z,2013-01-05T05:00:57Z,NA,NA,NA,NA
2013-01-05T04:30:00Z,2013-01-05T06:00:57Z,NA,NA,NA,NA
2013-01-05T05:30:00Z,2013-01-05T07:00:57Z,NA,NA,NA,NA
2013-01-05T06:30:00Z,2013-01-05T08:00:57Z,NA,NA,NA,NA
2013-01-05T07:30:00Z,2013-01-05T09:00:57Z,NA,NA,NA,NA
2013-01-05T08:30:00Z,2013-01-05T10:00:57Z,NA,NA,NA,NA
2013-01-05T09:30:00Z,2013-01-05T11:00:57Z,NA,NA,NA,NA
2013-01-05T10:30:00Z,2013-01-05T12:00:57Z,NA,NA,NA,NA
2013-01-05T11:30:00Z,2013-01-05T13:00:57Z,NA,NA,NA,NA
2013-01-05T12:30:00Z,2013-01-05T14:00:57Z,NA,NA,NA,NA
2013-01-05T13:30:00Z,2013-01-05T15:00:57Z,NA,NA,NA,NA
2013-01-05T14:30:00Z,2013-01-05T16:00:57Z,NA,NA,NA,NA
2013-01-05T15:30:00Z,2013-01-05T17:00:57Z,NA,NA,NA,NA
2013-01-05T16:30:00Z,2013-01-05T18:00:57Z,NA,NA,NA,NA
2013-01-05T17:30:00Z,2013-01-05T19:00:57Z,NA,NA,NA,NA
2013-01-05T18:30:00Z,2013-01-05T20:00:57Z,NA,NA,NA,NA
2013-01-05T19:30:00Z,2013-01-05T21:00:57Z,NA,NA,NA,NA
2013-01-05T20:30:00Z,2013-01-05T22:00:57Z,NA,NA,NA,NA
2013-01-05T21:30:00Z,2013-01-05T23:00:57Z,NA,NA,NA,NA
2013-01-05T23:30:00Z,2013-01-06T01:00:33Z,NA,NA,NA,NA
2013-01-06T00:30:00Z,2013-01-06T02:00:33Z,NA,NA,NA,NA
2013-01-06T01:30:00Z,2013-01-06T03:00:33Z,NA,NA,NA,NA
2013-01-06T02:30:00Z,2013-01-06T04:00:33Z,NA,NA,NA,NA
2013-01-06T03:30:00Z,2013-01-06T05:00:33Z,NA,NA,NA,NA
2013-01-06T04:30:00Z,2013-01-06T06:00:33Z,NA,NA,NA,NA
2013-01-06T05:30:00Z,2013-01-06T07:00:33Z,NA,NA,NA,NA
2013-01-06T06:30:00Z,2013-01-06T08:00:33Z,NA,NA,NA,NA
2013-01-06T07:30:00Z,2013-01-06T09:00:33Z,NA,NA,NA,NA
2013-01-06T08:30:00Z,2013-01-06T10:00:33Z,NA,NA,NA,NA
2013-01-06T09:30:00Z,2013-01-06T11:00:33Z,NA,NA,NA,NA
2013-01-06T10:30:00Z,2013-01-06T12:00:33Z,NA,NA,NA,NA
2013-01-06T11:30:00Z,2013-01-06T13:00:33Z,NA,NA,NA,NA
2013-01-06T12:30:00Z,2013-01-06T14:00:33Z,NA,NA,NA,NA
2013-01-06T13:30:00Z,2013-01-06T15:00:33Z,NA,NA,NA,NA
2013-01-06T14:30:00Z,2013-01-06T16:00:33Z,NA,NA,NA,NA
2013-01-06T15:30:00Z,2013-01-06T17:00:33Z,NA,NA,NA,NA
2013-01-06T16:30:00Z,2013-01-06T18:00:33Z,NA,NA,NA,NA
2013-01-06T17:30:00Z,2013-01-06T19:00:33Z,NA,NA,NA,NA
2013-01-06T18:30:00Z,2013-01-06T20:00:33Z,NA,NA,NA,NA
2013-01-06T19:30:00Z,2013-01-06T21:00:33Z,NA,NA,NA,NA
2013-01-06T20:30:00Z,2013-01-06T22:00:33Z,NA,NA,NA,NA
2013-01-06T21:30:00Z,2013-01-06T23:00:33Z,NA,NA,NA,NA
2013-01-06T23:30:00Z,2013-01-07T01:00:10Z,NA,NA,NA,NA
2013-01-07T00:30:00Z,2013-01-07T02:00:10Z,NA,NA,NA,NA
2013-01-07T01:30:00Z,2013-01-07T03:00:10Z,NA,NA,NA,NA
2013-01-07T02:30:00Z,2013-01-07T04:00:10Z,NA,NA,NA,NA
2013-01-07T03:30:00Z,2013-01-07T05:00:10Z,NA,NA,NA,NA
2013-01-07T04:30:00Z,2013-01-07T06:00:10Z,NA,NA,NA,NA
2013-01-07T05:30:00Z,2013-01-07T07:00:10Z,NA,NA,NA,NA
2013-01-07T06:30:00Z,2013-01-07T08:00:10Z,NA,NA,NA,NA
2013-01-07T07:30:00Z,2013-01-07T09:00:10Z,NA,NA,NA,NA
2013-01-07T08:30:00Z,2013-01-07T10:00:10Z,NA,NA,NA,NA
2013-01-07T09:30:00Z,2013-01-07T11:00:10Z,NA,NA,NA,NA
2013-01-07T10:30:00Z,2013-01-07T12:00:10Z,NA,NA,NA,NA
2013-01-07T11:30:00Z,2013-01-07T13:00:10Z,NA,NA,NA,NA
2013-01-07T12:30:00Z,2013-01-07T14:00:10Z,NA,NA,NA,NA
2013-01-07T13:30:00Z,2013-01-07T15:00:10Z,NA,NA,NA,NA
2013-01-07T14:30:00Z,2013-01-07T16:00:10Z,NA,NA,NA,NA
2013-01-07T15:30:00Z,2013-01-07T17:00:10Z,NA,NA,NA,NA
2013-01-07T16:30:00Z,2013-01-07T18:00:10Z,NA,NA,NA,NA
2013-01-07T17:30:00Z,2013-01-07T19:00:10Z,NA,NA,NA,NA
2013-01-07T18:30:00Z,2013-01-07T20:00:10Z,NA,NA,NA,NA
2013-01-07T19:30:00Z,2013-01-07T21:00:10Z,NA,NA,NA,NA
2013-01-07T20:30:00Z,2013-01-07T22:00:10Z,NA,NA,NA,NA
2013-01-07T21:30:00Z,2013-01-07T23:00:10Z,NA,NA,NA,NA
2013-01-07T23:30:00Z,2013-01-08T00:59:47Z,NA,NA,NA,NA
2013-01-08T00:30:00Z,2013-01-08T01:59:47Z,NA,NA,NA,NA
2013-01-08T01:30:00Z,2013-01-08T02:59:47Z,NA,NA,NA,NA
2013-01-08T02:30:00Z,2013-01-08T03:59:47Z,NA,NA,NA,NA
2013-01-08T03:30:00Z,2013-01-08T04:59:47Z,NA,NA,NA,NA
2013-01-08T04:30:00Z,2013-01-08T05:59:47Z,NA,NA,NA,NA
2013-01-08T05:30:00Z,2013-01-08T06:59:47Z,NA,NA,NA,NA
2013-01-08T06:30:00Z,2013-01-08T07:59:47Z,NA,NA,NA,NA
2013-01-08T07:30:00Z,2013-01-08T08:59:47Z,NA,NA,NA,NA
2013-01-08T08:30:00Z,2013-01-08T09:59:47Z,NA,NA,NA,NA
2013-01-08T09:30:00Z,2013-01-08T10:59:47Z,NA,NA,NA,NA
2013-01-08T10:30:00Z,2013-01-08T11:59:47Z,NA,NA,NA,NA
2013-01-08T11:30:00Z,2013-01-08T12:59:47Z,NA,NA,NA,NA
2013-01-08T12:30:00Z,2013-01-08T13:59:47Z,NA,NA,NA,NA
2013-01-08T13:30:00Z,2013-01-08T14:59:47Z,NA,NA,NA,NA
2013-01-08T14:30:00Z,2013-01-08T15:59:47Z,NA,NA,NA,NA
2013-01-08T15:30:00Z,2013-01-08T16:59:47Z,NA,NA,NA,NA
2013-01-08T16:30:00Z,2013-01-08T17:59:47Z,NA,NA,NA,NA
2013-01-08T17:30:00Z,2013-01-08T18:59:47Z,NA,NA,NA,NA
2013-01-08T18:30:00Z,2013-01-08T19:59:47Z,NA,NA,NA,NA
2013-01-08T19:30:00Z,2013-01-08T20:59:47Z,NA,NA,NA,NA
2013-01-08T20:30:00Z,2013-01-08T21:59:47Z,NA,NA,NA,NA
2013-01-08T21:30:00Z,2013-01-08T22:59:47Z,NA,NA,NA,NA
2013-01-08T23:30:00Z,2013-01-09T00:59:25Z,NA,NA,NA,NA
2013-01-09T00:30:00Z,2013-01-09T01:59:25Z,NA,NA,NA,NA
2013-01-09T01:30:00Z,2013-01-09T02:59:25Z,NA,NA,NA,NA
2013-01-09T02:30:00Z,2013-01-09T03:59:25Z,NA,NA,NA,NA
2013-01-09T03:30:00Z,2013-01-09T04:59:25Z,NA,NA,NA,NA
2013-01-09T04:30:00Z,2013-01-09T05:59:25Z,NA,NA,NA,NA
2013-01-09T05:30:00Z,2013-01-09T06:59:25Z,NA,NA,NA,NA
2013-01-09T06:30:00Z,2013-01-09T07:59:25Z,NA,NA,NA,NA
2013-01-09T07:30:00Z,2013-01-09T08:59:25Z,NA,NA,NA,NA
2013-01-09T08:30:00Z,2013-01-09T09:59:25Z,NA,NA,NA,NA
2013-01-09T09:30:00Z,2013-01-09T10:59:25Z,NA,NA,NA,NA
2013-01-09T10:30:00Z,2013-01-09T11:59:25Z,NA,NA,NA,NA
2013-01-09T11:30:00Z,2013-01-09T12:59:25Z,NA,NA,NA,NA
2013-01-09T12:30:00Z,2013-01-09T13:59:25Z,NA,NA,NA,NA
2013-01-09T13:30:00Z,2013-01-09T14:59:25Z,NA,NA,NA,NA
2013-01-09T14:30:00Z,2013-01-09T15:59:25Z,NA,NA,NA,NA
2013-01-09T15:30:00Z,2013-01-09T16:59:25Z,NA,NA,NA,NA
2013-01-09T16:30:00Z,2013-01-09T17:59:25Z,NA,NA,NA,NA
2013-01-09T17:30:00Z,2013-01-09T18:59:25Z,NA,NA,NA,NA
2013-01-09T18:30:00Z,2013-01-09T19:59:25Z,NA,NA,NA,NA
2013-01-09T19:30:00Z,2013-01-09T20:59:25Z,NA,NA,NA,NA
2013-01-09T20:30:00Z,2013-01-09T21:59:25Z,NA,NA,NA,NA
2013-01-09T21:30:00Z,2013-01-09T22:59:25Z,NA,NA,NA,NA
2013-01-09T23:30:00Z,2013-01-10T00:59:03Z,NA,NA,NA,NA
2013-01-10T00:30:00Z,2013-01-10T01:59:03Z,NA,NA,NA,NA
2013-01-10T01:30:00Z,2013-01-10T02:59:03Z,NA,NA,NA,NA
2013-01-10T02:30:00Z,2013-01-10T03:59:03Z,NA,NA,NA,NA
2013-01-10T03:30:00Z,2013-01-10T04:59:03Z,NA,NA,NA,NA
2013-01-10T04:30:00Z,2013-01-10T05:59:03Z,NA,NA,NA,NA
2013-01-10T05:30:00Z,2013-01-10T06:59:03Z,NA,NA,NA,NA
2013-01-10T06:30:00Z,2013-01-10T07:59:03Z,NA,NA,NA,NA
2013-01-10T07:30:00Z,2013-01-10T08:59:03Z,NA,NA,NA,NA
2013-01-10T08:30:00Z,2013-01-10T09:59:03Z,NA,NA,NA,NA
2013-01-10T09:30:00Z,2013-01-10T10:59:03Z,NA,NA,NA,NA
2013-01-10T10:30:00Z,2013-01-10T11:59:03Z,NA,NA,NA,NA
2013-01-10T11:30:00Z,2013-01-10T12:59:03Z,NA,NA,NA,NA
2013-01-10T12:30:00Z,2013-01-10T13:59:03Z,NA,NA,NA,NA
2013-01-10T13:30:00Z,2013-01-10T14:59:03Z,NA,NA,NA,NA
2013-01-10T14:30:00Z,2013-01-10T15:59:03Z,NA,NA,NA,NA
2013-01-10T15:30:00Z,2013-01-10T16:59:03Z,NA,NA,NA,NA
2013-01-10T16:30:00Z,2013-01-10T17:59:03Z,NA,NA,NA,NA
2013-01-10T17:30:00Z,2013-01-10T18:59:03Z,NA,NA,NA,NA
2013-01-10T18:30:00Z,2013-01-10T19:59:03Z,NA,NA,NA,NA
2013-01-10T19:30:00Z,2013-01-10T20:59:03Z,NA,NA,NA,NA
2013-01-10T20:30:00Z,2013-01-10T21:59:03Z,NA,NA,NA,NA
2013-01-10T21:30:00Z,2013-01-10T22:59:03Z,NA,NA,NA,NA
2013-01-10T23:30:00Z,2013-01-11T00:58:41Z,NA,NA,NA,NA
2013-01-11T00:30:00Z,2013-01-11T01:58:41Z,NA,NA,NA,NA
2013-01-11T01:30:00Z,2013-01-11T02:58:41Z,NA,NA,NA,NA
2013-01-11T02:30:00Z,2013-01-11T03:58:41Z,NA,NA,NA,NA
2013-01-11T03:30:00Z,2013-01-11T04:58:41Z,NA,NA,NA,NA
2013-01-11T04:30:00Z,2013-01-11T05:58:41Z,NA,NA,NA,NA
2013-01-11T05:30:00Z,2013-01-11T06:58:41Z,NA,NA,NA,NA
2013-01-11T06:30:00Z,2013-01-11T07:58:41Z,NA,NA,NA,NA
2013-01-11T07:30:00Z,2013-01-11T08:58:41Z,NA,NA,NA,NA
2013-01-11T08:30:00Z,2013-01-11T09:58:41Z,NA,NA,NA,NA
2013-01-11T09:30:00Z,2013-01-11T10:58:41Z,NA,NA,NA,NA
2013-01-11T10:30:00Z,2013-01-11T11:58:41Z,NA,NA,NA,NA
2013-01-11T11:30:00Z,2013-01-11T12:58:41Z,NA,NA,NA,NA
2013-01-11T12:30:00Z,2013-01-11T13:58:41Z,NA,NA,NA,NA
2013-01-11T13:30:00Z,2013-01-11T14:58:41Z,NA,NA,NA,NA
2013-01-11T14:30:00Z,2013-01-11T15:58:41Z,NA,NA,NA,NA
2013-01-11T15:30:00Z,2013-01-11T16:58:41Z,NA,NA,NA,NA
2013-01-11T16:30:00Z,2013-01-11T17:58:41Z,NA,NA,NA,NA
2013-01-11T17:30:00Z,2013-01-11T18:58:41Z,NA,NA,NA,NA
2013-01-11T18:30:00Z,2013-01-11T19:58:41Z,NA,NA,NA,NA
2013-01-11T19:30:00Z,2013-01-11T20:58:41Z,NA,NA,NA,NA
2013-01-11T20:30:00Z,2013-01-11T21:58:41Z,NA,NA,NA,NA
2013-01-11T21:30:00Z,2013-01-11T22:58:41Z,NA,NA,NA,NA
2013-01-11T23:30:00Z,2013-01-12T00:58:20Z,NA,NA,NA,NA
2013-01-12T00:30:00Z,2013-01-12T01:58:20Z,NA,NA,NA,NA
2013-01-12T01:30:00Z,2013-01-12T02:58:20Z,NA,NA,NA,NA
2013-01-12T02:30:00Z,2013-01-12T03:58:20Z,NA,NA,NA,NA
2013-01-12T03:30:00Z,2013-01-12T04:58:20Z,NA,NA,NA,NA
2013-01-12T04:30:00Z,2013-01-12T05:58:20Z,NA,NA,NA,NA
2013-01-12T05:30:00Z,2013-01-12T06:58:20Z,NA,NA,NA,NA
2013-01-12T06:30:00Z,2013-01-12T07:58:20Z,NA,NA,NA,NA
2013-01-12T07:30:00Z,2013-01-12T08:58:20Z,NA,NA,NA,NA
2013-01-12T08:30:00Z,2013-01-12T09:58:20Z,NA,NA,NA,NA
2013-01-12T09:30:00Z,2013-01-12T10:58:20Z,NA,NA,NA,NA
2013-01-12T10:30:00Z,2013-01-12T11:58:20Z,NA,NA,NA,NA
2013-01-12T11:30:00Z,2013-01-12T12:58:20Z,NA,NA,NA,NA
2013-01-12T12:30:00Z,2013-01-12T13:58:20Z,NA,NA,NA,NA
2013-01-12T13:30:00Z,2013-01-12T14:58:20Z,NA,NA,NA,NA
2013-01-12T14:30:00Z,2013-01-12T15:58:20Z,NA,NA,NA,NA
2013-01-12T15:30:00Z,2013-01-12T16:58:20Z,NA,NA,NA,NA
2013-01-12T16:30:00Z,2013-01-12T17:58:20Z,NA,NA,NA,NA
2013-01-12T17:30:00Z,2013-01-12T18:58:20Z,NA,NA,NA,NA
2013-01-12T18:30:00Z,2013-01-12T19:58:20Z,NA,NA,NA,NA
2013-01-12T19:30:00Z,2013-01-12T20:58:20Z,NA,NA,NA,NA
2013-01-12T20:30:00Z,2013-01-12T21:58:20Z,NA,NA,NA,NA
2013-01-12T21:30:00Z,2013-01-12T22:58:20Z,NA,NA,NA,NA
2013-01-12T23:30:00Z,2013-01-13T00:58:00Z,NA,NA,NA,NA
2013-01-13T00:30:00Z,2013-01-13T01:58:00Z,NA,NA,NA,NA
2013-01-13T01:30:00Z,2013-01-13T02:58:00Z,NA,NA,NA,NA
2013-01-13T02:30:00Z,2013-01-13T03:58:00Z,NA,NA,NA,NA
2013-01-13T03:30:00Z,2013-01-13T04:58:00Z,NA,NA,NA,NA
2013-01-13T04:30:00Z,2013-01-13T05:58:00Z,NA,NA,NA,NA
2013-01-13T05:30:00Z,2013-01-13T06:58:00Z,NA,NA,NA,NA
2013-01-13T06:30:00Z,2013-01-13T07:58:00Z,NA,NA,NA,NA
2013-01-13T07:30:00Z,2013-01-13T08:58:00Z,NA,NA,NA,NA
2013-01-13T08:30:00Z,2013-01-13T09:58:00Z,NA,NA,NA,NA
2013-01-13T09:30:00Z,2013-01-13T10:58:00Z,NA,NA,NA,NA
2013-01-13T10:30:00Z,2013-01-13T11:58:00Z,NA,NA,NA,NA
2013-01-13T11:30:00Z,2013-01-13T12:58:00Z,NA,NA,NA,NA
2013-01-13T12:30:00Z,2013-01-13T13:58:00Z,NA,NA,NA,NA
2013-01-13T13:30:00Z,2013-01-13T14:58:00Z,NA,NA,NA,NA
2013-01-13T14:30:00Z,2013-01-13T15:58:00Z,NA,NA,NA,NA
2013-01-13T15:30:00Z,2013-01-13T16:58:00Z,NA,NA,NA,NA
2013-01-13T16:30:00Z,2013-01-13T17:58:00Z,NA,NA,NA,NA
2013-01-13T17:30:00Z,2013-01-13T18:58:00Z,NA,NA,NA,NA
2013-01-13T18:30:00Z,2013-01-13T19:58:00Z,NA,NA,NA,NA
2013-01-13T19:30:00Z,2013-01-13T20:58:00Z,NA,NA,NA,NA
2013-01-13T20:30:00Z,2013-01-13T21:58:00Z,NA,NA,NA,NA
2013-01-13T21:30:00Z,2013-01-13T22:58:00Z,NA,NA,NA,NA
2013-01-13T23:30:00Z,2013-01-14T00:57:40Z,NA,NA,NA,NA
2013-01-14T00:30:00Z,2013-01-14T01:57:40Z,NA,NA,NA,NA
2013-01-14T01:30:00Z,2013-01-14T02:57:40Z,NA,NA,NA,NA
2013-01-14T02:30:00Z,2013-01-14T03:57:40Z,NA,NA,NA,NA
2013-01-14T03:30:00Z,2013-01-14T04:57:40Z,NA,NA,NA,NA
2013-01-14T04:30:00Z,2013-01-14T05:57:40Z,NA,NA,NA,NA
2013-01-14T05:30:00Z,2013-01-14T06:57:40Z,NA,NA,NA,NA
2013-01-14T06:30:00Z,2013-01-14T07:57:40Z,NA,NA,NA,NA
2013-01-14T07:30:00Z,2013-01-14T08:57:40Z,NA,NA,NA,NA
2013-01-14T08:30:00Z,2013-01-14T09:57:40Z,NA,NA,NA,NA
2013-01-14T09:30:00Z,2013-01-14T10:57:40Z,NA,NA,NA,NA
2013-01-14T10:30:00Z,2013-01-14T11:57:40Z,NA,NA,NA,NA
2013-01-14T11:30:00Z,2013-01-14T12:57:40Z,NA,NA,NA,NA
2013-01-14T12:30:00Z,2013-01-14T13:57:40Z,NA,NA,NA,NA
2013-01-14T13:30:00Z,2013-01-14T14:57:40Z,NA,NA,NA,NA
2013-01-14T14:30:00Z,2013-01-14T15:57:40Z,NA,NA,NA,NA
2013-01-14T15:30:00Z,2013-01-14T16:57:40Z,NA,NA,NA,NA
2013-01-14T16:30:00Z,2013-01-14T17:57:40Z,NA,NA,NA,NA
2013-01-14T17:30:00Z,2013-01-14T18:57:40Z,NA,NA,NA,NA
2013-01-14T18:30:00Z,2013-01-14T19:57:40Z,NA,NA,NA,NA
2013-01-14T19:30:00Z,2013-01-14T20:57:40Z,NA,NA,NA,NA
2013-01-14T20:30:00Z,2013-01-14T21:57:40Z,NA,NA,NA,NA
2013-01-14T21:30:00Z,2013-01-14T22:57:40Z,NA,NA,NA,NA
2013-01-14T23:30:00Z,2013-01-15T00:57:21Z,NA,NA,NA,NA
2013-01-15T00:30:00Z,2013-01-15T01:57:21Z,NA,NA,NA,NA
2013-01-15T01:30:00Z,2013-01-15T02:57:21Z,NA,NA,NA,NA
2013-01-15T02:30:00Z,2013-01-15T03:57:21Z,NA,NA,NA,NA
2013-01-15T03:30:00Z,2013-01-15T04:57:21Z,NA,NA,NA,NA
2013-01-15T04:30:00Z,2013-01-15T05:57:21Z,NA,NA,NA,NA
