TIMESTAMP,solar_TIMESTAMP,AUS_CAR_THI_0PF_Eni_Js_1,AUS_CAR_THI_0PF_Eni_Js_2,AUS_CAR_THI_0PF_Eni_Js_3,AUS_CAR_THI_0PF_Eni_Js_4,AUS_CAR_THI_0PF_Eni_Js_5,AUS_CAR_THI_0PF_Eni_Js_6,AUS_CAR_THI_0PF_Eni_Js_7,AUS_CAR_THI_0PF_Eni_Js_8,AUS_CAR_THI_0PF_Eni_Js_9,AUS_CAR_THI_0PF_Eni_Js_10,AUS_CAR_THI_0PF_Eni_Js_11,AUS_CAR_THI_0PF_Eni_Js_12
2008-11-18T15:30:00Z,2008-11-19T01:29:38Z,3.33,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-18T16:00:00Z,2008-11-19T01:59:38Z,3.28,5.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-18T16:30:00Z,2008-11-19T02:29:38Z,2.31,4.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-18T17:00:00Z,2008-11-19T02:59:38Z,3.27,4.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-18T17:30:00Z,2008-11-19T03:29:38Z,2.19,4.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-18T18:00:00Z,2008-11-19T03:59:38Z,2.67,3.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-18T18:30:00Z,2008-11-19T04:29:38Z,2.16,4.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-18T19:00:00Z,2008-11-19T04:59:38Z,1.93,3.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-18T19:30:00Z,2008-11-19T05:29:38Z,1.87,4.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-18T20:00:00Z,2008-11-19T05:59:38Z,1.91,4.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-18T20:30:00Z,2008-11-19T06:29:38Z,1.73,3.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-18T21:00:00Z,2008-11-19T06:59:38Z,2.42,3.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-18T21:30:00Z,2008-11-19T07:29:38Z,1.76,4.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-18T22:00:00Z,2008-11-19T07:59:38Z,3.28,4.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-18T22:30:00Z,2008-11-19T08:29:38Z,3.29,5.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-18T23:00:00Z,2008-11-19T08:59:38Z,5.84,9.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-18T23:30:00Z,2008-11-19T09:29:38Z,7.4,12.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T00:00:00Z,2008-11-19T09:59:38Z,9.47,13.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T00:30:00Z,2008-11-19T10:29:38Z,12.48,13.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T01:00:00Z,2008-11-19T10:59:38Z,15.23,17.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T01:30:00Z,2008-11-19T11:29:38Z,20.56,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T02:00:00Z,2008-11-19T11:59:38Z,17.15,20.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T02:30:00Z,2008-11-19T12:29:38Z,15.75,20.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T03:00:00Z,2008-11-19T12:59:38Z,22.94,18.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T03:30:00Z,2008-11-19T13:29:38Z,21.42,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T04:00:00Z,2008-11-19T13:59:38Z,10.75,19.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T04:30:00Z,2008-11-19T14:29:38Z,11.97,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T05:00:00Z,2008-11-19T14:59:38Z,9.68,15.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T05:30:00Z,2008-11-19T15:29:38Z,13.91,21.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T06:00:00Z,2008-11-19T15:59:38Z,9.3,19.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T06:30:00Z,2008-11-19T16:29:38Z,6.98,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T07:00:00Z,2008-11-19T16:59:38Z,4.29,7.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T07:30:00Z,2008-11-19T17:29:38Z,3.83,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T08:00:00Z,2008-11-19T17:59:38Z,3.01,4.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T08:30:00Z,2008-11-19T18:29:38Z,3.71,4.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T09:00:00Z,2008-11-19T18:59:38Z,2.87,4.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T09:30:00Z,2008-11-19T19:29:38Z,2.47,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T10:00:00Z,2008-11-19T19:59:38Z,3.06,3.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T10:30:00Z,2008-11-19T20:29:38Z,2.36,3.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T11:00:00Z,2008-11-19T20:59:38Z,2.86,4.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T11:30:00Z,2008-11-19T21:29:38Z,1.85,4.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T12:00:00Z,2008-11-19T21:59:38Z,2.56,3.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T12:30:00Z,2008-11-19T22:29:38Z,2.29,3.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T13:00:00Z,2008-11-19T22:59:38Z,2.92,4.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T13:30:00Z,2008-11-19T23:29:38Z,2.7,4.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T14:00:00Z,2008-11-19T23:59:38Z,2.16,4.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T14:30:00Z,2008-11-20T00:29:20Z,2.29,3.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T15:00:00Z,2008-11-20T00:59:20Z,2.24,4.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T15:30:00Z,2008-11-20T01:29:20Z,2.95,3.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T16:00:00Z,2008-11-20T01:59:20Z,2.13,4.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T16:30:00Z,2008-11-20T02:29:20Z,2.26,3.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T17:00:00Z,2008-11-20T02:59:20Z,2.49,3.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T17:30:00Z,2008-11-20T03:29:20Z,2.83,3.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T18:00:00Z,2008-11-20T03:59:20Z,2.85,3.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T18:30:00Z,2008-11-20T04:29:20Z,2.2,4.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T19:00:00Z,2008-11-20T04:59:20Z,2.49,3.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T19:30:00Z,2008-11-20T05:29:20Z,2.92,2.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T20:00:00Z,2008-11-20T05:59:20Z,1.86,3.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T20:30:00Z,2008-11-20T06:29:20Z,2.84,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T21:00:00Z,2008-11-20T06:59:20Z,2.4,4.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T21:30:00Z,2008-11-20T07:29:20Z,2.7,4.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T22:00:00Z,2008-11-20T07:59:20Z,2.24,4.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T22:30:00Z,2008-11-20T08:29:20Z,2.12,4.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T23:00:00Z,2008-11-20T08:59:20Z,3.31,4.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-19T23:30:00Z,2008-11-20T09:29:20Z,2.62,4.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T00:00:00Z,2008-11-20T09:59:20Z,2.86,3.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T00:30:00Z,2008-11-20T10:29:20Z,4.64,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T01:00:00Z,2008-11-20T10:59:20Z,2.98,5.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T01:30:00Z,2008-11-20T11:29:20Z,2.52,5.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T02:00:00Z,2008-11-20T11:59:20Z,3.02,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T02:30:00Z,2008-11-20T12:29:20Z,2.85,3.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T03:00:00Z,2008-11-20T12:59:20Z,2.34,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T03:30:00Z,2008-11-20T13:29:20Z,3.07,4.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T04:00:00Z,2008-11-20T13:59:20Z,2.37,4.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T04:30:00Z,2008-11-20T14:29:20Z,3.94,5.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T05:00:00Z,2008-11-20T14:59:20Z,5.61,7.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T05:30:00Z,2008-11-20T15:29:20Z,5.71,6.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T06:00:00Z,2008-11-20T15:59:20Z,4.62,5.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T06:30:00Z,2008-11-20T16:29:20Z,3.23,4.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T07:00:00Z,2008-11-20T16:59:20Z,2.15,4.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T07:30:00Z,2008-11-20T17:29:20Z,3.49,4.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T08:00:00Z,2008-11-20T17:59:20Z,3.54,3.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T08:30:00Z,2008-11-20T18:29:20Z,2.25,4.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T09:00:00Z,2008-11-20T18:59:20Z,2.51,4.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T09:30:00Z,2008-11-20T19:29:20Z,2.8,3.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T10:00:00Z,2008-11-20T19:59:20Z,1.61,3.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T10:30:00Z,2008-11-20T20:29:20Z,2.64,3.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T11:00:00Z,2008-11-20T20:59:20Z,2.28,3.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T11:30:00Z,2008-11-20T21:29:20Z,2.65,4.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T12:00:00Z,2008-11-20T21:59:20Z,2.88,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T12:30:00Z,2008-11-20T22:29:20Z,2.22,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T13:00:00Z,2008-11-20T22:59:20Z,3,3.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T13:30:00Z,2008-11-20T23:29:20Z,2.19,3.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T14:00:00Z,2008-11-20T23:59:20Z,2.44,3.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T14:30:00Z,2008-11-21T00:29:02Z,1.87,2.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T15:00:00Z,2008-11-21T00:59:02Z,2.06,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T15:30:00Z,2008-11-21T01:29:02Z,2.17,3.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T16:00:00Z,2008-11-21T01:59:02Z,2.74,3.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T16:30:00Z,2008-11-21T02:29:02Z,2.6,3.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T17:00:00Z,2008-11-21T02:59:02Z,3.14,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T17:30:00Z,2008-11-21T03:29:02Z,2.58,2.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T18:00:00Z,2008-11-21T03:59:02Z,2.8,4.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T18:30:00Z,2008-11-21T04:29:02Z,3.19,3.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T19:00:00Z,2008-11-21T04:59:02Z,4.2,4.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T19:30:00Z,2008-11-21T05:29:02Z,2.49,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T20:00:00Z,2008-11-21T05:59:02Z,3.06,3.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T20:30:00Z,2008-11-21T06:29:02Z,2.7,4.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T21:00:00Z,2008-11-21T06:59:02Z,3.5,6.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T21:30:00Z,2008-11-21T07:29:02Z,5.36,6.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T22:00:00Z,2008-11-21T07:59:02Z,4.85,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T22:30:00Z,2008-11-21T08:29:02Z,4.69,9.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T23:00:00Z,2008-11-21T08:59:02Z,5.34,7.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20T23:30:00Z,2008-11-21T09:29:02Z,5.77,9.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T00:00:00Z,2008-11-21T09:59:02Z,6.33,8.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T00:30:00Z,2008-11-21T10:29:02Z,7.56,11.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T01:00:00Z,2008-11-21T10:59:02Z,9.93,16.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T01:30:00Z,2008-11-21T11:29:02Z,9.58,14.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T02:00:00Z,2008-11-21T11:59:02Z,11.64,14.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T02:30:00Z,2008-11-21T12:29:02Z,15.53,18.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T03:00:00Z,2008-11-21T12:59:02Z,21.91,16.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T03:30:00Z,2008-11-21T13:29:02Z,20.62,17.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T04:00:00Z,2008-11-21T13:59:02Z,16.94,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T04:30:00Z,2008-11-21T14:29:02Z,21.44,18.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T05:00:00Z,2008-11-21T14:59:02Z,15.65,18.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T05:30:00Z,2008-11-21T15:29:02Z,16.7,16.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T06:00:00Z,2008-11-21T15:59:02Z,11.05,20.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T06:30:00Z,2008-11-21T16:29:02Z,10.83,20.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T07:00:00Z,2008-11-21T16:59:02Z,11.55,20.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T07:30:00Z,2008-11-21T17:29:02Z,7.34,13.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T08:00:00Z,2008-11-21T17:59:02Z,4.85,9.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T08:30:00Z,2008-11-21T18:29:02Z,3.58,9.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T09:00:00Z,2008-11-21T18:59:02Z,3.54,8.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T09:30:00Z,2008-11-21T19:29:02Z,2.8,6.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T10:00:00Z,2008-11-21T19:59:02Z,2.9,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T10:30:00Z,2008-11-21T20:29:02Z,2.95,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T11:00:00Z,2008-11-21T20:59:02Z,2.89,4.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T11:30:00Z,2008-11-21T21:29:02Z,2.55,3.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T12:00:00Z,2008-11-21T21:59:02Z,3.59,3.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T12:30:00Z,2008-11-21T22:29:02Z,3.23,4.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T13:00:00Z,2008-11-21T22:59:02Z,2.58,3.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T13:30:00Z,2008-11-21T23:29:02Z,2.96,2.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T14:00:00Z,2008-11-21T23:59:02Z,3.04,3.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T14:30:00Z,2008-11-22T00:28:44Z,1.99,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T15:00:00Z,2008-11-22T00:58:44Z,2.84,3.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T15:30:00Z,2008-11-22T01:28:44Z,2.43,3.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T16:00:00Z,2008-11-22T01:58:44Z,2.2,3.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T16:30:00Z,2008-11-22T02:28:44Z,2.47,3.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T17:00:00Z,2008-11-22T02:58:44Z,1.61,2.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T17:30:00Z,2008-11-22T03:28:44Z,1.56,2.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T18:00:00Z,2008-11-22T03:58:44Z,2.03,2.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T18:30:00Z,2008-11-22T04:28:44Z,1.75,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T19:00:00Z,2008-11-22T04:58:44Z,2.79,3.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T19:30:00Z,2008-11-22T05:28:44Z,1.5,3.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T20:00:00Z,2008-11-22T05:58:44Z,1.36,3.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T20:30:00Z,2008-11-22T06:28:44Z,2.14,2.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T21:00:00Z,2008-11-22T06:58:44Z,2.17,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T21:30:00Z,2008-11-22T07:28:44Z,4.01,5.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T22:00:00Z,2008-11-22T07:58:44Z,4.49,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T22:30:00Z,2008-11-22T08:28:44Z,6.23,8.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T23:00:00Z,2008-11-22T08:58:44Z,3.11,3.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-21T23:30:00Z,2008-11-22T09:28:44Z,3.37,5.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T00:00:00Z,2008-11-22T09:58:44Z,5.96,9.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T00:30:00Z,2008-11-22T10:28:44Z,7.29,10.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T01:00:00Z,2008-11-22T10:58:44Z,2.83,4.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T01:30:00Z,2008-11-22T11:28:44Z,4.47,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T02:00:00Z,2008-11-22T11:58:44Z,1.78,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T02:30:00Z,2008-11-22T12:28:44Z,2.31,3.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T03:00:00Z,2008-11-22T12:58:44Z,1.61,3.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T03:30:00Z,2008-11-22T13:28:44Z,3.29,2.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T04:00:00Z,2008-11-22T13:58:44Z,3.08,3.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T04:30:00Z,2008-11-22T14:28:44Z,2.66,2.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T05:00:00Z,2008-11-22T14:58:44Z,3.16,3.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T05:30:00Z,2008-11-22T15:28:44Z,1.41,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T06:00:00Z,2008-11-22T15:58:44Z,3.29,3.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T06:30:00Z,2008-11-22T16:28:44Z,2.45,3.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T07:00:00Z,2008-11-22T16:58:44Z,2.51,3.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T07:30:00Z,2008-11-22T17:28:44Z,2.06,2.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T08:00:00Z,2008-11-22T17:58:44Z,2.64,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T08:30:00Z,2008-11-22T18:28:44Z,2.53,2.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T09:00:00Z,2008-11-22T18:58:44Z,2.99,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T09:30:00Z,2008-11-22T19:28:44Z,1.98,2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T10:00:00Z,2008-11-22T19:58:44Z,3.12,2.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T10:30:00Z,2008-11-22T20:28:44Z,1.86,2.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T11:00:00Z,2008-11-22T20:58:44Z,2.5,3.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T11:30:00Z,2008-11-22T21:28:44Z,2.39,2.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T12:00:00Z,2008-11-22T21:58:44Z,2.81,2.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T12:30:00Z,2008-11-22T22:28:44Z,2.65,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T13:00:00Z,2008-11-22T22:58:44Z,2.32,3.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T13:30:00Z,2008-11-22T23:28:44Z,2.26,2.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T14:00:00Z,2008-11-22T23:58:44Z,1.89,2.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T14:30:00Z,2008-11-23T00:28:24Z,1.68,2.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T15:00:00Z,2008-11-23T00:58:24Z,2.42,2.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T15:30:00Z,2008-11-23T01:28:24Z,2.21,3.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T16:00:00Z,2008-11-23T01:58:24Z,3.21,3.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T16:30:00Z,2008-11-23T02:28:24Z,2.38,2.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T17:00:00Z,2008-11-23T02:58:24Z,3.39,2.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T17:30:00Z,2008-11-23T03:28:24Z,2.25,3.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T18:00:00Z,2008-11-23T03:58:24Z,3.36,3.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T18:30:00Z,2008-11-23T04:28:24Z,3.49,2.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T19:00:00Z,2008-11-23T04:58:24Z,2.1,2.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T19:30:00Z,2008-11-23T05:28:24Z,2.92,3.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
