TIMESTAMP,solar_TIMESTAMP,HUN_SIK_Qce_Js_1,HUN_SIK_Qce_Js_2,HUN_SIK_Qpe_Js_3,HUN_SIK_Qpe_Js_4
2015-05-21T05:50:00Z,2015-05-21T07:14:44Z,NA,NA,NA,NA
2015-05-21T06:00:00Z,2015-05-21T07:24:44Z,0.9289504599999999,0.37216968000000006,0.00255175,0
2015-05-21T06:10:00Z,2015-05-21T07:34:44Z,NA,NA,NA,NA
2015-05-21T06:20:00Z,2015-05-21T07:44:44Z,NA,NA,NA,NA
2015-05-21T06:30:00Z,2015-05-21T07:54:44Z,NA,NA,NA,NA
2015-05-21T06:40:00Z,2015-05-21T08:04:44Z,NA,NA,NA,NA
2015-05-21T06:50:00Z,2015-05-21T08:14:44Z,NA,NA,NA,NA
2015-05-21T07:00:00Z,2015-05-21T08:24:44Z,3.6117567499999996,1.8789646400000002,0.48634563999999997,0.21227281
2015-05-21T07:10:00Z,2015-05-21T08:34:44Z,NA,NA,NA,NA
2015-05-21T07:20:00Z,2015-05-21T08:44:44Z,NA,NA,NA,NA
2015-05-21T07:30:00Z,2015-05-21T08:54:44Z,NA,NA,NA,NA
2015-05-21T07:40:00Z,2015-05-21T09:04:44Z,NA,NA,NA,NA
2015-05-21T07:50:00Z,2015-05-21T09:14:44Z,NA,NA,NA,NA
2015-05-21T08:00:00Z,2015-05-21T09:24:44Z,5.161719959999999,3.51529803,1.82006102,1.4497845
2015-05-21T08:10:00Z,2015-05-21T09:34:44Z,NA,NA,NA,NA
2015-05-21T08:20:00Z,2015-05-21T09:44:44Z,NA,NA,NA,NA
2015-05-21T08:30:00Z,2015-05-21T09:54:44Z,NA,NA,NA,NA
2015-05-21T08:40:00Z,2015-05-21T10:04:44Z,NA,NA,NA,NA
2015-05-21T08:50:00Z,2015-05-21T10:14:44Z,NA,NA,NA,NA
2015-05-21T09:00:00Z,2015-05-21T10:24:44Z,5.535148840000001,3.81328661,2.6032872499999997,2.20626908
2015-05-21T09:10:00Z,2015-05-21T10:34:44Z,NA,NA,NA,NA
2015-05-21T09:20:00Z,2015-05-21T10:44:44Z,NA,NA,NA,NA
2015-05-21T09:30:00Z,2015-05-21T10:54:44Z,NA,NA,NA,NA
2015-05-21T09:40:00Z,2015-05-21T11:04:44Z,NA,NA,NA,NA
2015-05-21T09:50:00Z,2015-05-21T11:14:44Z,NA,NA,NA,NA
2015-05-21T10:00:00Z,2015-05-21T11:24:44Z,6.90623322,4.82625734,4.04597034,4.15987148
2015-05-21T10:10:00Z,2015-05-21T11:34:44Z,NA,NA,NA,NA
2015-05-21T10:20:00Z,2015-05-21T11:44:44Z,NA,NA,NA,NA
2015-05-21T10:30:00Z,2015-05-21T11:54:44Z,NA,NA,NA,NA
2015-05-21T10:40:00Z,2015-05-21T12:04:44Z,NA,NA,NA,NA
2015-05-21T10:50:00Z,2015-05-21T12:14:44Z,NA,NA,NA,NA
2015-05-21T11:00:00Z,2015-05-21T12:24:44Z,7.54430214,5.12389286,4.6983008900000005,5.589844360000001
2015-05-21T11:10:00Z,2015-05-21T12:34:44Z,NA,NA,NA,NA
2015-05-21T11:20:00Z,2015-05-21T12:44:44Z,NA,NA,NA,NA
2015-05-21T11:30:00Z,2015-05-21T12:54:44Z,NA,NA,NA,NA
2015-05-21T11:40:00Z,2015-05-21T13:04:44Z,NA,NA,NA,NA
2015-05-21T11:50:00Z,2015-05-21T13:14:44Z,NA,NA,NA,NA
2015-05-21T12:00:00Z,2015-05-21T13:24:44Z,7.37283227,4.688302670000001,4.54044754,5.46539606
2015-05-21T12:10:00Z,2015-05-21T13:34:44Z,NA,NA,NA,NA
2015-05-21T12:20:00Z,2015-05-21T13:44:44Z,NA,NA,NA,NA
2015-05-21T12:30:00Z,2015-05-21T13:54:44Z,NA,NA,NA,NA
2015-05-21T12:40:00Z,2015-05-21T14:04:44Z,NA,NA,NA,NA
2015-05-21T12:50:00Z,2015-05-21T14:14:44Z,NA,NA,NA,NA
2015-05-21T13:00:00Z,2015-05-21T14:24:44Z,7.13534246,4.31345141,4.5280004499999995,5.00932139
2015-05-21T13:10:00Z,2015-05-21T14:34:44Z,NA,NA,NA,NA
2015-05-21T13:20:00Z,2015-05-21T14:44:44Z,NA,NA,NA,NA
2015-05-21T13:30:00Z,2015-05-21T14:54:44Z,NA,NA,NA,NA
2015-05-21T13:40:00Z,2015-05-21T15:04:44Z,NA,NA,NA,NA
2015-05-21T13:50:00Z,2015-05-21T15:14:44Z,NA,NA,NA,NA
2015-05-21T14:00:00Z,2015-05-21T15:24:44Z,6.36470738,3.98261529,3.5669250200000002,4.02976696
2015-05-21T14:10:00Z,2015-05-21T15:34:44Z,NA,NA,NA,NA
2015-05-21T14:20:00Z,2015-05-21T15:44:44Z,NA,NA,NA,NA
2015-05-21T14:30:00Z,2015-05-21T15:54:44Z,NA,NA,NA,NA
2015-05-21T14:40:00Z,2015-05-21T16:04:44Z,NA,NA,NA,NA
2015-05-21T14:50:00Z,2015-05-21T16:14:44Z,NA,NA,NA,NA
2015-05-21T15:00:00Z,2015-05-21T16:24:44Z,7.27869997,4.38806253,4.11700403,4.70078498
2015-05-21T15:10:00Z,2015-05-21T16:34:44Z,NA,NA,NA,NA
2015-05-21T15:20:00Z,2015-05-21T16:44:44Z,NA,NA,NA,NA
2015-05-21T15:30:00Z,2015-05-21T16:54:44Z,NA,NA,NA,NA
2015-05-21T15:40:00Z,2015-05-21T17:04:44Z,NA,NA,NA,NA
2015-05-21T15:50:00Z,2015-05-21T17:14:44Z,NA,NA,NA,NA
2015-05-21T16:00:00Z,2015-05-21T17:24:44Z,6.832389880000001,4.1302436799999995,3.82642219,4.12766247
2015-05-21T16:10:00Z,2015-05-21T17:34:44Z,NA,NA,NA,NA
2015-05-21T16:20:00Z,2015-05-21T17:44:44Z,NA,NA,NA,NA
2015-05-21T16:30:00Z,2015-05-21T17:54:44Z,NA,NA,NA,NA
2015-05-21T16:40:00Z,2015-05-21T18:04:44Z,NA,NA,NA,NA
2015-05-21T16:50:00Z,2015-05-21T18:14:44Z,NA,NA,NA,NA
2015-05-21T17:00:00Z,2015-05-21T18:24:44Z,5.308487240000001,3.2144676100000003,2.79342193,2.82513706
2015-05-21T17:10:00Z,2015-05-21T18:34:44Z,NA,NA,NA,NA
2015-05-21T17:20:00Z,2015-05-21T18:44:44Z,NA,NA,NA,NA
2015-05-21T17:30:00Z,2015-05-21T18:54:44Z,NA,NA,NA,NA
2015-05-21T17:40:00Z,2015-05-21T19:04:44Z,NA,NA,NA,NA
2015-05-21T17:50:00Z,2015-05-21T19:14:44Z,NA,NA,NA,NA
2015-05-21T18:00:00Z,2015-05-21T19:24:44Z,2.9652230299999998,1.67378669,1.62382358,1.55482619
2015-05-21T18:10:00Z,2015-05-21T19:34:44Z,NA,NA,NA,NA
2015-05-21T18:20:00Z,2015-05-21T19:44:44Z,NA,NA,NA,NA
2015-05-21T18:30:00Z,2015-05-21T19:54:44Z,NA,NA,NA,NA
2015-05-21T18:40:00Z,2015-05-21T20:04:44Z,NA,NA,NA,NA
2015-05-21T18:50:00Z,2015-05-21T20:14:44Z,NA,NA,NA,NA
2015-05-21T19:00:00Z,2015-05-21T20:24:44Z,2.9754372,1.5826450699999999,2.11498881,4.35785804
2015-05-21T19:10:00Z,2015-05-21T20:34:44Z,NA,NA,NA,NA
2015-05-21T19:20:00Z,2015-05-21T20:44:44Z,NA,NA,NA,NA
2015-05-21T19:30:00Z,2015-05-21T20:54:44Z,NA,NA,NA,NA
2015-05-21T19:40:00Z,2015-05-21T21:04:44Z,NA,NA,NA,NA
2015-05-21T19:50:00Z,2015-05-21T21:14:44Z,NA,NA,NA,NA
2015-05-21T20:00:00Z,2015-05-21T21:24:44Z,1.91092592,1.09163304,3.78039526,7.74867144
2015-05-21T20:10:00Z,2015-05-21T21:34:44Z,NA,NA,NA,NA
2015-05-21T20:20:00Z,2015-05-21T21:44:44Z,NA,NA,NA,NA
2015-05-21T20:30:00Z,2015-05-21T21:54:44Z,NA,NA,NA,NA
2015-05-21T20:40:00Z,2015-05-21T22:04:44Z,NA,NA,NA,NA
2015-05-21T20:50:00Z,2015-05-21T22:14:44Z,NA,NA,NA,NA
2015-05-21T21:00:00Z,2015-05-21T22:24:44Z,0.7936130600000001,1.28234527,6.18067628,6.12206108
2015-05-21T21:10:00Z,2015-05-21T22:34:44Z,NA,NA,NA,NA
2015-05-21T21:20:00Z,2015-05-21T22:44:44Z,NA,NA,NA,NA
2015-05-21T21:30:00Z,2015-05-21T22:54:44Z,NA,NA,NA,NA
2015-05-21T21:40:00Z,2015-05-21T23:04:44Z,NA,NA,NA,NA
2015-05-21T21:50:00Z,2015-05-21T23:14:44Z,NA,NA,NA,NA
2015-05-21T22:00:00Z,2015-05-21T23:24:44Z,0.33706095999999997,1.23114159,7.38321373,5.75243087
2015-05-21T22:10:00Z,2015-05-21T23:34:44Z,NA,NA,NA,NA
2015-05-21T22:20:00Z,2015-05-21T23:44:44Z,NA,NA,NA,NA
2015-05-21T22:30:00Z,2015-05-21T23:54:44Z,NA,NA,NA,NA
2015-05-21T22:40:00Z,2015-05-22T00:04:39Z,NA,NA,NA,NA
2015-05-21T22:50:00Z,2015-05-22T00:14:39Z,NA,NA,NA,NA
2015-05-21T23:00:00Z,2015-05-22T00:24:39Z,0.28088413,1.0259513200000001,6.49397888,5.2004121
2015-05-21T23:10:00Z,2015-05-22T00:34:39Z,NA,NA,NA,NA
2015-05-21T23:20:00Z,2015-05-22T00:44:39Z,NA,NA,NA,NA
2015-05-21T23:30:00Z,2015-05-22T00:54:39Z,NA,NA,NA,NA
2015-05-21T23:40:00Z,2015-05-22T01:04:39Z,NA,NA,NA,NA
2015-05-21T23:50:00Z,2015-05-22T01:14:39Z,NA,NA,NA,NA
2015-05-22T00:00:00Z,2015-05-22T01:24:39Z,0,0,3.7642692,2.6691474599999996
2015-05-22T00:10:00Z,2015-05-22T01:34:39Z,NA,NA,NA,NA
2015-05-22T00:20:00Z,2015-05-22T01:44:39Z,NA,NA,NA,NA
2015-05-22T00:30:00Z,2015-05-22T01:54:39Z,NA,NA,NA,NA
2015-05-22T00:40:00Z,2015-05-22T02:04:39Z,NA,NA,NA,NA
2015-05-22T00:50:00Z,2015-05-22T02:14:39Z,NA,NA,NA,NA
2015-05-22T01:00:00Z,2015-05-22T02:24:39Z,0,0,3.7893838200000003,2.42583405
2015-05-22T01:10:00Z,2015-05-22T02:34:39Z,NA,NA,NA,NA
2015-05-22T01:20:00Z,2015-05-22T02:44:39Z,NA,NA,NA,NA
2015-05-22T01:30:00Z,2015-05-22T02:54:39Z,NA,NA,NA,NA
2015-05-22T01:40:00Z,2015-05-22T03:04:39Z,NA,NA,NA,NA
2015-05-22T01:50:00Z,2015-05-22T03:14:39Z,NA,NA,NA,NA
2015-05-22T02:00:00Z,2015-05-22T03:24:39Z,0,0.21003152,3.7893838200000003,2.08754203
2015-05-22T02:10:00Z,2015-05-22T03:34:39Z,NA,NA,NA,NA
2015-05-22T02:20:00Z,2015-05-22T03:44:39Z,NA,NA,NA,NA
2015-05-22T02:30:00Z,2015-05-22T03:54:39Z,NA,NA,NA,NA
2015-05-22T02:40:00Z,2015-05-22T04:04:39Z,NA,NA,NA,NA
2015-05-22T02:50:00Z,2015-05-22T04:14:39Z,NA,NA,NA,NA
2015-05-22T03:00:00Z,2015-05-22T04:24:39Z,0,0.061295749999999996,3.7893838200000003,1.44797822
2015-05-22T03:10:00Z,2015-05-22T04:34:39Z,NA,NA,NA,NA
2015-05-22T03:20:00Z,2015-05-22T04:44:39Z,NA,NA,NA,NA
2015-05-22T03:30:00Z,2015-05-22T04:54:39Z,NA,NA,NA,NA
2015-05-22T03:40:00Z,2015-05-22T05:04:39Z,NA,NA,NA,NA
2015-05-22T03:50:00Z,2015-05-22T05:14:39Z,NA,NA,NA,NA
2015-05-22T04:00:00Z,2015-05-22T05:24:39Z,0,0,3.7893838200000003,0.9880494
2015-05-22T04:10:00Z,2015-05-22T05:34:39Z,NA,NA,NA,NA
2015-05-22T04:20:00Z,2015-05-22T05:44:39Z,NA,NA,NA,NA
2015-05-22T04:30:00Z,2015-05-22T05:54:39Z,NA,NA,NA,NA
2015-05-22T04:40:00Z,2015-05-22T06:04:39Z,NA,NA,NA,NA
2015-05-22T04:50:00Z,2015-05-22T06:14:39Z,NA,NA,NA,NA
2015-05-22T05:00:00Z,2015-05-22T06:24:39Z,0.00778426,0,3.7893838200000003,0.63518693
2015-05-22T05:10:00Z,2015-05-22T06:34:39Z,NA,NA,NA,NA
2015-05-22T05:20:00Z,2015-05-22T06:44:39Z,NA,NA,NA,NA
2015-05-22T05:30:00Z,2015-05-22T06:54:39Z,NA,NA,NA,NA
2015-05-22T05:40:00Z,2015-05-22T07:04:39Z,NA,NA,NA,NA
2015-05-22T05:50:00Z,2015-05-22T07:14:39Z,NA,NA,NA,NA
2015-05-22T06:00:00Z,2015-05-22T07:24:39Z,0.8577433,0.33194556,3.81489046,0.28247668
2015-05-22T06:10:00Z,2015-05-22T07:34:39Z,NA,NA,NA,NA
2015-05-22T06:20:00Z,2015-05-22T07:44:39Z,NA,NA,NA,NA
2015-05-22T06:30:00Z,2015-05-22T07:54:39Z,NA,NA,NA,NA
2015-05-22T06:40:00Z,2015-05-22T08:04:39Z,NA,NA,NA,NA
2015-05-22T06:50:00Z,2015-05-22T08:14:39Z,NA,NA,NA,NA
2015-05-22T07:00:00Z,2015-05-22T08:24:39Z,3.72765637,1.41519822,4.47240015,0.26525835000000003
2015-05-22T07:10:00Z,2015-05-22T08:34:39Z,NA,NA,NA,NA
2015-05-22T07:20:00Z,2015-05-22T08:44:39Z,NA,NA,NA,NA
2015-05-22T07:30:00Z,2015-05-22T08:54:39Z,NA,NA,NA,NA
2015-05-22T07:40:00Z,2015-05-22T09:04:39Z,NA,NA,NA,NA
2015-05-22T07:50:00Z,2015-05-22T09:14:39Z,NA,NA,NA,NA
2015-05-22T08:00:00Z,2015-05-22T09:24:39Z,5.54800217,2.92287328,4.93517344,0.89838552
2015-05-22T08:10:00Z,2015-05-22T09:34:39Z,NA,NA,NA,NA
2015-05-22T08:20:00Z,2015-05-22T09:44:39Z,NA,NA,NA,NA
2015-05-22T08:30:00Z,2015-05-22T09:54:39Z,NA,NA,NA,NA
2015-05-22T08:40:00Z,2015-05-22T10:04:39Z,NA,NA,NA,NA
2015-05-22T08:50:00Z,2015-05-22T10:14:39Z,NA,NA,NA,NA
2015-05-22T09:00:00Z,2015-05-22T10:24:39Z,6.3933186,3.7893838200000003,6.7812949300000005,2.08754203
2015-05-22T09:10:00Z,2015-05-22T10:34:39Z,NA,NA,NA,NA
2015-05-22T09:20:00Z,2015-05-22T10:44:39Z,NA,NA,NA,NA
2015-05-22T09:30:00Z,2015-05-22T10:54:39Z,NA,NA,NA,NA
2015-05-22T09:40:00Z,2015-05-22T11:04:39Z,NA,NA,NA,NA
2015-05-22T09:50:00Z,2015-05-22T11:14:39Z,NA,NA,NA,NA
2015-05-22T10:00:00Z,2015-05-22T11:24:39Z,5.94003721,3.15973265,6.664227820000001,1.7238483700000002
2015-05-22T10:10:00Z,2015-05-22T11:34:39Z,NA,NA,NA,NA
2015-05-22T10:20:00Z,2015-05-22T11:44:39Z,NA,NA,NA,NA
2015-05-22T10:30:00Z,2015-05-22T11:54:39Z,NA,NA,NA,NA
2015-05-22T10:40:00Z,2015-05-22T12:04:39Z,NA,NA,NA,NA
2015-05-22T10:50:00Z,2015-05-22T12:14:39Z,NA,NA,NA,NA
2015-05-22T11:00:00Z,2015-05-22T12:24:39Z,4.54060696,1.87179135,4.55382938,0.6287165100000001
2015-05-22T11:10:00Z,2015-05-22T12:34:39Z,NA,NA,NA,NA
2015-05-22T11:20:00Z,2015-05-22T12:44:39Z,NA,NA,NA,NA
2015-05-22T11:30:00Z,2015-05-22T12:54:39Z,NA,NA,NA,NA
2015-05-22T11:40:00Z,2015-05-22T13:04:39Z,NA,NA,NA,NA
2015-05-22T11:50:00Z,2015-05-22T13:14:39Z,NA,NA,NA,NA
2015-05-22T12:00:00Z,2015-05-22T13:24:39Z,7.18514989,3.60678959,6.238146049999999,2.51891884
2015-05-22T12:10:00Z,2015-05-22T13:34:39Z,NA,NA,NA,NA
2015-05-22T12:20:00Z,2015-05-22T13:44:39Z,NA,NA,NA,NA
2015-05-22T12:30:00Z,2015-05-22T13:54:39Z,NA,NA,NA,NA
2015-05-22T12:40:00Z,2015-05-22T14:04:39Z,NA,NA,NA,NA
2015-05-22T12:50:00Z,2015-05-22T14:14:39Z,NA,NA,NA,NA
2015-05-22T13:00:00Z,2015-05-22T14:24:39Z,7.496768459999999,3.75166302,6.83248951,3.0554675
2015-05-22T13:10:00Z,2015-05-22T14:34:39Z,NA,NA,NA,NA
2015-05-22T13:20:00Z,2015-05-22T14:44:39Z,NA,NA,NA,NA
2015-05-22T13:30:00Z,2015-05-22T14:54:39Z,NA,NA,NA,NA
2015-05-22T13:40:00Z,2015-05-22T15:04:39Z,NA,NA,NA,NA
2015-05-22T13:50:00Z,2015-05-22T15:14:39Z,NA,NA,NA,NA
2015-05-22T14:00:00Z,2015-05-22T15:24:39Z,7.496768459999999,3.7893838200000003,4.43284983,3.29771181
2015-05-22T14:10:00Z,2015-05-22T15:34:39Z,NA,NA,NA,NA
2015-05-22T14:20:00Z,2015-05-22T15:44:39Z,NA,NA,NA,NA
2015-05-22T14:30:00Z,2015-05-22T15:54:39Z,NA,NA,NA,NA
2015-05-22T14:40:00Z,2015-05-22T16:04:39Z,NA,NA,NA,NA
2015-05-22T14:50:00Z,2015-05-22T16:14:39Z,NA,NA,NA,NA
2015-05-22T15:00:00Z,2015-05-22T16:24:39Z,6.64907646,3.1067493400000004,2.2817199699999997,2.4190728999999997
2015-05-22T15:10:00Z,2015-05-22T16:34:39Z,NA,NA,NA,NA
2015-05-22T15:20:00Z,2015-05-22T16:44:39Z,NA,NA,NA,NA
2015-05-22T15:30:00Z,2015-05-22T16:54:39Z,NA,NA,NA,NA
2015-05-22T15:40:00Z,2015-05-22T17:04:39Z,NA,NA,NA,NA
2015-05-22T15:50:00Z,2015-05-22T17:14:39Z,NA,NA,NA,NA
2015-05-22T16:00:00Z,2015-05-22T17:24:39Z,6.79677897,3.0592336199999997,3.2253091699999996,2.5809285500000003
2015-05-22T16:10:00Z,2015-05-22T17:34:39Z,NA,NA,NA,NA
2015-05-22T16:20:00Z,2015-05-22T17:44:39Z,NA,NA,NA,NA
2015-05-22T16:30:00Z,2015-05-22T17:54:39Z,NA,NA,NA,NA
2015-05-22T16:40:00Z,2015-05-22T18:04:39Z,NA,NA,NA,NA
2015-05-22T16:50:00Z,2015-05-22T18:14:39Z,NA,NA,NA,NA
2015-05-22T17:00:00Z,2015-05-22T18:24:39Z,5.807936219999999,2.77095835,2.44886594,1.6533422
2015-05-22T17:10:00Z,2015-05-22T18:34:39Z,NA,NA,NA,NA
2015-05-22T17:20:00Z,2015-05-22T18:44:39Z,NA,NA,NA,NA
2015-05-22T17:30:00Z,2015-05-22T18:54:39Z,NA,NA,NA,NA
2015-05-22T17:40:00Z,2015-05-22T19:04:39Z,NA,NA,NA,NA
2015-05-22T17:50:00Z,2015-05-22T19:14:39Z,NA,NA,NA,NA
2015-05-22T18:00:00Z,2015-05-22T19:24:39Z,2.54864437,1.0992462299999999,0.81336303,0.41791122999999997
2015-05-22T18:10:00Z,2015-05-22T19:34:39Z,NA,NA,NA,NA
2015-05-22T18:20:00Z,2015-05-22T19:44:39Z,NA,NA,NA,NA
2015-05-22T18:30:00Z,2015-05-22T19:54:39Z,NA,NA,NA,NA
2015-05-22T18:40:00Z,2015-05-22T20:04:39Z,NA,NA,NA,NA
2015-05-22T18:50:00Z,2015-05-22T20:14:39Z,NA,NA,NA,NA
2015-05-22T19:00:00Z,2015-05-22T20:24:39Z,1.1634934399999999,0.4471206,0.26165331999999997,0.08296507
2015-05-22T19:10:00Z,2015-05-22T20:34:39Z,NA,NA,NA,NA
2015-05-22T19:20:00Z,2015-05-22T20:44:39Z,NA,NA,NA,NA
2015-05-22T19:30:00Z,2015-05-22T20:54:39Z,NA,NA,NA,NA
2015-05-22T19:40:00Z,2015-05-22T21:04:39Z,NA,NA,NA,NA
2015-05-22T19:50:00Z,2015-05-22T21:14:39Z,NA,NA,NA,NA
2015-05-22T20:00:00Z,2015-05-22T21:24:39Z,0.8309548999999999,0.39656064999999996,0,0
2015-05-22T20:10:00Z,2015-05-22T21:34:39Z,NA,NA,NA,NA
2015-05-22T20:20:00Z,2015-05-22T21:44:39Z,NA,NA,NA,NA
2015-05-22T20:30:00Z,2015-05-22T21:54:39Z,NA,NA,NA,NA
2015-05-22T20:40:00Z,2015-05-22T22:04:39Z,NA,NA,NA,NA
2015-05-22T20:50:00Z,2015-05-22T22:14:39Z,NA,NA,NA,NA
2015-05-22T21:00:00Z,2015-05-22T22:24:39Z,0.8309548999999999,0.30053635,0,0
2015-05-22T21:10:00Z,2015-05-22T22:34:39Z,NA,NA,NA,NA
2015-05-22T21:20:00Z,2015-05-22T22:44:39Z,NA,NA,NA,NA
2015-05-22T21:30:00Z,2015-05-22T22:54:39Z,NA,NA,NA,NA
2015-05-22T21:40:00Z,2015-05-22T23:04:39Z,NA,NA,NA,NA
2015-05-22T21:50:00Z,2015-05-22T23:14:39Z,NA,NA,NA,NA
2015-05-22T22:00:00Z,2015-05-22T23:24:39Z,0.8309548999999999,0.14696483999999999,0,0
2015-05-22T22:10:00Z,2015-05-22T23:34:39Z,NA,NA,NA,NA
2015-05-22T22:20:00Z,2015-05-22T23:44:39Z,NA,NA,NA,NA
2015-05-22T22:30:00Z,2015-05-22T23:54:39Z,NA,NA,NA,NA
2015-05-22T22:40:00Z,2015-05-23T00:04:33Z,NA,NA,NA,NA
2015-05-22T22:50:00Z,2015-05-23T00:14:33Z,NA,NA,NA,NA
2015-05-22T23:00:00Z,2015-05-23T00:24:33Z,0.75146327,0.11504957999999998,0.18951928,0
2015-05-22T23:10:00Z,2015-05-23T00:34:33Z,NA,NA,NA,NA
2015-05-22T23:20:00Z,2015-05-23T00:44:33Z,NA,NA,NA,NA
2015-05-22T23:30:00Z,2015-05-23T00:54:33Z,NA,NA,NA,NA
2015-05-22T23:40:00Z,2015-05-23T01:04:33Z,NA,NA,NA,NA
2015-05-22T23:50:00Z,2015-05-23T01:14:33Z,NA,NA,NA,NA
2015-05-23T00:00:00Z,2015-05-23T01:24:33Z,0.39342512,0.6902975,1.13711567,0
2015-05-23T00:10:00Z,2015-05-23T01:34:33Z,NA,NA,NA,NA
2015-05-23T00:20:00Z,2015-05-23T01:44:33Z,NA,NA,NA,NA
2015-05-23T00:30:00Z,2015-05-23T01:54:33Z,NA,NA,NA,NA
2015-05-23T00:40:00Z,2015-05-23T02:04:33Z,NA,NA,NA,NA
2015-05-23T00:50:00Z,2015-05-23T02:14:33Z,NA,NA,NA,NA
2015-05-23T01:00:00Z,2015-05-23T02:24:33Z,0.83431457,0.6902975,1.13711567,0
2015-05-23T01:10:00Z,2015-05-23T02:34:33Z,NA,NA,NA,NA
2015-05-23T01:20:00Z,2015-05-23T02:44:33Z,NA,NA,NA,NA
2015-05-23T01:30:00Z,2015-05-23T02:54:33Z,NA,NA,NA,NA
2015-05-23T01:40:00Z,2015-05-23T03:04:33Z,NA,NA,NA,NA
2015-05-23T01:50:00Z,2015-05-23T03:14:33Z,NA,NA,NA,NA
2015-05-23T02:00:00Z,2015-05-23T03:24:33Z,0.56790705,0.52098594,1.13711567,0
2015-05-23T02:10:00Z,2015-05-23T03:34:33Z,NA,NA,NA,NA
2015-05-23T02:20:00Z,2015-05-23T03:44:33Z,NA,NA,NA,NA
2015-05-23T02:30:00Z,2015-05-23T03:54:33Z,NA,NA,NA,NA
2015-05-23T02:40:00Z,2015-05-23T04:04:33Z,NA,NA,NA,NA
2015-05-23T02:50:00Z,2015-05-23T04:14:33Z,NA,NA,NA,NA
2015-05-23T03:00:00Z,2015-05-23T04:24:33Z,0.47646199,0.52098594,0.98169925,0
2015-05-23T03:10:00Z,2015-05-23T04:34:33Z,NA,NA,NA,NA
2015-05-23T03:20:00Z,2015-05-23T04:44:33Z,NA,NA,NA,NA
2015-05-23T03:30:00Z,2015-05-23T04:54:33Z,NA,NA,NA,NA
2015-05-23T03:40:00Z,2015-05-23T05:04:33Z,NA,NA,NA,NA
2015-05-23T03:50:00Z,2015-05-23T05:14:33Z,NA,NA,NA,NA
2015-05-23T04:00:00Z,2015-05-23T05:24:33Z,0.85222633,0.6902975,0.6757267,0
2015-05-23T04:10:00Z,2015-05-23T05:34:33Z,NA,NA,NA,NA
2015-05-23T04:20:00Z,2015-05-23T05:44:33Z,NA,NA,NA,NA
2015-05-23T04:30:00Z,2015-05-23T05:54:33Z,NA,NA,NA,NA
2015-05-23T04:40:00Z,2015-05-23T06:04:33Z,NA,NA,NA,NA
2015-05-23T04:50:00Z,2015-05-23T06:14:33Z,NA,NA,NA,NA
2015-05-23T05:00:00Z,2015-05-23T06:24:33Z,1.65335718,1.3229902299999998,0.7898095300000001,0
2015-05-23T05:10:00Z,2015-05-23T06:34:33Z,NA,NA,NA,NA
2015-05-23T05:20:00Z,2015-05-23T06:44:33Z,NA,NA,NA,NA
2015-05-23T05:30:00Z,2015-05-23T06:54:33Z,NA,NA,NA,NA
2015-05-23T05:40:00Z,2015-05-23T07:04:33Z,NA,NA,NA,NA
2015-05-23T05:50:00Z,2015-05-23T07:14:33Z,NA,NA,NA,NA
2015-05-23T06:00:00Z,2015-05-23T07:24:33Z,3.94671373,2.98960197,1.5562689699999999,0.45940544
2015-05-23T06:10:00Z,2015-05-23T07:34:33Z,NA,NA,NA,NA
2015-05-23T06:20:00Z,2015-05-23T07:44:33Z,NA,NA,NA,NA
2015-05-23T06:30:00Z,2015-05-23T07:54:33Z,NA,NA,NA,NA
2015-05-23T06:40:00Z,2015-05-23T08:04:33Z,NA,NA,NA,NA
2015-05-23T06:50:00Z,2015-05-23T08:14:33Z,NA,NA,NA,NA
2015-05-23T07:00:00Z,2015-05-23T08:24:33Z,5.96799435,4.47085996,2.8936776699999998,2.10817788
2015-05-23T07:10:00Z,2015-05-23T08:34:33Z,NA,NA,NA,NA
2015-05-23T07:20:00Z,2015-05-23T08:44:33Z,NA,NA,NA,NA
2015-05-23T07:30:00Z,2015-05-23T08:54:33Z,NA,NA,NA,NA
2015-05-23T07:40:00Z,2015-05-23T09:04:33Z,NA,NA,NA,NA
2015-05-23T07:50:00Z,2015-05-23T09:14:33Z,NA,NA,NA,NA
2015-05-23T08:00:00Z,2015-05-23T09:24:33Z,7.770638330000001,5.6508074,4.5367402299999995,4.28999008
2015-05-23T08:10:00Z,2015-05-23T09:34:33Z,NA,NA,NA,NA
2015-05-23T08:20:00Z,2015-05-23T09:44:33Z,NA,NA,NA,NA
2015-05-23T08:30:00Z,2015-05-23T09:54:33Z,NA,NA,NA,NA
2015-05-23T08:40:00Z,2015-05-23T10:04:33Z,NA,NA,NA,NA
2015-05-23T08:50:00Z,2015-05-23T10:14:33Z,NA,NA,NA,NA
2015-05-23T09:00:00Z,2015-05-23T10:24:33Z,8.11333823,5.79454922,5.039424970000001,4.54044754
2015-05-23T09:10:00Z,2015-05-23T10:34:33Z,NA,NA,NA,NA
2015-05-23T09:20:00Z,2015-05-23T10:44:33Z,NA,NA,NA,NA
2015-05-23T09:30:00Z,2015-05-23T10:54:33Z,NA,NA,NA,NA
2015-05-23T09:40:00Z,2015-05-23T11:04:33Z,NA,NA,NA,NA
2015-05-23T09:50:00Z,2015-05-23T11:14:33Z,NA,NA,NA,NA
