TIMESTAMP,solar_TIMESTAMP,ta,rh,ppfd_in,sw_in,vpd,ext_rad
2013-11-11T21:30:00Z,2013-11-11T23:22:11Z,-2.457,99.046,38.193,18.065288999999996,0.004861562315222871,0
2013-11-11T23:30:00Z,2013-11-12T01:22:00Z,-1.2025,89.81,38.02267,17.98472291,0.05698623632432428,0
2013-11-12T00:30:00Z,2013-11-12T02:22:00Z,-0.62333,85.695,38.09233,18.017672089999998,0.0834784404305895,0
2013-11-12T01:30:00Z,2013-11-12T03:22:00Z,-0.37933,86.962,37.88333,17.91881509,0.07745687951063047,0
2013-11-12T02:30:00Z,2013-11-12T04:22:00Z,0.37617,86.018,37.88333,17.91881509,0.08777102788064967,0
2013-11-12T03:30:00Z,2013-11-12T05:22:00Z,1.1863,86.619,37.744,17.852912,0.08907650916158677,0
2013-11-12T04:30:00Z,2013-11-12T06:22:00Z,1.752,87.276,37.70917,17.83643741,0.08822580115649771,0
2013-11-12T05:30:00Z,2013-11-12T07:22:00Z,2.2217,87.537,37.744,17.852912,0.0893766883764067,0
2013-11-12T06:30:00Z,2013-11-12T08:22:00Z,2.6003,90.05,41.3655,19.565881499999996,0.07331194210999502,22.110068098753512
2013-11-12T07:30:00Z,2013-11-12T09:22:00Z,2.9638,91.397,61.271,28.981182999999998,0.06505004618430979,133.83167289025127
2013-11-12T08:30:00Z,2013-11-12T10:22:00Z,3.7197,85.013,74.078,35.038894,0.11956072799439166,210.7826813971256
2013-11-12T09:30:00Z,2013-11-12T11:22:00Z,3.7228,88.976,80.375,38.017375,0.08796465437740754,247.71999196435934
2013-11-12T10:30:00Z,2013-11-12T12:22:00Z,3.66,95.3,69.031,32.651663,0.03733694344432232,242.12688987497683
2013-11-12T11:30:00Z,2013-11-12T13:22:00Z,3.8085,96.212,57.443,27.170538999999998,0.030409445061424796,194.38451851520628
2013-11-12T12:30:00Z,2013-11-12T14:22:00Z,3.687,97.036,58.696,27.763208,0.02359109963739459,107.74590155947607
2013-11-12T13:30:00Z,2013-11-12T15:22:00Z,3.6933,97.067,42.3055,20.0105015,0.02335476350059614,0
2013-11-12T14:30:00Z,2013-11-12T16:22:00Z,3.701,98.43,38.61483,18.264814589999997,0.012508333673366056,0
2013-11-12T15:30:00Z,2013-11-12T17:22:00Z,3.8313,98.609,39.03283,18.462528589999998,0.01118471460074596,0
2013-11-12T16:30:00Z,2013-11-12T18:22:00Z,3.9352,99.199,38.64967,18.28129391,0.006488063652765008,0
2013-11-12T17:30:00Z,2013-11-12T19:22:00Z,4.1608,99.71,38.371,18.149483,0.002386636393019266,0
2013-11-12T18:30:00Z,2013-11-12T20:22:00Z,4.3995,99.805,38.51033,18.21538609,0.0016319818398958432,0
2013-11-12T19:30:00Z,2013-11-12T21:22:00Z,4.5885,NA,38.71933,18.314243089999998,NA,0
2013-11-12T20:30:00Z,2013-11-12T22:22:00Z,4.753,NA,38.6845,18.2977685,NA,0
2013-11-12T21:30:00Z,2013-11-12T23:22:00Z,4.9168,99.752,38.336167,18.133006991000002,0.002152218159996749,0
2013-11-12T23:30:00Z,2013-11-13T01:21:48Z,5.114,NA,38.60617,18.26071841,NA,0
2013-11-13T00:30:00Z,2013-11-13T02:21:48Z,5.1155,NA,38.432,18.178336,NA,0
2013-11-13T01:30:00Z,2013-11-13T03:21:48Z,5.1133,97.974,38.292667,18.112431491,0.017825447000375395,0
2013-11-13T02:30:00Z,2013-11-13T04:21:48Z,5.0093,96.329,38.292667,18.112431491,0.03206482075723859,0
2013-11-13T03:30:00Z,2013-11-13T05:21:48Z,4.8158,95.034,38.188167,18.063002990999998,0.042792811512790914,0
2013-11-13T04:30:00Z,2013-11-13T06:21:48Z,4.553,94.732,38.432,18.178336,0.04456647689178458,0
2013-11-13T05:30:00Z,2013-11-13T07:21:48Z,4.2432,91.634,38.188167,18.063002990999998,0.06925085635052587,0
2013-11-13T06:30:00Z,2013-11-13T08:21:48Z,4.0685,89.49,45.8453,21.6848269,0.0859344359175554,15.371700253383452
2013-11-13T07:30:00Z,2013-11-13T09:21:48Z,4.0082,89.277,65.891,31.166443,0.08730414682932719,127.15202444062078
2013-11-13T08:30:00Z,2013-11-13T10:21:48Z,4.0085,87.649,91.783,43.413359,0.10056106739145226,204.23472068082938
2013-11-13T09:30:00Z,2013-11-13T11:21:48Z,4.0812,86.69,154.915,73.274795,0.10892591897210054,241.36781710620332
2013-11-13T10:30:00Z,2013-11-13T12:21:48Z,4.0902,86.306,154.875,73.255875,0.11213957499224302,236.0213082074766
2013-11-13T11:30:00Z,2013-11-13T13:21:48Z,3.9595,84.69,167.235,79.102155,0.1242230633331329,188.55952823613066
2013-11-13T12:30:00Z,2013-11-13T14:21:48Z,3.7442,84.452,107.27,50.73871,0.12425112239516527,102.21631920334212
2013-11-13T13:30:00Z,2013-11-13T15:21:48Z,3.2953,84.97,60.01,28.384729999999998,0.11635436231313297,0
2013-11-13T14:30:00Z,2013-11-13T16:21:48Z,2.8387,87.571,39.19833,18.540810089999997,0.09314668345842653,0
2013-11-13T15:30:00Z,2013-11-13T17:21:48Z,2.52,87.621,38.014,17.980622,0.09068766285886433,0
2013-11-13T16:30:00Z,2013-11-13T18:21:48Z,2.5383,88.214,38.188167,18.063002990999998,0.0864562636899818,0
2013-11-13T17:30:00Z,2013-11-13T19:21:48Z,2.4617,88.858,38.014,17.980622,0.0812863573986368,0
2013-11-13T18:30:00Z,2013-11-13T20:21:48Z,1.8902,93.403,37.97917,17.964147410000002,0.04619861809406974,0
2013-11-13T19:30:00Z,2013-11-13T21:21:48Z,1.366,95.29,38.04883,17.99709659,0.031763362025150094,0
2013-11-13T20:30:00Z,2013-11-13T22:21:48Z,1.2213,94.533,38.223,18.079479,0.03648556694585475,0
2013-11-13T21:30:00Z,2013-11-13T23:21:48Z,1.4585,92.481,38.014,17.980622,0.05104589252816518,0
2013-11-13T23:30:00Z,2013-11-14T01:21:35Z,1.756,95.478,38.302667,18.117161490999997,0.031363703675793664,0
2013-11-14T00:30:00Z,2013-11-14T02:21:35Z,1.4035,95.484,38.302667,18.117161490999997,0.030537499861216184,0
2013-11-14T01:30:00Z,2013-11-14T03:21:35Z,1.025,97.369,38.302667,18.117161490999997,0.017311462823479205,0
2013-11-14T02:30:00Z,2013-11-14T04:21:35Z,0.85817,98.595,38.1285,18.0347805,0.009133699111505309,0
2013-11-14T03:30:00Z,2013-11-14T05:21:35Z,0.92417,98.674,38.37233,18.150112089999997,0.008661414137318637,0
2013-11-14T04:30:00Z,2013-11-14T06:21:35Z,0.88433,98.628,38.09367,18.018305910000002,0.008936079908457411,0
2013-11-14T05:30:00Z,2013-11-14T07:21:35Z,0.70633,99.197,38.40717,18.16659141,0.005163069342652574,0
2013-11-14T06:30:00Z,2013-11-14T08:21:35Z,0.676,99.32,44.8463,21.212299899999998,0.004362607965441382,8.682091952677633
2013-11-14T07:30:00Z,2013-11-14T09:21:35Z,0.42817,98.857,69.138,32.702274,0.0072022752130528386,120.5366762400759
2013-11-14T08:30:00Z,2013-11-14T10:21:35Z,0.22433,99.034,100.947,47.747931,0.005997377490086448,197.76989777572547
2013-11-14T09:30:00Z,2013-11-14T11:21:35Z,0.13267,99.322,114.416,54.118767999999996,0.00418133341052765,235.1196310938494
2013-11-14T10:30:00Z,2013-11-14T12:21:35Z,0.30633,97.672,150.265,71.07534499999998,0.014539816573702223,230.041159595682
2013-11-14T11:30:00Z,2013-11-14T13:21:35Z,0.478,94.248,115.389,54.578996999999994,0.03637598544988953,182.88054794007036
2013-11-14T12:30:00Z,2013-11-14T14:21:35Z,0.6205,94.131,78.187,36.982451,0.037501873746440595,96.85105532645673
2013-11-14T13:30:00Z,2013-11-14T15:21:35Z,0.50233,94.168,50.764,24.011372,0.03694714685759351,0
2013-11-14T14:30:00Z,2013-11-14T16:21:35Z,0.21367,94.778,38.68583,18.29839759,0.03239545418127472,0
2013-11-14T15:30:00Z,2013-11-14T17:21:35Z,-0.2125,96.507,38.1285,18.0347805,0.021006116701909026,0
2013-11-14T16:30:00Z,2013-11-14T18:21:35Z,-0.3735,97.948,38.198167,18.067732991,0.01219583815395408,0
2013-11-14T17:30:00Z,2013-11-14T19:21:35Z,-0.7135,100,38.3375,18.1336375,0,0
2013-11-14T18:30:00Z,2013-11-14T20:21:35Z,-0.71867,NA,38.37233,18.150112089999997,NA,0
2013-11-14T19:30:00Z,2013-11-14T21:21:35Z,-0.633,NA,38.198167,18.067732991,NA,0
2013-11-14T20:30:00Z,2013-11-14T22:21:35Z,-0.79483,NA,38.024,17.985352,NA,0
2013-11-14T21:30:00Z,2013-11-14T23:21:35Z,-0.67133,NA,38.233,18.084208999999998,NA,0
2013-11-14T23:30:00Z,2013-11-15T01:21:22Z,-0.42383,99.078,38.282666999999996,18.107701490999997,0.005459657982093277,0
2013-11-15T00:30:00Z,2013-11-15T02:21:22Z,-0.080833,99.981,38.38717,18.157131409999998,1.1536575779251758e-4,0
2013-11-15T01:30:00Z,2013-11-15T03:21:22Z,0.084,NA,38.5265,18.223034499999997,NA,0
2013-11-15T02:30:00Z,2013-11-15T04:21:22Z,0.3085,NA,38.213,18.074749,NA,0
2013-11-15T03:30:00Z,2013-11-15T05:21:22Z,0.77883,NA,38.282666999999996,18.107701490999997,NA,0
2013-11-15T04:30:00Z,2013-11-15T06:21:22Z,1.6258,NA,38.282666999999996,18.107701490999997,NA,0
2013-11-15T05:30:00Z,2013-11-15T07:21:22Z,2.5138,NA,38.5265,18.223034499999997,NA,0
2013-11-15T06:30:00Z,2013-11-15T08:21:22Z,2.9515,NA,40.8927,19.342247099999998,NA,2.0793805851468106
2013-11-15T07:30:00Z,2013-11-15T09:21:22Z,3.2707,97.893,54.012,25.547676,0.01628284742506714,114.01519367098452
2013-11-15T08:30:00Z,2013-11-15T10:21:22Z,3.4023,96.403,62.051,29.350123,0.028058130857711302,191.407337987975
2013-11-15T09:30:00Z,2013-11-15T11:21:22Z,3.4597,98.107,59.024,27.918352,0.014826378332910738,228.98296234124408
2013-11-15T10:30:00Z,2013-11-15T12:21:22Z,3.5247,NA,72.876,34.470348,NA,224.18200888641937
2013-11-15T11:30:00Z,2013-11-15T13:21:22Z,3.831,99.578,67.063,31.720799,0.003393134132401056,177.33162742445387
2013-11-15T12:30:00Z,2013-11-15T14:21:22Z,3.9602,99.905,50.74,24.00002,7.708539326037857e-4,91.62387789202022
2013-11-15T13:30:00Z,2013-11-15T15:21:22Z,4.0783,NA,41.0328,19.4085144,NA,0
2013-11-15T14:30:00Z,2013-11-15T16:21:22Z,4.3565,98.524,38.213,18.074749,0.012315568553932798,0
2013-11-15T15:30:00Z,2013-11-15T17:21:22Z,4.697,91.227,38.14333,18.041795089999997,0.07497168434829056,0
2013-11-15T16:30:00Z,2013-11-15T18:21:22Z,4.5098,93.121,38.14333,18.041795089999997,0.05801907943314314,0
2013-11-15T17:30:00Z,2013-11-15T19:21:22Z,4.6305,94.391,39.3277,18.6020021,0.047710006863852954,0
2013-11-15T18:30:00Z,2013-11-15T20:21:22Z,4.715,95.802,38.45683,18.190080589999997,0.03592026452744267,0
2013-11-15T19:30:00Z,2013-11-15T21:21:22Z,4.542,99.23,39.22317,18.55255941,0.0065090552345087,0
2013-11-15T20:30:00Z,2013-11-15T22:21:22Z,4.4832,98.999,38.9445,18.4207485,0.00842691136993333,0
2013-11-15T21:30:00Z,2013-11-15T23:21:22Z,4.2298,98.521,38.80517,18.354845409999996,0.012231111715697272,0
2013-11-15T23:30:00Z,2013-11-16T01:21:08Z,4.2713,NA,38.82033,18.362016089999997,NA,0
2013-11-16T00:30:00Z,2013-11-16T02:21:08Z,4.3223,NA,38.82033,18.362016089999997,NA,0
2013-11-16T01:30:00Z,2013-11-16T03:21:08Z,4.4687,99.711,38.855,18.378414999999997,0.0024304681443267995,0
2013-11-16T02:30:00Z,2013-11-16T04:21:08Z,4.589,98.442,38.36967,18.14885391,0.013213781974708369,0
2013-11-16T03:30:00Z,2013-11-16T05:21:08Z,4.6777,97.201,38.57767,18.24723791,0.02388715444733137,0
2013-11-16T04:30:00Z,2013-11-16T06:21:08Z,4.5847,97.178,38.36967,18.14885391,0.023926857449260312,0
2013-11-16T05:30:00Z,2013-11-16T07:21:08Z,4.5427,96.421,38.127,18.034071,0.03025591341327177,0
2013-11-16T06:30:00Z,2013-11-16T08:21:08Z,4.4882,96.885,43.3787,20.5181251,0.026232814616662478,0
2013-11-16T07:30:00Z,2013-11-16T09:21:08Z,4.3428,97.847,86.05,40.701649999999994,0.017947081620147794,107.56398407080695
2013-11-16T08:30:00Z,2013-11-16T10:21:08Z,4.6593,96.147,186.425,88.179025,0.032839778720244,185.13393381370892
2013-11-16T09:30:00Z,2013-11-16T11:21:08Z,5.519,93.138,245.345,116.04818499999999,0.06210679552098436,222.95622555538554
2013-11-16T10:30:00Z,2013-11-16T12:21:08Z,6.7705,90.396,250.745,118.602385,0.09479468541476757,218.4540450016171
2013-11-16T11:30:00Z,2013-11-16T13:21:08Z,7.8365,86.936,236.405,111.819565,0.13872821796300563,171.93417968474978
2013-11-16T12:30:00Z,2013-11-16T14:21:08Z,8.0892,86.175,147.935,69.973255,0.1493622638764714,86.56610923283327
2013-11-16T13:30:00Z,2013-11-16T15:21:08Z,6.8575,90.774,59.912,28.338375999999997,0.09161099481931537,0
2013-11-16T14:30:00Z,2013-11-16T16:21:08Z,5.8137,94.66,38.64717,18.28011141,0.04933205231940328,0
2013-11-16T15:30:00Z,2013-11-16T17:21:08Z,5.2437,97.76,38.196333,18.066865509,0.019888542949826227,0
2013-11-16T16:30:00Z,2013-11-16T18:21:08Z,5.2437,98.912,38.09233,18.017672089999998,0.0096601494327726509,0
2013-11-16T17:30:00Z,2013-11-16T19:21:08Z,5.2132,98.895,38.300333,18.116057509,0.009790227834800151,0
2013-11-16T18:30:00Z,2013-11-16T20:21:08Z,5.0078,99.612,38.36967,18.14885391,0.003388680396761169,0
2013-11-16T19:30:00Z,2013-11-16T21:21:08Z,4.7618,NA,38.300333,18.116057509,NA,0
2013-11-16T20:30:00Z,2013-11-16T22:21:08Z,5.0147,NA,38.300333,18.116057509,NA,0
2013-11-16T21:30:00Z,2013-11-16T23:21:08Z,5.2508,98.1,38.265667,18.099660490999998,0.016878106044164374,0
2013-11-16T23:30:00Z,2013-11-17T01:20:53Z,4.9935,96.572,38.182667,18.060401491,0.029909245075507185,0
2013-11-17T00:30:00Z,2013-11-17T02:20:53Z,5.0728,95.161,38.14783,18.04392359,0.04245488812403633,0
2013-11-17T01:30:00Z,2013-11-17T03:20:53Z,5.3683,91.438,38.287167,18.109829990999998,0.07668390940312625,0
2013-11-17T02:30:00Z,2013-11-17T04:20:53Z,5.741,85.099,38.287167,18.109829990999998,0.13696510558693262,0
2013-11-17T03:30:00Z,2013-11-17T05:20:53Z,5.4073,81.406,38.39167,18.15925991,0.166986873209485,0
2013-11-17T04:30:00Z,2013-11-17T06:20:53Z,5.4557,56.313,38.14783,18.04392359,0.3936644572863313,0
2013-11-17T05:30:00Z,2013-11-17T07:20:53Z,4.8628,53.814,38.182667,18.060401491,0.39930397040103793,0
2013-11-17T06:30:00Z,2013-11-17T08:20:53Z,4.2805,55.24,48.0697,22.7369681,0.3714814064936368,0
2013-11-17T07:30:00Z,2013-11-17T09:20:53Z,3.9065,58.724,106.229,50.246317,0.33365738121414057,101.18595633351997
2013-11-17T08:30:00Z,2013-11-17T10:20:53Z,3.9522,57.73,198.285,93.788805,0.34279593559717597,178.95257888822954
2013-11-17T09:30:00Z,2013-11-17T11:20:53Z,NA,NA,210.535,99.58305499999999,NA,217.04224358985113
2013-11-17T10:30:00Z,2013-11-17T12:20:53Z,NA,NA,141.555,66.955515,NA,212.85996932527632
2013-11-17T11:30:00Z,2013-11-17T13:20:53Z,NA,NA,217.155,102.714315,NA,166.69074230804716
2013-11-17T12:30:00Z,2013-11-17T14:20:53Z,NA,NA,128.851,60.946523,NA,81.68009212230342
2013-11-17T13:30:00Z,2013-11-17T15:20:53Z,NA,NA,57.014,26.967622,NA,0
2013-11-17T14:30:00Z,2013-11-17T16:20:53Z,NA,NA,38.49617,18.208688409999997,NA,0
2013-11-17T15:30:00Z,2013-11-17T17:20:53Z,NA,NA,38.2523333,18.093353650899996,NA,0
2013-11-17T16:30:00Z,2013-11-17T18:20:53Z,NA,NA,38.2175,18.0768775,NA,0
2013-11-17T17:30:00Z,2013-11-17T19:20:53Z,NA,NA,37.97367,17.961545909999998,NA,0
2013-11-17T18:30:00Z,2013-11-17T20:20:53Z,NA,NA,38.07817,18.01097441,NA,0
2013-11-17T19:30:00Z,2013-11-17T21:20:53Z,NA,NA,38.2175,18.0768775,NA,0
2013-11-17T20:30:00Z,2013-11-17T22:20:53Z,NA,NA,38.113,18.027448999999997,NA,0
2013-11-17T21:30:00Z,2013-11-17T23:20:53Z,NA,NA,38.14783,18.04392359,NA,0
2013-11-17T23:30:00Z,2013-11-18T01:20:38Z,NA,NA,38.2623333,18.0980836509,NA,0
2013-11-18T00:30:00Z,2013-11-18T02:20:38Z,NA,NA,38.123,18.032179,NA,0
2013-11-18T01:30:00Z,2013-11-18T03:20:38Z,NA,NA,38.08817,18.015704409999998,NA,0
2013-11-18T02:30:00Z,2013-11-18T04:20:38Z,NA,NA,38.2623333,18.0980836509,NA,0
2013-11-18T03:30:00Z,2013-11-18T05:20:38Z,NA,NA,38.0185,17.9827505,NA,0
2013-11-18T04:30:00Z,2013-11-18T06:20:38Z,NA,NA,38.05333,17.99922509,NA,0
2013-11-18T05:30:00Z,2013-11-18T07:20:38Z,0.491,75.538,38.2623333,18.0980836509,0.15484527686384822,0
2013-11-18T06:30:00Z,2013-11-18T08:20:38Z,0.44067,72.37,47.904,22.658592,0.17426046675796988,0
2013-11-18T07:30:00Z,2013-11-18T09:20:38Z,0.75533,69.377,107.875,51.024874999999994,0.19759807510924865,94.91071267214286
2013-11-18T08:30:00Z,2013-11-18T10:20:38Z,1.8228,71.57,127.227,60.178371,0.19813342189060376,172.88246441380002
2013-11-18T09:30:00Z,2013-11-18T11:20:38Z,2.3185,77.07,169.685,80.261005,0.1655821507591163,211.24862836073018
2013-11-18T10:30:00Z,2013-11-18T12:20:38Z,3.6877,78.096,165.515,78.28859499999999,0.17434717250327472,207.39543509775947
2013-11-18T11:30:00Z,2013-11-18T13:20:38Z,4.3055,78.75,112.504,53.214392,0.17667277170560378,161.5854452732734
2013-11-18T12:30:00Z,2013-11-18T14:20:38Z,4.527,79.393,80.552,38.101096,0.17401421177218668,76.93965389741355
2013-11-18T13:30:00Z,2013-11-18T15:20:38Z,4.6773,78.615,46.8948,22.181240399999997,0.18249820367465852,0
2013-11-18T14:30:00Z,2013-11-18T16:20:38Z,4.6723,79.117,38.61067,18.262846909999997,0.17815170327397262,0
2013-11-18T15:30:00Z,2013-11-18T17:20:38Z,4.7135,80.438,38.08817,18.015704409999998,0.16736501738948134,0
2013-11-18T16:30:00Z,2013-11-18T18:20:38Z,5.0935,80.673,37.98367,17.966275909999997,0.1698105570435503,0
2013-11-18T17:30:00Z,2013-11-18T19:20:38Z,4.9778,83.219,38.50617,18.21341841,0.1462532937119845,0
2013-11-18T18:30:00Z,2013-11-18T20:20:38Z,4.7265,85.118,38.2275,18.081607499999997,0.12744078276849397,0
2013-11-18T19:30:00Z,2013-11-18T21:20:38Z,4.3535,85.611,38.08817,18.015704409999998,0.12003478712700075,0
2013-11-18T20:30:00Z,2013-11-18T22:20:38Z,3.3995,86.92,38.332,18.131035999999998,0.10200932322614041,0
2013-11-18T21:30:00Z,2013-11-18T23:20:38Z,2.927,86.986,38.192667,18.065131491,0.09814575744295347,0
2013-11-18T23:30:00Z,2013-11-19T01:20:22Z,2.6123,91.648,37.2533,17.620810900000002,0.061590529705269126,0
2013-11-19T00:30:00Z,2013-11-19T02:20:22Z,2.5472,92.346,37.323,17.653779,0.056181637231685656,0
2013-11-19T01:30:00Z,2013-11-19T03:20:22Z,2.3098,96.553,37.49717,17.736161409999998,0.024875998363311343,0
2013-11-19T02:30:00Z,2013-11-19T04:20:22Z,2.1483,97.534,37.70617,17.83501841,0.017591885320125823,0
2013-11-19T03:30:00Z,2013-11-19T05:20:22Z,1.98,96.834,37.6365,17.802064499999997,0.022314729641484003,0
2013-11-19T04:30:00Z,2013-11-19T06:20:22Z,1.7422,98.443,38.54217,18.23044641,0.010788341926957896,0
2013-11-19T05:30:00Z,2013-11-19T07:20:22Z,2.2677,98.859,38.61183,18.26339559,0.008209504442832128,0
2013-11-19T06:30:00Z,2013-11-19T08:20:22Z,2.4925,98.422,39.5175,18.691777499999997,0.011537636738655111,0
2013-11-19T07:30:00Z,2013-11-19T09:20:22Z,2.4887,98.62,51.663,24.436598999999998,0.010087210731407274,88.71445654276444
2013-11-19T08:30:00Z,2013-11-19T10:20:22Z,2.8035,99.426,69.379,32.816267,0.004290959690486903,166.9101824502606
2013-11-19T09:30:00Z,2013-11-19T11:20:22Z,3.1422,NA,60.154,28.452842,NA,205.57341069249813
2013-11-19T10:30:00Z,2013-11-19T12:20:22Z,3.5427,NA,59.53,28.15769,NA,202.0701827410355
2013-11-19T11:30:00Z,2013-11-19T13:20:22Z,3.8622,NA,62.28,29.45844,NA,156.63921172668293
2013-11-19T12:30:00Z,2013-11-19T14:20:22Z,4.0785,NA,46.6503,22.0655919,NA,72.37561181458737
2013-11-19T13:30:00Z,2013-11-19T15:20:22Z,4.4688,NA,39.5175,18.691777499999997,NA,0
2013-11-19T14:30:00Z,2013-11-19T16:20:22Z,4.7273,NA,38.298333,18.115111509,NA,0
2013-11-19T15:30:00Z,2013-11-19T17:20:22Z,4.7858,98.747,37.98483,17.96682459,0.010774636945173511,0
2013-11-19T16:30:00Z,2013-11-19T18:20:22Z,4.4765,97.554,37.67133,17.818539089999998,0.020581946942777266,0
2013-11-19T17:30:00Z,2013-11-19T19:20:22Z,4.2382,98.85,38.08933,18.01625309,0.009515953788966303,0
2013-11-19T18:30:00Z,2013-11-19T20:20:22Z,4.2917,99.55,38.12417,18.032732409999998,0.0037376761356775474,0
2013-11-19T19:30:00Z,2013-11-19T21:20:22Z,4.4743,99.283,38.01967,17.983303909999997,0.006032287830636466,0
2013-11-19T20:30:00Z,2013-11-19T22:20:22Z,4.5838,99.684,38.2635,18.0986355,0.0026790962085063426,0
2013-11-19T21:30:00Z,2013-11-19T23:20:22Z,4.6068,98.973,37.95,17.95035,0.008721124427191739,0
2013-11-19T23:30:00Z,2013-11-20T01:20:05Z,4.0967,99.076,38.170667,18.054725491,0.007570062135668581,0
2013-11-20T00:30:00Z,2013-11-20T02:20:05Z,3.7482,NA,38.31,18.12063,NA,0
2013-11-20T01:30:00Z,2013-11-20T03:20:05Z,3.045,99.377,38.69317,18.30186941,0.0047379798232431046,0
2013-11-20T02:30:00Z,2013-11-20T04:20:05Z,2.869,NA,38.519,18.219486999999997,NA,0
2013-11-20T03:30:00Z,2013-11-20T05:20:05Z,2.6973,NA,38.240333,18.087677509,NA,0
2013-11-20T04:30:00Z,2013-11-20T06:20:05Z,2.6232,NA,38.48417,18.20301241,NA,0
2013-11-20T05:30:00Z,2013-11-20T07:20:05Z,2.5618,NA,38.58867,18.25244091,NA,0
2013-11-20T06:30:00Z,2013-11-20T08:20:05Z,2.0527,NA,42.9737,20.3265601,NA,0
2013-11-20T07:30:00Z,2013-11-20T09:20:05Z,1.2592,99.609,77.746,36.773858,0.0026165964601521713,82.59999005043949
2013-11-20T08:30:00Z,2013-11-20T10:20:05Z,1.0245,99.898,144.825,68.502225,6.71115686433557e-4,161.03848448079015
2013-11-20T09:30:00Z,2013-11-20T11:20:05Z,1.0562,NA,204.305,96.636265,NA,200.01923805088694
2013-11-20T10:30:00Z,2013-11-20T12:20:05Z,0.387,99.656,123.204,58.27549199999999,0.0021611369215225533,196.8867093952367
2013-11-20T11:30:00Z,2013-11-20T13:20:05Z,-0.16067,97.95,114.433,54.126809,0.01237500897644581,151.8543524897051
2013-11-20T12:30:00Z,2013-11-20T14:20:05Z,-0.45967,98.71,84.464,39.951471999999995,0.007618765443529636,67.99006721836902
2013-11-20T13:30:00Z,2013-11-20T15:20:05Z,-0.61383,98.203,47.0803,22.2689819,0.010493903734578718,0
2013-11-20T14:30:00Z,2013-11-20T16:20:05Z,-0.93367,99.14,38.03133,17.988819089999996,0.004905557507665298,0
2013-11-20T15:30:00Z,2013-11-20T17:20:05Z,-1.3753,98.294,37.892,17.922916,0.009419766926861637,0
2013-11-20T16:30:00Z,2013-11-20T18:20:05Z,-1.6748,96.719,38.03133,17.988819089999996,0.017719648522045748,0
2013-11-20T17:30:00Z,2013-11-20T19:20:05Z,-1.8618,95.889,37.96167,17.955869909999997,0.02189687493749207,0
2013-11-20T18:30:00Z,2013-11-20T20:20:05Z,-2.138,95.739,37.7875,17.8734875,0.02223542526529702,0
2013-11-20T19:30:00Z,2013-11-20T21:20:05Z,-2.382,96.495,37.64817,17.80758441,0.017961441807710116,0
2013-11-20T20:30:00Z,2013-11-20T22:20:05Z,-2.5863,94.623,37.82233,17.88996209,0.02713825619673245,0
2013-11-20T21:30:00Z,2013-11-20T23:20:05Z,-2.8053,95.374,38.03133,17.988819089999996,0.02296929108724318,0
2013-11-20T23:30:00Z,2013-11-21T01:19:47Z,-3.1318,93.604,38.60583,18.260557589999998,0.030991340271818595,0
2013-11-21T00:30:00Z,2013-11-21T02:19:47Z,-3.0733,92.894,38.3275,18.1289075,0.03458281550807321,0
2013-11-21T01:30:00Z,2013-11-21T03:19:47Z,-3.143,92.064,38.2576667,18.0958763491,0.03842103601403012,0
2013-11-21T02:30:00Z,2013-11-21T04:19:47Z,-3.0862,90.649,38.2575,18.0957975,0.04546462312189527,0
2013-11-21T03:30:00Z,2013-11-21T05:19:47Z,-3.0468,89.494,38.362,18.145226,0.05123118201385347,0
2013-11-21T04:30:00Z,2013-11-21T06:19:47Z,-3.0255,89.316,38.01367,17.98046591,0.05218232627374024,0
2013-11-21T05:30:00Z,2013-11-21T07:19:47Z,-2.7457,87.468,38.362,18.145226,0.0625022858650892,0
2013-11-21T06:30:00Z,2013-11-21T08:19:47Z,-2.6292,87.181,39.8598,18.8536854,0.0644920670801453,0
2013-11-21T07:30:00Z,2013-11-21T09:19:47Z,-2.5403,86.745,53.508,25.309284,0.06712916402068445,76.5700698337779
2013-11-21T08:30:00Z,2013-11-21T10:19:47Z,-2.367,86.591,72.201,34.151073,0.06879145795607124,155.27006417780925
2013-11-21T09:30:00Z,2013-11-21T11:19:47Z,-2.318,90.355,69.904,33.064592,0.04966198648541319,194.5886889940526
2013-11-21T10:30:00Z,2013-11-21T12:19:47Z,-2.1763,94.854,80.451,38.05332299999999,0.026777360645785855,191.84743419481688
2013-11-21T11:30:00Z,2013-11-21T13:19:47Z,-1.8523,96.686,67.501,31.927973,0.017664157707293973,147.23309389377323
2013-11-21T12:30:00Z,2013-11-21T14:19:47Z,-1.4692,97.556,54.761,25.901953,0.013401435953345118,63.785033530029395
2013-11-21T13:30:00Z,2013-11-21T15:19:47Z,-1.2018,98.075,41.2532,19.5127636,0.010765864970552465,0
2013-11-21T14:30:00Z,2013-11-21T16:19:47Z,-0.837,98.744,38.187833,18.062845008999997,0.007215478334505097,0
2013-11-21T15:30:00Z,2013-11-21T17:19:47Z,-0.39433,99.275,38.187833,18.062845008999997,0.00430239507481114,0
2013-11-21T16:30:00Z,2013-11-21T18:19:47Z,-0.1895,99.869,38.4665,18.194654500000002,7.891295796964852e-4,0
2013-11-21T17:30:00Z,2013-11-21T19:19:47Z,-0.1495,NA,38.222667,18.079321490999998,NA,0
2013-11-21T18:30:00Z,2013-11-21T20:19:47Z,-0.1005,NA,38.292333,18.112273508999998,NA,0
