TIMESTAMP,solar_TIMESTAMP,AUS_MAR_MSD_MOD_Era_Js_1,AUS_MAR_MSD_MOD_Eob_Js_2,AUS_MAR_MSD_MOD_Eob_Js_3
2010-03-01T07:00:00Z,2010-03-01T16:30:06Z,20.08738720389502,42.25371716064453,19.415960629831172
2010-03-01T07:00:10Z,2010-03-01T16:30:16Z,NA,NA,NA
2010-03-01T07:30:00Z,2010-03-01T17:00:06Z,23.085155208604366,33.36603868754921,17.63943188348571
2010-03-01T07:30:10Z,2010-03-01T17:00:16Z,NA,NA,NA
2010-03-01T08:00:00Z,2010-03-01T17:30:06Z,21.615186217142714,40.83265598098378,20.716939782916118
2010-03-01T08:00:10Z,2010-03-01T17:30:16Z,NA,NA,NA
2010-03-01T08:30:00Z,2010-03-01T18:00:06Z,16.10890395765734,32.81109742984073,21.997592811065076
2010-03-01T08:30:10Z,2010-03-01T18:00:16Z,NA,NA,NA
2010-03-01T09:00:00Z,2010-03-01T18:30:06Z,10.600233534114224,21.53174123444603,22.304234729828096
2010-03-01T09:00:10Z,2010-03-01T18:30:16Z,NA,NA,NA
2010-03-01T09:30:00Z,2010-03-01T19:00:06Z,8.036058558584301,16.203168499592067,21.746505522898136
2010-03-01T09:30:10Z,2010-03-01T19:00:16Z,NA,NA,NA
2010-03-01T10:00:00Z,2010-03-01T19:30:06Z,6.467496332793713,13.353467582870199,20.802851108809843
2010-03-01T10:00:10Z,2010-03-01T19:30:16Z,NA,NA,NA
2010-03-01T10:30:00Z,2010-03-01T20:00:06Z,5.808630599346278,12.457230842531288,19.62320824850877
2010-03-01T10:30:10Z,2010-03-01T20:00:16Z,NA,NA,NA
2010-03-01T11:00:00Z,2010-03-01T20:30:06Z,5.047971015526347,11.2812435958684,19.389712136734772
2010-03-01T11:00:10Z,2010-03-01T20:30:16Z,NA,NA,NA
2010-03-01T11:30:00Z,2010-03-01T21:00:06Z,4.630916821681304,10.884463371928959,20.488362189661395
2010-03-01T11:30:10Z,2010-03-01T21:00:16Z,NA,NA,NA
2010-03-01T12:00:00Z,2010-03-01T21:30:06Z,4.246154326187924,10.411367157488446,21.244938951396218
2010-03-01T12:00:10Z,2010-03-01T21:30:16Z,NA,NA,NA
2010-03-01T12:30:00Z,2010-03-01T22:00:06Z,3.7701008909170426,5.10446929435795,13.40755488435029
2010-03-01T12:30:10Z,2010-03-01T22:00:16Z,NA,NA,NA
2010-03-01T13:00:00Z,2010-03-01T22:30:06Z,3.436451677945092,10.190360418847451,17.838582676727153
2010-03-01T13:00:10Z,2010-03-01T22:30:16Z,NA,NA,NA
2010-03-01T13:30:00Z,2010-03-01T23:00:06Z,3.24670041401314,9.747781633917315,16.29251891471998
2010-03-01T13:30:10Z,2010-03-01T23:00:16Z,NA,NA,NA
2010-03-01T14:00:00Z,2010-03-01T23:30:06Z,3.188383595085589,7.4264170913307295,13.493053997598835
2010-03-01T14:00:10Z,2010-03-01T23:30:16Z,NA,NA,NA
2010-03-01T14:30:00Z,2010-03-02T00:00:18Z,3.215538153686718,7.778983227484852,15.517654286614382
2010-03-01T14:30:10Z,2010-03-02T00:00:28Z,NA,NA,NA
2010-03-01T15:00:00Z,2010-03-02T00:30:18Z,2.8840896331919645,6.733807802957189,14.781611314962197
2010-03-01T15:00:10Z,2010-03-02T00:30:28Z,NA,NA,NA
2010-03-01T15:30:00Z,2010-03-02T01:00:18Z,1.593876567862378,7.361971010599717,12.374244004974846
2010-03-01T15:30:10Z,2010-03-02T01:00:28Z,NA,NA,NA
2010-03-01T16:00:00Z,2010-03-02T01:30:18Z,1.6032051393073063,7.6424581210196045,16.33382167535689
2010-03-01T16:00:10Z,2010-03-02T01:30:28Z,NA,NA,NA
2010-03-01T16:30:00Z,2010-03-02T02:00:18Z,1.4553480410525697,7.251933491677573,13.923012126714257
2010-03-01T16:30:10Z,2010-03-02T02:00:28Z,NA,NA,NA
2010-03-01T17:00:00Z,2010-03-02T02:30:18Z,2.9896093178994696,6.742883454251983,13.967183340663295
2010-03-01T17:00:10Z,2010-03-02T02:30:28Z,NA,NA,NA
2010-03-01T17:30:00Z,2010-03-02T03:00:18Z,1.5457225890235935,6.699047238399298,13.936575464289424
2010-03-01T17:30:10Z,2010-03-02T03:00:28Z,NA,NA,NA
2010-03-01T18:00:00Z,2010-03-02T03:30:18Z,2.928371939425432,6.228318272114153,13.997074011654698
2010-03-01T18:00:10Z,2010-03-02T03:30:28Z,NA,NA,NA
2010-03-01T18:30:00Z,2010-03-02T04:00:18Z,3.0274911285578545,6.024546558387367,14.040426230877808
2010-03-01T18:30:10Z,2010-03-02T04:00:28Z,NA,NA,NA
2010-03-01T19:00:00Z,2010-03-02T04:30:18Z,0,2.917022572343233,8.144983767339914
2010-03-01T19:00:10Z,2010-03-02T04:30:28Z,NA,NA,NA
2010-03-01T19:30:00Z,2010-03-02T05:00:18Z,0,5.835549689889299,7.320389315635932
2010-03-01T19:30:10Z,2010-03-02T05:00:28Z,NA,NA,NA
2010-03-01T20:00:00Z,2010-03-02T05:30:18Z,0,6.236032860173154,7.896682950987145
2010-03-01T20:00:10Z,2010-03-02T05:30:28Z,NA,NA,NA
2010-03-01T20:30:00Z,2010-03-02T06:00:18Z,1.439505029721003,5.557215468852647,8.546747304934291
2010-03-01T20:30:10Z,2010-03-02T06:00:28Z,NA,NA,NA
2010-03-01T21:00:00Z,2010-03-02T06:30:18Z,1.4035169476132594,5.501519197975782,7.212563794425733
2010-03-01T21:00:10Z,2010-03-02T06:30:28Z,NA,NA,NA
2010-03-01T21:30:00Z,2010-03-02T07:00:18Z,1.4121195385145593,6.0806646140290255,8.414031271996967
2010-03-01T21:30:10Z,2010-03-02T07:00:28Z,NA,NA,NA
2010-03-01T22:00:00Z,2010-03-02T07:30:18Z,3.008450453401541,7.010953576996455,12.44489768623741
2010-03-01T22:00:10Z,2010-03-02T07:30:28Z,NA,NA,NA
2010-03-01T22:30:00Z,2010-03-02T08:00:18Z,3.3130569920473647,8.668332901650103,12.430267350185076
2010-03-01T22:30:10Z,2010-03-02T08:00:28Z,NA,NA,NA
2010-03-01T23:00:00Z,2010-03-02T08:30:18Z,5.78467075907392,14.331926991754226,21.619169479639414
2010-03-01T23:00:10Z,2010-03-02T08:30:28Z,NA,NA,NA
2010-03-01T23:30:00Z,2010-03-02T09:00:18Z,7.886108595841727,30.269720682127705,24.64229194978375
2010-03-01T23:30:10Z,2010-03-02T09:00:28Z,NA,NA,NA
2010-03-02T00:00:00Z,2010-03-02T09:30:18Z,12.90160412959822,54.465037515796624,21.58415210527141
2010-03-02T00:00:10Z,2010-03-02T09:30:28Z,NA,NA,NA
2010-03-02T00:30:00Z,2010-03-02T10:00:18Z,16.98372213288568,54.12280680607478,19.860798014985278
2010-03-02T00:30:10Z,2010-03-02T10:00:28Z,NA,NA,NA
2010-03-02T01:00:00Z,2010-03-02T10:30:18Z,16.831567893269042,61.382271026630804,18.11977569326752
2010-03-02T01:00:10Z,2010-03-02T10:30:28Z,NA,NA,NA
2010-03-02T01:30:00Z,2010-03-02T11:00:18Z,20.459058277080032,68.98754711976959,24.375598532511106
2010-03-02T01:30:10Z,2010-03-02T11:00:28Z,NA,NA,NA
2010-03-02T02:00:00Z,2010-03-02T11:30:18Z,18.8409230443459,68.98754711976959,23.02287811992892
2010-03-02T02:00:10Z,2010-03-02T11:30:28Z,NA,NA,NA
2010-03-02T02:30:00Z,2010-03-02T12:00:18Z,19.998165112469707,70.57995902401908,25.59017544228132
2010-03-02T02:30:10Z,2010-03-02T12:00:28Z,NA,NA,NA
2010-03-02T03:00:00Z,2010-03-02T12:30:18Z,19.485277380618655,66.82895140713275,23.955671263464097
2010-03-02T03:00:10Z,2010-03-02T12:30:28Z,NA,NA,NA
2010-03-02T03:30:00Z,2010-03-02T13:00:18Z,23.872327278306614,69.366977962155,23.715821897517234
2010-03-02T03:30:10Z,2010-03-02T13:00:28Z,NA,NA,NA
2010-03-02T04:00:00Z,2010-03-02T13:30:18Z,22.15155908315865,65.61918120817555,20.04763996165865
2010-03-02T04:00:10Z,2010-03-02T13:30:28Z,NA,NA,NA
2010-03-02T04:30:00Z,2010-03-02T14:00:18Z,16.868643497475084,56.76146926563208,22.541703828186183
2010-03-02T04:30:10Z,2010-03-02T14:00:28Z,NA,NA,NA
2010-03-02T05:00:00Z,2010-03-02T14:30:18Z,19.31023408627609,69.38005838154223,22.614403716862267
2010-03-02T05:00:10Z,2010-03-02T14:30:28Z,NA,NA,NA
2010-03-02T05:30:00Z,2010-03-02T15:00:18Z,21.219162048125902,51.0735909991978,18.732377880603227
2010-03-02T05:30:10Z,2010-03-02T15:00:28Z,NA,NA,NA
2010-03-02T06:00:00Z,2010-03-02T15:30:18Z,21.022680639115947,51.4957773515406,18.30601886417522
2010-03-02T06:00:10Z,2010-03-02T15:30:28Z,NA,NA,NA
2010-03-02T06:30:00Z,2010-03-02T16:00:18Z,21.407560433801883,46.24227066653711,34.38401094517163
2010-03-02T06:30:10Z,2010-03-02T16:00:28Z,NA,NA,NA
2010-03-02T07:00:00Z,2010-03-02T16:30:18Z,21.615186217142714,36.7941278327407,26.754670543315555
2010-03-02T07:00:10Z,2010-03-02T16:30:28Z,NA,NA,NA
2010-03-02T07:30:00Z,2010-03-02T17:00:18Z,22.02100129537161,32.917499330778625,22.448177746952183
2010-03-02T07:30:10Z,2010-03-02T17:00:28Z,NA,NA,NA
2010-03-02T08:00:00Z,2010-03-02T17:30:18Z,19.440313085743515,35.18149729451812,25.382966956103544
2010-03-02T08:00:10Z,2010-03-02T17:30:28Z,NA,NA,NA
2010-03-02T08:30:00Z,2010-03-02T18:00:18Z,15.529496415516775,35.18149729451812,25.614412171393983
2010-03-02T08:30:10Z,2010-03-02T18:00:28Z,NA,NA,NA
2010-03-02T09:00:00Z,2010-03-02T18:30:18Z,10.245797168910507,22.249710843924383,22.42833157448909
2010-03-02T09:00:10Z,2010-03-02T18:30:28Z,NA,NA,NA
2010-03-02T09:30:00Z,2010-03-02T19:00:18Z,7.458029721866934,16.30147697514931,21.921616022110243
2010-03-02T09:30:10Z,2010-03-02T19:00:28Z,NA,NA,NA
2010-03-02T10:00:00Z,2010-03-02T19:30:18Z,6.339109931865821,13.982328128990236,23.744416686021765
2010-03-02T10:00:10Z,2010-03-02T19:30:28Z,NA,NA,NA
2010-03-02T10:30:00Z,2010-03-02T20:00:18Z,5.488926647055571,12.646805990324282,20.168810364282738
2010-03-02T10:30:10Z,2010-03-02T20:00:28Z,NA,NA,NA
2010-03-02T11:00:00Z,2010-03-02T20:30:18Z,4.879823160838869,11.246510167824479,18.147365436517408
2010-03-02T11:00:10Z,2010-03-02T20:30:28Z,NA,NA,NA
2010-03-02T11:30:00Z,2010-03-02T21:00:18Z,4.40453662520345,11.093929130654056,17.327684161310124
2010-03-02T11:30:10Z,2010-03-02T21:00:28Z,NA,NA,NA
2010-03-02T12:00:00Z,2010-03-02T21:30:18Z,4.156037130521428,10.365612623935569,18.01916888623119
2010-03-02T12:00:10Z,2010-03-02T21:30:28Z,NA,NA,NA
2010-03-02T12:30:00Z,2010-03-02T22:00:18Z,3.749652417588793,9.754675488167635,17.56065814850452
2010-03-02T12:30:10Z,2010-03-02T22:00:28Z,NA,NA,NA
2010-03-02T13:00:00Z,2010-03-02T22:30:18Z,3.558841650991096,9.455209290049925,15.262284859969109
2010-03-02T13:00:10Z,2010-03-02T22:30:28Z,NA,NA,NA
2010-03-02T13:30:00Z,2010-03-02T23:00:18Z,3.2000478824809866,4.570303263108535,14.560188313415134
2010-03-02T13:30:10Z,2010-03-02T23:00:28Z,NA,NA,NA
2010-03-02T14:00:00Z,2010-03-02T23:30:18Z,3.1262847480651597,8.205270988906957,13.959018501034693
2010-03-02T14:00:10Z,2010-03-02T23:30:28Z,NA,NA,NA
2010-03-02T14:30:00Z,2010-03-03T00:00:31Z,1.5457225890235935,7.8778117013497475,14.529961735174636
2010-03-02T14:30:10Z,2010-03-03T00:00:41Z,NA,NA,NA
2010-03-02T15:00:00Z,2010-03-03T00:30:31Z,1.5971239314050825,8.017750950803851,15.016909366587152
2010-03-02T15:00:10Z,2010-03-03T00:30:41Z,NA,NA,NA
2010-03-02T15:30:00Z,2010-03-03T01:00:31Z,1.547775385363276,6.864824255426286,15.938816323056534
2010-03-02T15:30:10Z,2010-03-03T01:00:41Z,NA,NA,NA
2010-03-02T16:00:00Z,2010-03-03T01:30:31Z,0,6.482975632346532,8.838769474253722
2010-03-02T16:00:10Z,2010-03-03T01:30:41Z,NA,NA,NA
2010-03-02T16:30:00Z,2010-03-03T02:00:31Z,1.4104516009566324,6.638399772848322,15.843121277243293
2010-03-02T16:30:10Z,2010-03-03T02:00:41Z,NA,NA,NA
2010-03-02T17:00:00Z,2010-03-03T02:30:31Z,0,6.543583640701655,16.65907506029279
2010-03-02T17:00:10Z,2010-03-03T02:30:41Z,NA,NA,NA
2010-03-02T17:30:00Z,2010-03-03T03:00:31Z,0,6.603432818220156,7.425101430426788
2010-03-02T17:30:10Z,2010-03-03T03:00:41Z,NA,NA,NA
2010-03-02T18:00:00Z,2010-03-03T03:30:31Z,1.4087016998049107,6.4177496622049315,11.193794666974645
2010-03-02T18:00:10Z,2010-03-03T03:30:41Z,NA,NA,NA
2010-03-02T18:30:00Z,2010-03-03T04:00:31Z,1.4849399810663313,6.191926546702328,14.283860659933035
2010-03-02T18:30:10Z,2010-03-03T04:00:41Z,NA,NA,NA
2010-03-02T19:00:00Z,2010-03-03T04:30:31Z,0,3.326250671980148,9.508899030225844
2010-03-02T19:00:10Z,2010-03-03T04:30:41Z,NA,NA,NA
2010-03-02T19:30:00Z,2010-03-03T05:00:31Z,1.3952612531229889,3.2259710886938295,15.40702692321907
2010-03-02T19:30:10Z,2010-03-03T05:00:41Z,NA,NA,NA
2010-03-02T20:00:00Z,2010-03-03T05:30:31Z,0,3.095778977318067,9.466706067840091
2010-03-02T20:00:10Z,2010-03-03T05:30:41Z,NA,NA,NA
2010-03-02T20:30:00Z,2010-03-03T06:00:31Z,0,3.2649668774630953,9.63768360830033
2010-03-02T20:30:10Z,2010-03-03T06:00:41Z,NA,NA,NA
2010-03-02T21:00:00Z,2010-03-03T06:30:31Z,1.393691779582972,6.164765156821192,13.51656020795025
2010-03-02T21:00:10Z,2010-03-03T06:30:41Z,NA,NA,NA
2010-03-02T21:30:00Z,2010-03-03T07:00:31Z,3.48140440708136,6.712355355422501,10.138435169276176
2010-03-02T21:30:10Z,2010-03-03T07:00:41Z,NA,NA,NA
2010-03-02T22:00:00Z,2010-03-03T07:30:31Z,4.439226838447394,10.331040048256042,18.17247536593668
2010-03-02T22:00:10Z,2010-03-03T07:30:41Z,NA,NA,NA
2010-03-02T22:30:00Z,2010-03-03T08:00:31Z,5.3103405803326815,15.11402247748695,22.434431729957428
2010-03-02T22:30:10Z,2010-03-03T08:00:41Z,NA,NA,NA
2010-03-02T23:00:00Z,2010-03-03T08:30:31Z,8.182030224649568,19.253565986362755,23.200822812669042
2010-03-02T23:00:10Z,2010-03-03T08:30:41Z,NA,NA,NA
2010-03-02T23:30:00Z,2010-03-03T09:00:31Z,8.932254343227852,30.96879985623378,21.622205471607955
2010-03-02T23:30:10Z,2010-03-03T09:00:41Z,NA,NA,NA
2010-03-03T00:00:00Z,2010-03-03T09:30:31Z,12.676875916710244,45.528101662183985,22.487087691844824
2010-03-03T00:00:10Z,2010-03-03T09:30:41Z,NA,NA,NA
2010-03-03T00:30:00Z,2010-03-03T10:00:31Z,15.443019444085396,48.19783713577139,22.723405162174828
2010-03-03T00:30:10Z,2010-03-03T10:00:41Z,NA,NA,NA
2010-03-03T01:00:00Z,2010-03-03T10:30:31Z,15.688062557241865,61.677075730066406,20.66181078866549
2010-03-03T01:00:10Z,2010-03-03T10:30:41Z,NA,NA,NA
2010-03-03T01:30:00Z,2010-03-03T11:00:31Z,19.609785198265094,66.56360143843023,23.740328388518606
2010-03-03T01:30:10Z,2010-03-03T11:00:41Z,NA,NA,NA
2010-03-03T02:00:00Z,2010-03-03T11:30:31Z,19.58087603803509,69.65913878503898,22.016395492804325
2010-03-03T02:00:10Z,2010-03-03T11:30:41Z,NA,NA,NA
2010-03-03T02:30:00Z,2010-03-03T12:00:31Z,20.86519977890878,72.26894965310211,21.397227678119993
2010-03-03T02:30:10Z,2010-03-03T12:00:41Z,NA,NA,NA
2010-03-03T03:00:00Z,2010-03-03T12:30:31Z,20.969189470811926,74.9455665301668,21.136465993487622
2010-03-03T03:00:10Z,2010-03-03T12:30:41Z,NA,NA,NA
2010-03-03T03:30:00Z,2010-03-03T13:00:31Z,21.037226943665317,71.25670051106576,20.238039276482738
2010-03-03T03:30:10Z,2010-03-03T13:00:41Z,NA,NA,NA
2010-03-03T04:00:00Z,2010-03-03T13:30:31Z,23.800687185335732,68.51835921772818,23.272093239182727
2010-03-03T04:00:10Z,2010-03-03T13:30:41Z,NA,NA,NA
2010-03-03T04:30:00Z,2010-03-03T14:00:31Z,18.106053600682596,62.092302024539165,16.757631429808487
2010-03-03T04:30:10Z,2010-03-03T14:00:41Z,NA,NA,NA
2010-03-03T05:00:00Z,2010-03-03T14:30:31Z,20.411511579781045,61.82986068455403,14.454290116746101
2010-03-03T05:00:10Z,2010-03-03T14:30:41Z,NA,NA,NA
2010-03-03T05:30:00Z,2010-03-03T15:00:31Z,21.022680639115947,52.19277477741592,13.571403843792892
2010-03-03T05:30:10Z,2010-03-03T15:00:41Z,NA,NA,NA
2010-03-03T06:00:00Z,2010-03-03T15:30:31Z,21.663243602537825,48.83996207875764,19.463402827248007
2010-03-03T06:00:10Z,2010-03-03T15:30:41Z,NA,NA,NA
2010-03-03T06:30:00Z,2010-03-03T16:00:31Z,17.142599042470984,38.552100288580775,14.623198079604315
2010-03-03T06:30:10Z,2010-03-03T16:00:41Z,NA,NA,NA
2010-03-03T07:00:00Z,2010-03-03T16:30:31Z,17.114434612809895,35.04030562957163,24.305683094567502
2010-03-03T07:00:10Z,2010-03-03T16:30:41Z,NA,NA,NA
2010-03-03T07:30:00Z,2010-03-03T17:00:31Z,16.324766227501158,32.325957398540396,21.759356642230756
2010-03-03T07:30:10Z,2010-03-03T17:00:41Z,NA,NA,NA
2010-03-03T08:00:00Z,2010-03-03T17:30:31Z,14.692838701674141,31.27645577941486,21.71698128922469
2010-03-03T08:00:10Z,2010-03-03T17:30:41Z,NA,NA,NA
2010-03-03T08:30:00Z,2010-03-03T18:00:31Z,12.165891744716326,30.59595075691265,21.91603047747836
2010-03-03T08:30:10Z,2010-03-03T18:00:41Z,NA,NA,NA
2010-03-03T09:00:00Z,2010-03-03T18:30:31Z,7.810364713186505,19.738492863906146,22.41003137362063
2010-03-03T09:00:10Z,2010-03-03T18:30:41Z,NA,NA,NA
2010-03-03T09:30:00Z,2010-03-03T19:00:31Z,6.9296918419510645,15.308684505391305,19.050834301147002
2010-03-03T09:30:10Z,2010-03-03T19:00:41Z,NA,NA,NA
2010-03-03T10:00:00Z,2010-03-03T19:30:31Z,6.365582867602499,12.132648503501283,19.67551570665249
2010-03-03T10:00:10Z,2010-03-03T19:30:41Z,NA,NA,NA
2010-03-03T10:30:00Z,2010-03-03T20:00:31Z,6.158193713657017,11.456660841828977,20.565048892208566
2010-03-03T10:30:10Z,2010-03-03T20:00:41Z,NA,NA,NA
2010-03-03T11:00:00Z,2010-03-03T20:30:31Z,5.575330369960678,10.7295661994834,20.397345029919332
2010-03-03T11:00:10Z,2010-03-03T20:30:41Z,NA,NA,NA
2010-03-03T11:30:00Z,2010-03-03T21:00:31Z,5.3958331440874705,10.535026972214453,19.682893111372273
2010-03-03T11:30:10Z,2010-03-03T21:00:41Z,NA,NA,NA
2010-03-03T12:00:00Z,2010-03-03T21:30:31Z,5.295566357204102,10.932431325531304,18.53108434662941
2010-03-03T12:00:10Z,2010-03-03T21:30:41Z,NA,NA,NA
2010-03-03T12:30:00Z,2010-03-03T22:00:31Z,5.207444661728804,10.11104132419518,21.23241647705498
2010-03-03T12:30:10Z,2010-03-03T22:00:41Z,NA,NA,NA
2010-03-03T13:00:00Z,2010-03-03T22:30:31Z,5.338026725618551,10.517854499009013,20.110338311884387
2010-03-03T13:00:10Z,2010-03-03T22:30:41Z,NA,NA,NA
2010-03-03T13:30:00Z,2010-03-03T23:00:31Z,5.188572353532279,10.07552133241804,20.026883636453395
2010-03-03T13:30:10Z,2010-03-03T23:00:41Z,NA,NA,NA
2010-03-03T14:00:00Z,2010-03-03T23:30:31Z,4.988734765507633,10.10551661874214,19.229597296941378
2010-03-03T14:00:10Z,2010-03-03T23:30:41Z,NA,NA,NA
2010-03-03T14:30:00Z,2010-03-04T00:00:44Z,4.951595811512169,9.770682227143363,20.31103440542009
2010-03-03T14:30:10Z,2010-03-04T00:00:54Z,NA,NA,NA
2010-03-03T15:00:00Z,2010-03-04T00:30:44Z,4.638670239986457,10.740489546515082,18.6101794471404
2010-03-03T15:00:10Z,2010-03-04T00:30:54Z,NA,NA,NA
2010-03-03T15:30:00Z,2010-03-04T01:00:44Z,4.412984611920983,8.9950650625259,19.62320824850877
2010-03-03T15:30:10Z,2010-03-04T01:00:54Z,NA,NA,NA
2010-03-03T16:00:00Z,2010-03-04T01:30:44Z,4.3538962790197075,8.76055261901898,19.940947582205776
