TIMESTAMP,solar_TIMESTAMP,AUS_CAN_ST1_EUC_Egl_Js_1,AUS_CAN_ST1_EUC_Egl_Js_2,AUS_CAN_ST1_EUC_Egl_Js_3,AUS_CAN_ST1_EUC_Egl_Js_4,AUS_CAN_ST1_EUC_Egl_Js_5,AUS_CAN_ST1_EUC_Egl_Js_6,AUS_CAN_ST1_EUC_Egl_Js_7,AUS_CAN_ST1_EUC_Egl_Js_8,AUS_CAN_ST1_EUC_Egl_Js_9,AUS_CAN_ST1_EUC_Egl_Js_10,AUS_CAN_ST1_EUC_Egl_Js_11,AUS_CAN_ST1_EUC_Egl_Js_12,AUS_CAN_ST1_EUC_Egl_Js_13,AUS_CAN_ST1_EUC_Egl_Js_14,AUS_CAN_ST1_EUC_Egl_Js_15,AUS_CAN_ST1_EUC_Egl_Js_16,AUS_CAN_ST1_EUC_Egl_Js_17,AUS_CAN_ST1_EUC_Egl_Js_18
2006-10-03T13:00:00Z,2006-10-03T23:09:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-03T13:30:00Z,2006-10-03T23:39:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-03T14:00:00Z,2006-10-04T00:09:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-03T14:30:00Z,2006-10-04T00:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-03T15:00:00Z,2006-10-04T01:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-03T15:30:00Z,2006-10-04T01:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-03T16:00:00Z,2006-10-04T02:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-03T16:30:00Z,2006-10-04T02:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-03T17:00:00Z,2006-10-04T03:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-03T17:30:00Z,2006-10-04T03:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-03T18:00:00Z,2006-10-04T04:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-03T18:30:00Z,2006-10-04T04:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-03T19:00:00Z,2006-10-04T05:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-03T19:30:00Z,2006-10-04T05:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-03T20:00:00Z,2006-10-04T06:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-03T20:30:00Z,2006-10-04T06:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-03T21:00:00Z,2006-10-04T07:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-03T21:30:00Z,2006-10-04T07:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-03T22:00:00Z,2006-10-04T08:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-03T22:30:00Z,2006-10-04T08:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-03T23:00:00Z,2006-10-04T09:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-03T23:30:00Z,2006-10-04T09:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T00:00:00Z,2006-10-04T10:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T00:30:00Z,2006-10-04T10:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T01:00:00Z,2006-10-04T11:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T01:30:00Z,2006-10-04T11:39:21Z,NA,NA,NA,NA,NA,NA,35.93,24.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T02:00:00Z,2006-10-04T12:09:21Z,NA,NA,NA,NA,NA,NA,44.02,31.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T02:30:00Z,2006-10-04T12:39:21Z,NA,NA,NA,NA,NA,NA,41.44,33.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T03:00:00Z,2006-10-04T13:09:21Z,NA,NA,NA,NA,NA,NA,41.51,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T03:30:00Z,2006-10-04T13:39:21Z,NA,NA,NA,NA,NA,NA,36.77,29.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T04:00:00Z,2006-10-04T14:09:21Z,NA,NA,NA,NA,NA,NA,36.34,32.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T04:30:00Z,2006-10-04T14:39:21Z,NA,NA,NA,NA,NA,NA,38.35,29.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T05:00:00Z,2006-10-04T15:09:21Z,NA,NA,NA,NA,NA,NA,31.29,28.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T05:30:00Z,2006-10-04T15:39:21Z,NA,NA,NA,NA,NA,NA,34.42,25.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T06:00:00Z,2006-10-04T16:09:21Z,NA,NA,NA,NA,NA,NA,37.95,24.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T06:30:00Z,2006-10-04T16:39:21Z,NA,NA,NA,NA,NA,NA,32.66,24.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T07:00:00Z,2006-10-04T17:09:21Z,NA,NA,NA,NA,NA,NA,27.49,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T07:30:00Z,2006-10-04T17:39:21Z,NA,NA,NA,NA,NA,NA,26.47,22.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T08:00:00Z,2006-10-04T18:09:21Z,NA,NA,NA,NA,NA,NA,15.88,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T08:30:00Z,2006-10-04T18:39:21Z,NA,NA,NA,NA,NA,NA,7.16,6.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T09:00:00Z,2006-10-04T19:09:21Z,NA,NA,NA,NA,NA,NA,4.73,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T09:30:00Z,2006-10-04T19:39:21Z,NA,NA,NA,NA,NA,NA,3.51,4.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T10:00:00Z,2006-10-04T20:09:21Z,NA,NA,NA,NA,NA,NA,4.38,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T10:30:00Z,2006-10-04T20:39:21Z,NA,NA,NA,NA,NA,NA,2.78,3.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T11:00:00Z,2006-10-04T21:09:21Z,NA,NA,NA,NA,NA,NA,3.08,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T11:30:00Z,2006-10-04T21:39:21Z,NA,NA,NA,NA,NA,NA,2.29,3.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T12:00:00Z,2006-10-04T22:09:21Z,NA,NA,NA,NA,NA,NA,2.9,2.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T12:30:00Z,2006-10-04T22:39:21Z,NA,NA,NA,NA,NA,NA,2.38,3.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T13:00:00Z,2006-10-04T23:09:21Z,NA,NA,NA,NA,NA,NA,2.89,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T13:30:00Z,2006-10-04T23:39:21Z,NA,NA,NA,NA,NA,NA,2.99,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T14:00:00Z,2006-10-05T00:09:21Z,NA,NA,NA,NA,NA,NA,2.29,3.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T14:30:00Z,2006-10-05T00:39:37Z,NA,NA,NA,NA,NA,NA,2.82,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T15:00:00Z,2006-10-05T01:09:37Z,NA,NA,NA,NA,NA,NA,1.52,2.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T15:30:00Z,2006-10-05T01:39:37Z,NA,NA,NA,NA,NA,NA,2.55,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T16:00:00Z,2006-10-05T02:09:37Z,NA,NA,NA,NA,NA,NA,1.53,2.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T16:30:00Z,2006-10-05T02:39:37Z,NA,NA,NA,NA,NA,NA,2.77,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T17:00:00Z,2006-10-05T03:09:37Z,NA,NA,NA,NA,NA,NA,1.34,2.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T17:30:00Z,2006-10-05T03:39:37Z,NA,NA,NA,NA,NA,NA,1.8,2.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T18:00:00Z,2006-10-05T04:09:37Z,NA,NA,NA,NA,NA,NA,2.3,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T18:30:00Z,2006-10-05T04:39:37Z,NA,NA,NA,NA,NA,NA,2.51,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T19:00:00Z,2006-10-05T05:09:37Z,NA,NA,NA,NA,NA,NA,2.53,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T19:30:00Z,2006-10-05T05:39:37Z,NA,NA,NA,NA,NA,NA,3.72,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T20:00:00Z,2006-10-05T06:09:37Z,NA,NA,NA,NA,NA,NA,3.88,2.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T20:30:00Z,2006-10-05T06:39:37Z,NA,NA,NA,NA,NA,NA,4.55,3.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T21:00:00Z,2006-10-05T07:09:37Z,NA,NA,NA,NA,NA,NA,7.63,6.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T21:30:00Z,2006-10-05T07:39:37Z,NA,NA,NA,NA,NA,NA,19.18,15.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T22:00:00Z,2006-10-05T08:09:37Z,NA,NA,NA,NA,NA,NA,12.77,15.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T22:30:00Z,2006-10-05T08:39:37Z,NA,NA,NA,NA,NA,NA,25.08,25.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T23:00:00Z,2006-10-05T09:09:37Z,NA,NA,NA,NA,NA,NA,27.61,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04T23:30:00Z,2006-10-05T09:39:37Z,NA,NA,NA,NA,NA,NA,20.96,18.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T00:00:00Z,2006-10-05T10:09:37Z,NA,NA,NA,NA,NA,NA,19.85,14.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T00:30:00Z,2006-10-05T10:39:37Z,NA,NA,NA,NA,NA,NA,13.65,12.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T01:00:00Z,2006-10-05T11:09:37Z,NA,NA,NA,NA,NA,NA,18.26,13.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T01:30:00Z,2006-10-05T11:39:37Z,NA,NA,NA,NA,NA,NA,16.5,12.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T02:00:00Z,2006-10-05T12:09:37Z,NA,NA,NA,NA,NA,NA,12.58,10.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T02:30:00Z,2006-10-05T12:39:37Z,NA,NA,NA,NA,NA,NA,18.37,16.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T03:00:00Z,2006-10-05T13:09:37Z,NA,NA,NA,NA,NA,NA,18.91,14.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T03:30:00Z,2006-10-05T13:39:37Z,NA,NA,NA,NA,NA,NA,12.49,10.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T04:00:00Z,2006-10-05T14:09:37Z,NA,NA,NA,NA,NA,NA,7.89,7.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T04:30:00Z,2006-10-05T14:39:37Z,NA,NA,NA,NA,NA,NA,11.33,10.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T05:00:00Z,2006-10-05T15:09:37Z,NA,NA,NA,NA,NA,NA,24.11,16.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T05:30:00Z,2006-10-05T15:39:37Z,NA,NA,NA,NA,NA,NA,29.75,22.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T06:00:00Z,2006-10-05T16:09:37Z,NA,NA,NA,NA,NA,NA,32.05,23.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T06:30:00Z,2006-10-05T16:39:37Z,NA,NA,NA,NA,NA,NA,24.13,22.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T07:00:00Z,2006-10-05T17:09:37Z,NA,NA,NA,NA,NA,NA,24.09,24.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T07:30:00Z,2006-10-05T17:39:37Z,NA,NA,NA,NA,NA,NA,23.52,20.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T08:00:00Z,2006-10-05T18:09:37Z,NA,NA,NA,NA,NA,NA,18.34,16.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T08:30:00Z,2006-10-05T18:39:37Z,NA,NA,NA,NA,NA,NA,9.17,9.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T09:00:00Z,2006-10-05T19:09:37Z,NA,NA,NA,NA,NA,NA,4.99,3.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T09:30:00Z,2006-10-05T19:39:37Z,NA,NA,NA,NA,NA,NA,4.11,2.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T10:00:00Z,2006-10-05T20:09:37Z,NA,NA,NA,NA,NA,NA,2.75,3.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T10:30:00Z,2006-10-05T20:39:37Z,NA,NA,NA,NA,NA,NA,3.32,4.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T11:00:00Z,2006-10-05T21:09:37Z,NA,NA,NA,NA,NA,NA,2.8,3.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T11:30:00Z,2006-10-05T21:39:37Z,NA,NA,NA,NA,NA,NA,2.1,3.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T12:00:00Z,2006-10-05T22:09:37Z,NA,NA,NA,NA,NA,NA,2.48,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T12:30:00Z,2006-10-05T22:39:37Z,NA,NA,NA,NA,NA,NA,3.29,2.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T13:00:00Z,2006-10-05T23:09:37Z,NA,NA,NA,NA,NA,NA,3.48,2.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T13:30:00Z,2006-10-05T23:39:37Z,NA,NA,NA,NA,NA,NA,3.56,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T14:00:00Z,2006-10-06T00:09:37Z,NA,NA,NA,NA,NA,NA,2.47,3.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T14:30:00Z,2006-10-06T00:39:53Z,NA,NA,NA,NA,NA,NA,2.58,3.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T15:00:00Z,2006-10-06T01:09:53Z,NA,NA,NA,NA,NA,NA,2.81,2.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T15:30:00Z,2006-10-06T01:39:53Z,NA,NA,NA,NA,NA,NA,3.37,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T16:00:00Z,2006-10-06T02:09:53Z,NA,NA,NA,NA,NA,NA,2.95,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T16:30:00Z,2006-10-06T02:39:53Z,NA,NA,NA,NA,NA,NA,1.79,2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T17:00:00Z,2006-10-06T03:09:53Z,NA,NA,NA,NA,NA,NA,3.2,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T17:30:00Z,2006-10-06T03:39:53Z,NA,NA,NA,NA,NA,NA,2.76,3.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T18:00:00Z,2006-10-06T04:09:53Z,NA,NA,NA,NA,NA,NA,2.74,3.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T18:30:00Z,2006-10-06T04:39:53Z,NA,NA,NA,NA,NA,NA,3.21,3.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T19:00:00Z,2006-10-06T05:09:53Z,NA,NA,NA,NA,NA,NA,4.26,2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T19:30:00Z,2006-10-06T05:39:53Z,NA,NA,NA,NA,NA,NA,3.71,3.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T20:00:00Z,2006-10-06T06:09:53Z,NA,NA,NA,NA,NA,NA,4.39,3.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T20:30:00Z,2006-10-06T06:39:53Z,NA,NA,NA,NA,NA,NA,5.4,4.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T21:00:00Z,2006-10-06T07:09:53Z,NA,NA,NA,NA,NA,NA,7.98,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T21:30:00Z,2006-10-06T07:39:53Z,NA,NA,NA,NA,NA,NA,13.64,12.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T22:00:00Z,2006-10-06T08:09:53Z,NA,NA,NA,NA,NA,NA,17.69,17.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T22:30:00Z,2006-10-06T08:39:53Z,NA,NA,NA,NA,NA,NA,24.21,20.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T23:00:00Z,2006-10-06T09:09:53Z,NA,NA,NA,NA,NA,NA,26.58,20.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05T23:30:00Z,2006-10-06T09:39:53Z,NA,NA,NA,NA,NA,NA,29.38,21.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T00:00:00Z,2006-10-06T10:09:53Z,NA,NA,NA,NA,NA,NA,30.09,22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T00:30:00Z,2006-10-06T10:39:53Z,NA,NA,NA,NA,NA,NA,28.57,21.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T01:00:00Z,2006-10-06T11:09:53Z,NA,NA,NA,NA,NA,NA,33.57,22.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T01:30:00Z,2006-10-06T11:39:53Z,NA,NA,NA,NA,NA,NA,31.19,22.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T02:00:00Z,2006-10-06T12:09:53Z,NA,NA,NA,NA,NA,NA,33.36,22.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T02:30:00Z,2006-10-06T12:39:53Z,NA,NA,NA,NA,NA,NA,32.83,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T03:00:00Z,2006-10-06T13:09:53Z,NA,NA,NA,NA,NA,NA,31.48,29.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T03:30:00Z,2006-10-06T13:39:53Z,NA,NA,NA,NA,NA,NA,31.31,26.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T04:00:00Z,2006-10-06T14:09:53Z,NA,NA,NA,NA,NA,NA,33.8,32.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T04:30:00Z,2006-10-06T14:39:53Z,NA,NA,NA,NA,NA,NA,33.48,31.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T05:00:00Z,2006-10-06T15:09:53Z,NA,NA,NA,NA,NA,NA,34.91,28.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T05:30:00Z,2006-10-06T15:39:53Z,NA,NA,NA,NA,NA,NA,35.89,27.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T06:00:00Z,2006-10-06T16:09:53Z,NA,NA,NA,NA,NA,NA,37.54,26.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T06:30:00Z,2006-10-06T16:39:53Z,NA,NA,NA,NA,NA,NA,31.55,23.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T07:00:00Z,2006-10-06T17:09:53Z,NA,NA,NA,NA,NA,NA,27.64,23.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T07:30:00Z,2006-10-06T17:39:53Z,NA,NA,NA,NA,NA,NA,23.02,17.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T08:00:00Z,2006-10-06T18:09:53Z,NA,NA,NA,NA,NA,NA,10.9,10.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T08:30:00Z,2006-10-06T18:39:53Z,NA,NA,NA,NA,NA,NA,6.05,5.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T09:00:00Z,2006-10-06T19:09:53Z,NA,NA,NA,NA,NA,NA,3.46,4.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T09:30:00Z,2006-10-06T19:39:53Z,NA,NA,NA,NA,NA,NA,4.1,2.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T10:00:00Z,2006-10-06T20:09:53Z,NA,NA,NA,NA,NA,NA,2.77,3.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T10:30:00Z,2006-10-06T20:39:53Z,NA,NA,NA,NA,NA,NA,3.45,3.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T11:00:00Z,2006-10-06T21:09:53Z,NA,NA,NA,NA,NA,NA,3.17,2.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T11:30:00Z,2006-10-06T21:39:53Z,NA,NA,NA,NA,NA,NA,2.9,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T12:00:00Z,2006-10-06T22:09:53Z,NA,NA,NA,NA,NA,NA,2.89,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T12:30:00Z,2006-10-06T22:39:53Z,NA,NA,NA,NA,NA,NA,1.7,2.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T13:00:00Z,2006-10-06T23:09:53Z,NA,NA,NA,NA,NA,NA,1.33,3.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T13:30:00Z,2006-10-06T23:39:53Z,NA,NA,NA,NA,NA,NA,1.56,2.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T14:00:00Z,2006-10-07T00:09:53Z,NA,NA,NA,NA,NA,NA,1.68,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T14:30:00Z,2006-10-07T00:40:08Z,NA,NA,NA,NA,NA,NA,1.99,2.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T15:00:00Z,2006-10-07T01:10:08Z,NA,NA,NA,NA,NA,NA,2.19,2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T15:30:00Z,2006-10-07T01:40:08Z,NA,NA,NA,NA,NA,NA,2.09,3.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T16:00:00Z,2006-10-07T02:10:08Z,NA,NA,NA,NA,NA,NA,2.24,3.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T16:30:00Z,2006-10-07T02:40:08Z,NA,NA,NA,NA,NA,NA,3.59,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T17:00:00Z,2006-10-07T03:10:08Z,NA,NA,NA,NA,NA,NA,2.94,3.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T17:30:00Z,2006-10-07T03:40:08Z,NA,NA,NA,NA,NA,NA,2.87,3.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T18:00:00Z,2006-10-07T04:10:08Z,NA,NA,NA,NA,NA,NA,4.06,2.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T18:30:00Z,2006-10-07T04:40:08Z,NA,NA,NA,NA,NA,NA,3.17,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06T19:00:00Z,2006-10-07T05:10:08Z,NA,NA,NA,NA,NA,NA,3.07,3.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
