TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,sw_in,netrad,ws,precip,swc_shallow,swc_deep,ppfd_in,ext_rad
2008-05-17T23:00:00Z,2008-05-18T00:20:28Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-18T00:00:00Z,2008-05-18T01:20:28Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-18T01:00:00Z,2008-05-18T02:20:28Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-18T02:00:00Z,2008-05-18T03:20:28Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-18T03:00:00Z,2008-05-18T04:20:28Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-18T04:00:00Z,2008-05-18T05:20:28Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-18T05:00:00Z,2008-05-18T06:20:28Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-18T06:00:00Z,2008-05-18T07:20:28Z,,,,OUT_WARN,,,,,,CALCULATED,CALCULATED
2008-05-18T07:00:00Z,2008-05-18T08:20:28Z,,,,OUT_WARN,,,,,,CALCULATED,CALCULATED
2008-05-18T08:00:00Z,2008-05-18T09:20:28Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-18T09:00:00Z,2008-05-18T10:20:28Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-18T10:00:00Z,2008-05-18T11:20:28Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-18T11:00:00Z,2008-05-18T12:20:28Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-18T12:00:00Z,2008-05-18T13:20:28Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-18T13:00:00Z,2008-05-18T14:20:28Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-18T14:00:00Z,2008-05-18T15:20:28Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-18T15:00:00Z,2008-05-18T16:20:28Z,,,,OUT_WARN,,,,,,CALCULATED,CALCULATED
2008-05-18T16:00:00Z,2008-05-18T17:20:28Z,,,,OUT_WARN,,,,,,CALCULATED,CALCULATED
2008-05-18T17:00:00Z,2008-05-18T18:20:28Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-18T18:00:00Z,2008-05-18T19:20:28Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-18T19:00:00Z,2008-05-18T20:20:28Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-18T20:00:00Z,2008-05-18T21:20:28Z,,,,,,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-18T21:00:00Z,2008-05-18T22:20:28Z,,,,,,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-18T22:00:00Z,2008-05-18T23:20:28Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-18T23:00:00Z,2008-05-19T00:20:23Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-19T00:00:00Z,2008-05-19T01:20:23Z,,,,,,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-19T01:00:00Z,2008-05-19T02:20:23Z,,,,,,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-19T02:00:00Z,2008-05-19T03:20:23Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-19T03:00:00Z,2008-05-19T04:20:23Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-19T04:00:00Z,2008-05-19T05:20:23Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-19T05:00:00Z,2008-05-19T06:20:23Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-19T06:00:00Z,2008-05-19T07:20:23Z,,,,OUT_WARN,,,,,,CALCULATED,CALCULATED
2008-05-19T07:00:00Z,2008-05-19T08:20:23Z,,,,OUT_WARN,,,,,,CALCULATED,CALCULATED
2008-05-19T08:00:00Z,2008-05-19T09:20:23Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-19T09:00:00Z,2008-05-19T10:20:23Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-19T10:00:00Z,2008-05-19T11:20:23Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-19T11:00:00Z,2008-05-19T12:20:23Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-19T12:00:00Z,2008-05-19T13:20:23Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-19T13:00:00Z,2008-05-19T14:20:23Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-19T14:00:00Z,2008-05-19T15:20:23Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-19T15:00:00Z,2008-05-19T16:20:23Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-19T16:00:00Z,2008-05-19T17:20:23Z,,,,OUT_WARN,,,,,,CALCULATED,CALCULATED
2008-05-19T17:00:00Z,2008-05-19T18:20:23Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-19T18:00:00Z,2008-05-19T19:20:23Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-19T19:00:00Z,2008-05-19T20:20:23Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-19T20:00:00Z,2008-05-19T21:20:23Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-19T21:00:00Z,2008-05-19T22:20:23Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-19T22:00:00Z,2008-05-19T23:20:23Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-19T23:00:00Z,2008-05-20T00:20:19Z,,,,,,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-20T00:00:00Z,2008-05-20T01:20:19Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-20T01:00:00Z,2008-05-20T02:20:19Z,,,,,,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-20T02:00:00Z,2008-05-20T03:20:19Z,,,,,,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-20T03:00:00Z,2008-05-20T04:20:19Z,,,,,,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-20T04:00:00Z,2008-05-20T05:20:19Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-20T05:00:00Z,2008-05-20T06:20:19Z,,,,,,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-20T06:00:00Z,2008-05-20T07:20:19Z,,,,OUT_WARN,,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-20T07:00:00Z,2008-05-20T08:20:19Z,,,,OUT_WARN,,,,,,CALCULATED,CALCULATED
2008-05-20T08:00:00Z,2008-05-20T09:20:19Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-20T09:00:00Z,2008-05-20T10:20:19Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-20T10:00:00Z,2008-05-20T11:20:19Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-20T11:00:00Z,2008-05-20T12:20:19Z,,,,OUT_WARN,,,,,,CALCULATED,CALCULATED
2008-05-20T12:00:00Z,2008-05-20T13:20:19Z,,,,OUT_WARN,OUT_WARN,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-20T13:00:00Z,2008-05-20T14:20:19Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-20T14:00:00Z,2008-05-20T15:20:19Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-20T15:00:00Z,2008-05-20T16:20:19Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-20T16:00:00Z,2008-05-20T17:20:19Z,,,,OUT_WARN,,,,,,CALCULATED,CALCULATED
2008-05-20T17:00:00Z,2008-05-20T18:20:19Z,,,,OUT_WARN,,,,,,CALCULATED,CALCULATED
2008-05-20T18:00:00Z,2008-05-20T19:20:19Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-20T19:00:00Z,2008-05-20T20:20:19Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-20T20:00:00Z,2008-05-20T21:20:19Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-20T21:00:00Z,2008-05-20T22:20:19Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-20T22:00:00Z,2008-05-20T23:20:19Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-20T23:00:00Z,2008-05-21T00:20:13Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-21T00:00:00Z,2008-05-21T01:20:13Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-21T01:00:00Z,2008-05-21T02:20:13Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-21T02:00:00Z,2008-05-21T03:20:13Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-21T03:00:00Z,2008-05-21T04:20:13Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-21T04:00:00Z,2008-05-21T05:20:13Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-21T05:00:00Z,2008-05-21T06:20:13Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-21T06:00:00Z,2008-05-21T07:20:13Z,,,,OUT_WARN,,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-21T07:00:00Z,2008-05-21T08:20:13Z,,,,OUT_WARN,,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-21T08:00:00Z,2008-05-21T09:20:13Z,,,,OUT_WARN,OUT_WARN,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-21T09:00:00Z,2008-05-21T10:20:13Z,,,,OUT_WARN,OUT_WARN,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-21T10:00:00Z,2008-05-21T11:20:13Z,,,,OUT_WARN,OUT_WARN,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-21T11:00:00Z,2008-05-21T12:20:13Z,,,,OUT_WARN,OUT_WARN,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-21T12:00:00Z,2008-05-21T13:20:13Z,,,,OUT_WARN,OUT_WARN,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-21T13:00:00Z,2008-05-21T14:20:13Z,,,,OUT_WARN,OUT_WARN,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-21T14:00:00Z,2008-05-21T15:20:13Z,,,,OUT_WARN,OUT_WARN,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-21T15:00:00Z,2008-05-21T16:20:13Z,,,,OUT_WARN,OUT_WARN,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-21T16:00:00Z,2008-05-21T17:20:13Z,,,,OUT_WARN,,,,,,CALCULATED,CALCULATED
2008-05-21T17:00:00Z,2008-05-21T18:20:13Z,,,,,,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-21T18:00:00Z,2008-05-21T19:20:13Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-21T19:00:00Z,2008-05-21T20:20:13Z,,,,,,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-21T20:00:00Z,2008-05-21T21:20:13Z,,,,,,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-21T21:00:00Z,2008-05-21T22:20:13Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-21T22:00:00Z,2008-05-21T23:20:13Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-21T23:00:00Z,2008-05-22T00:20:08Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-22T00:00:00Z,2008-05-22T01:20:08Z,,,,,,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-22T01:00:00Z,2008-05-22T02:20:08Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-22T02:00:00Z,2008-05-22T03:20:08Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-22T03:00:00Z,2008-05-22T04:20:08Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-22T04:00:00Z,2008-05-22T05:20:08Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-22T05:00:00Z,2008-05-22T06:20:08Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-22T06:00:00Z,2008-05-22T07:20:08Z,,,,OUT_WARN,,,,,,CALCULATED,CALCULATED
2008-05-22T07:00:00Z,2008-05-22T08:20:08Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-22T08:00:00Z,2008-05-22T09:20:08Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-22T09:00:00Z,2008-05-22T10:20:08Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-22T10:00:00Z,2008-05-22T11:20:08Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-22T11:00:00Z,2008-05-22T12:20:08Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-22T12:00:00Z,2008-05-22T13:20:08Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-22T13:00:00Z,2008-05-22T14:20:08Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-22T14:00:00Z,2008-05-22T15:20:08Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-22T15:00:00Z,2008-05-22T16:20:08Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-22T16:00:00Z,2008-05-22T17:20:08Z,,,,OUT_WARN,,,,,,CALCULATED,CALCULATED
2008-05-22T17:00:00Z,2008-05-22T18:20:08Z,,,,OUT_WARN,,,,,,CALCULATED,CALCULATED
2008-05-22T18:00:00Z,2008-05-22T19:20:08Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-22T19:00:00Z,2008-05-22T20:20:08Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-22T20:00:00Z,2008-05-22T21:20:08Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-22T21:00:00Z,2008-05-22T22:20:08Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-22T22:00:00Z,2008-05-22T23:20:08Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-22T23:00:00Z,2008-05-23T00:20:01Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-23T00:00:00Z,2008-05-23T01:20:01Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-23T01:00:00Z,2008-05-23T02:20:01Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-23T02:00:00Z,2008-05-23T03:20:01Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-23T03:00:00Z,2008-05-23T04:20:01Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-23T04:00:00Z,2008-05-23T05:20:01Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-23T05:00:00Z,2008-05-23T06:20:01Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-23T06:00:00Z,2008-05-23T07:20:01Z,,,,OUT_WARN,,,,,,CALCULATED,CALCULATED
2008-05-23T07:00:00Z,2008-05-23T08:20:01Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-23T08:00:00Z,2008-05-23T09:20:01Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-23T09:00:00Z,2008-05-23T10:20:01Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-23T10:00:00Z,2008-05-23T11:20:01Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-23T11:00:00Z,2008-05-23T12:20:01Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-23T12:00:00Z,2008-05-23T13:20:01Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-23T13:00:00Z,2008-05-23T14:20:01Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-23T14:00:00Z,2008-05-23T15:20:01Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-23T15:00:00Z,2008-05-23T16:20:01Z,,,,OUT_WARN,,,,,,CALCULATED,CALCULATED
2008-05-23T16:00:00Z,2008-05-23T17:20:01Z,,,,OUT_WARN,,,,,,CALCULATED,CALCULATED
2008-05-23T17:00:00Z,2008-05-23T18:20:01Z,,,,,,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-23T18:00:00Z,2008-05-23T19:20:01Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-23T19:00:00Z,2008-05-23T20:20:01Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-23T20:00:00Z,2008-05-23T21:20:01Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-23T21:00:00Z,2008-05-23T22:20:01Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-23T22:00:00Z,2008-05-23T23:20:01Z,,,,,,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-23T23:00:00Z,2008-05-24T00:19:55Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-24T00:00:00Z,2008-05-24T01:19:55Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-24T01:00:00Z,2008-05-24T02:19:55Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-24T02:00:00Z,2008-05-24T03:19:55Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-24T03:00:00Z,2008-05-24T04:19:55Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-24T04:00:00Z,2008-05-24T05:19:55Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-24T05:00:00Z,2008-05-24T06:19:55Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-24T06:00:00Z,2008-05-24T07:19:55Z,,,,OUT_WARN,,,,,,CALCULATED,CALCULATED
2008-05-24T07:00:00Z,2008-05-24T08:19:55Z,,,,OUT_WARN,,,,,,CALCULATED,CALCULATED
2008-05-24T08:00:00Z,2008-05-24T09:19:55Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-24T09:00:00Z,2008-05-24T10:19:55Z,,,,OUT_WARN,OUT_WARN,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-24T10:00:00Z,2008-05-24T11:19:55Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-24T11:00:00Z,2008-05-24T12:19:55Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-24T12:00:00Z,2008-05-24T13:19:55Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-24T13:00:00Z,2008-05-24T14:19:55Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-24T14:00:00Z,2008-05-24T15:19:55Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-24T15:00:00Z,2008-05-24T16:19:55Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-24T16:00:00Z,2008-05-24T17:19:55Z,,,,OUT_WARN,,,,,,CALCULATED,CALCULATED
2008-05-24T17:00:00Z,2008-05-24T18:19:55Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-24T18:00:00Z,2008-05-24T19:19:55Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-24T19:00:00Z,2008-05-24T20:19:55Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-24T20:00:00Z,2008-05-24T21:19:55Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-24T21:00:00Z,2008-05-24T22:19:55Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-24T22:00:00Z,2008-05-24T23:19:55Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-24T23:00:00Z,2008-05-25T00:19:48Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-25T00:00:00Z,2008-05-25T01:19:48Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-25T01:00:00Z,2008-05-25T02:19:48Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-25T02:00:00Z,2008-05-25T03:19:48Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-25T03:00:00Z,2008-05-25T04:19:48Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-25T04:00:00Z,2008-05-25T05:19:48Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-25T05:00:00Z,2008-05-25T06:19:48Z,,,,,,,,,,CALCULATED,CALCULATED
2008-05-25T06:00:00Z,2008-05-25T07:19:48Z,,,,OUT_WARN,,,,,,CALCULATED,CALCULATED
2008-05-25T07:00:00Z,2008-05-25T08:19:48Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-25T08:00:00Z,2008-05-25T09:19:48Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-25T09:00:00Z,2008-05-25T10:19:48Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-25T10:00:00Z,2008-05-25T11:19:48Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-25T11:00:00Z,2008-05-25T12:19:48Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-25T12:00:00Z,2008-05-25T13:19:48Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
2008-05-25T13:00:00Z,2008-05-25T14:19:48Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED,CALCULATED
