TIMESTAMP,solar_TIMESTAMP,JPN_EBE_HYB_Lka_Js_1
2016-05-24T14:40:00Z,2016-05-25T00:08:32Z,2.07041780831442
2016-05-24T14:50:00Z,2016-05-25T00:18:32Z,2.12245437332549
2016-05-24T15:00:00Z,2016-05-25T00:28:32Z,2.12786299964053
2016-05-24T15:10:00Z,2016-05-25T00:38:32Z,2.12887937405668
2016-05-24T15:20:00Z,2016-05-25T00:48:32Z,2.10454398603741
2016-05-24T15:30:00Z,2016-05-25T00:58:32Z,2.09740971390379
2016-05-24T15:40:00Z,2016-05-25T01:08:32Z,2.07199720104265
2016-05-24T15:50:00Z,2016-05-25T01:18:32Z,2.05844392710187
2016-05-24T16:00:00Z,2016-05-25T01:28:32Z,2.05492427423527
2016-05-24T16:10:00Z,2016-05-25T01:38:32Z,2.05334831999929
2016-05-24T16:20:00Z,2016-05-25T01:48:32Z,2.02437098375265
2016-05-24T16:30:00Z,2016-05-25T01:58:32Z,2.01024659879347
2016-05-24T16:40:00Z,2016-05-25T02:08:32Z,1.96722920512763
2016-05-24T16:50:00Z,2016-05-25T02:18:32Z,1.94832269361016
2016-05-24T17:00:00Z,2016-05-25T02:28:32Z,1.94613501494135
2016-05-24T17:10:00Z,2016-05-25T02:38:32Z,1.8947831964227
2016-05-24T17:20:00Z,2016-05-25T02:48:32Z,1.85043994569962
2016-05-24T17:30:00Z,2016-05-25T02:58:32Z,1.80040785361762
2016-05-24T17:40:00Z,2016-05-25T03:08:32Z,1.81825718530691
2016-05-24T17:50:00Z,2016-05-25T03:18:32Z,1.7998368144686
2016-05-24T18:00:00Z,2016-05-25T03:28:32Z,1.78970326633625
2016-05-24T18:10:00Z,2016-05-25T03:38:32Z,1.7789687677766
2016-05-24T18:20:00Z,2016-05-25T03:48:32Z,1.7564314468072
2016-05-24T18:30:00Z,2016-05-25T03:58:32Z,1.70754989476812
2016-05-24T18:40:00Z,2016-05-25T04:08:32Z,1.63330246311304
2016-05-24T18:50:00Z,2016-05-25T04:18:32Z,1.59394041806998
2016-05-24T19:00:00Z,2016-05-25T04:28:32Z,1.56174265782607
2016-05-24T19:10:00Z,2016-05-25T04:38:32Z,1.47128347458382
2016-05-24T19:20:00Z,2016-05-25T04:48:32Z,1.42410356419751
2016-05-24T19:30:00Z,2016-05-25T04:58:32Z,1.38104724670969
2016-05-24T19:40:00Z,2016-05-25T05:08:32Z,1.28787992956502
2016-05-24T19:50:00Z,2016-05-25T05:18:32Z,1.22520881104907
2016-05-24T20:00:00Z,2016-05-25T05:28:32Z,1.16457712390963
2016-05-24T20:10:00Z,2016-05-25T05:38:32Z,1.09435095271105
2016-05-24T20:20:00Z,2016-05-25T05:48:32Z,1.00431265968683
2016-05-24T20:30:00Z,2016-05-25T05:58:32Z,0.927062900800363
2016-05-24T20:40:00Z,2016-05-25T06:08:32Z,0.80993701407725
2016-05-24T20:50:00Z,2016-05-25T06:18:32Z,0.741824326822551
2016-05-24T21:00:00Z,2016-05-25T06:28:32Z,0.678819275563516
2016-05-24T21:10:00Z,2016-05-25T06:38:32Z,0.612043595450018
2016-05-24T21:20:00Z,2016-05-25T06:48:32Z,0.541509872034616
2016-05-24T21:30:00Z,2016-05-25T06:58:32Z,0.492004045830942
2016-05-24T21:40:00Z,2016-05-25T07:08:32Z,0.487802134375163
2016-05-24T21:50:00Z,2016-05-25T07:18:32Z,0.508129893534289
2016-05-24T22:00:00Z,2016-05-25T07:28:32Z,0.558467494427032
2016-05-24T22:10:00Z,2016-05-25T07:38:32Z,0.604126751185396
2016-05-24T22:20:00Z,2016-05-25T07:48:32Z,0.629362445889478
2016-05-24T22:30:00Z,2016-05-25T07:58:32Z,0.729979939333436
2016-05-24T22:40:00Z,2016-05-25T08:08:32Z,0.764696151878901
2016-05-24T22:50:00Z,2016-05-25T08:18:32Z,0.825137755047442
2016-05-24T23:00:00Z,2016-05-25T08:28:32Z,0.838204368544612
2016-05-24T23:10:00Z,2016-05-25T08:38:32Z,0.861003991648966
2016-05-24T23:20:00Z,2016-05-25T08:48:32Z,0.902617282010885
2016-05-24T23:30:00Z,2016-05-25T08:58:32Z,1.02407103623612
2016-05-24T23:40:00Z,2016-05-25T09:08:32Z,1.33356529220227
2016-05-24T23:50:00Z,2016-05-25T09:18:32Z,1.62579341796504
2016-05-25T00:00:00Z,2016-05-25T09:28:32Z,1.83206662017622
2016-05-25T00:10:00Z,2016-05-25T09:38:32Z,1.99934989809162
2016-05-25T00:20:00Z,2016-05-25T09:48:32Z,2.14136220254071
2016-05-25T00:30:00Z,2016-05-25T09:58:32Z,2.22443046192157
2016-05-25T00:40:00Z,2016-05-25T10:08:32Z,2.31916868773904
2016-05-25T00:50:00Z,2016-05-25T10:18:32Z,2.45792218451139
2016-05-25T01:00:00Z,2016-05-25T10:28:32Z,2.41063081727484
2016-05-25T01:10:00Z,2016-05-25T10:38:32Z,2.36799734987061
2016-05-25T01:20:00Z,2016-05-25T10:48:32Z,2.46514664681114
2016-05-25T01:30:00Z,2016-05-25T10:58:32Z,2.69807567555787
2016-05-25T01:40:00Z,2016-05-25T11:08:32Z,3.00420790226778
2016-05-25T01:50:00Z,2016-05-25T11:18:32Z,3.27862208381803
2016-05-25T02:00:00Z,2016-05-25T11:28:32Z,3.7061514697471
2016-05-25T02:10:00Z,2016-05-25T11:38:32Z,4.13129066209053
2016-05-25T02:20:00Z,2016-05-25T11:48:32Z,4.30740600680769
2016-05-25T02:30:00Z,2016-05-25T11:58:32Z,4.37445729577104
2016-05-25T02:40:00Z,2016-05-25T12:08:32Z,4.49047128946045
2016-05-25T02:50:00Z,2016-05-25T12:18:32Z,4.61464536208726
2016-05-25T03:00:00Z,2016-05-25T12:28:32Z,4.61490677818614
2016-05-25T03:10:00Z,2016-05-25T12:38:32Z,4.70772552644793
2016-05-25T03:20:00Z,2016-05-25T12:48:32Z,4.78280308553629
2016-05-25T03:30:00Z,2016-05-25T12:58:32Z,4.90558403818106
2016-05-25T03:40:00Z,2016-05-25T13:08:32Z,5.09663587031785
2016-05-25T03:50:00Z,2016-05-25T13:18:32Z,5.1389123149414
2016-05-25T04:00:00Z,2016-05-25T13:28:32Z,5.44607982671934
2016-05-25T04:10:00Z,2016-05-25T13:38:32Z,5.62882633372533
2016-05-25T04:20:00Z,2016-05-25T13:48:32Z,5.65713005238843
2016-05-25T04:30:00Z,2016-05-25T13:58:32Z,5.63670031043342
2016-05-25T04:40:00Z,2016-05-25T14:08:32Z,5.81831977455533
2016-05-25T04:50:00Z,2016-05-25T14:18:32Z,5.6995157943066
2016-05-25T05:00:00Z,2016-05-25T14:28:32Z,5.63392512679409
2016-05-25T05:10:00Z,2016-05-25T14:38:32Z,5.68057688065494
2016-05-25T05:20:00Z,2016-05-25T14:48:32Z,5.85650267021245
2016-05-25T05:30:00Z,2016-05-25T14:58:32Z,5.98676577804282
2016-05-25T05:40:00Z,2016-05-25T15:08:32Z,6.27092047237627
2016-05-25T05:50:00Z,2016-05-25T15:18:32Z,6.37001496504935
2016-05-25T06:00:00Z,2016-05-25T15:28:32Z,6.275500061084
2016-05-25T06:10:00Z,2016-05-25T15:38:32Z,6.28759608315856
2016-05-25T06:20:00Z,2016-05-25T15:48:32Z,6.1967874619287
2016-05-25T06:30:00Z,2016-05-25T15:58:32Z,6.34473567115766
2016-05-25T06:40:00Z,2016-05-25T16:08:32Z,6.33311997913988
2016-05-25T06:50:00Z,2016-05-25T16:18:32Z,6.28882238523476
2016-05-25T07:00:00Z,2016-05-25T16:28:32Z,6.13487569752649
2016-05-25T07:10:00Z,2016-05-25T16:38:32Z,6.15935174515475
2016-05-25T07:20:00Z,2016-05-25T16:48:32Z,6.13323592710341
2016-05-25T07:30:00Z,2016-05-25T16:58:32Z,6.12049812839242
2016-05-25T07:40:00Z,2016-05-25T17:08:32Z,5.95306135386484
2016-05-25T07:50:00Z,2016-05-25T17:18:32Z,5.90418506537718
2016-05-25T08:00:00Z,2016-05-25T17:28:32Z,5.85985251983164
2016-05-25T08:10:00Z,2016-05-25T17:38:32Z,5.72846712148531
2016-05-25T08:20:00Z,2016-05-25T17:48:32Z,5.50467782184924
2016-05-25T08:30:00Z,2016-05-25T17:58:32Z,5.29473265318777
2016-05-25T08:40:00Z,2016-05-25T18:08:32Z,5.0768458948955
2016-05-25T08:50:00Z,2016-05-25T18:18:32Z,4.88159996095428
2016-05-25T09:00:00Z,2016-05-25T18:28:32Z,4.67808013014441
2016-05-25T09:10:00Z,2016-05-25T18:38:32Z,4.44568572775544
2016-05-25T09:20:00Z,2016-05-25T18:48:32Z,4.23405403107493
2016-05-25T09:30:00Z,2016-05-25T18:58:32Z,4.03975246701959
2016-05-25T09:40:00Z,2016-05-25T19:08:32Z,3.87168239617271
2016-05-25T09:50:00Z,2016-05-25T19:18:32Z,3.66377430357547
2016-05-25T10:00:00Z,2016-05-25T19:28:32Z,3.46929107920519
2016-05-25T10:10:00Z,2016-05-25T19:38:32Z,3.27088147840911
2016-05-25T10:20:00Z,2016-05-25T19:48:32Z,3.08503861309307
2016-05-25T10:30:00Z,2016-05-25T19:58:32Z,2.9589727513652
2016-05-25T10:40:00Z,2016-05-25T20:08:32Z,2.8463162842812
2016-05-25T10:50:00Z,2016-05-25T20:18:32Z,2.70900523803774
2016-05-25T11:00:00Z,2016-05-25T20:28:32Z,2.59756867508146
2016-05-25T11:10:00Z,2016-05-25T20:38:32Z,2.52303355120864
2016-05-25T11:20:00Z,2016-05-25T20:48:32Z,2.42231404040493
2016-05-25T11:30:00Z,2016-05-25T20:58:32Z,2.36680850819612
2016-05-25T11:40:00Z,2016-05-25T21:08:32Z,2.33035179951089
2016-05-25T11:50:00Z,2016-05-25T21:18:32Z,2.2714876556894
2016-05-25T12:00:00Z,2016-05-25T21:28:32Z,2.22256984856422
2016-05-25T12:10:00Z,2016-05-25T21:38:32Z,2.1134160158008
2016-05-25T12:20:00Z,2016-05-25T21:48:32Z,2.03141819510396
2016-05-25T12:30:00Z,2016-05-25T21:58:32Z,1.98577573020428
2016-05-25T12:40:00Z,2016-05-25T22:08:32Z,1.91341549769938
2016-05-25T12:50:00Z,2016-05-25T22:18:32Z,1.87479004717342
2016-05-25T13:00:00Z,2016-05-25T22:28:32Z,1.81633119146878
2016-05-25T13:10:00Z,2016-05-25T22:38:32Z,1.77421803318931
2016-05-25T13:20:00Z,2016-05-25T22:48:32Z,1.74439858089158
2016-05-25T13:30:00Z,2016-05-25T22:58:32Z,1.67540766929929
2016-05-25T13:40:00Z,2016-05-25T23:08:32Z,1.66532806039646
2016-05-25T13:50:00Z,2016-05-25T23:18:32Z,1.63696026677208
2016-05-25T14:00:00Z,2016-05-25T23:28:32Z,1.57535792460916
2016-05-25T14:10:00Z,2016-05-25T23:38:32Z,1.55586248374095
2016-05-25T14:20:00Z,2016-05-25T23:48:32Z,1.50886659808982
2016-05-25T14:30:00Z,2016-05-25T23:58:32Z,1.46684529904283
2016-05-25T14:40:00Z,2016-05-26T00:08:25Z,1.46225848555426
2016-05-25T14:50:00Z,2016-05-26T00:18:25Z,1.45162871754407
2016-05-25T15:00:00Z,2016-05-26T00:28:25Z,1.4418912939277
2016-05-25T15:10:00Z,2016-05-26T00:38:25Z,1.42482618168951
2016-05-25T15:20:00Z,2016-05-26T00:48:25Z,1.41343596901805
2016-05-25T15:30:00Z,2016-05-26T00:58:25Z,1.36609935923995
2016-05-25T15:40:00Z,2016-05-26T01:08:25Z,1.34265214910499
2016-05-25T15:50:00Z,2016-05-26T01:18:25Z,1.25171881589713
2016-05-25T16:00:00Z,2016-05-26T01:28:25Z,1.24258686861105
2016-05-25T16:10:00Z,2016-05-26T01:38:25Z,1.21844911428641
2016-05-25T16:20:00Z,2016-05-26T01:48:25Z,1.17746810100263
2016-05-25T16:30:00Z,2016-05-26T01:58:25Z,1.13587727653788
2016-05-25T16:40:00Z,2016-05-26T02:08:25Z,1.09437676181849
2016-05-25T16:50:00Z,2016-05-26T02:18:25Z,1.11425749015031
2016-05-25T17:00:00Z,2016-05-26T02:28:25Z,1.0841394284661099
2016-05-25T17:10:00Z,2016-05-26T02:38:25Z,1.03971974722019
2016-05-25T17:20:00Z,2016-05-26T02:48:25Z,0.977787180230933
2016-05-25T17:30:00Z,2016-05-26T02:58:25Z,0.924969150483491
2016-05-25T17:40:00Z,2016-05-26T03:08:25Z,0.883999709064278
2016-05-25T17:50:00Z,2016-05-26T03:18:25Z,0.861037122602885
2016-05-25T18:00:00Z,2016-05-26T03:28:25Z,0.84487766944746
2016-05-25T18:10:00Z,2016-05-26T03:38:25Z,0.801711918686375
2016-05-25T18:20:00Z,2016-05-26T03:48:25Z,0.765554118601887
2016-05-25T18:30:00Z,2016-05-26T03:58:25Z,0.744794522795102
2016-05-25T18:40:00Z,2016-05-26T04:08:25Z,0.676572365275635
2016-05-25T18:50:00Z,2016-05-26T04:18:25Z,0.636140288489133
2016-05-25T19:00:00Z,2016-05-26T04:28:25Z,0.597624168466237
2016-05-25T19:10:00Z,2016-05-26T04:38:25Z,0.588112510718723
2016-05-25T19:20:00Z,2016-05-26T04:48:25Z,0.58440017817139
2016-05-25T19:30:00Z,2016-05-26T04:58:25Z,0.598930277588553
2016-05-25T19:40:00Z,2016-05-26T05:08:25Z,0.619437498174583
2016-05-25T19:50:00Z,2016-05-26T05:18:25Z,0.624472948378356
2016-05-25T20:00:00Z,2016-05-26T05:28:25Z,0.682894610821898
2016-05-25T20:10:00Z,2016-05-26T05:38:25Z,0.696750670866981
2016-05-25T20:20:00Z,2016-05-26T05:48:25Z,0.766829761821354
2016-05-25T20:30:00Z,2016-05-26T05:58:25Z,0.805359644495537
2016-05-25T20:40:00Z,2016-05-26T06:08:25Z,0.87440930731123
2016-05-25T20:50:00Z,2016-05-26T06:18:25Z,0.956091560520954
2016-05-25T21:00:00Z,2016-05-26T06:28:25Z,1.08807930134751
2016-05-25T21:10:00Z,2016-05-26T06:38:25Z,1.20900724745475
2016-05-25T21:20:00Z,2016-05-26T06:48:25Z,1.33350422197197
2016-05-25T21:30:00Z,2016-05-26T06:58:25Z,1.51051879940045
2016-05-25T21:40:00Z,2016-05-26T07:08:25Z,1.69558787634786
2016-05-25T21:50:00Z,2016-05-26T07:18:25Z,1.87227767146235
2016-05-25T22:00:00Z,2016-05-26T07:28:25Z,2.01604006561
2016-05-25T22:10:00Z,2016-05-26T07:38:25Z,2.24917931900067
2016-05-25T22:20:00Z,2016-05-26T07:48:25Z,2.40792153913808
2016-05-25T22:30:00Z,2016-05-26T07:58:25Z,2.60774782898064
2016-05-25T22:40:00Z,2016-05-26T08:08:25Z,2.87677053880171
2016-05-25T22:50:00Z,2016-05-26T08:18:25Z,3.19147899167997
2016-05-25T23:00:00Z,2016-05-26T08:28:25Z,3.8110518857529
2016-05-25T23:10:00Z,2016-05-26T08:38:25Z,4.38793424590439
2016-05-25T23:20:00Z,2016-05-26T08:48:25Z,4.4349744258652
2016-05-25T23:30:00Z,2016-05-26T08:58:25Z,4.40066852497968
2016-05-25T23:40:00Z,2016-05-26T09:08:25Z,4.40905099619249
2016-05-25T23:50:00Z,2016-05-26T09:18:25Z,4.28625861097134
2016-05-26T00:00:00Z,2016-05-26T09:28:25Z,4.23465783807801
2016-05-26T00:10:00Z,2016-05-26T09:38:25Z,4.32445949103901
2016-05-26T00:20:00Z,2016-05-26T09:48:25Z,4.69153827327576
2016-05-26T00:30:00Z,2016-05-26T09:58:25Z,5.02240746156822
2016-05-26T00:40:00Z,2016-05-26T10:08:25Z,5.41955940177558
2016-05-26T00:50:00Z,2016-05-26T10:18:25Z,5.74873838375472
2016-05-26T01:00:00Z,2016-05-26T10:28:25Z,6.23144714395338
2016-05-26T01:10:00Z,2016-05-26T10:38:25Z,6.28164511056168
2016-05-26T01:20:00Z,2016-05-26T10:48:25Z,6.38794913353139
2016-05-26T01:30:00Z,2016-05-26T10:58:25Z,6.45379415918813
2016-05-26T01:40:00Z,2016-05-26T11:08:25Z,6.70984674942616
2016-05-26T01:50:00Z,2016-05-26T11:18:25Z,7.11209517341074
2016-05-26T02:00:00Z,2016-05-26T11:28:25Z,7.28457409254191
2016-05-26T02:10:00Z,2016-05-26T11:38:25Z,7.27025478770972
2016-05-26T02:20:00Z,2016-05-26T11:48:25Z,7.34343221838335
2016-05-26T02:30:00Z,2016-05-26T11:58:25Z,7.77971687186629
2016-05-26T02:40:00Z,2016-05-26T12:08:25Z,7.80447337419721
2016-05-26T02:50:00Z,2016-05-26T12:18:25Z,7.79311119084906
2016-05-26T03:00:00Z,2016-05-26T12:28:25Z,7.90391263288988
2016-05-26T03:10:00Z,2016-05-26T12:38:25Z,8.10644194264713
2016-05-26T03:20:00Z,2016-05-26T12:48:25Z,8.07600476443632
2016-05-26T03:30:00Z,2016-05-26T12:58:25Z,7.96917230528193
2016-05-26T03:40:00Z,2016-05-26T13:08:25Z,7.82935141724964
2016-05-26T03:50:00Z,2016-05-26T13:18:25Z,7.878117901291
2016-05-26T04:00:00Z,2016-05-26T13:28:25Z,7.92759096071626
2016-05-26T04:10:00Z,2016-05-26T13:38:25Z,7.89886527846299
2016-05-26T04:20:00Z,2016-05-26T13:48:25Z,7.94650308273458
2016-05-26T04:30:00Z,2016-05-26T13:58:25Z,7.9106857011328
2016-05-26T04:40:00Z,2016-05-26T14:08:25Z,8.06178783621898
2016-05-26T04:50:00Z,2016-05-26T14:18:25Z,8.10523878311593
2016-05-26T05:00:00Z,2016-05-26T14:28:25Z,7.86365884129209
2016-05-26T05:10:00Z,2016-05-26T14:38:25Z,7.45632313636684
2016-05-26T05:20:00Z,2016-05-26T14:48:25Z,7.02740261919721
2016-05-26T05:30:00Z,2016-05-26T14:58:25Z,6.70338072787718
2016-05-26T05:40:00Z,2016-05-26T15:08:25Z,6.62821008955588
2016-05-26T05:50:00Z,2016-05-26T15:18:25Z,6.79222704983872
2016-05-26T06:00:00Z,2016-05-26T15:28:25Z,6.88660116726633
2016-05-26T06:10:00Z,2016-05-26T15:38:25Z,7.17116703629917
2016-05-26T06:20:00Z,2016-05-26T15:48:25Z,7.16891477432819
2016-05-26T06:30:00Z,2016-05-26T15:58:25Z,7.09323281804735
2016-05-26T06:40:00Z,2016-05-26T16:08:25Z,7.01882711131695
2016-05-26T06:50:00Z,2016-05-26T16:18:25Z,6.81566713999311
2016-05-26T07:00:00Z,2016-05-26T16:28:25Z,6.65385298236774
2016-05-26T07:10:00Z,2016-05-26T16:38:25Z,6.44436955015748
2016-05-26T07:20:00Z,2016-05-26T16:48:25Z,6.32617350005769
2016-05-26T07:30:00Z,2016-05-26T16:58:25Z,6.20753806292798
2016-05-26T07:40:00Z,2016-05-26T17:08:25Z,6.03259883157148
2016-05-26T07:50:00Z,2016-05-26T17:18:25Z,5.76290877853737
2016-05-26T08:00:00Z,2016-05-26T17:28:25Z,5.51708333956858
2016-05-26T08:10:00Z,2016-05-26T17:38:25Z,5.332646808668
2016-05-26T08:20:00Z,2016-05-26T17:48:25Z,5.20025256269213
2016-05-26T08:30:00Z,2016-05-26T17:58:25Z,5.04006627526234
2016-05-26T08:40:00Z,2016-05-26T18:08:25Z,4.88658107979862
2016-05-26T08:50:00Z,2016-05-26T18:18:25Z,4.71008189499147
2016-05-26T09:00:00Z,2016-05-26T18:28:25Z,4.4917996276074
2016-05-26T09:10:00Z,2016-05-26T18:38:25Z,4.32556786533581
2016-05-26T09:20:00Z,2016-05-26T18:48:25Z,4.16505191687373
2016-05-26T09:30:00Z,2016-05-26T18:58:25Z,3.98569846133364
2016-05-26T09:40:00Z,2016-05-26T19:08:25Z,3.85739650910722
2016-05-26T09:50:00Z,2016-05-26T19:18:25Z,3.74247890319993
2016-05-26T10:00:00Z,2016-05-26T19:28:25Z,3.58765319437845
2016-05-26T10:10:00Z,2016-05-26T19:38:25Z,3.49911675937681
2016-05-26T10:20:00Z,2016-05-26T19:48:25Z,3.36769174053157
2016-05-26T10:30:00Z,2016-05-26T19:58:25Z,3.26891624266509
2016-05-26T10:40:00Z,2016-05-26T20:08:25Z,3.19766083042126
2016-05-26T10:50:00Z,2016-05-26T20:18:25Z,3.11726065999855
2016-05-26T11:00:00Z,2016-05-26T20:28:25Z,3.01843980986411
2016-05-26T11:10:00Z,2016-05-26T20:38:25Z,2.93635919002032
2016-05-26T11:20:00Z,2016-05-26T20:48:25Z,2.85177665830533
2016-05-26T11:30:00Z,2016-05-26T20:58:25Z,2.78158961919213
2016-05-26T11:40:00Z,2016-05-26T21:08:25Z,2.69629701328828
2016-05-26T11:50:00Z,2016-05-26T21:18:25Z,2.62482704856223
2016-05-26T12:00:00Z,2016-05-26T21:28:25Z,2.55058296263843
2016-05-26T12:10:00Z,2016-05-26T21:38:25Z,2.46334755543541
2016-05-26T12:20:00Z,2016-05-26T21:48:25Z,2.34657056969938
2016-05-26T12:30:00Z,2016-05-26T21:58:25Z,2.25931951471952
2016-05-26T12:40:00Z,2016-05-26T22:08:25Z,2.17021912908509
2016-05-26T12:50:00Z,2016-05-26T22:18:25Z,2.13452079658908
2016-05-26T13:00:00Z,2016-05-26T22:28:25Z,2.09630875645718
2016-05-26T13:10:00Z,2016-05-26T22:38:25Z,2.06053736726361
2016-05-26T13:20:00Z,2016-05-26T22:48:25Z,1.99592405419702
2016-05-26T13:30:00Z,2016-05-26T22:58:25Z,1.96767183178937
2016-05-26T13:40:00Z,2016-05-26T23:08:25Z,1.91525862280334
2016-05-26T13:50:00Z,2016-05-26T23:18:25Z,1.85889666766709
2016-05-26T14:00:00Z,2016-05-26T23:28:25Z,1.80190492639296
2016-05-26T14:10:00Z,2016-05-26T23:38:25Z,1.78360771337155
2016-05-26T14:20:00Z,2016-05-26T23:48:25Z,1.73504508147714
2016-05-26T14:30:00Z,2016-05-26T23:58:25Z,1.71167928816074
2016-05-26T14:40:00Z,2016-05-27T00:08:17Z,1.66035562135813
2016-05-26T14:50:00Z,2016-05-27T00:18:17Z,1.61008115632983
2016-05-26T15:00:00Z,2016-05-27T00:28:17Z,1.56113564392616
2016-05-26T15:10:00Z,2016-05-27T00:38:17Z,1.55768711311829
2016-05-26T15:20:00Z,2016-05-27T00:48:17Z,1.52389926093306
2016-05-26T15:30:00Z,2016-05-27T00:58:17Z,1.48792490430098
2016-05-26T15:40:00Z,2016-05-27T01:08:17Z,1.42653813651343
2016-05-26T15:50:00Z,2016-05-27T01:18:17Z,1.42226259146988
2016-05-26T16:00:00Z,2016-05-27T01:28:17Z,1.38835173289405
2016-05-26T16:10:00Z,2016-05-27T01:38:17Z,1.35885865344721
2016-05-26T16:20:00Z,2016-05-27T01:48:17Z,1.32018094465058
2016-05-26T16:30:00Z,2016-05-27T01:58:17Z,1.24540511963607
2016-05-26T16:40:00Z,2016-05-27T02:08:17Z,1.21878007947184
2016-05-26T16:50:00Z,2016-05-27T02:18:17Z,1.18575223953886
2016-05-26T17:00:00Z,2016-05-27T02:28:17Z,1.11669955953251
2016-05-26T17:10:00Z,2016-05-27T02:38:17Z,1.02660842378485
2016-05-26T17:20:00Z,2016-05-27T02:48:17Z,0.967764987874982
2016-05-26T17:30:00Z,2016-05-27T02:58:17Z,0.956791113241655
2016-05-26T17:40:00Z,2016-05-27T03:08:17Z,0.943431386601434
2016-05-26T17:50:00Z,2016-05-27T03:18:17Z,0.948504291886357
2016-05-26T18:00:00Z,2016-05-27T03:28:17Z,0.925893878915004
2016-05-26T18:10:00Z,2016-05-27T03:38:17Z,0.869350115372061
2016-05-26T18:20:00Z,2016-05-27T03:48:17Z,0.884094132930207
2016-05-26T18:30:00Z,2016-05-27T03:58:17Z,0.864440439861085
2016-05-26T18:40:00Z,2016-05-27T04:08:17Z,0.843327174690493
2016-05-26T18:50:00Z,2016-05-27T04:18:17Z,0.885313655266364
2016-05-26T19:00:00Z,2016-05-27T04:28:17Z,0.8641048391332
2016-05-26T19:10:00Z,2016-05-27T04:38:17Z,0.868439573834815
2016-05-26T19:20:00Z,2016-05-27T04:48:17Z,0.8735920424457
2016-05-26T19:30:00Z,2016-05-27T04:58:17Z,0.921396333070247
2016-05-26T19:40:00Z,2016-05-27T05:08:17Z,0.9785840698043
2016-05-26T19:50:00Z,2016-05-27T05:18:17Z,1.07361166160218
2016-05-26T20:00:00Z,2016-05-27T05:28:17Z,1.13568580485359
2016-05-26T20:10:00Z,2016-05-27T05:38:17Z,1.29785278713774
2016-05-26T20:20:00Z,2016-05-27T05:48:17Z,1.58206978988102
2016-05-26T20:30:00Z,2016-05-27T05:58:17Z,1.94777695393647
2016-05-26T20:40:00Z,2016-05-27T06:08:17Z,2.40576026118052
2016-05-26T20:50:00Z,2016-05-27T06:18:17Z,3.11330065914623
2016-05-26T21:00:00Z,2016-05-27T06:28:17Z,3.66903958348458
2016-05-26T21:10:00Z,2016-05-27T06:38:17Z,3.93776216615185
2016-05-26T21:20:00Z,2016-05-27T06:48:17Z,4.23938571623821
2016-05-26T21:30:00Z,2016-05-27T06:58:17Z,4.41431550036393
2016-05-26T21:40:00Z,2016-05-27T07:08:17Z,4.35129474219829
2016-05-26T21:50:00Z,2016-05-27T07:18:17Z,4.31061677686539
2016-05-26T22:00:00Z,2016-05-27T07:28:17Z,4.33135540716292
2016-05-26T22:10:00Z,2016-05-27T07:38:17Z,4.97180130824546
2016-05-26T22:20:00Z,2016-05-27T07:48:17Z,5.69431231268233
2016-05-26T22:30:00Z,2016-05-27T07:58:17Z,6.33824722649075
2016-05-26T22:40:00Z,2016-05-27T08:08:17Z,6.58695563021426
2016-05-26T22:50:00Z,2016-05-27T08:18:17Z,6.652279566623
2016-05-26T23:00:00Z,2016-05-27T08:28:17Z,6.97379915497079
2016-05-26T23:10:00Z,2016-05-27T08:38:17Z,7.32546469955189
2016-05-26T23:20:00Z,2016-05-27T08:48:17Z,7.42720517148295
2016-05-26T23:30:00Z,2016-05-27T08:58:17Z,7.41001531446281
2016-05-26T23:40:00Z,2016-05-27T09:08:17Z,7.12322691036756
2016-05-26T23:50:00Z,2016-05-27T09:18:17Z,6.85516848042798
2016-05-27T00:00:00Z,2016-05-27T09:28:17Z,7.08081353681422
2016-05-27T00:10:00Z,2016-05-27T09:38:17Z,7.44888496448657
2016-05-27T00:20:00Z,2016-05-27T09:48:17Z,7.40424865707094
2016-05-27T00:30:00Z,2016-05-27T09:58:17Z,7.32679238827377
2016-05-27T00:40:00Z,2016-05-27T10:08:17Z,7.77198549415439
2016-05-27T00:50:00Z,2016-05-27T10:18:17Z,7.54573379086266
2016-05-27T01:00:00Z,2016-05-27T10:28:17Z,7.38150958124401
2016-05-27T01:10:00Z,2016-05-27T10:38:17Z,7.479020966336
2016-05-27T01:20:00Z,2016-05-27T10:48:17Z,7.98909144915475
2016-05-27T01:30:00Z,2016-05-27T10:58:17Z,7.8629998634102
2016-05-27T01:40:00Z,2016-05-27T11:08:17Z,7.74268354059343
2016-05-27T01:50:00Z,2016-05-27T11:18:17Z,7.56737269761938
2016-05-27T02:00:00Z,2016-05-27T11:28:17Z,7.79619155099673
2016-05-27T02:10:00Z,2016-05-27T11:38:17Z,8.51798221565548
2016-05-27T02:20:00Z,2016-05-27T11:48:17Z,8.69770470108908
2016-05-27T02:30:00Z,2016-05-27T11:58:17Z,8.7339061729815
2016-05-27T02:40:00Z,2016-05-27T12:08:17Z,8.87993116161647
2016-05-27T02:50:00Z,2016-05-27T12:18:17Z,9.04999081571517
2016-05-27T03:00:00Z,2016-05-27T12:28:17Z,9.26332186705388
2016-05-27T03:10:00Z,2016-05-27T12:38:17Z,9.12525904019521
2016-05-27T03:20:00Z,2016-05-27T12:48:17Z,9.09119756528647
2016-05-27T03:30:00Z,2016-05-27T12:58:17Z,9.06347672656495
2016-05-27T03:40:00Z,2016-05-27T13:08:17Z,8.91713752531078
