TIMESTAMP,solar_TIMESTAMP,AUS_CAR_THI_T00_Eni_Js_1,AUS_CAR_THI_T00_Eni_Js_2,AUS_CAR_THI_T00_Eni_Js_3,AUS_CAR_THI_T00_Eni_Js_4,AUS_CAR_THI_T00_Eni_Js_5,AUS_CAR_THI_T00_Eni_Js_6,AUS_CAR_THI_T00_Eni_Js_7,AUS_CAR_THI_T00_Eni_Js_8,AUS_CAR_THI_T00_Eni_Js_9,AUS_CAR_THI_T00_Eni_Js_10,AUS_CAR_THI_T00_Eni_Js_11,AUS_CAR_THI_T00_Eni_Js_12
2008-11-04T22:00:00Z,2008-11-05T08:02:28Z,9.17,11.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-04T22:30:00Z,2008-11-05T08:32:28Z,13.47,18.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-04T23:00:00Z,2008-11-05T09:02:28Z,13.32,22.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-04T23:30:00Z,2008-11-05T09:32:28Z,14.48,21.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T00:00:00Z,2008-11-05T10:02:28Z,23.71,29.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T00:30:00Z,2008-11-05T10:32:28Z,30.51,32.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T01:00:00Z,2008-11-05T11:02:28Z,29.58,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T01:30:00Z,2008-11-05T11:32:28Z,38.48,42.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T02:00:00Z,2008-11-05T12:02:28Z,48.35,44.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T02:30:00Z,2008-11-05T12:32:28Z,50.49,40.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T03:00:00Z,2008-11-05T13:02:28Z,61.11,37.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T03:30:00Z,2008-11-05T13:32:28Z,60.58,32.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T04:00:00Z,2008-11-05T14:02:28Z,58.5,30.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T04:30:00Z,2008-11-05T14:32:28Z,54.95,28.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T05:00:00Z,2008-11-05T15:02:28Z,52.23,20.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T05:30:00Z,2008-11-05T15:32:28Z,54.53,18.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T06:00:00Z,2008-11-05T16:02:28Z,55.89,14.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T06:30:00Z,2008-11-05T16:32:28Z,41.47,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T07:00:00Z,2008-11-05T17:02:28Z,35.47,6.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T07:30:00Z,2008-11-05T17:32:28Z,27.49,5.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T08:00:00Z,2008-11-05T18:02:28Z,19.11,4.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T08:30:00Z,2008-11-05T18:32:28Z,12.34,3.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T09:00:00Z,2008-11-05T19:02:28Z,9.83,4.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T09:30:00Z,2008-11-05T19:32:28Z,7.68,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T10:00:00Z,2008-11-05T20:02:28Z,6.4,4.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T10:30:00Z,2008-11-05T20:32:28Z,6.45,3.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T11:00:00Z,2008-11-05T21:02:28Z,6.8,4.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T11:30:00Z,2008-11-05T21:32:28Z,6.72,3.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T12:00:00Z,2008-11-05T22:02:28Z,6.47,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T12:30:00Z,2008-11-05T22:32:28Z,6.55,4.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T13:00:00Z,2008-11-05T23:02:28Z,6.28,4.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T13:30:00Z,2008-11-05T23:32:28Z,6.39,4.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T14:00:00Z,2008-11-06T00:02:28Z,6.42,4.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T14:30:00Z,2008-11-06T00:32:21Z,6.69,4.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T15:00:00Z,2008-11-06T01:02:21Z,6.29,4.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T15:30:00Z,2008-11-06T01:32:21Z,7.02,4.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T16:00:00Z,2008-11-06T02:02:21Z,7.13,3.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T16:30:00Z,2008-11-06T02:32:21Z,6.25,3.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T17:00:00Z,2008-11-06T03:02:21Z,6.52,3.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T17:30:00Z,2008-11-06T03:32:21Z,6.35,2.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T18:00:00Z,2008-11-06T04:02:21Z,6.13,3.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T18:30:00Z,2008-11-06T04:32:21Z,5.81,3.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T19:00:00Z,2008-11-06T05:02:21Z,4.94,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T19:30:00Z,2008-11-06T05:32:21Z,5.34,7.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T20:00:00Z,2008-11-06T06:02:21Z,6.47,13.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T20:30:00Z,2008-11-06T06:32:21Z,7.7,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T21:00:00Z,2008-11-06T07:02:21Z,10.55,21.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T21:30:00Z,2008-11-06T07:32:21Z,15.46,24.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T22:00:00Z,2008-11-06T08:02:21Z,20.61,26.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T22:30:00Z,2008-11-06T08:32:21Z,27.21,30.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T23:00:00Z,2008-11-06T09:02:21Z,34.17,33.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-05T23:30:00Z,2008-11-06T09:32:21Z,37.64,32.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T00:00:00Z,2008-11-06T10:02:21Z,37.97,28.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T00:30:00Z,2008-11-06T10:32:21Z,38.43,32.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T01:00:00Z,2008-11-06T11:02:21Z,41.5,32.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T01:30:00Z,2008-11-06T11:32:21Z,36.12,34.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T02:00:00Z,2008-11-06T12:02:21Z,37.42,29.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T02:30:00Z,2008-11-06T12:32:21Z,36.45,33.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T03:00:00Z,2008-11-06T13:02:21Z,47.23,23.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T03:30:00Z,2008-11-06T13:32:21Z,39.44,27.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T04:00:00Z,2008-11-06T14:02:21Z,37.59,22.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T04:30:00Z,2008-11-06T14:32:21Z,36.14,23.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T05:00:00Z,2008-11-06T15:02:21Z,35.21,27.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T05:30:00Z,2008-11-06T15:32:21Z,37.7,27.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T06:00:00Z,2008-11-06T16:02:21Z,36.18,21.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T06:30:00Z,2008-11-06T16:32:21Z,35.31,12.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T07:00:00Z,2008-11-06T17:02:21Z,41.28,8.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T07:30:00Z,2008-11-06T17:32:21Z,33.53,5.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T08:00:00Z,2008-11-06T18:02:21Z,20.19,4.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T08:30:00Z,2008-11-06T18:32:21Z,13.92,3.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T09:00:00Z,2008-11-06T19:02:21Z,8.49,2.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T09:30:00Z,2008-11-06T19:32:21Z,6.46,2.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T10:00:00Z,2008-11-06T20:02:21Z,5.27,3.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T10:30:00Z,2008-11-06T20:32:21Z,4.39,3.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T11:00:00Z,2008-11-06T21:02:21Z,4.72,2.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T11:30:00Z,2008-11-06T21:32:21Z,4.67,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T12:00:00Z,2008-11-06T22:02:21Z,4.43,3.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T12:30:00Z,2008-11-06T22:32:21Z,4.22,3.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T13:00:00Z,2008-11-06T23:02:21Z,4.26,2.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T13:30:00Z,2008-11-06T23:32:21Z,4.43,3.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T14:00:00Z,2008-11-07T00:02:21Z,4.61,2.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T14:30:00Z,2008-11-07T00:32:13Z,3.83,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T15:00:00Z,2008-11-07T01:02:13Z,4.19,2.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T15:30:00Z,2008-11-07T01:32:13Z,3.9,2.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T16:00:00Z,2008-11-07T02:02:13Z,3.93,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T16:30:00Z,2008-11-07T02:32:13Z,4.05,3.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T17:00:00Z,2008-11-07T03:02:13Z,4.55,3.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T17:30:00Z,2008-11-07T03:32:13Z,4.83,2.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T18:00:00Z,2008-11-07T04:02:13Z,4.34,3.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T18:30:00Z,2008-11-07T04:32:13Z,4.3,5.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T19:00:00Z,2008-11-07T05:02:13Z,4.88,6.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T19:30:00Z,2008-11-07T05:32:13Z,5.47,11.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T20:00:00Z,2008-11-07T06:02:13Z,7.03,15.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T20:30:00Z,2008-11-07T06:32:13Z,8.14,20.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T21:00:00Z,2008-11-07T07:02:13Z,13.36,25.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T21:30:00Z,2008-11-07T07:32:13Z,17.62,25.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T22:00:00Z,2008-11-07T08:02:13Z,23.09,19.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T22:30:00Z,2008-11-07T08:32:13Z,29.07,23.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T23:00:00Z,2008-11-07T09:02:13Z,28.95,23.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06T23:30:00Z,2008-11-07T09:32:13Z,27.3,26.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T00:00:00Z,2008-11-07T10:02:13Z,32.03,22.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T00:30:00Z,2008-11-07T10:32:13Z,33.53,16.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T01:00:00Z,2008-11-07T11:02:13Z,35.31,19.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T01:30:00Z,2008-11-07T11:32:13Z,27.41,19.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T02:00:00Z,2008-11-07T12:02:13Z,18.57,21.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T02:30:00Z,2008-11-07T12:32:13Z,22.47,13.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T03:00:00Z,2008-11-07T13:02:13Z,23.02,7.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T03:30:00Z,2008-11-07T13:32:13Z,24.8,3.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T04:00:00Z,2008-11-07T14:02:13Z,16.1,6.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T04:30:00Z,2008-11-07T14:32:13Z,7.28,5.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T05:00:00Z,2008-11-07T15:02:13Z,4.93,3.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T05:30:00Z,2008-11-07T15:32:13Z,7.78,3.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T06:00:00Z,2008-11-07T16:02:13Z,6.61,7.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T06:30:00Z,2008-11-07T16:32:13Z,5.33,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T07:00:00Z,2008-11-07T17:02:13Z,3.87,2.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T07:30:00Z,2008-11-07T17:32:13Z,3.7,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T08:00:00Z,2008-11-07T18:02:13Z,3.42,2.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T08:30:00Z,2008-11-07T18:32:13Z,3.63,2.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T09:00:00Z,2008-11-07T19:02:13Z,3.22,1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T09:30:00Z,2008-11-07T19:32:13Z,3.81,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T10:00:00Z,2008-11-07T20:02:13Z,3.93,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T10:30:00Z,2008-11-07T20:32:13Z,1.94,2.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T11:00:00Z,2008-11-07T21:02:13Z,3.41,2.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T11:30:00Z,2008-11-07T21:32:13Z,3.67,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T12:00:00Z,2008-11-07T22:02:13Z,3.18,2.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T12:30:00Z,2008-11-07T22:32:13Z,3.09,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T13:00:00Z,2008-11-07T23:02:13Z,2.94,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T13:30:00Z,2008-11-07T23:32:13Z,3.21,2.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T14:00:00Z,2008-11-08T00:02:13Z,2.98,2.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T14:30:00Z,2008-11-08T00:32:04Z,3.26,3.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T15:00:00Z,2008-11-08T01:02:04Z,3.77,3.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T15:30:00Z,2008-11-08T01:32:04Z,4.09,4.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T16:00:00Z,2008-11-08T02:02:04Z,4.81,2.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T16:30:00Z,2008-11-08T02:32:04Z,4.55,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T17:00:00Z,2008-11-08T03:02:04Z,4.46,4.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T17:30:00Z,2008-11-08T03:32:04Z,4.43,3.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T18:00:00Z,2008-11-08T04:02:04Z,5.23,3.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T18:30:00Z,2008-11-08T04:32:04Z,4.95,5.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T19:00:00Z,2008-11-08T05:02:04Z,5.22,9.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T19:30:00Z,2008-11-08T05:32:04Z,4.95,12.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T20:00:00Z,2008-11-08T06:02:04Z,7.95,12.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T20:30:00Z,2008-11-08T06:32:04Z,10.93,9.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T21:00:00Z,2008-11-08T07:02:04Z,15.08,9.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T21:30:00Z,2008-11-08T07:32:04Z,13.8,8.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T22:00:00Z,2008-11-08T08:02:04Z,13.59,3.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T22:30:00Z,2008-11-08T08:32:04Z,11.22,3.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T23:00:00Z,2008-11-08T09:02:04Z,9.78,2.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-07T23:30:00Z,2008-11-08T09:32:04Z,6.21,3.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T00:00:00Z,2008-11-08T10:02:04Z,3.19,2.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T00:30:00Z,2008-11-08T10:32:04Z,4.28,4.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T01:00:00Z,2008-11-08T11:02:04Z,3.63,11.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T01:30:00Z,2008-11-08T11:32:04Z,3.81,3.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T02:00:00Z,2008-11-08T12:02:04Z,6.48,11.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T02:30:00Z,2008-11-08T12:32:04Z,11.73,18.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T03:00:00Z,2008-11-08T13:02:04Z,6.41,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T03:30:00Z,2008-11-08T13:32:04Z,17.81,23.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T04:00:00Z,2008-11-08T14:02:04Z,21.27,22.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T04:30:00Z,2008-11-08T14:32:04Z,26.6,19.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T05:00:00Z,2008-11-08T15:02:04Z,25.23,18.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T05:30:00Z,2008-11-08T15:32:04Z,31.64,16.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T06:00:00Z,2008-11-08T16:02:04Z,33.5,11.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T06:30:00Z,2008-11-08T16:32:04Z,31.07,4.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T07:00:00Z,2008-11-08T17:02:04Z,22.43,5.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T07:30:00Z,2008-11-08T17:32:04Z,12.77,3.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T08:00:00Z,2008-11-08T18:02:04Z,8.3,4.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T08:30:00Z,2008-11-08T18:32:04Z,6.94,2.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T09:00:00Z,2008-11-08T19:02:04Z,7.14,5.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T09:30:00Z,2008-11-08T19:32:04Z,5.61,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T10:00:00Z,2008-11-08T20:02:04Z,5.51,2.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T10:30:00Z,2008-11-08T20:32:04Z,5.74,3.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T11:00:00Z,2008-11-08T21:02:04Z,5.62,2.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T11:30:00Z,2008-11-08T21:32:04Z,5.71,3.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T12:00:00Z,2008-11-08T22:02:04Z,5.9,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T12:30:00Z,2008-11-08T22:32:04Z,5.23,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T13:00:00Z,2008-11-08T23:02:04Z,4.9,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T13:30:00Z,2008-11-08T23:32:04Z,4.27,1.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T14:00:00Z,2008-11-09T00:02:04Z,4.49,2.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T14:30:00Z,2008-11-09T00:31:55Z,4.56,2.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T15:00:00Z,2008-11-09T01:01:55Z,4.01,8.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T15:30:00Z,2008-11-09T01:31:55Z,3.99,4.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T16:00:00Z,2008-11-09T02:01:55Z,4.03,2.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T16:30:00Z,2008-11-09T02:31:55Z,4.04,2.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T17:00:00Z,2008-11-09T03:01:55Z,3.63,2.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T17:30:00Z,2008-11-09T03:31:55Z,3.95,3.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T18:00:00Z,2008-11-09T04:01:55Z,4.21,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T18:30:00Z,2008-11-09T04:31:55Z,3.96,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T19:00:00Z,2008-11-09T05:01:55Z,4.56,3.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T19:30:00Z,2008-11-09T05:31:55Z,4.16,4.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T20:00:00Z,2008-11-09T06:01:55Z,4.57,5.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T20:30:00Z,2008-11-09T06:31:55Z,5.23,8.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T21:00:00Z,2008-11-09T07:01:55Z,6.27,7.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T21:30:00Z,2008-11-09T07:31:55Z,7.12,8.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T22:00:00Z,2008-11-09T08:01:55Z,10.09,14.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T22:30:00Z,2008-11-09T08:31:55Z,9.95,15.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T23:00:00Z,2008-11-09T09:01:55Z,10.79,22.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-08T23:30:00Z,2008-11-09T09:31:55Z,18.19,21.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-09T00:00:00Z,2008-11-09T10:01:55Z,23.81,24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-09T00:30:00Z,2008-11-09T10:31:55Z,27.27,27.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-09T01:00:00Z,2008-11-09T11:01:55Z,27.12,26.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-09T01:30:00Z,2008-11-09T11:31:55Z,32.59,32.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-09T02:00:00Z,2008-11-09T12:01:55Z,37.89,33.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
